!!SBtab TableType='Proteomaps' Organism='eco' Condition='Complete medium'
!ProteinIdentifier	!Abundance
b0520	0	
b4509	0	
b4588	2	
b4589	2	
b0833	141	
b0834	316	
b0837	1	
b0838	1359	
b0952	612	
b0991	15	
b1044	26	
b1045	141	
b1046	25	
b4518	149	
b1122	21	
b1137	42	
b1138	34	
b1143	416	
b1144	64	
b1147	10	
b1148	2	
b1153	0	
b1150	4	
b1165	48	
b1167	26	
b1171	934	
b1195	8	
b4520	379	
b1172	724	
b4593	0	
b4594	1	
b4522	1077	
b4672	12	
b1295	435	
b1375	38	
b1330	214	
b1332	7207	
b1365	10	
b1408	0	
b1409	0	
b1410	2	
b1411	4	
b1382	270	
b4674	0	
b1448	272	
b1449	77	
b1451	353	
b1452	2047	
b1454	1	
b1455	0	
b1436	55	
b4598	137	
b1520	106	
b1522	5	
b1523	263	
b1524	442	
b1526	107	
b1527	0	
b4599	310	
b1582	241	
b1583	2432	
b1585	146	
b1586	699	
b1587	1	
b1588	34	
b1589	22	
b1590	20	
b1593	42	
b1595	60	
b1596	38	
b1551	0	
b4533	7	
b4602	5442	
b1678	101	
b1725	10	
b1726	466	
b1727	1568	
b4535	86	
b1753	35	
b1754	92	
b1755	5	
b1756	17	
b1757	215	
b1758	161	
b1760	16	
b1762	11	
b1808	53	
b1809	6542	
b1810	425	
b1816	397	
b1793	911	
b1796	18	
b1811	1416	
b1788	0	
b4675	3122	
b4676	277	
b1841	3045	
b1843	49	
b1820	146	
b1824	588	
b4536	574	
b4677	0	
b1974	19	
b1957	28	
b1953	18	
b4539	175	
b4678	16072	
b2135	2	
b2136	53	
b2137	2	
b2141	56	
b2142	56	
b2107	1270	
b4542	1508	
b4679	170	
b2211	332	
b4604	0	
b2380	59	
b2381	148	
b2382	12	
b2384	3	
b2385	0	
b2376	4	
b4680	2017	
b2434	530	
b4546	349	
b2390	78	
b2466	7	
b2473	367	
b2475	672	
b4606	4679	
b4547	1164	
b2543	50	
b2544	15	
b2545	62	
b2546	2	
b2547	0	
b2548	2	
b2549	1	
b2550	23	
b2647	2	
b2611	494	
b2646	21	
b4548	1	
b2635	23	
b2689	36	
b2690	569	
b2666	2604	
b2790	1078	
b2792	1419	
b2775	0	
b4682	0	
b2874	20	
b2875	7	
b2876	0	
b2844	226	
b2845	865	
b2846	14	
b2847	31	
b2848	7	
b2849	0	
b4683	0	
b2899	53	
b2900	2046	
b4684	0	
b2966	60	
b2939	2591	
b2940	0	
b2948	1393	
b2949	517	
b3002	2503	
b3010	217	
b3011	783	
b3013	1	
b3014	13	
b3031	346	
b3033	300	
b3042	7002	
b3047	4	
b3048	10	
b3050	3	
b3051	7	
b3095	736	
b3097	2020	
b3098	5239	
b3099	443	
b3101	84	
b3102	147	
b3070	456	
b3071	1053	
b3100	214	
b3142	49	
b3143	1	
b3144	0	
b3145	6	
b3147	513	
b3148	31	
b3150	1303	
b3151	647	
b3152	231	
b3190	5904	
b3196	73	
b3207	589	
b4685	708	
b3279	1051	
b3280	814	
b3283	347	
b3398	220	
b3399	876	
b3446	32	
b4612	0	
b3573	11	
b4553	13	
b3830	224	
b4686	11228	
b4622	0	
b4206	540	
b4209	70	
b4210	33	
b4212	183	
b4215	2	
b4216	339	
b4217	1900	
b4218	364	
b4220	195	
b4221	127	
b4222	2214	
b4227	38	
b4485	1	
b4230	2	
b4655	4	
b4568	590	
b4387	119	
b4395	2056	
b2910	2275	
b3928	34197	
b1973	360	
b2412	2128	
b0752	84	
b3469	342	
b3292	382	
b1857	3453	
b1859	252	
b1858	332	
b4002	18	
b4004	98	
b4003	8	
b3040	407	
b4046	333	
b1852	5185	
