Numerator	Denominator	hsa Khan Chimpanzee RNA	hsa Khan Human RNA	hsa Khan Chimpanzee Protein	hsa Khan Human Protein
-Cytoskeleton	-Development	74.16	93.08	200.6	174.6
-Cell Motility	-Development	0	0	0	0
-Cell Growth and Death	-Development	11.23	11.64	38.99	39.74
-Cell Communication	-Development	7.145	8.804	13.99	17.28
Metabolism	-Development	211.8	295.9	666.8	791.3
-Membrane Transport	-Development	2.689	2.976	0.6833	1.02
-Central Carbon Metabolism	-Development	81.83	125.9	355.8	447.1
-Energy Metabolism	-Development	30.79	43.73	124	128.9
-Biosynthesis	-Development	60.35	73.32	140.9	160.4
-Other Enzymes	-Development	36.15	49.98	45.42	53.95
Organismal Systems	-Development	48.89	76.95	75.29	54.96
-Immune System	-Development	36.35	61.28	21.33	22.43
-Endocrine System	-Development	2.925	4.175	33.36	11.3
-Circulatory System	-Development	0.2397	0.2003	5.222	4.946
-Digestive System	-Development	0.7809	1.039	0.3545	0.3347
-Excretory System	-Development	6.822	8.436	13.59	14.24
-Nervous System	-Development	0.7739	0.8097	0.4322	0.7114
-Sensory System	-Development	0	0	0	0
-Development	-Development	1	1	1	1
-Environmental Adaptation	-Development	0	0	0	0
Human Diseases	-Development	6.571	8.297	13.05	14.36
-Cancers	-Development	2.831	3.084	2.751	3.202
-Immune System Diseases	-Development	0.4896	0.4919	4.627	4.163
-Neurodegenerative Diseases	-Development	1.181	1.55	2.652	3.907
-Cardiovascular Diseases	-Development	0.4493	0.5403	0.7503	0.7168
-Infectious Diseases	-Development	1.62	2.631	2.27	2.374
Not Mapped	-Development	448.8	616.5	635.7	681.3
-Not Mapped	-Development	448.8	616.5	635.7	681.3
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	Inf	Inf	Inf	Inf
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Vesicular Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Motility	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cell Communication	-Environmental Adaptation	Inf	Inf	Inf	Inf
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf
Organismal Systems	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Endocrine System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Circulatory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Digestive System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Excretory System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Nervous System	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN
-Development	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cancers	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Immune System Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf
TOTAL	Human Diseases	246.1	278.3	234.6	232.7
MAPPED	Human Diseases	177.8	203.9	185.9	185.3
Genetic Information Processing	Human Diseases	88.83	106.9	93.57	93.6
-Transcription	Human Diseases	11.94	12.89	11.89	11.55
-Translation	Human Diseases	35.18	52.89	29.04	29.26
-Folding, Sorting and Degradation	Human Diseases	31.76	31.1	42.63	42.3
-DNA Maintenance	Human Diseases	9.948	10.07	10.02	10.49
Environmental Information Processing	Human Diseases	25.3	26.26	9.278	8.71
-Signal Transduction	Human Diseases	6.433	6.203	3.772	3.839
-Signaling Molecules and Interaction	Human Diseases	18.87	20.06	5.506	4.872
Cellular Processes	Human Diseases	22.98	24.79	25.17	23.05
-Vesicular Transport	Human Diseases	8.899	11.11	5.741	6.922
-Cytoskeleton	Human Diseases	11.29	11.22	15.37	12.16
-Cell Motility	Human Diseases	0	0	0	0
-Cell Growth and Death	Human Diseases	1.709	1.403	2.988	2.766
-Cell Communication	Human Diseases	1.087	1.061	1.072	1.203
Metabolism	Human Diseases	32.24	35.67	51.1	55.09
-Membrane Transport	Human Diseases	0.4093	0.3587	0.05236	0.07099
-Central Carbon Metabolism	Human Diseases	12.45	15.18	27.27	31.13
-Energy Metabolism	Human Diseases	4.686	5.27	9.501	8.972
-Biosynthesis	Human Diseases	9.185	8.837	10.8	11.17
-Other Enzymes	Human Diseases	5.502	6.024	3.48	3.756
Organismal Systems	Human Diseases	7.441	9.274	5.769	3.826
-Immune System	Human Diseases	5.533	7.386	1.634	1.561
-Endocrine System	Human Diseases	0.4452	0.5032	2.556	0.7866
-Circulatory System	Human Diseases	0.03648	0.02414	0.4001	0.3443
-Digestive System	Human Diseases	0.1189	0.1253	0.02717	0.02331
-Excretory System	Human Diseases	1.038	1.017	1.041	0.9917
-Nervous System	Human Diseases	0.1178	0.09759	0.03312	0.04953
-Sensory System	Human Diseases	0	0	0	0
-Development	Human Diseases	0.1522	0.1205	0.07663	0.06962
-Environmental Adaptation	Human Diseases	0	0	0	0
Human Diseases	Human Diseases	1	1	1	1
-Cancers	Human Diseases	0.4308	0.3717	0.2108	0.2229
-Immune System Diseases	Human Diseases	0.07451	0.05928	0.3545	0.2899
-Neurodegenerative Diseases	Human Diseases	0.1798	0.1868	0.2032	0.272
-Cardiovascular Diseases	Human Diseases	0.06837	0.06512	0.0575	0.0499
-Infectious Diseases	Human Diseases	0.2466	0.3171	0.1739	0.1653
Not Mapped	Human Diseases	68.31	74.31	48.71	47.43
-Not Mapped	Human Diseases	68.31	74.31	48.71	47.43
TOTAL	-Cancers	571.3	748.6	1113	1044
MAPPED	-Cancers	412.7	548.7	881.8	831.2
Genetic Information Processing	-Cancers	206.2	287.7	443.9	419.9
-Transcription	-Cancers	27.72	34.67	56.38	51.8
-Translation	-Cancers	81.67	142.3	137.8	131.3
-Folding, Sorting and Degradation	-Cancers	73.71	83.68	202.2	189.8
-DNA Maintenance	-Cancers	23.09	27.08	47.53	47.05
Environmental Information Processing	-Cancers	58.74	70.65	44.01	39.08
-Signal Transduction	-Cancers	14.93	16.69	17.89	17.22
-Signaling Molecules and Interaction	-Cancers	43.8	53.97	26.12	21.86
Cellular Processes	-Cancers	53.35	66.7	119.4	103.4
-Vesicular Transport	-Cancers	20.66	29.89	27.23	31.05
-Cytoskeleton	-Cancers	26.2	30.18	72.92	54.54
-Cell Motility	-Cancers	0	0	0	0
-Cell Growth and Death	-Cancers	3.968	3.774	14.17	12.41
-Cell Communication	-Cancers	2.524	2.855	5.084	5.396
Metabolism	-Cancers	74.83	95.95	242.4	247.2
-Membrane Transport	-Cancers	0.9501	0.965	0.2484	0.3185
-Central Carbon Metabolism	-Cancers	28.91	40.83	129.3	139.6
-Energy Metabolism	-Cancers	10.88	14.18	45.07	40.25
-Biosynthesis	-Cancers	21.32	23.77	51.21	50.1
-Other Enzymes	-Cancers	12.77	16.21	16.51	16.85
Organismal Systems	-Cancers	17.27	24.95	27.37	17.17
-Immune System	-Cancers	12.84	19.87	7.753	7.004
-Endocrine System	-Cancers	1.033	1.354	12.13	3.529
-Circulatory System	-Cancers	0.08469	0.06494	1.898	1.545
-Digestive System	-Cancers	0.2759	0.337	0.1289	0.1046
-Excretory System	-Cancers	2.41	2.735	4.94	4.449
-Nervous System	-Cancers	0.2734	0.2625	0.1571	0.2222
-Sensory System	-Cancers	0	0	0	0
-Development	-Cancers	0.3533	0.3242	0.3635	0.3123
-Environmental Adaptation	-Cancers	0	0	0	0
Human Diseases	-Cancers	2.321	2.69	4.743	4.486
-Cancers	-Cancers	1	1	1	1
-Immune System Diseases	-Cancers	0.1729	0.1595	1.682	1.3
-Neurodegenerative Diseases	-Cancers	0.4173	0.5026	0.964	1.22
-Cardiovascular Diseases	-Cancers	0.1587	0.1752	0.2727	0.2239
-Infectious Diseases	-Cancers	0.5724	0.8529	0.825	0.7416
Not Mapped	-Cancers	158.6	199.9	231.1	212.8
-Not Mapped	-Cancers	158.6	199.9	231.1	212.8
TOTAL	-Immune System Diseases	3303	4694	661.7	802.9
MAPPED	-Immune System Diseases	2386	3440	524.3	639.2
Genetic Information Processing	-Immune System Diseases	1192	1804	263.9	322.9
-Transcription	-Immune System Diseases	160.3	217.4	33.52	39.84
-Translation	-Immune System Diseases	472.2	892.2	81.91	101
-Folding, Sorting and Degradation	-Immune System Diseases	426.2	524.7	120.2	145.9
-DNA Maintenance	-Immune System Diseases	133.5	169.8	28.26	36.19
Environmental Information Processing	-Immune System Diseases	339.6	443	26.17	30.05
-Signal Transduction	-Immune System Diseases	86.35	104.6	10.64	13.24
-Signaling Molecules and Interaction	-Immune System Diseases	253.3	338.4	15.53	16.81
Cellular Processes	-Immune System Diseases	308.5	418.2	71	79.52
-Vesicular Transport	-Immune System Diseases	119.4	187.4	16.19	23.88
-Cytoskeleton	-Immune System Diseases	151.5	189.2	43.36	41.94
-Cell Motility	-Immune System Diseases	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	22.94	23.67	8.427	9.544
-Cell Communication	-Immune System Diseases	14.59	17.9	3.023	4.15
Metabolism	-Immune System Diseases	432.7	601.7	144.1	190.1
-Membrane Transport	-Immune System Diseases	5.493	6.051	0.1477	0.2449
-Central Carbon Metabolism	-Immune System Diseases	167.2	256	76.91	107.4
-Energy Metabolism	-Immune System Diseases	62.89	88.9	26.8	30.95
-Biosynthesis	-Immune System Diseases	123.3	149.1	30.45	38.53
-Other Enzymes	-Immune System Diseases	73.84	101.6	9.816	12.96
Organismal Systems	-Immune System Diseases	99.88	156.4	16.27	13.2
-Immune System	-Immune System Diseases	74.26	124.6	4.61	5.387
-Endocrine System	-Immune System Diseases	5.975	8.489	7.21	2.714
-Circulatory System	-Immune System Diseases	0.4897	0.4072	1.129	1.188
-Digestive System	-Immune System Diseases	1.595	2.113	0.07662	0.0804
-Excretory System	-Immune System Diseases	13.93	17.15	2.937	3.421
-Nervous System	-Immune System Diseases	1.581	1.646	0.09342	0.1709
-Sensory System	-Immune System Diseases	0	0	0	0
-Development	-Immune System Diseases	2.043	2.033	0.2161	0.2402
-Environmental Adaptation	-Immune System Diseases	0	0	0	0
Human Diseases	-Immune System Diseases	13.42	16.87	2.821	3.45
-Cancers	-Immune System Diseases	5.782	6.27	0.5946	0.769
-Immune System Diseases	-Immune System Diseases	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	2.413	3.151	0.5732	0.9385
-Cardiovascular Diseases	-Immune System Diseases	0.9177	1.098	0.1622	0.1722
-Infectious Diseases	-Immune System Diseases	3.31	5.348	0.4906	0.5703
Not Mapped	-Immune System Diseases	916.8	1253	137.4	163.7
-Not Mapped	-Immune System Diseases	916.8	1253	137.4	163.7
TOTAL	-Neurodegenerative Diseases	1369	1489	1154	855.5
MAPPED	-Neurodegenerative Diseases	989.1	1092	914.7	681.1
Genetic Information Processing	-Neurodegenerative Diseases	494.2	572.5	460.4	344.1
-Transcription	-Neurodegenerative Diseases	66.43	68.98	58.48	42.45
-Translation	-Neurodegenerative Diseases	195.7	283.1	142.9	107.6
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	176.7	166.5	209.7	155.5
-DNA Maintenance	-Neurodegenerative Diseases	55.35	53.89	49.3	38.56
Environmental Information Processing	-Neurodegenerative Diseases	140.8	140.6	45.65	32.02
-Signal Transduction	-Neurodegenerative Diseases	35.79	33.2	18.56	14.11
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	105	107.4	27.09	17.91
Cellular Processes	-Neurodegenerative Diseases	127.9	132.7	123.9	84.73
-Vesicular Transport	-Neurodegenerative Diseases	49.5	59.47	28.25	25.44
-Cytoskeleton	-Neurodegenerative Diseases	62.79	60.05	75.64	44.69
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	9.51	7.51	14.7	10.17
-Cell Communication	-Neurodegenerative Diseases	6.049	5.68	5.274	4.422
Metabolism	-Neurodegenerative Diseases	179.3	190.9	251.4	202.5
-Membrane Transport	-Neurodegenerative Diseases	2.277	1.92	0.2577	0.261
-Central Carbon Metabolism	-Neurodegenerative Diseases	69.29	81.24	134.2	114.4
-Energy Metabolism	-Neurodegenerative Diseases	26.07	28.21	46.75	32.98
-Biosynthesis	-Neurodegenerative Diseases	51.1	47.3	53.12	41.05
-Other Enzymes	-Neurodegenerative Diseases	30.61	32.25	17.13	13.81
Organismal Systems	-Neurodegenerative Diseases	41.4	49.64	28.39	14.07
-Immune System	-Neurodegenerative Diseases	30.78	39.54	8.043	5.74
-Endocrine System	-Neurodegenerative Diseases	2.477	2.694	12.58	2.892
-Circulatory System	-Neurodegenerative Diseases	0.203	0.1292	1.969	1.266
-Digestive System	-Neurodegenerative Diseases	0.6612	0.6706	0.1337	0.08567
-Excretory System	-Neurodegenerative Diseases	5.776	5.443	5.124	3.646
-Nervous System	-Neurodegenerative Diseases	0.6552	0.5224	0.163	0.1821
-Sensory System	-Neurodegenerative Diseases	0	0	0	0
-Development	-Neurodegenerative Diseases	0.8467	0.6452	0.3771	0.2559
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	0	0
Human Diseases	-Neurodegenerative Diseases	5.563	5.353	4.921	3.676
-Cancers	-Neurodegenerative Diseases	2.397	1.99	1.037	0.8194
-Immune System Diseases	-Neurodegenerative Diseases	0.4145	0.3173	1.745	1.066
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.3804	0.3486	0.2829	0.1834
-Infectious Diseases	-Neurodegenerative Diseases	1.372	1.697	0.8558	0.6077
Not Mapped	-Neurodegenerative Diseases	380	397.7	239.7	174.4
-Not Mapped	-Neurodegenerative Diseases	380	397.7	239.7	174.4
TOTAL	-Cardiovascular Diseases	3599	4273	4080	4663
MAPPED	-Cardiovascular Diseases	2600	3132	3233	3713
Genetic Information Processing	-Cardiovascular Diseases	1299	1642	1627	1876
-Transcription	-Cardiovascular Diseases	174.6	197.9	206.7	231.4
-Translation	-Cardiovascular Diseases	514.5	812.2	505.1	586.4
-Folding, Sorting and Degradation	-Cardiovascular Diseases	464.4	477.7	741.4	847.7
-DNA Maintenance	-Cardiovascular Diseases	145.5	154.6	174.3	210.2
Environmental Information Processing	-Cardiovascular Diseases	370.1	403.3	161.4	174.6
-Signal Transduction	-Cardiovascular Diseases	94.09	95.25	65.61	76.93
-Signaling Molecules and Interaction	-Cardiovascular Diseases	276	308.1	95.76	97.63
Cellular Processes	-Cardiovascular Diseases	336.1	380.7	437.8	461.9
-Vesicular Transport	-Cardiovascular Diseases	130.1	170.6	99.85	138.7
-Cytoskeleton	-Cardiovascular Diseases	165.1	172.3	267.4	243.6
-Cell Motility	-Cardiovascular Diseases	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	25	21.54	51.97	55.44
-Cell Communication	-Cardiovascular Diseases	15.9	16.3	18.64	24.11
Metabolism	-Cardiovascular Diseases	471.5	547.7	888.7	1104
-Membrane Transport	-Cardiovascular Diseases	5.986	5.509	0.9107	1.423
-Central Carbon Metabolism	-Cardiovascular Diseases	182.2	233.1	474.3	623.7
-Energy Metabolism	-Cardiovascular Diseases	68.53	80.93	165.2	179.8
-Biosynthesis	-Cardiovascular Diseases	134.3	135.7	187.8	223.8
-Other Enzymes	-Cardiovascular Diseases	80.46	92.51	60.53	75.27
Organismal Systems	-Cardiovascular Diseases	108.8	142.4	100.3	76.68
-Immune System	-Cardiovascular Diseases	80.92	113.4	28.43	31.29
-Endocrine System	-Cardiovascular Diseases	6.511	7.728	44.46	15.76
-Circulatory System	-Cardiovascular Diseases	0.5336	0.3707	6.96	6.9
-Digestive System	-Cardiovascular Diseases	1.738	1.924	0.4725	0.467
-Excretory System	-Cardiovascular Diseases	15.18	15.61	18.11	19.87
-Nervous System	-Cardiovascular Diseases	1.723	1.499	0.5761	0.9926
-Sensory System	-Cardiovascular Diseases	0	0	0	0
-Development	-Cardiovascular Diseases	2.226	1.851	1.333	1.395
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0
Human Diseases	-Cardiovascular Diseases	14.63	15.36	17.39	20.04
-Cancers	-Cardiovascular Diseases	6.301	5.708	3.667	4.467
-Immune System Diseases	-Cardiovascular Diseases	1.09	0.9104	6.166	5.808
-Neurodegenerative Diseases	-Cardiovascular Diseases	2.629	2.869	3.535	5.451
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1
-Infectious Diseases	-Cardiovascular Diseases	3.606	4.869	3.025	3.313
Not Mapped	-Cardiovascular Diseases	999	1141	847.2	950.6
-Not Mapped	-Cardiovascular Diseases	999	1141	847.2	950.6
TOTAL	-Infectious Diseases	998.1	877.6	1349	1408
MAPPED	-Infectious Diseases	721	643.2	1069	1121
Genetic Information Processing	-Infectious Diseases	360.2	337.3	538	566.2
-Transcription	-Infectious Diseases	48.43	40.64	68.34	69.85
-Translation	-Infectious Diseases	142.7	166.8	167	177
-Folding, Sorting and Degradation	-Infectious Diseases	128.8	98.1	245.1	255.9
-DNA Maintenance	-Infectious Diseases	40.35	31.75	57.61	63.45
Environmental Information Processing	-Infectious Diseases	102.6	82.83	53.35	52.69
-Signal Transduction	-Infectious Diseases	26.09	19.56	21.69	23.22
-Signaling Molecules and Interaction	-Infectious Diseases	76.53	63.27	31.66	29.47
Cellular Processes	-Infectious Diseases	93.2	78.2	144.7	139.4
-Vesicular Transport	-Infectious Diseases	36.09	35.04	33.01	41.87
-Cytoskeleton	-Infectious Diseases	45.77	35.38	88.39	73.54
-Cell Motility	-Infectious Diseases	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	6.932	4.425	17.18	16.74
-Cell Communication	-Infectious Diseases	4.41	3.347	6.162	7.277
Metabolism	-Infectious Diseases	130.7	112.5	293.8	333.3
-Membrane Transport	-Infectious Diseases	1.66	1.131	0.3011	0.4295
-Central Carbon Metabolism	-Infectious Diseases	50.51	47.87	156.8	188.3
-Energy Metabolism	-Infectious Diseases	19	16.62	54.63	54.27
-Biosynthesis	-Infectious Diseases	37.25	27.87	62.07	67.56
-Other Enzymes	-Infectious Diseases	22.31	19	20.01	22.72
Organismal Systems	-Infectious Diseases	30.18	29.25	33.17	23.15
-Immune System	-Infectious Diseases	22.44	23.3	9.398	9.445
-Endocrine System	-Infectious Diseases	1.806	1.587	14.7	4.759
-Circulatory System	-Infectious Diseases	0.148	0.07614	2.301	2.083
-Digestive System	-Infectious Diseases	0.482	0.3951	0.1562	0.141
-Excretory System	-Infectious Diseases	4.21	3.207	5.988	5.999
-Nervous System	-Infectious Diseases	0.4777	0.3078	0.1904	0.2996
-Sensory System	-Infectious Diseases	0	0	0	0
-Development	-Infectious Diseases	0.6172	0.3801	0.4406	0.4212
-Environmental Adaptation	-Infectious Diseases	0	0	0	0
Human Diseases	-Infectious Diseases	4.056	3.154	5.75	6.049
-Cancers	-Infectious Diseases	1.747	1.172	1.212	1.348
-Immune System Diseases	-Infectious Diseases	0.3022	0.187	2.038	1.753
-Neurodegenerative Diseases	-Infectious Diseases	0.729	0.5892	1.168	1.646
-Cardiovascular Diseases	-Infectious Diseases	0.2773	0.2054	0.3306	0.3019
-Infectious Diseases	-Infectious Diseases	1	1	1	1
Not Mapped	-Infectious Diseases	277	234.4	280.1	286.9
-Not Mapped	-Infectious Diseases	277	234.4	280.1	286.9
TOTAL	Not Mapped	3.603	3.745	4.816	4.906
MAPPED	Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	Not Mapped	1.3	1.439	1.921	1.973
-Transcription	Not Mapped	0.1748	0.1734	0.244	0.2434
-Translation	Not Mapped	0.515	0.7118	0.5962	0.6169
-Folding, Sorting and Degradation	Not Mapped	0.4649	0.4186	0.8751	0.8918
-DNA Maintenance	Not Mapped	0.1456	0.1355	0.2057	0.2211
Environmental Information Processing	Not Mapped	0.3704	0.3534	0.1905	0.1836
-Signal Transduction	Not Mapped	0.09418	0.08347	0.07744	0.08093
-Signaling Molecules and Interaction	Not Mapped	0.2762	0.27	0.113	0.1027
Cellular Processes	Not Mapped	0.3364	0.3337	0.5168	0.4859
-Vesicular Transport	Not Mapped	0.1303	0.1495	0.1179	0.1459
-Cytoskeleton	Not Mapped	0.1652	0.151	0.3156	0.2563
-Cell Motility	Not Mapped	0	0	0	0
-Cell Growth and Death	Not Mapped	0.02502	0.01888	0.06134	0.05832
-Cell Communication	Not Mapped	0.01592	0.01428	0.022	0.02536
Metabolism	Not Mapped	0.4719	0.48	1.049	1.161
-Membrane Transport	Not Mapped	0.005992	0.004827	0.001075	0.001497
-Central Carbon Metabolism	Not Mapped	0.1823	0.2043	0.5598	0.6562
-Energy Metabolism	Not Mapped	0.0686	0.07093	0.1951	0.1891
-Biosynthesis	Not Mapped	0.1345	0.1189	0.2216	0.2354
-Other Enzymes	Not Mapped	0.08054	0.08107	0.07145	0.07918
Organismal Systems	Not Mapped	0.1089	0.1248	0.1184	0.08067
-Immune System	Not Mapped	0.08099	0.0994	0.03356	0.03291
-Endocrine System	Not Mapped	0.006518	0.006772	0.05248	0.01658
-Circulatory System	Not Mapped	0.0005341	0.0003249	0.008215	0.007259
-Digestive System	Not Mapped	0.00174	0.001686	0.0005577	0.0004913
-Excretory System	Not Mapped	0.0152	0.01368	0.02138	0.02091
-Nervous System	Not Mapped	0.001724	0.001313	0.00068	0.001044
-Sensory System	Not Mapped	0	0	0	0
-Development	Not Mapped	0.002228	0.001622	0.001573	0.001468
-Environmental Adaptation	Not Mapped	0	0	0	0
Human Diseases	Not Mapped	0.01464	0.01346	0.02053	0.02108
-Cancers	Not Mapped	0.006307	0.005003	0.004328	0.004699
-Immune System Diseases	Not Mapped	0.001091	0.0007978	0.007279	0.006111
-Neurodegenerative Diseases	Not Mapped	0.002631	0.002514	0.004172	0.005735
-Cardiovascular Diseases	Not Mapped	0.001001	0.0008764	0.00118	0.001052
-Infectious Diseases	Not Mapped	0.00361	0.004267	0.003571	0.003485
Not Mapped	Not Mapped	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1
TOTAL	-Not Mapped	3.603	3.745	4.816	4.906
MAPPED	-Not Mapped	2.603	2.745	3.816	3.906
Genetic Information Processing	-Not Mapped	1.3	1.439	1.921	1.973
-Transcription	-Not Mapped	0.1748	0.1734	0.244	0.2434
-Translation	-Not Mapped	0.515	0.7118	0.5962	0.6169
-Folding, Sorting and Degradation	-Not Mapped	0.4649	0.4186	0.8751	0.8918
-DNA Maintenance	-Not Mapped	0.1456	0.1355	0.2057	0.2211
Environmental Information Processing	-Not Mapped	0.3704	0.3534	0.1905	0.1836
-Signal Transduction	-Not Mapped	0.09418	0.08347	0.07744	0.08093
-Signaling Molecules and Interaction	-Not Mapped	0.2762	0.27	0.113	0.1027
Cellular Processes	-Not Mapped	0.3364	0.3337	0.5168	0.4859
-Vesicular Transport	-Not Mapped	0.1303	0.1495	0.1179	0.1459
-Cytoskeleton	-Not Mapped	0.1652	0.151	0.3156	0.2563
-Cell Motility	-Not Mapped	0	0	0	0
-Cell Growth and Death	-Not Mapped	0.02502	0.01888	0.06134	0.05832
-Cell Communication	-Not Mapped	0.01592	0.01428	0.022	0.02536
Metabolism	-Not Mapped	0.4719	0.48	1.049	1.161
-Membrane Transport	-Not Mapped	0.005992	0.004827	0.001075	0.001497
-Central Carbon Metabolism	-Not Mapped	0.1823	0.2043	0.5598	0.6562
-Energy Metabolism	-Not Mapped	0.0686	0.07093	0.1951	0.1891
-Biosynthesis	-Not Mapped	0.1345	0.1189	0.2216	0.2354
-Other Enzymes	-Not Mapped	0.08054	0.08107	0.07145	0.07918
Organismal Systems	-Not Mapped	0.1089	0.1248	0.1184	0.08067
-Immune System	-Not Mapped	0.08099	0.0994	0.03356	0.03291
-Endocrine System	-Not Mapped	0.006518	0.006772	0.05248	0.01658
-Circulatory System	-Not Mapped	0.0005341	0.0003249	0.008215	0.007259
-Digestive System	-Not Mapped	0.00174	0.001686	0.0005577	0.0004913
-Excretory System	-Not Mapped	0.0152	0.01368	0.02138	0.02091
-Nervous System	-Not Mapped	0.001724	0.001313	0.00068	0.001044
-Sensory System	-Not Mapped	0	0	0	0
-Development	-Not Mapped	0.002228	0.001622	0.001573	0.001468
-Environmental Adaptation	-Not Mapped	0	0	0	0
Human Diseases	-Not Mapped	0.01464	0.01346	0.02053	0.02108
-Cancers	-Not Mapped	0.006307	0.005003	0.004328	0.004699
-Immune System Diseases	-Not Mapped	0.001091	0.0007978	0.007279	0.006111
-Neurodegenerative Diseases	-Not Mapped	0.002631	0.002514	0.004172	0.005735
-Cardiovascular Diseases	-Not Mapped	0.001001	0.0008764	0.00118	0.001052
-Infectious Diseases	-Not Mapped	0.00361	0.004267	0.003571	0.003485
Not Mapped	-Not Mapped	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1
