Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Nervous System	MAPPED	0	0	0	0	0	5.161e-11	0	5.069e-05	0.000418	0	4.54e-05	0.0003901	0	6.779e-05	0.001048	0	6.059e-05	0.001068	0.0008539	0.004458	0.008086	0.001037	0.003866	0.007605	0.001388	0.0028	0.004132	0.00153	0.002983	0.005224	0.0008416	0.002743	0.004738	0.000809	0.003131	0.005105
-Sensory System	MAPPED	0	0	0	0	0	0	0	0	0.0004447	0	0	0.0003901	0	0	0.0009013	0	0	0.001002	0	0	0.0005598	0	0	0.000305	0	0.0001098	0.002383	0	0.0001446	0.003254	1.054e-05	0.0001355	0.0006284	4.971e-13	8.935e-06	0.004483
-Development	MAPPED	0	0	0	0	0	0	0	0	0.0002755	0	0	0.001422	0	0	0.0001953	0	0	0.0002383	0.0006548	0.001152	0.002998	0.0005852	0.001102	0.002667	0.0006535	0.0008433	0.006037	0.0008305	0.001118	0.007043	0.001902	0.002165	0.012	0.0007605	0.0008739	0.02701
-Environmental Adaptation	MAPPED	0	0	0	0	0	0	0	0	0.0007285	0	0	0.0001918	0	0	0.0004404	0	0	0.0004213	0	0.000246	0.00215	0	0.0001986	0.001781	2.128e-06	0.0003096	0.002148	5.258e-06	0.0003762	0.00211	4.221e-05	0.000142	0.00276	7.456e-06	0.0001095	0.0008567
Human Diseases	MAPPED	0	0.04446	0.07581	0.0002828	0.003605	0.00648	0.008675	0.01186	0.01644	0.01084	0.01589	0.02323	0.01363	0.02255	0.02955	0.01616	0.02621	0.03381	0.05649	0.08088	0.1082	0.05382	0.07668	0.09894	0.06615	0.09203	0.118	0.05863	0.08093	0.09752	0.0534	0.07603	0.09282	0.03612	0.05344	0.07705
-Cancers	MAPPED	0	0	0.003035	0	5.161e-11	4.954e-05	4.84e-05	0.0003089	0.0005748	3.676e-05	0.0005114	0.0009377	5.724e-05	0.0002885	0.0004983	4.443e-05	0.0002821	0.0005739	0.004691	0.007125	0.0103	0.004303	0.006972	0.009422	0.004796	0.00667	0.008006	0.004552	0.006611	0.008018	0.003883	0.00551	0.007422	0.002035	0.002936	0.00362
-Immune System Diseases	MAPPED	0	0	0	0	5.161e-11	6.658e-05	0.0002733	0.0008672	0.002031	0.0003041	0.001682	0.003215	0.002344	0.01086	0.018	0.002843	0.01273	0.02102	0.002247	0.003721	0.006935	0.001898	0.00341	0.006694	0.01539	0.04478	0.06447	0.0109	0.03106	0.04919	0.001143	0.003803	0.006778	0.002057	0.01767	0.02842
-Neurodegenerative Diseases	MAPPED	0	0	0	0	0	0	0.003001	0.005632	0.008967	0.002457	0.005127	0.00839	0.002872	0.005024	0.007196	0.004487	0.007445	0.00979	0.01715	0.03099	0.04131	0.01709	0.02936	0.03825	0.0158	0.02038	0.02588	0.01303	0.01683	0.02089	0.01297	0.02144	0.03062	0.005244	0.007946	0.0102
-Cardiovascular Diseases	MAPPED	0	0	0	0	0	0	0	0	2.744e-05	0	0	8.303e-05	0	0	2.636e-05	0	0	3.263e-05	0.0004382	0.004693	0.00712	0.0003713	0.002523	0.00505	0.002645	0.004615	0.0058	0.001677	0.00332	0.006196	0.003345	0.008527	0.02413	0.0002697	0.002177	0.003718
-Metabolic Diseases	MAPPED	0	0	0.04446	0	0	0.002592	0	0	0.001788	0	0	0.004316	0	0	0	0	0	0	0	0	0.003875	0	0	0.006842	3.801e-06	1.468e-05	0.003978	6.14e-07	3.897e-06	0.003931	1.857e-17	5.069e-06	0.0196	0	4.971e-13	0.006561
-Infectious Diseases	MAPPED	0	0.0006314	0.04509	0.0002002	0.00295	0.005742	0.002059	0.004446	0.007193	0.002342	0.006641	0.01317	0.004154	0.006248	0.008965	0.003829	0.005851	0.008002	0.017	0.02759	0.05337	0.01724	0.03039	0.0507	0.01041	0.01736	0.02399	0.01366	0.01925	0.02679	0.0126	0.0245	0.0409	0.007164	0.02523	0.04094
Not Mapped	MAPPED	0.2461	0.2461	0.2461	0.08067	0.08067	0.08067	0.1779	0.1779	0.1779	0.1202	0.1202	0.1202	0.2073	0.2073	0.2073	0.2106	0.2106	0.2106	0.262	0.262	0.262	0.256	0.256	0.256	0.2459	0.2459	0.2459	0.2592	0.2592	0.2592	0.2705	0.2705	0.2705	0.1177	0.1177	0.1177
-Not Mapped	MAPPED	0.2461	0.2461	0.2461	0.08067	0.08067	0.08067	0.1779	0.1779	0.1779	0.1202	0.1202	0.1202	0.2073	0.2073	0.2073	0.2106	0.2106	0.2106	0.262	0.262	0.262	0.256	0.256	0.256	0.2459	0.2459	0.2459	0.2592	0.2592	0.2592	0.2705	0.2705	0.2705	0.1177	0.1177	0.1177
TOTAL	Genetic Information Processing	3.385	3.77	4.213	2.083	2.107	2.131	2.28	2.3	2.33	2.52	2.565	2.6	2.447	2.518	2.585	2.701	2.776	2.869	2.937	3.049	3.177	2.934	3.036	3.176	2.317	2.439	2.583	2.43	2.556	2.66	3.224	3.355	3.524	2.605	2.745	2.925
MAPPED	Genetic Information Processing	2.716	3.026	3.381	1.927	1.95	1.972	1.936	1.953	1.978	2.25	2.29	2.321	2.027	2.086	2.141	2.231	2.293	2.37	2.327	2.416	2.518	2.336	2.417	2.528	1.86	1.958	2.073	1.93	2.03	2.113	2.537	2.641	2.774	2.33	2.456	2.617
Genetic Information Processing	Genetic Information Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Transcription	Genetic Information Processing	0.01152	0.02087	0.04694	0.08762	0.09194	0.0983	0.006163	0.008582	0.01061	0.004529	0.006505	0.00879	0.01149	0.0146	0.02029	0.01155	0.01432	0.02005	0.09245	0.1043	0.1227	0.08767	0.1002	0.114	0.08411	0.08942	0.09635	0.0753	0.07982	0.08743	0.09596	0.1013	0.1099	0.0847	0.09221	0.1097
-Translation	Genetic Information Processing	0.4944	0.5539	0.6181	0.7576	0.7659	0.7745	0.7649	0.772	0.7797	0.6895	0.6999	0.7115	0.7128	0.7344	0.7588	0.7078	0.7312	0.7586	0.3517	0.3626	0.376	0.3573	0.3687	0.3848	0.4766	0.5084	0.5359	0.4687	0.493	0.5151	0.355	0.3722	0.391	0.458	0.4824	0.5147
-Folding, Sorting and Degradation	Genetic Information Processing	0.2097	0.3016	0.3804	0.08987	0.09751	0.1054	0.1842	0.1923	0.1998	0.2649	0.2786	0.2902	0.1888	0.2096	0.2225	0.1827	0.2062	0.2212	0.3781	0.4029	0.4227	0.3749	0.4011	0.4221	0.2147	0.2323	0.2501	0.2493	0.2645	0.2812	0.347	0.3747	0.4038	0.2734	0.3105	0.3409
-DNA Maintenance	Genetic Information Processing	0.08059	0.1059	0.1422	0.03956	0.04357	0.04734	0.02463	0.0274	0.02933	0.01198	0.01452	0.01692	0.02577	0.04039	0.05767	0.02593	0.04617	0.06866	0.1093	0.1289	0.1437	0.111	0.1317	0.1456	0.1305	0.1713	0.21	0.1294	0.1653	0.1952	0.1354	0.1509	0.1679	0.08231	0.1074	0.1403
-RNA Family	Genetic Information Processing	0	0	0	9.103e-10	1.208e-09	1.524e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Genetic Information Processing	0.02175	0.02513	0.02918	0.01379	0.01494	0.0172	0.02034	0.02187	0.02629	0.01867	0.02068	0.02368	0.01776	0.01942	0.02214	0.0146	0.0165	0.01934	0.05974	0.06829	0.08213	0.05737	0.0664	0.08002	0.05736	0.06763	0.0842	0.07228	0.08165	0.09912	0.06821	0.07985	0.09955	0.09804	0.1188	0.1462
-Signal Transduction	Genetic Information Processing	0	0	0.003728	0.01376	0.01492	0.01707	0.002028	0.003357	0.004968	0.001892	0.003703	0.005662	0.006583	0.00811	0.01089	0.004334	0.00602	0.008954	0.01075	0.01629	0.02303	0.01266	0.01876	0.02703	0.009652	0.01707	0.0284	0.01181	0.02203	0.03219	0.01843	0.02878	0.04004	0.007549	0.03469	0.04585
-Signaling Molecules and Interaction	Genetic Information Processing	0.02146	0.02391	0.02672	3.982e-10	4.029e-10	0.0001848	0.01766	0.01831	0.02276	0.01628	0.01666	0.02037	0.01056	0.01118	0.01219	0.009687	0.01037	0.01117	0.04511	0.05277	0.06341	0.041	0.04694	0.0569	0.04198	0.0504	0.05937	0.05394	0.06175	0.07096	0.04244	0.05198	0.06582	0.08667	0.09236	0.1015
Cellular Processes	Genetic Information Processing	0.1478	0.1681	0.197	0.01031	0.0132	0.02211	0.02759	0.02968	0.03283	0.03916	0.04214	0.04858	0.06854	0.07963	0.08661	0.0768	0.08585	0.09439	0.1876	0.2523	0.291	0.171	0.2193	0.2644	0.2021	0.2194	0.2372	0.2407	0.2601	0.2814	0.4556	0.5152	0.5643	0.3641	0.4237	0.5065
-Hemoglobin	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.657e-06	5.046e-06	1.022e-05	1.683e-05	1.778e-05	1.847e-05	0	0	0	3.791e-05	4.092e-05	0.0001076
-Vesicular Transport	Genetic Information Processing	0	0	0	0	0	9.938e-11	0.004514	0.006373	0.008639	0.003996	0.006511	0.01228	0.006253	0.009042	0.01575	0.007213	0.0103	0.01547	0.03653	0.0531	0.0618	0.03817	0.06319	0.07312	0.01883	0.03036	0.03829	0.02374	0.03551	0.04393	0.02967	0.05033	0.06641	0.01309	0.06354	0.07448
-Cytoskeleton	Genetic Information Processing	0.06426	0.07813	0.09485	0.006561	0.006637	0.006712	0.007657	0.007989	0.008432	0.01581	0.01724	0.02018	0.00447	0.00617	0.008354	0.005242	0.007061	0.009458	0.08372	0.151	0.1698	0.06298	0.1172	0.1351	0.1372	0.1496	0.1629	0.1536	0.1686	0.1808	0.3289	0.3656	0.3973	0.2741	0.328	0.4001
-Cell Motility	Genetic Information Processing	0	0	0	4.989e-09	0.002785	0.01165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Genetic Information Processing	0.08236	0.09275	0.1046	0.00348	0.003804	0.00492	0.01348	0.01513	0.01673	0.01685	0.01767	0.01837	0.05452	0.0644	0.06787	0.05953	0.06859	0.07262	0.0403	0.0461	0.05181	0.03869	0.04418	0.05015	0.02644	0.02882	0.03258	0.03428	0.03947	0.04327	0.04517	0.05194	0.05862	0.03419	0.03853	0.04326
-Cell Communication	Genetic Information Processing	0	0	0	0	0	0	0	0.0001016	0.0008073	0	0.0001909	0.000544	0	0.0001324	0.00174	0	0.0001344	0.002049	0.0104	0.01518	0.02023	0.01047	0.01512	0.02153	0.01019	0.01262	0.01539	0.01463	0.02097	0.02568	0.03096	0.03874	0.07895	0.008061	0.01189	0.01588
Metabolism	Genetic Information Processing	1.533	1.711	1.918	0.8937	0.9117	0.931	0.8566	0.873	0.8908	1.15	1.18	1.21	0.892	0.9296	0.9727	1.069	1.127	1.175	0.7021	0.7724	0.839	0.7647	0.8416	0.9253	0.3986	0.4313	0.466	0.4112	0.4372	0.4631	0.7117	0.7536	0.7991	0.6037	0.6871	0.7656
-Membrane Transport	Genetic Information Processing	0.1143	0.1379	0.171	0.1101	0.121	0.132	0.02127	0.02191	0.02264	0.01027	0.01109	0.01237	0.00964	0.01723	0.02194	0.008993	0.01454	0.02055	0.003669	0.007378	0.01194	0.003393	0.006617	0.01099	0.004817	0.006704	0.009748	0.003161	0.004885	0.007394	0.003683	0.004474	0.005267	0.001084	0.001874	0.003076
-Central Carbon Metabolism	Genetic Information Processing	0.477	0.5953	0.7032	0.1469	0.1695	0.1865	0.2642	0.3087	0.3527	0.3292	0.4091	0.4798	0.3002	0.3733	0.4291	0.2724	0.3546	0.4255	0.2167	0.2478	0.2791	0.2525	0.2859	0.3256	0.08584	0.1013	0.1223	0.09696	0.111	0.1294	0.2567	0.2805	0.3113	0.2532	0.3015	0.3456
-Energy Metabolism	Genetic Information Processing	0.02163	0.1229	0.2148	0.02828	0.04673	0.06528	0.02254	0.03897	0.09221	0.03418	0.05997	0.1382	0.02365	0.03889	0.09537	0.03065	0.05134	0.1105	0.03189	0.04996	0.1007	0.0309	0.05283	0.1006	0.02173	0.03049	0.04449	0.01782	0.02538	0.03981	0.01163	0.02766	0.05423	0.006325	0.0171	0.07575
-Biosynthesis	Genetic Information Processing	0.2329	0.3004	0.3933	0.2669	0.2884	0.3173	0.1707	0.2017	0.2464	0.2562	0.2953	0.3519	0.197	0.2185	0.2427	0.2966	0.3347	0.3681	0.1083	0.1214	0.1549	0.115	0.1301	0.1669	0.08174	0.09458	0.1169	0.08354	0.09989	0.1186	0.1314	0.1555	0.1837	0.06961	0.1002	0.124
-Other Enzymes	Genetic Information Processing	0.4251	0.559	0.7297	0.2569	0.2836	0.3147	0.2373	0.2872	0.3323	0.3122	0.3839	0.4647	0.2108	0.2785	0.3273	0.2856	0.3652	0.4327	0.2693	0.3251	0.3887	0.2857	0.3463	0.4136	0.16	0.1928	0.2214	0.1675	0.1904	0.2197	0.237	0.2792	0.3279	0.1655	0.2493	0.3361
Organismal Systems	Genetic Information Processing	0	0	0	0	1.005e-10	7.273e-05	0.002834	0.004903	0.007637	0.003247	0.007604	0.012	0.005135	0.007843	0.01154	0.00604	0.009219	0.01356	0.1195	0.1345	0.1496	0.09364	0.1071	0.1231	0.05139	0.06205	0.07301	0.06764	0.07793	0.09365	0.06833	0.09456	0.1278	0.05704	0.08064	0.1385
-Immune System	Genetic Information Processing	0	0	0	0	0	0	0.0007341	0.00185	0.003516	0.0008668	0.002926	0.00579	0.0007807	0.002734	0.004398	0.001079	0.003176	0.00536	0.04058	0.05171	0.06737	0.03822	0.05003	0.0647	0.01302	0.01809	0.02858	0.01428	0.01995	0.03252	0.01601	0.03323	0.05779	0.009513	0.01515	0.079
-Endocrine System	Genetic Information Processing	0	0	0	0	0	0	2.706e-06	8.707e-05	0.0007105	2.628e-06	0.000112	0.0009026	0	0.0001609	0.0021	0	0.0001558	0.002418	0.03581	0.03859	0.04255	0.01302	0.01624	0.02066	0.005287	0.006605	0.01127	0.01155	0.01334	0.01863	0.002672	0.004582	0.01798	0.01606	0.01752	0.02656
-Circulatory System	Genetic Information Processing	0	0	0	0	0	0	0	0	9.81e-05	0	0	0.00011	0	0	0.002012	0	0	0.002229	0.005236	0.0061	0.01874	0.004598	0.005378	0.01775	0.006174	0.008706	0.01221	0.01009	0.01326	0.01539	0.004719	0.006683	0.01221	0.001408	0.01385	0.01577
-Digestive System	Genetic Information Processing	0	0	0	0	0	7.273e-05	0	0.0001329	0.001223	0	0.0001135	0.0005153	0	0.000295	0.001571	0	0.0003812	0.001695	0.001254	0.002962	0.008121	0.001145	0.002391	0.008192	0.004109	0.007928	0.01081	0.003347	0.006374	0.009861	0.008918	0.01202	0.01666	0.003172	0.003807	0.006126
-Excretory System	Genetic Information Processing	0	0	0	0	0	1.003e-10	0.0001823	0.0015	0.003305	0.000215	0.003003	0.006751	0.0001626	0.002442	0.004748	0.000224	0.002885	0.005492	0.00531	0.01633	0.02347	0.005622	0.01571	0.02177	0.003653	0.006323	0.009842	0.005496	0.009013	0.01553	0.005145	0.01272	0.02422	0.002332	0.008473	0.01397
-Nervous System	Genetic Information Processing	0	0	0	0	0	1.006e-10	0	9.891e-05	0.0008124	0	0.0001038	0.0008973	0	0.0001397	0.002221	0	0.0001396	0.002561	0.002187	0.01029	0.01923	0.0025	0.009521	0.01873	0.002791	0.005514	0.007956	0.003192	0.005987	0.01025	0.002416	0.007449	0.0122	0.001975	0.007734	0.01252
-Sensory System	Genetic Information Processing	0	0	0	0	0	0	0	0	0.0008812	0	0	0.0009019	0	0	0.001946	0	0	0.002336	0	0	0.00136	0	0	0.0007374	0	0.0002062	0.004726	0	0.0002911	0.006734	2.647e-05	0.0003499	0.001666	1.133e-12	2.343e-05	0.01101
-Development	Genetic Information Processing	0	0	0	0	0	0	0	0	0.000542	0	0	0.003247	0	0	0.0004091	0	0	0.0005461	0.001592	0.002773	0.007212	0.001415	0.002777	0.006495	0.001293	0.001649	0.01181	0.00164	0.002215	0.01407	0.005022	0.005893	0.03147	0.00187	0.002196	0.06486
-Environmental Adaptation	Genetic Information Processing	0	0	0	0	0	0	0	0	0.001404	0	0	0.000443	0	0	0.0009404	0	0	0.000987	0	0.000611	0.004947	0	0.0004964	0.004099	4.233e-06	0.0006066	0.004206	1.031e-05	0.0007593	0.004251	0.0001156	0.000374	0.006989	1.934e-05	0.0002654	0.002019
Human Diseases	Genetic Information Processing	0	0.1341	0.2641	0.0005512	0.006995	0.01274	0.01686	0.02321	0.03233	0.02461	0.03653	0.05376	0.02779	0.04671	0.06279	0.03756	0.06003	0.08023	0.1362	0.1943	0.257	0.1326	0.1853	0.2337	0.1234	0.1808	0.2393	0.1119	0.1614	0.2042	0.1379	0.1993	0.2531	0.08915	0.1315	0.1943
-Cancers	Genetic Information Processing	0	0	0.009714	0	1.002e-10	9.695e-05	9.335e-05	0.0006039	0.001143	8.289e-05	0.001165	0.002184	0.0001211	0.0006016	0.001047	0.0001044	0.0006509	0.001322	0.01134	0.01709	0.02533	0.01081	0.01684	0.02279	0.009256	0.013	0.01566	0.009347	0.01322	0.01613	0.0106	0.01462	0.01968	0.00502	0.007202	0.008926
-Immune System Diseases	Genetic Information Processing	0	0	0	0	9.888e-11	0.0001302	0.0005314	0.001708	0.004	0.0006841	0.00385	0.007287	0.00478	0.02246	0.03802	0.006371	0.02903	0.04935	0.005426	0.008952	0.01642	0.004588	0.008174	0.01596	0.02822	0.08884	0.133	0.02113	0.06402	0.1038	0.002818	0.01025	0.018	0.004948	0.04215	0.07336
-Neurodegenerative Diseases	Genetic Information Processing	0	0	0	0	0	0	0.005776	0.01104	0.01754	0.005634	0.01182	0.01942	0.005859	0.01033	0.01545	0.01	0.01694	0.02286	0.04147	0.07528	0.09904	0.04161	0.07039	0.09313	0.03006	0.0407	0.05126	0.02601	0.03367	0.04209	0.03335	0.05675	0.08273	0.01282	0.01933	0.02499
-Cardiovascular Diseases	Genetic Information Processing	0	0	0	0	0	0	0	0	5.367e-05	0	0	0.0001903	0	0	5.539e-05	0	0	7.583e-05	0.00106	0.01141	0.01754	0.0008871	0.006085	0.0123	0.004989	0.00907	0.01146	0.003391	0.006716	0.01235	0.009085	0.02281	0.06263	0.0006708	0.00535	0.009404
-Metabolic Diseases	Genetic Information Processing	0	0	0.1454	0	0	0.005072	0	0	0.003515	0	0	0.009958	0	0	0	0	0	0	0	0	0.009418	0	0	0.01681	7.78e-06	2.801e-05	0.00799	1.286e-06	7.763e-06	0.008136	4.929e-17	1.332e-05	0.05347	0	1.274e-12	0.01634
-Infectious Diseases	Genetic Information Processing	0	0.002026	0.1488	0.0003957	0.005765	0.01135	0.004027	0.008616	0.01422	0.005328	0.0153	0.03043	0.008507	0.01285	0.01873	0.008917	0.01369	0.01842	0.04051	0.06724	0.1312	0.04272	0.07327	0.1241	0.02117	0.03409	0.04787	0.02751	0.03906	0.05368	0.03253	0.06384	0.11	0.01763	0.05889	0.1034
Not Mapped	Genetic Information Processing	0.6684	0.7446	0.832	0.1555	0.1573	0.1591	0.3443	0.3473	0.3519	0.2705	0.2753	0.279	0.4201	0.4323	0.4438	0.4699	0.4829	0.4991	0.6099	0.633	0.6597	0.5981	0.6188	0.6473	0.4573	0.4814	0.5097	0.5001	0.5261	0.5475	0.6863	0.7143	0.7502	0.2742	0.289	0.308
-Not Mapped	Genetic Information Processing	0.6684	0.7446	0.832	0.1555	0.1573	0.1591	0.3443	0.3473	0.3519	0.2705	0.2753	0.279	0.4201	0.4323	0.4438	0.4699	0.4829	0.4991	0.6099	0.633	0.6597	0.5981	0.6188	0.6473	0.4573	0.4814	0.5097	0.5001	0.5261	0.5475	0.6863	0.7143	0.7502	0.2742	0.289	0.308
TOTAL	-Transcription	84.97	165.4	302.9	21.53	22.92	23.9	215.3	271.1	369.3	286.8	397.4	560	123.5	169	219.6	135.7	190.4	243.3	25.14	29.49	32.73	26.82	30.45	34.49	25.52	27.39	28.66	29.35	31.91	33.44	30.93	32.95	34.28	25.17	30.43	31.87
MAPPED	-Transcription	68.19	132.7	243.1	19.92	21.2	22.12	182.8	230.2	313.5	256	354.7	499.9	102.3	140	181.9	112.1	157.2	200.9	19.92	23.37	25.93	21.36	24.24	27.46	20.49	21.98	23.01	23.31	25.34	26.56	24.34	25.93	26.98	22.52	27.23	28.51
Genetic Information Processing	-Transcription	21.13	43.57	86.42	10.16	10.86	11.38	93.51	115.2	160.8	113.6	153.3	214	49.03	67.59	86.69	49.8	69.2	86.47	8.125	9.567	10.76	8.753	9.979	11.37	10.26	11.17	11.85	11.42	12.53	13.28	9.068	9.866	10.35	9.07	10.82	11.76
-Transcription	-Transcription	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Translation	-Transcription	12.4	24.17	44.71	7.817	8.308	8.708	71.92	90.23	124	78.53	108.6	152.6	35.86	49.62	64.66	35.45	50.19	64.04	2.985	3.482	3.89	3.25	3.681	4.208	5.26	5.663	5.955	5.638	6.143	6.469	3.389	3.636	3.858	4.404	5.345	5.619
-Folding, Sorting and Degradation	-Transcription	5.028	12.14	32.96	0.9198	1.052	1.179	17.87	22.18	31.29	31	41.89	58.08	10.13	14.23	18.47	9.909	14.15	17.78	3.139	3.819	4.456	3.342	3.97	4.675	2.363	2.61	2.824	2.973	3.305	3.58	3.238	3.685	4.117	2.644	3.182	4.016
-DNA Maintenance	-Transcription	1.889	5.027	9.832	0.4087	0.4737	0.5314	2.532	3.181	4.396	1.55	2.108	3.122	1.494	2.764	4.029	1.634	3.099	4.768	0.9333	1.279	1.53	1.025	1.296	1.589	1.333	1.93	2.486	1.505	2.047	2.563	1.323	1.453	1.626	0.7899	1.146	1.539
-RNA Family	-Transcription	0	0	0	1.016e-08	1.291e-08	1.617e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Transcription	0.5389	1.197	2.074	0.1461	0.1631	0.1885	1.998	2.683	3.735	2.258	3.172	4.797	0.966	1.349	1.818	0.8192	1.114	1.586	0.5395	0.6533	0.7975	0.5563	0.673	0.8112	0.6463	0.7394	0.9286	0.9077	1.015	1.231	0.6661	0.7953	0.9414	0.9563	1.223	1.541
-Signal Transduction	-Transcription	0	0	0.1535	0.1454	0.1629	0.1883	0.254	0.3854	0.6509	0.2601	0.5419	0.9859	0.3896	0.5502	0.8605	0.269	0.4041	0.6461	0.1062	0.1485	0.2106	0.1301	0.1956	0.2653	0.1076	0.1894	0.3114	0.15	0.2657	0.3916	0.1804	0.2818	0.3869	0.0798	0.3305	0.4749
-Signaling Molecules and Interaction	-Transcription	0.5389	1.049	1.921	4.122e-09	4.386e-09	0.001944	1.69	2.312	3.111	1.866	2.663	3.791	0.5476	0.7625	0.9956	0.5082	0.7099	0.9103	0.4112	0.4932	0.5927	0.4014	0.4694	0.586	0.4845	0.552	0.6705	0.6712	0.7647	0.878	0.4234	0.5194	0.6181	0.8326	1.029	1.107
Cellular Processes	-Transcription	3.88	7.732	14.16	0.1093	0.1439	0.2431	2.735	3.546	5.04	4.674	6.534	9.711	3.676	5.389	6.995	4.096	5.8	7.683	1.701	2.307	2.884	1.654	2.255	2.699	2.277	2.449	2.677	2.971	3.256	3.563	4.583	5.005	5.432	3.603	4.516	5.296
-Hemoglobin	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.195e-05	5.581e-05	0.0001168	0.0002053	0.0002215	0.0002334	0	0	0	0.0003684	0.0004518	0.00117
-Vesicular Transport	-Transcription	0	0	0	0	0	1.048e-09	0.4795	0.7193	1.178	0.5505	1.006	2.121	0.3737	0.618	1.021	0.4357	0.7131	1.149	0.3375	0.4628	0.6214	0.3696	0.6008	0.7674	0.2117	0.3124	0.419	0.3086	0.4091	0.5333	0.2975	0.4909	0.6343	0.1474	0.6105	0.8139
-Cytoskeleton	-Transcription	1.695	3.741	6.851	0.06781	0.07218	0.07529	0.7304	0.9347	1.318	1.899	2.708	3.928	0.2641	0.395	0.622	0.3128	0.46	0.7128	0.7496	1.339	1.694	0.6164	1.128	1.386	1.506	1.669	1.82	1.868	2.086	2.295	3.195	3.513	3.937	2.875	3.586	4.241
-Cell Motility	-Transcription	0	0	0	5.288e-08	0.02995	0.1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Transcription	2.051	4.032	7.584	0.03649	0.04399	0.05434	1.355	1.806	2.387	2.017	2.706	3.784	2.954	4.215	5.596	3.259	4.474	5.951	0.3604	0.4374	0.4975	0.3794	0.4429	0.504	0.2884	0.3208	0.368	0.4247	0.4898	0.5437	0.4492	0.5014	0.5683	0.3326	0.4123	0.4844
-Cell Communication	-Transcription	0	0	0	0	0	0	0	0.01203	0.127	0	0.02617	0.08642	0	0.009151	0.101	0	0.009393	0.1112	0.09299	0.1397	0.1902	0.1028	0.1504	0.2144	0.1148	0.1411	0.1778	0.1886	0.2607	0.3324	0.2974	0.3821	0.758	0.08179	0.131	0.1643
Metabolism	-Transcription	38.24	75.02	140.8	9.322	9.9	10.4	81.21	103	140.8	132.3	182.7	260.2	45.7	62.37	81.1	54.73	76.24	99.73	6.122	7.462	8.42	7.34	8.496	9.672	4.432	4.818	5.143	5.007	5.447	5.831	6.857	7.429	7.875	5.946	7.391	8.305
-Membrane Transport	-Transcription	3.021	6.559	12.01	1.172	1.314	1.427	2.029	2.544	3.558	1.232	1.711	2.256	0.5426	1.033	1.757	0.5282	0.9584	1.583	0.03532	0.07038	0.115	0.03314	0.06751	0.109	0.05241	0.07443	0.1068	0.04108	0.06166	0.09018	0.03636	0.04402	0.051	0.0108	0.02022	0.03323
-Central Carbon Metabolism	-Transcription	12.8	27.67	51.95	1.583	1.826	2.047	27.07	37.09	50.02	42.31	62.71	85.45	16.4	24.55	33.64	14.82	23.75	32.46	1.906	2.342	2.843	2.407	2.837	3.452	0.9606	1.098	1.345	1.204	1.377	1.623	2.49	2.75	3.068	2.601	3.117	3.923
-Energy Metabolism	-Transcription	0.7794	4.25	12.23	0.3018	0.5067	0.6895	2.533	4.719	12.33	4.986	9.707	20.4	1.312	2.505	6.702	1.79	3.311	7.888	0.2849	0.4793	0.8831	0.2899	0.5566	0.9301	0.2452	0.3489	0.4991	0.2202	0.3146	0.4791	0.1167	0.2739	0.53	0.06794	0.2011	0.8214
-Biosynthesis	-Transcription	6.07	13.91	28.09	2.813	3.137	3.471	18.14	23.46	34.04	33.65	44.75	66.59	10.78	14.82	20.3	16.32	22.53	30.35	0.9427	1.182	1.5	1.118	1.328	1.723	0.911	1.048	1.276	1.053	1.233	1.462	1.297	1.509	1.783	0.7567	1.008	1.314
