KO number	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
K05609	495652.17	617391.3	717391.3	552173.91	2043478.3	521739.13	195217.39	513043.48	105652.17	297826.09	791304.35	630434.78	695652.17	1008695.7	156521.74	360434.78	157826.09	69130.435	115217.39	569565.22	94347.826	482608.7	129130.43	2930434.8	204347.83	241739.13	117391.3	110869.57
K05610	78419.453	6840.7295	102127.66	73252.28	662613.98	177203.65	24019.757	136778.12	41641.337	60182.371	26104.255	373860.18	674772.04	243161.09	51671.733	285410.33	64437.69	5991.7933	NaN	37689.97	2058.2371	2271.9453	12755.927	34042.553	5574.4681	72.103343	NaN	3545.8967
K11833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15562.316	3486.2969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11835	66637.633	5374.3171	100278.05	131027.36	651986.2	241967.44	52117.361	196402.01	214270.28	40780.442	6022.8189	519149.71	688218.56	201903.1	35377.05	194041.36	135440.84	8315.8089	3533.1167	210418.66	35917.563	4669.3106	21529.708	516117.03	7380.161	87822.367	6532.766	18808.359
K11836	370629.37	120046.62	1071095.6	412587.41	2738927.7	324009.32	56060.606	416083.92	414918.41	191142.19	79603.73	928904.43	799533.8	456876.46	101864.8	423076.92	285547.79	49650.35	12703.963	1666666.7	92890.443	32867.133	77156.177	1713286.7	21561.772	227272.73	39044.289	165501.17
K11840	31691.344	3161.7351	56757.026	39294.671	624398.62	49929.019	6924.9705	27818.59	61847.842	15785.61	627.34628	139443.47	191069.95	61996.224	7549.5413	80576.141	20301.987	5059.1558	1339.3566	171585.55	10246.194	1840.4561	6890.961	184112.42	950.76202	13238.12	2242.7913	13940.997
K11841	24116.162	2264.6465	39393.939	65909.091	191919.19	61994.949	4333.9646	72095.96	45075.758	16792.929	2111.7424	186868.69	117929.29	87247.475	15151.515	115277.78	13005.051	1513.8889	2816.7929	42045.455	12626.263	7896.9697	7175.1263	61616.162	1652.7778	14646.465	4598.6111	7660.8586
K11842	NaN	NaN	1132.2404	712.78689	46174.863	1281.5301	NaN	NaN	NaN	7849.1803	2759.2896	23306.011	5621.3115	13358.197	NaN	10813.661	NaN	927.70492	15971.038	51639.344	NaN	590	NaN	NaN	157.84973	NaN	NaN	NaN
K11843	166531.44	58012.17	359026.37	255578.09	1539553.8	231237.32	19232.049	212981.74	328600.41	62880.325	97971.602	671399.59	350912.78	162677.48	43610.548	417849.9	189046.65	25152.13	39350.913	843813.39	116835.7	82555.781	182352.94	1162271.8	52941.176	169574.04	62271.805	123123.73
K11844	1136.2545	NaN	121.15515	7250.303	254.84848	5440.3636	323.07879	5180.8485	6801.4545	462.10909	NaN	13939.394	1660.8485	3432.7273	1069.5879	3996.8485	2399.8788	NaN	NaN	NaN	NaN	2801.5758	4432.2424	7255.5152	NaN	NaN	NaN	388.37576
K11847	3084.8529	NaN	4238.0882	6151.7647	28088.235	4503.3088	NaN	2642.8676	20147.059	579.88235	57.870588	20441.176	16102.941	9558.8235	897.94118	10000	3807.3529	126.22794	NaN	28382.353	7068.8971	1044.8529	2295.5882	25661.765	63.899265	3764.9265	889.33824	2046.0294
K11848	347.9476	NaN	7294.6507	1354.2576	16266.376	324.63974	NaN	975.53493	2532.9694	NaN	NaN	NaN	2974.7817	1306.1135	383.19869	NaN	958.98472	NaN	NaN	12554.585	262.60917	117.19432	NaN	4082.2052	NaN	502.35808	NaN	336.69214
K11849	243.27014	NaN	478.11374	2676.5877	1591.564	3742.0853	NaN	NaN	6422.55	290.90995	NaN	3475.0711	3775.6398	1665.782	NaN	4481.0427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11853	32.74986	10385.26	118.98381	86.420994	211.29816	451.08878	NaN	196.76996	1331.3791	641.1502	NaN	1829.397	766.63875	13428.252	16.958682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	735.3713	NaN	498.65997	NaN	59.463987
K11854	NaN	NaN	NaN	NaN	3872.6488	NaN	NaN	333.40691	6376.9674	NaN	NaN	3926.4875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1161.5163	387.93666	77.791747	276.19962	NaN	NaN	1129.9424	NaN	286.60269
K11857	8284.8837	1064.4622	8866.2791	9665.6977	90116.279	37354.651	7848.8372	28343.023	87936.047	5851.3081	359.76744	58284.884	70130.814	22020.349	5990.5523	40625	17005.814	557.8125	1483.8663	33502.907	3933.5756	492.94331	4167.7326	19040.698	464.81831	11773.256	1202.4709	5343.2413
K11858	NaN	NaN	NaN	554.80038	5686.9772	NaN	NaN	NaN	8148.4791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09602	464944.65	575645.76	1612546.1	405904.06	4723247.2	734317.34	99261.993	830258.3	900369	420664.21	234686.35	1472324.7	1697417	881918.82	180073.8	627306.27	409594.1	113284.13	46494.465	2553505.5	31489.668	89298.893	37269.373	1800738	65682.657	325092.25	86346.863	150553.51
K11860	5007.0238	2011.0714	35476.19	5316.0714	75238.095	3296.0714	NaN	3418.6905	18214.286	5004.5238	2810.119	14642.857	19642.857	NaN	2416.6667	4668.0952	21666.667	2837.2619	14761.905	20714.286	3581.1905	107500	28214.286	298809.52	7052.8571	127380.95	12857.143	11904.762
K11861	10245.902	8770.4918	42213.115	4094.4262	45163.934	12049.18	NaN	3827.8689	1559.0164	385.48361	1314.5082	51885.246	41885.246	23934.426	2252.8689	36557.377	13606.557	4030.082	517.01639	5892.1311	3047.7049	NaN	2059.6721	NaN	NaN	2077.0492	NaN	542.18852
K11867	NaN	NaN	12669.266	NaN	10191.514	4237.844	472.70642	6302.2936	13552.294	8456.1927	NaN	NaN	NaN	1599.2661	424.83945	1138.9679	4613.3028	1214.5642	4897.7064	182339.45	12413.761	12400.917	5879.8165	360091.74	2005.8945	45412.844	22704.128	19621.101
K08593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19542.254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08597	14136.199	3289.1855	NaN	NaN	9417.6471	5570.1357	NaN	12700.905	3002.1267	10333.937	2709.5475	20956.561	NaN	9515.3846	NaN	NaN	5898.19	1638.8235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3436.2443	NaN	4627.6018
K12175	111464.97	14053.928	411889.6	135031.85	874734.61	156475.58	94692.144	102547.77	301486.2	254777.07	10644.161	343949.04	288747.35	299363.06	40764.331	337579.62	166454.35	12949.469	8353.9278	401273.89	20979.83	22505.308	19326.539	399150.74	2263.6943	50106.157	28662.42	211040.34
K12176	753950.34	390519.19	1458239.3	688487.58	4198645.6	571106.09	167945.82	246049.66	1058690.7	318284.42	85553.047	1045146.7	1325056.4	920993.23	197742.66	862302.48	437923.25	73137.698	52144.47	2085778.8	248307	146049.66	181264.11	1471783.3	47629.797	390519.19	73137.698	343115.12
K12177	216784.87	70212.766	498817.97	238770.69	3711583.9	319148.94	54846.336	262411.35	503546.1	278959.81	20485.106	581560.28	669030.73	486997.64	130496.45	260047.28	248226.95	51536.643	41607.565	1288416.1	87943.262	24349.882	52482.27	869976.36	34515.366	127186.76	15591.726	148699.76
K12178	785714.29	778325.12	1051724.1	642857.14	4655172.4	480295.57	108867	642857.14	517241.38	600985.22	253694.58	1044335	1061576.4	950738.92	222906.4	820197.04	677339.9	109852.22	8789.1626	1105911.3	127093.6	275862.07	78325.123	758620.69	39162.562	166502.46	41379.31	172167.49
K09613	329341.32	407185.63	868263.47	446107.78	2877245.5	287724.55	128443.11	205688.62	595808.38	260479.04	107485.03	544910.18	535928.14	479041.92	178742.51	485029.94	350299.4	114970.06	66167.665	1667664.7	133832.34	210179.64	219760.48	1452095.8	48502.994	217365.27	85329.341	129640.72
K12179	152160.49	155555.56	59567.901	105864.2	740740.74	170061.73	43209.877	160802.47	206790.12	148765.43	92901.235	268209.88	127160.49	220987.65	48765.432	138580.25	127160.49	68209.877	6919.7531	611111.11	22521.296	56172.84	36111.111	271296.3	23236.728	102160.49	30319.444	95679.012
K12180	92057.652	245122.35	294028.79	145454.55	1162348.5	118991.29	23850.591	66069.697	34690.045	96145.455	47885.227	81138.788	95845.333	216551.52	14313.03	68396.477	71700.758	74117.576	10339.273	669090.91	276363.64	133818.18	NaN	2581818.2	NaN	NaN	134545.45	145454.55
K12161	41844.554	80918.812	62883.168	27730.693	345544.55	20702.97	26319.802	14063.366	NaN	42032.673	17208.911	148514.85	201980.2	150495.05	39924.752	44275.248	136633.66	NaN	NaN	NaN	NaN	NaN	NaN	488118.81	NaN	NaN	NaN	NaN
K00566	55155.875	1633.8369	6516.7866	254196.64	84652.278	43405.276	22318.945	11979.856	6738.6091	4735.4916	1270.5995	83932.854	41966.427	99040.767	13507.914	68824.94	4846.7626	1144.9161	NaN	40047.962	7053.2374	3106.4748	244604.32	17209.353	9044.6043	5088.0096	2778.4173	4095.6835
K04487	414634.15	107538.8	385809.31	554323.73	1230598.7	166075.39	121286.03	110199.56	37028.825	47893.57	88026.608	312638.58	195787.14	929046.56	350332.59	443458.98	113968.96	32815.965	22172.949	576496.67	44124.169	538802.66	54545.455	461197.34	30598.67	73392.461	17690.244	75609.756
K14168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02728	1888888.9	735632.18	1666666.7	2218390.8	8045977	2800766.3	482758.62	1919540.2	3088122.6	1172413.8	632183.91	5862069	8965517.2	1908046	793103.45	4367816.1	1919540.2	145593.87	159386.97	9348659	873563.22	551724.14	436781.61	9693486.6	262068.97	1942528.7	831417.62	1103448.3
K02729	1103734.4	2481327.8	1713692.9	1788381.7	8257261.4	2854771.8	393361	1331950.2	1564315.4	846473.03	775933.61	7925311.2	5477178.4	1987551.9	821576.76	4232365.1	1875518.7	423236.51	265975.1	3099585.1	564315.35	329460.58	342738.59	5975103.7	382987.55	1053941.9	522821.58	622406.64
K02725	1247148.3	1076045.6	1429657.8	1026616	4486692	2114068.4	395437.26	866920.15	1657794.7	452471.48	524714.83	5703422.1	4752851.7	2030418.3	524714.83	3178707.2	1277566.5	369201.52	109885.93	1737642.6	307604.56	328136.88	147148.29	3954372.6	185931.56	1444866.9	363117.87	486692.02
K02726	2444444.4	2542735	1487179.5	3547008.5	7393162.4	3935897.4	628205.13	1867521.4	1431623.9	1508547	1047008.5	8760683.8	10384615	2970085.5	1623931.6	8162393.2	3260683.8	700854.7	61111.111	803418.8	136752.14	260683.76	255128.21	3213675.2	395299.15	764957.26	363247.86	267521.37
K02727	1321568.6	545098.04	890196.08	584313.73	2278431.4	976470.59	236470.59	925490.2	843137.25	238823.53	392156.86	2498039.2	4156862.7	1070588.2	525490.2	4784313.7	1533333.3	206274.51	46274.51	823529.41	206666.67	165490.2	251764.71	2258823.5	102745.1	466666.67	190196.08	249411.76
K02739	519855.6	194584.84	292418.77	375451.26	1162454.9	411552.35	5336.4621	215884.48	147292.42	245126.35	63537.906	577617.33	985559.57	371841.16	273285.2	407942.24	62454.874	15143.321	11358.484	494584.84	123826.71	107220.22	97472.924	444043.32	27288.087	269675.09	3288.9892	199277.98
K02732	2500000	1350000	1475000	2050000	8625000	2804166.7	875000	1920833.3	2450000	945833.33	433333.33	8208333.3	6875000	2983333.3	1620833.3	6541666.7	1250000	275416.67	99166.667	4145833.3	779166.67	1041666.7	641666.67	8500000	416666.67	1591666.7	662500	875000
K02731	2250000	3157258.1	1560483.9	1778225.8	7701612.9	3161290.3	398387.1	1830645.2	2725806.5	1741935.5	1064516.1	7903225.8	6129032.3	3068548.4	1044354.8	3822580.6	2471774.2	762096.77	243145.16	4435483.9	1181451.6	987903.23	866935.48	7096774.2	512096.77	2084677.4	1306451.6	1705645.2
K02730	817073.17	560975.61	1601626	1231707.3	6463414.6	1589430.9	467479.67	1101626	963414.63	516260.16	267073.17	3796748	4430894.3	1817073.2	569105.69	1638211.4	821138.21	213008.13	112601.63	3459349.6	267479.67	404065.04	471544.72	7276422.8	356910.57	1313008.1	573170.73	491869.92
K02737	67424.242	212121.21	666666.67	405303.03	1170454.5	522727.27	110606.06	140151.52	503787.88	114393.94	193939.39	136742.42	575757.58	571969.7	73106.061	606060.61	1965909.1	32758.333	16950	856060.61	90909.091	85984.848	57196.97	2018939.4	49621.212	47727.273	65530.303	118181.82
K02735	556097.56	350243.9	882926.83	1443902.4	2634146.3	1112195.1	314634.15	765853.66	2351219.5	526829.27	178536.59	4619512.2	6341463.4	1268292.7	471219.51	2195122	1521951.2	92195.122	28141.951	1790243.9	137560.98	135609.76	148780.49	5902439	80487.805	697560.98	125853.66	426829.27
K02734	174626.87	164179.1	156218.91	106467.66	458208.96	146766.17	51741.294	83582.09	NaN	178606.97	22150.249	577114.43	621890.55	422388.06	103980.1	271144.28	86567.164	50746.269	NaN	69154.229	40008.955	NaN	NaN	NaN	24297.015	NaN	1088.408	2661.2935
K06696	4819277.1	995983.94	1538152.6	5863453.8	3040160.6	5702811.2	839357.43	2477911.6	2152610.4	726907.63	1293172.7	20642570	25662651	3590361.4	1911646.6	6987951.8	6947791.2	224096.39	819277.11	3626506	1923694.8	550200.8	1413654.6	53413655	746987.95	4497992	1903614.5	1706827.3
K06697	1548117.2	382426.78	92887.029	1179916.3	307531.38	2502092.1	68200.837	435146.44	154393.31	68200.837	223849.37	12008368	18619247	820083.68	347280.33	1753138.1	1050209.2	74058.577	99163.18	320920.5	349372.38	47698.745	138075.31	7112970.7	93723.849	598326.36	244769.87	481171.55
K06698	294881.89	151181.1	131889.76	244488.19	496062.99	515748.03	52755.906	289763.78	818897.64	41338.583	15042.126	1385826.8	625984.25	559055.12	217322.83	301968.5	142913.39	45275.591	3665.8268	247637.8	106299.21	59448.819	36155.906	877952.76	77952.756	380314.96	124015.75	54724.409
K06699	881.33478	35.699946	227.92187	1750.8953	3282.6913	6728.1606	172.53934	3099.5117	7759.0884	1500.9224	238.1389	17145.958	7379.2729	4431.3077	424.52523	11557.244	1274.064	48.813348	184.81823	2732.9354	324.21053	301.02008	1189.9078	7867.6072	NaN	1419.5334	255.6701	631.36191
K02733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1530.5861	762.71062	205128.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02740	94565.217	3377.2464	14508.696	43478.261	12306.522	132246.38	3022.8623	76449.275	1063.3696	11676.449	22850.725	1688405.8	100000	98188.406	22357.971	303623.19	128260.87	1113.8406	9595.2899	21238.406	56884.058	7942.029	25044.565	1721014.5	13504.348	228985.51	105434.78	33390.217
K03028	196035.24	22687.225	296255.51	363436.12	1387665.2	494493.39	79074.89	437224.67	427312.78	155286.34	21145.374	713656.39	895374.45	651982.38	83259.912	623348.02	258810.57	9624.2291	15859.031	557268.72	120044.05	28414.097	60462.555	1123348	11894.273	201541.85	38766.52	149779.74
K03029	412234.04	173936.17	114893.62	1555851.1	287234.04	69414.894	166489.36	63031.915	140425.53	32978.723	44148.936	925531.91	1231383	168617.02	243882.98	166489.36	93351.064	43085.106	22416.489	752659.57	80585.106	123670.21	60904.255	492021.28	83776.596	226063.83	100531.91	50797.872
K11598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22442.053	NaN	NaN	NaN	31111.258	NaN	23752.649
K03039	534574.47	247872.34	696808.51	542553.19	2545212.8	582446.81	96276.596	595744.68	1968085.1	263563.83	65957.447	1859042.6	2462766	973404.26	208776.6	1436170.2	441489.36	43882.979	110106.38	1505319.1	329787.23	159308.51	211170.21	3484042.6	120744.68	542553.19	176861.7	321808.51
K03038	317757.01	285358.26	323987.54	380062.31	1482866	517133.96	272585.67	454828.66	850467.29	124922.12	200934.58	1523364.5	1551401.9	660436.14	201869.16	1280373.8	429906.54	170716.51	19334.579	1084112.1	238006.23	191588.79	133021.81	1682243	84735.202	429906.54	94080.997	137694.7
K03037	232133.68	38817.481	442159.38	201285.35	2105398.5	403598.97	58097.686	1187660.7	634961.44	264781.49	33933.162	2131105.4	1516709.5	506426.74	86375.321	1028277.6	252442.16	37017.995	53213.368	1614395.9	247300.77	71208.226	120565.55	2074550.1	8791.2596	354755.78	116709.51	239588.69
K03036	1272511.8	613744.08	658767.77	883886.26	6232227.5	1767772.5	327014.22	1225118.5	1952606.6	644549.76	303317.54	3080568.7	2748815.2	2063981	497630.33	3909952.6	1035545	118957.35	49052.133	2772511.8	360189.57	293838.86	251184.83	5284360.2	158530.81	796208.53	220853.08	514218.01
K03035	817982.46	254385.96	638157.89	717105.26	2346491.2	1105263.2	139473.68	1129386	1182017.5	171929.82	99342.105	1910087.7	2280701.8	633771.93	141885.96	1642543.9	688596.49	32675.439	47368.421	1782894.7	320175.44	313596.49	200657.89	2631578.9	74561.404	896929.82	183114.04	403508.77
K03033	162452.83	19245.283	87735.849	222641.51	954716.98	296226.42	30000	311320.75	679245.28	51132.075	16837.547	901886.79	854716.98	379245.28	8152.4528	645283.02	156415.09	20566.038	8644.1509	3059.8113	53773.585	213207.55	33207.547	186037.74	70377.358	40566.038	24528.302	40000
K03032	172088.14	13116.474	217208.81	152151.1	853095.49	352570.83	49317.943	205666.32	351521.51	114375.66	10493.179	585519.41	847848.9	248688.35	36726.128	584470.09	165792.24	10445.645	23609.654	580272.82	69779.643	15529.906	33158.447	890870.93	4617.2088	113326.34	25078.699	85099.685
K03031	202266.29	121529.75	155524.08	213597.73	1339943.3	317280.45	39943.343	126912.18	362606.23	128328.61	44475.921	739376.77	1067988.7	583569.41	93201.133	759206.8	149858.36	23295.467	15088.952	291784.7	53824.363	27550.142	15483.286	379603.4	16960.34	83286.119	18009.065	47875.354
K03030	416129.03	196129.03	158709.68	174193.55	761290.32	490322.58	10558.387	396774.19	383870.97	79032.258	40322.581	716129.03	435483.87	325806.45	167741.94	467741.94	262580.65	57096.774	9069.3548	822580.65	7090.6452	84516.129	63225.806	322580.65	NaN	61290.323	9816.4516	111935.48
K06700	70110.701	134686.35	123616.24	55350.554	376383.76	102952.03	22740.59	67158.672	140590.41	53136.531	35428.782	97416.974	105166.05	139852.4	66789.668	130996.31	62730.627	60516.605	33994.465	NaN	NaN	11877.122	NaN	184132.84	23683.395	32258.303	13501.476	32346.863
K03064	267352.19	116966.58	236246.79	429305.91	1609254.5	303341.9	93573.265	431876.61	521850.9	162982.01	124678.66	1102827.8	848329.05	524421.59	168123.39	593830.33	249614.4	38817.481	17315.938	709511.57	87146.53	75321.337	66323.907	907455.01	35475.578	228791.77	13467.609	114910.03
K03065	828054.3	744343.89	638009.05	886877.83	2398190	1285067.9	280542.99	880090.5	1031674.2	470588.24	477375.57	3235294.1	3506787.3	1493212.7	472850.68	1561086	712669.68	113122.17	65837.104	1002262.4	184841.63	182805.43	109276.02	2104072.4	102262.44	536199.1	140950.23	300904.98
K03066	746305.42	433497.54	519704.43	662561.58	3054187.2	990147.78	191379.31	793103.45	642857.14	389162.56	275862.07	1428571.4	1450738.9	1140394.1	312807.88	1278325.1	438423.65	98768.473	76600.985	3177339.9	216502.46	266009.85	188669.95	1556650.2	50985.222	509852.22	209359.61	322660.1
K03061	621247.11	131408.78	600461.89	581986.14	2196304.8	939953.81	200692.84	681293.3	1260970	265588.91	150577.37	1464203.2	1928406.5	762124.71	254041.57	1551963	591224.02	29330.254	58660.508	1143187.1	309468.82	129792.15	185450.35	2175519.6	86836.028	478060.05	143187.07	311778.29
K03062	205909.09	119545.45	63863.636	162727.27	620454.55	450000	36363.636	493181.82	534090.91	93863.636	88181.818	884090.91	781818.18	343181.82	78863.636	768181.82	148636.36	40227.273	17948.409	804545.45	135000	252272.73	406818.18	879545.45	145454.55	445454.55	92727.273	70000
K03063	839712.92	497607.66	212918.66	224641.15	1401913.9	528708.13	56220.096	287081.34	519138.76	162679.43	399521.53	968899.52	777511.96	428229.67	289473.68	784689	289473.68	133014.35	46172.249	531100.48	122727.27	150478.47	125358.85	1418660.3	65071.77	311004.78	198325.36	157894.74
K10881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	672.69807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09595	9497.3545	1599.2857	NaN	NaN	12031.217	33333.333	NaN	38095.238	6658.9947	NaN	NaN	20995.238	NaN	NaN	549.2328	4183.3333	2262.5926	644.94709	NaN	NaN	NaN	NaN	8775.3968	NaN	NaN	2903.9683	NaN	1850.5026
K01372	309890.11	252747.25	648351.65	292307.69	3076923.1	523076.92	159340.66	294505.49	1692307.7	298901.1	49670.33	1228571.4	2015384.6	830769.23	254945.05	938461.54	441758.24	52967.033	47912.088	2409088.8	194945.05	115164.84	90329.67	3120879.1	122857.14	617582.42	105054.95	312087.91
K08573	NaN	NaN	12022.899	465.72473	NaN	1343.3618	11884.531	NaN	183.43484	9438.0024	NaN	NaN	NaN	NaN	179.89038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.272838	NaN	NaN	NaN
K08574	NaN	NaN	1471.5781	NaN	31093.75	8919.375	NaN	14434.375	2825.3125	NaN	NaN	NaN	21562.5	40468.75	NaN	415.8125	1766.7188	380.09375	NaN	4665	1215.2031	NaN	NaN	17656.25	NaN	334.51562	NaN	NaN
K08575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16380.655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08576	NaN	NaN	3147.1095	1801.353	12300.123	4775.6458	864.44034	2128.2903	1449.6925	1818.3272	209.9877	9377.7368	13161.132	5343.2964	NaN	NaN	NaN	NaN	NaN	5953.6285	NaN	NaN	NaN	NaN	NaN	869.06519	NaN	NaN
K08577	693.34282	NaN	NaN	NaN	NaN	NaN	NaN	4137.6956	18349.929	3680.2276	NaN	NaN	NaN	3383.6415	NaN	2624.6088	NaN	436.57183	1650071.1	139971.55	126884.78	10249.502	201991.47	1032716.9	67283.073	20056.899	499288.76	81792.319
K08581	NaN	NaN	NaN	NaN	NaN	153383.46	NaN	19849.624	NaN	NaN	NaN	NaN	67669.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08583	278066.91	412639.41	817843.87	929368.03	2342007.4	773234.2	275092.94	1040892.2	261710.04	101858.74	241635.69	944237.92	814126.39	539033.46	423791.82	163197.03	2204461	344981.41	126394.05	799256.51	249070.63	260966.54	153159.85	2211895.9	148327.14	289219.33	486988.85	513011.15
K02186	NaN	NaN	NaN	NaN	NaN	2343.5841	NaN	NaN	1157.5664	NaN	NaN	NaN	NaN	1493.9823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04401	NaN	NaN	NaN	326.03891	NaN	NaN	NaN	NaN	NaN	597.62646	530.81712	354.29183	1413.3074	NaN	NaN	208.80545	534.55253	NaN	NaN	320.29572	NaN	NaN	NaN	596.84825	506.57588	NaN	NaN	NaN
K01304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	363157.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01072	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14358	301524.89	1158750	1333980.5	170511.3	6494972.6	39982.477	141148.33	186179.88	159163.72	497008.75	82017.809	99884.476	92344.498	367631.73	64494.458	582003.94	429066.41	143941.83	154306.22	3285417.1	45882.096	11048.298	22722.727	350690.24	9544.0966	8159.0581	8927.7581	36144.065
K13718	NaN	NaN	NaN	4596.2963	6894.0379	4107.1364	2332.0687	NaN	NaN	1098.5547	NaN	12917.796	6158.6269	NaN	NaN	NaN	3870.822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13720	385.60773	3107.1823	2801.3812	7912.7072	34254.144	1421.6575	740.49724	4456.3536	3353.0387	1499.6409	567.54144	58839.779	85635.359	9493.0939	3468.7845	NaN	24921.823	7295.0276	1211.768	51381.215	16360.221	1271.9613	4431.768	156077.35	2680.2762	7911.326	10854.144	21543.923
K01256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08776	204347.83	82065.217	1029347.8	275000	4402173.9	501086.96	286956.52	354347.83	372826.09	328260.87	34673.913	1652173.9	1717391.3	389130.43	46521.739	339130.43	272826.09	44239.13	39130.435	1684782.6	153260.87	25543.478	98586.957	626086.96	14565.217	256521.74	215217.39	226086.96
K01260	86307.692	12760.769	62769.231	99692.308	560000	333846.15	15247.846	543076.92	135692.31	43846.154	3219.0769	1106153.8	1692307.7	176923.08	32615.385	246153.85	84153.846	8877.2308	9192.4615	943076.92	57076.923	25846.154	69384.615	407692.31	19692.308	61384.615	11232.462	77384.615
K09604	146236.56	3618.6022	15376.344	148387.1	101075.27	524731.18	24838.71	164516.13	9520.8602	32795.699	11612.903	2268817.2	2118279.6	149462.37	27741.935	986021.51	229032.26	1272.5806	10582.688	182795.7	62473.118	5407.0968	57741.935	1096774.2	7743.871	145161.29	21182.796	155913.98
