Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Infectious Diseases	-Neurodegenerative Diseases	0.1306	0.08517	0.04833	0.08062	0.09483	0.9982	0.04738	0.3467	0.2167	0.07217	0.1081	0.5274	0.5293	0.1279	0.1351	0.1163	0.1866	0.0715	0.09138	0.08785	0.2967	0.6621	0.5865	0.3262	0.3746	0.267	0.3202	0.1566
Not Mapped	-Neurodegenerative Diseases	27.18	29.39	17.28	24.04	28.74	56.24	23.51	57.84	38.62	23.49	15.94	50.85	46.17	34.53	21.91	22.94	39.35	16.77	27.3	21.16	32.8	32.45	56.26	42.05	32.23	41.58	43.33	33.73
-Not Mapped	-Neurodegenerative Diseases	27.18	29.39	17.28	24.04	28.74	56.24	23.51	57.84	38.62	23.49	15.94	50.85	46.17	34.53	21.91	22.94	39.35	16.77	27.3	21.16	32.8	32.45	56.26	42.05	32.23	41.58	43.33	33.73
TOTAL	-Cardiovascular Diseases	22080	4752	52880	47760	14010	516.3	3002	1319	3045	546.1	272.6	856.8	469	18320	19050	2746	4483	45540	18580	23930	7425	10960	811	13100	2562	1641	6108	3873
MAPPED	-Cardiovascular Diseases	19240	3646	44380	41530	11270	422	2719	1079	2493	486.2	243.5	698.4	383.6	14980	15970	2431	3590	37200	16480	19290	6065	9009	665	10820	2049	1348	4779	3252
Genetic Information Processing	-Cardiovascular Diseases	4938	737.5	7600	5053	2152	111.5	149.9	290.3	1114	50.73	18.62	189.1	110	2613	2763	416.2	651.2	6839	866.9	3771	1704	4340	211.4	2817	433.5	443.8	1348	505.2
-Transcription	-Cardiovascular Diseases	298.9	60.02	377	172.7	173	8.092	5.64	18.65	135	3.436	1.407	10.49	6.074	168.5	174.2	14.4	45.11	567.8	27.4	266.6	158.4	83.49	10.88	281.4	33.07	55.56	180.7	23.78
-Translation	-Cardiovascular Diseases	982.7	156.2	1675	1505	498	31.52	43.94	87.62	337.9	13.22	4.385	58.15	34.34	669.1	596.6	143.2	140.8	1510	327.1	977.7	379.5	2245	73.29	654.6	133.5	104.8	358	130.3
-Folding, Sorting and Degradation	-Cardiovascular Diseases	3416	469.1	5216	3125	1361	66.99	86.8	171.5	518.2	29.91	11.77	112.4	63.49	1617	1846	244.3	412.5	4300	442.4	2350	1043	1911	117	1597	239.1	223.8	682.5	310.5
-DNA Maintenance	-Cardiovascular Diseases	166.1	43.12	308.7	155.9	98.4	4.126	8.598	9.097	98.01	3.21	0.7607	7.118	4.693	115	103.5	9.578	30.3	355.7	51.59	153.1	78.92	81.09	6.979	178	22.28	41.26	92.05	26.26
-RNA Family	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	1229	223.2	2271	1294	721.5	26.6	92.31	66.87	125	16.08	10.14	44.91	26.01	719.5	562	52.43	231.3	2021	360.9	1473	404.3	226.5	27.47	668.6	107	74.48	243.1	156.4
-Signal Transduction	-Cardiovascular Diseases	539.5	208.2	1935	1128	595.5	18.76	88.45	56.09	105.6	14.13	9.371	27.65	16.76	608.7	477.5	40.57	171	1800	319.5	1246	315.8	161.2	23.59	543.8	80.52	60.94	189.5	127.2
-Signaling Molecules and Interaction	-Cardiovascular Diseases	689.4	15.01	335.4	165.7	125.9	7.842	3.858	10.78	19.26	1.946	0.7659	17.25	9.246	110.5	84.45	11.85	60.3	220.7	41.34	227.1	88.12	65.28	3.878	124.6	26.49	13.55	53.55	29.14
Cellular Processes	-Cardiovascular Diseases	1877	1045	10290	3461	2798	77.52	954.4	267.8	332	228.7	22.03	97.57	63.3	1779	1646	149.9	701	10830	6297	4155	955.9	538.3	85.79	1729	345.5	219	749.7	362.3
-Crystallins	-Cardiovascular Diseases	28.18	11.85	69.32	17.7	13.06	0.3239	17.29	0.5794	1.089	152.3	6.094	0.6714	0.171	8.083	65.55	0.9753	12.6	122.7	50.09	24.04	4.151	5.811	0.425	4.175	29.65	1.067	5.796	5.534
-Stress Response	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	470.5	169.2	1828	1084	600.3	11.37	20.95	21.82	61.05	7.286	2.77	20.75	12.69	657.5	603.3	63.57	127.8	1771	76.58	1074	202.6	110.5	17.04	419.1	45.92	56.02	126.8	112.2
-Cytoskeleton	-Cardiovascular Diseases	673.1	608.5	6845	1127	1623	39.65	267.6	75.12	178.4	42.64	6.84	45.2	32.91	625	586.7	46.99	295.3	6937	2491	2344	372.4	332.9	38.38	713.8	189.6	112.4	338.9	136.4
-Cell Motility	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	363.5	213.4	1069	479.9	384	8.125	13.05	21.09	41.24	5.97	1.971	9.999	5.312	177	214.6	15.48	74.35	1599	33.48	495.8	103	52.5	7.716	139.1	35.34	25.43	112	40.24
-Cell Communication	-Cardiovascular Diseases	341.4	41.6	475.6	752.4	177.7	18.04	635.5	149.1	49.84	20.54	4.354	20.94	12.21	310.9	175.4	22.76	190.8	399.2	3645	216.9	273.4	36.58	22.23	448.5	44.98	24.11	166.1	67.83
Metabolism	-Cardiovascular Diseases	8318	1173	16640	27260	4198	157.9	934.6	251	478.3	121.9	86.55	295.6	145.2	8483	8985	1664	877	11570	3937	7616	1572	2221	198.2	2262	603.2	334.4	884.4	1360
-Membrane Transport	-Cardiovascular Diseases	1.687	0.2544	6.76	9.123	0.47	0.09788	0.09906	0.09358	0.2154	0.0927	0.007546	0.3759	0.1502	2.684	1.137	0.9007	0.1336	0.7137	0.9308	1.961	1.392	0.08328	0.1379	1.98	0.1775	0.2612	0.9059	0.4047
-Central Carbon Metabolism	-Cardiovascular Diseases	3762	446	7407	10350	1802	60.46	367.6	85.79	202.9	62.03	25.21	103.9	54.82	2778	3121	396.4	253.4	4938	1805	3739	619.7	500.6	81.14	976.3	181.4	145.7	323.7	498
-Energy Metabolism	-Cardiovascular Diseases	655.8	353.7	3019	3573	816.5	19.65	197.4	28.6	39.83	13.72	31.59	31.64	15.07	1379	1859	86.66	52.47	3043	245	1194	118.9	334.7	25.14	175.7	141.8	28.47	122.2	86.7
-Biosynthesis	-Cardiovascular Diseases	2717	265.9	4197	11010	1177	46.24	310.9	103.7	165.8	37.63	23.42	126.7	58.67	3324	3045	962.4	430.4	2556	1660	1991	604.5	1085	69.44	740.8	185.3	112.9	287.2	495.1
-Other Enzymes	-Cardiovascular Diseases	699.6	67.55	1420	1386	305.3	12.04	31.15	22.08	60.93	6.145	3.933	24.54	12.46	674.8	621.4	114	99.02	676.9	103.5	558.1	161.2	233.9	14.21	225.6	56.39	31.12	99.12	75.75
Organismal Systems	-Cardiovascular Diseases	2291	329.7	6405	3429	1072	34.61	554.9	164.3	327.8	58.6	100.3	45.77	26.51	1002	1496	94.47	1020	4324	4848	1615	1115	793.9	115.6	2997	439.2	220.1	1291	697.5
-Immune System	-Cardiovascular Diseases	223.1	50.81	312	247	102	4.747	9.864	9.398	27.47	3.623	2.274	7.66	5.195	190.7	262.2	12.2	143.5	296.3	39.38	124.1	97.3	29.1	4.445	217.3	27.87	24.36	164	52.83
-Endocrine System	-Cardiovascular Diseases	492.9	30.42	207.7	1237	59.45	1.287	28.2	4.284	12.93	8.808	5.942	8.344	7.226	120.9	153.5	37.04	43.22	305.8	87.56	80.68	82.88	39.03	3.501	48.1	37.02	21.38	134.8	155.1
-Circulatory System	-Cardiovascular Diseases	1498	139.6	4241	1865	679.4	23.67	512.3	135.1	274.2	42.44	91.55	18.26	9.329	562.1	986.1	40.49	804.8	2220	4697	827.9	914.5	285.8	80.24	2651	366.2	164.1	969.1	479
-Digestive System	-Cardiovascular Diseases	22.38	5.408	33.02	11.02	7.314	0.3244	0.4339	11.09	1.586	1.254	0.0625	8.237	2.907	69.04	53.54	2.048	2.487	23.84	6.126	37.36	7.201	392.8	0.7241	14.44	1.713	1.314	2.449	2.647
-Excretory System	-Cardiovascular Diseases	12.91	16.92	50.62	16.73	19.13	0.5788	0.4573	1.048	1.075	0.2465	0.1341	0.9495	0.3808	25.59	18.22	1.032	4.165	155.4	3.287	12.56	1.794	37.58	25.41	5.266	1.097	1.417	5.092	1.527
-Nervous System	-Cardiovascular Diseases	31.32	69.79	1257	33.77	112.5	0.7284	0.9765	1.994	5.271	0.5993	0.2214	1.08	0.6127	24.16	15.75	1.078	7.937	1151	13.22	372.4	8.559	7.993	1.011	51.34	4.569	6.335	12.47	3.484
-Sensory System	-Cardiovascular Diseases	0.6137	0.08102	4.946	0.5532	1.619	3.002	0.062	0.7043	0.007388	0.8066	0.005768	0.9708	0.6682	0.1285	0.328	0.04685	0.08803	0.6489	0.4846	1.744	0.07033	0.1687	0.05041	0.1536	0.1673	0.3341	0.7364	0.08477
-Development	-Cardiovascular Diseases	9.794	16.7	299.1	17.85	90.81	0.2699	2.571	0.6481	5.218	0.821	0.1004	0.2621	0.1911	8.986	6.038	0.5169	13.63	170.7	1.401	157.8	2.951	1.444	0.2592	9.717	0.5384	0.7858	1.991	2.81
-Environmental Adaptation	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cardiovascular Diseases	150	50.01	552.7	352.1	127	5.264	16.08	9.553	24.55	4.858	3.251	7.604	4.414	146	186.2	17.89	39.15	613	85.18	232.7	78.1	110	6.773	99.28	35.9	13.89	80.76	34.4
-Cancers	-Cardiovascular Diseases	32.32	8.467	51.92	66.69	24.35	0.9088	3.201	3.339	8.715	1.096	0.2641	1.71	0.8746	32.07	22.73	1.652	10.77	78.93	15.15	21.75	25.97	14.13	1.457	26.05	13.61	4.339	40.45	14.73
-Immune System Diseases	-Cardiovascular Diseases	2.642	0.6575	3.879	2.667	0.7878	0.1086	0.008183	0.1341	1.448	0.01137	0.003287	0.1111	0.08205	2.116	1.414	0.292	0.7171	5.986	0.1121	1.627	0.6698	1.5	0.1846	0.3034	0.41	0.08971	0.817	0.1978
-Neurodegenerative Diseases	-Cardiovascular Diseases	74.28	34.06	353.5	80.03	70.5	0.9819	5.286	2.982	8.743	1.979	0.6304	1.822	1.049	62.15	90.4	9.068	19.11	410.3	57.86	161.6	33.16	41.67	1.963	43.42	11.26	5.392	24.97	12.85
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	1.102	1.018	9.545	0.03862	2.639	0.01969	0.002052	0.05391	0.0766	0.05413	0.006886	0.03855	0.01401	0.378	0.4037	0.02595	0.0319	6.931	0.04114	3.669	0.2444	6.398	0.1402	0.1522	0.08912	0.06811	0.02306	0.06901
-Infectious Diseases	-Cardiovascular Diseases	13.67	3.207	23.79	20.83	9.039	1.674	0.5688	1.437	3.094	0.184	0.1973	1.642	0.9791	12.38	18.98	1.597	3.665	35.56	7.004	19.24	12.28	39.73	1.522	17.7	5.966	1.877	9.826	2.886
Not Mapped	-Cardiovascular Diseases	2844	1107	8504	6232	2739	94.33	283	239.7	551.5	59.89	29.09	158.4	85.4	3343	3077	315	893.5	8342	2092	4635	1359	1947	146	2281	513.4	292.3	1330	621.7
-Not Mapped	-Cardiovascular Diseases	2844	1107	8504	6232	2739	94.33	283	239.7	551.5	59.89	29.09	158.4	85.4	3343	3077	315	893.5	8342	2092	4635	1359	1947	146	2281	513.4	292.3	1330	621.7
TOTAL	-Metabolic Diseases	20030	4670	5540	1237000	5310	26220	1463000	24470	39750	10090	39580	22220	33460	48470	47180	105800	140500	6571	451500	6521	30380	1712	5786	86030	28750	24090	264800	56130
MAPPED	-Metabolic Diseases	17450	3583	4649	1075000	4272	21430	1325000	20020	32550	8983	35360	18120	27370	39630	39550	93690	112500	5368	400700	5258	24820	1408	4745	71050	22990	19800	207200	47120
Genetic Information Processing	-Metabolic Diseases	4479	724.8	796.3	130800	815.3	5664	73050	5385	14540	937.3	2705	4905	7848	6914	6844	16040	20410	986.7	21070	1028	6972	678.4	1508	18500	4864	6515	58430	7320
-Transcription	-Metabolic Diseases	271.1	58.98	39.5	4472	65.54	410.9	2748	345.9	1763	63.47	204.3	272.1	433.4	445.8	431.5	555.2	1414	81.93	666.1	72.67	648.4	13.05	77.61	1849	371.1	815.8	7835	344.6
-Translation	-Metabolic Diseases	891.6	153.5	175.5	38970	188.7	1600	21410	1625	4411	244.2	636.7	1508	2450	1770	1478	5520	4414	217.9	7950	266.4	1553	350.8	522.9	4299	1498	1538	15520	1887
-Folding, Sorting and Degradation	-Metabolic Diseases	3099	461	546.4	80920	515.7	3402	42300	3182	6765	552.5	1710	2915	4530	4278	4574	9417	12930	620.4	10750	640.5	4270	298.6	834.9	10490	2682	3286	29590	4499
-DNA Maintenance	-Metabolic Diseases	150.7	42.37	32.34	4038	37.28	209.5	4190	168.7	1279	59.31	110.5	184.7	334.9	304.3	256.4	369.1	949.8	51.32	1254	41.71	323	12.67	49.79	1169	250	605.7	3991	380.5
-RNA Family	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Metabolic Diseases	1115	219.4	237.9	33500	273.4	1351	44980	1240	1631	297.1	1472	1165	1856	1904	1392	2021	7250	291.6	8772	401.5	1655	35.41	196	4392	1201	1094	10540	2266
-Signal Transduction	-Metabolic Diseases	489.5	204.6	202.7	29210	225.6	952.6	43100	1040	1379	261.1	1361	717.3	1196	1610	1183	1564	5359	259.7	7767	339.6	1293	25.2	168.3	3572	903.5	894.7	8217	1843
-Signaling Molecules and Interaction	-Metabolic Diseases	625.4	14.75	35.14	4292	47.72	398.2	1880	199.9	251.4	35.95	111.2	447.6	659.7	292.4	209.2	456.7	1890	31.85	1005	61.89	360.6	10.2	27.67	818.7	297.3	198.9	2322	422.2
Cellular Processes	-Metabolic Diseases	1703	1027	1078	89610	1060	3937	465100	4967	4334	4225	3199	2531	4516	4706	4077	5776	21970	1562	153000	1132	3912	84.14	612.1	11360	3877	3215	32510	5250
-Crystallins	-Metabolic Diseases	25.57	11.65	7.263	458.4	4.947	16.45	8427	10.75	14.22	2813	884.9	17.42	12.2	21.38	162.4	37.59	394.9	17.71	1218	6.552	16.99	0.9083	3.032	27.42	332.7	15.67	251.3	80.19
-Stress Response	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Metabolic Diseases	426.8	166.3	191.5	28060	227.5	577.6	10210	404.7	796.9	134.6	402.2	538.4	905.4	1739	1494	2450	4005	255.5	1861	292.7	829.1	17.28	121.6	2753	515.3	822.4	5498	1626
-Cytoskeleton	-Metabolic Diseases	610.6	598	717.1	29180	615.1	2014	130400	1393	2329	787.8	993.3	1173	2348	1653	1453	1811	9255	1001	60560	639	1524	52.03	273.8	4688	2127	1650	14690	1977
-Cell Motility	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Metabolic Diseases	329.8	209.7	112	12430	145.5	412.6	6361	391.2	538.4	110.3	286.3	259.4	379	468.2	531.5	596.7	2330	230.8	813.7	135.1	421.6	8.206	55.05	913.9	396.5	373.3	4856	583.1
-Cell Communication	-Metabolic Diseases	309.7	40.88	49.83	19480	67.32	916.1	309700	2766	650.7	379.4	632.3	543.2	871	822.6	434.4	877.3	5979	57.6	88590	59.11	1119	5.718	158.6	2946	504.8	353.9	7200	982.8
Metabolism	-Metabolic Diseases	7546	1153	1743	705800	1591	8021	455400	4655	6244	2252	12570	7667	10360	22440	22260	64120	27490	1669	95710	2076	6433	347.2	1414	14860	6769	4909	38350	19710
-Membrane Transport	-Metabolic Diseases	1.53	0.25	0.7083	236.2	0.1781	4.97	48.27	1.736	2.812	1.713	1.096	9.752	10.72	7.102	2.816	34.71	4.188	0.103	22.62	0.5344	5.696	0.01302	0.9835	13	1.992	3.834	39.28	5.864
-Central Carbon Metabolism	-Metabolic Diseases	3413	438.3	776	268000	682.9	3070	179100	1591	2649	1146	3661	2696	3912	7349	7732	15280	7943	712.5	43870	1019	2536	78.25	578.8	6413	2035	2139	14040	7216
-Energy Metabolism	-Metabolic Diseases	595	347.6	316.3	92510	309.4	997.6	96210	530.5	520	253.4	4587	820.6	1075	3649	4606	3340	1645	439.1	5955	325.4	486.7	52.32	179.3	1154	1591	418	5299	1256
-Biosynthesis	-Metabolic Diseases	2465	261.3	439.7	285100	446.1	2348	151500	1923	2164	695.3	3401	3286	4186	8794	7543	37090	13490	368.8	40350	542.6	2474	169.5	495.4	4866	2080	1657	12450	7174
-Other Enzymes	-Metabolic Diseases	634.7	66.38	148.8	35890	115.7	611.6	15180	409.5	795.4	113.5	571.1	636.5	889.3	1785	1539	4392	3104	97.67	2516	152.1	659.9	36.57	101.4	1482	632.8	456.8	4298	1098
Organismal Systems	-Metabolic Diseases	2079	324	671.1	88780	406.3	1757	270400	3047	4279	1083	14560	1187	1892	2650	3705	3641	31960	623.9	117800	440	4564	124.1	825	19690	4928	3231	55960	10110
-Immune System	-Metabolic Diseases	202.4	49.93	32.69	6395	38.66	241	4807	174.3	358.6	66.93	330.2	198.7	370.7	504.6	649.6	470.3	4496	42.75	957.3	33.83	398.2	4.548	31.71	1428	312.8	357.7	7112	765.5
-Endocrine System	-Metabolic Diseases	447.1	29.9	21.77	32030	22.53	65.37	13740	79.47	168.9	162.7	862.9	216.4	515.6	319.7	380.1	1428	1355	44.12	2128	21.99	339.2	6.101	24.98	315.9	415.4	313.8	5847	2247
-Circulatory System	-Metabolic Diseases	1359	137.2	444.3	48290	257.4	1202	249700	2506	3580	784.1	13290	473.8	665.7	1487	2443	1560	25220	320.4	114200	225.6	3742	44.67	572.4	17410	4110	2410	42020	6941
-Digestive System	-Metabolic Diseases	20.3	5.315	3.459	285.4	2.772	16.47	211.5	205.7	20.7	23.17	9.076	213.7	207.5	182.7	132.6	78.93	77.94	3.44	148.9	10.18	29.47	61.4	5.166	94.83	19.23	19.28	106.2	38.36
-Excretory System	-Metabolic Diseases	11.71	16.63	5.304	433.2	7.248	29.39	222.8	19.44	14.04	4.555	19.47	24.63	27.17	67.71	45.13	39.77	130.6	22.42	79.9	3.422	7.34	5.874	181.3	34.59	12.31	20.81	220.8	22.12
-Nervous System	-Metabolic Diseases	28.42	68.59	131.7	874.5	42.62	36.99	475.9	36.99	68.81	11.07	32.15	28.01	43.72	63.91	39.02	41.56	248.8	166.1	321.4	101.5	35.03	1.249	7.21	337.3	51.27	93	540.5	50.49
-Sensory System	-Metabolic Diseases	0.5567	0.07962	0.5182	14.32	0.6136	152.4	30.21	13.06	0.09645	14.9	0.8376	25.18	47.68	0.3399	0.8125	1.806	2.759	0.09363	11.78	0.4754	0.2878	0.02636	0.3596	1.009	1.877	4.905	31.93	1.228
-Development	-Metabolic Diseases	8.885	16.42	31.33	462.1	34.41	13.71	1253	12.02	68.12	15.17	14.59	6.8	13.63	23.77	14.96	19.92	427.3	24.62	34.05	43.01	12.08	0.2256	1.849	63.82	6.041	11.54	86.32	40.72
-Environmental Adaptation	-Metabolic Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Metabolic Diseases	136.1	49.15	57.91	9116	48.12	267.3	7835	177.2	320.4	89.74	472	197.3	315	386.2	461.2	689.4	1227	88.45	2070	63.42	319.6	17.19	48.32	652.1	402.8	203.9	3502	498.5
-Cancers	-Metabolic Diseases	29.32	8.321	5.44	1727	9.227	46.15	1560	61.93	113.8	20.24	38.36	44.36	62.41	84.85	56.3	63.65	337.4	11.39	368.4	5.927	106.3	2.208	10.39	171.1	152.7	63.71	1754	213.5
-Immune System Diseases	-Metabolic Diseases	2.397	0.6462	0.4064	69.07	0.2985	5.516	3.988	2.487	18.9	0.21	0.4774	2.882	5.854	5.599	3.503	11.25	22.48	0.8636	2.725	0.4433	2.741	0.2344	1.317	1.993	4.601	1.317	35.42	2.867
-Neurodegenerative Diseases	-Metabolic Diseases	67.39	33.47	37.03	2072	26.71	49.86	2576	55.32	114.1	36.56	91.54	47.26	74.84	164.4	223.9	349.5	598.9	59.2	1406	44.04	135.7	6.513	14	285.2	126.4	79.16	1083	186.2
-Cardiovascular Diseases	-Metabolic Diseases	0.9072	0.9827	0.1048	25.89	0.3789	50.78	487.3	18.55	13.05	18.47	145.2	25.94	71.35	2.646	2.477	38.54	31.34	0.1443	24.31	0.2725	4.092	0.1563	7.134	6.568	11.22	14.68	43.36	14.49
-Metabolic Diseases	-Metabolic Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Infectious Diseases	-Metabolic Diseases	12.4	3.152	2.492	539.4	3.425	85.02	277.2	26.65	40.39	3.399	28.65	42.6	69.86	32.76	47.01	61.56	114.9	5.13	170.2	5.243	50.26	6.21	10.86	116.2	66.95	27.56	426	41.82
Not Mapped	-Metabolic Diseases	2580	1087	891	161400	1038	4790	137900	4446	7199	1106	4224	4108	6093	8844	7622	12140	28000	1204	50860	1263	5562	304.3	1041	14990	5761	4291	57650	9009
-Not Mapped	-Metabolic Diseases	2580	1087	891	161400	1038	4790	137900	4446	7199	1106	4224	4108	6093	8844	7622	12140	28000	1204	50860	1263	5562	304.3	1041	14990	5761	4291	57650	9009
TOTAL	-Infectious Diseases	647.7	589.2	465.7	318.7	605.5	242.9	443.6	615.8	376.9	869.6	212.3	333.4	302.6	449.9	306.4	588.7	584.6	504.3	763.5	410	481.5	196.1	417.4	327.4	259.3	558.3	478.7	564
MAPPED	-Infectious Diseases	564.2	452	390.8	277.1	487.1	198.5	401.8	503.9	308.6	774.3	189.7	271.8	247.5	367.8	256.9	521.2	468	411.9	677.5	330.6	393.4	161.2	342.3	270.4	207.3	458.9	374.5	473.5
Genetic Information Processing	-Infectious Diseases	148.8	91.73	69.05	34.06	95.8	53.7	22.3	136.6	137.9	83.12	14.7	75.95	72.86	65.19	45.69	91.74	85.49	83.25	37.1	69.21	110.5	78.27	108.8	71.61	44.65	151	105.6	74.03
-Transcription	-Infectious Diseases	8.766	7.462	3.32	1.152	7.473	3.806	0.8332	8.706	16.78	5.471	1.095	4.083	3.919	4.137	2.802	3.088	5.893	6.288	1.126	4.569	10.28	1.494	5.599	7.047	3.346	18.93	14.16	3.463
-Translation	-Infectious Diseases	29.99	19.41	15.14	10.19	21.9	15.3	6.591	41.92	43.34	22.03	3.463	23.09	22.79	16.9	9.816	31.1	18.71	17.46	13.64	17.24	26.14	40.34	38.35	16.51	13.65	39.32	30.32	19.69
-Folding, Sorting and Degradation	-Infectious Diseases	104.6	58.4	47.63	21.55	59.91	32.58	13.43	81.71	64.24	50.51	9.457	44.98	42.29	41.33	31.41	54.81	53.79	55.56	19.35	44.74	68.96	34.78	61.27	39.92	25.4	77.95	53.9	47.06
-DNA Maintenance	-Infectious Diseases	5.395	5.757	2.971	1.156	4.251	2.015	1.445	4.247	13.51	5.112	0.68	3.775	3.859	2.825	1.665	2.747	5.369	3.939	2.99	2.668	5.119	1.654	3.592	8.133	2.255	14.81	7.213	3.824
-RNA Family	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Infectious Diseases	36.46	27.68	20.59	8.78	31.7	12.69	13.7	31.58	15.74	25.89	7.946	17.89	17.24	18.11	9.266	11.4	30.17	23	14.92	25.61	26.67	4.12	14.4	16.71	11.06	25.9	19.5	23.11
-Signal Transduction	-Infectious Diseases	16.08	25.81	17.35	7.549	25.93	8.856	13.08	26.24	13.14	22.57	7.314	10.82	10.86	14.98	7.714	8.748	22.29	20.08	13.16	21.56	20.57	2.904	12.18	13.59	8.193	20.97	14.98	18.61
-Signaling Molecules and Interaction	-Infectious Diseases	20.39	1.861	3.238	1.231	5.591	3.835	0.619	5.336	2.592	3.325	0.6329	7.066	6.385	3.132	1.552	2.654	7.875	2.926	1.763	4.053	6.098	1.216	2.222	3.12	2.866	4.932	4.518	4.498
Cellular Processes	-Infectious Diseases	55.05	129.6	90.59	23.36	120.9	36.47	141	125	41.18	364.2	17.16	37.97	40.84	43.68	26.48	32.13	92.26	119.9	258.8	71.2	62.01	9.634	44.16	43.56	34.96	74.72	58.76	52.76
-Crystallins	-Infectious Diseases	0.8267	1.47	0.6105	0.1181	0.5641	0.1524	2.555	0.2705	0.1349	242.4	4.746	0.2613	0.1103	0.1985	1.055	0.2091	1.643	1.359	2.059	0.4119	0.2692	0.104	0.2188	0.1044	3	0.3632	0.4542	0.8058
-Stress Response	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Infectious Diseases	13.8	20.99	16.1	7.229	25.94	5.35	3.095	10.19	7.623	11.6	2.157	8.076	8.187	16.14	9.705	13.63	17.34	19.61	3.148	18.4	13.14	1.978	8.771	10.83	4.647	19.12	9.936	16.34
-Cytoskeleton	-Infectious Diseases	19.74	75.45	60.28	7.784	70.14	18.65	39.54	35.07	22.14	67.9	5.327	17.59	21.23	15.34	9.438	10.07	38.51	76.82	102.4	40.17	24.16	5.957	19.75	17.84	19.18	38.36	26.56	19.87
-Cell Motility	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	10.66	26.52	9.415	3.203	16.59	3.824	1.928	9.85	5.105	9.507	1.535	3.891	3.427	4.351	3.451	3.334	9.892	17.71	1.376	8.494	6.682	0.9396	3.972	3.57	3.576	8.672	8.777	5.86
-Cell Communication	-Infectious Diseases	10.02	5.158	4.194	5.022	7.678	8.486	93.88	69.63	6.17	32.74	3.396	8.148	7.877	7.645	2.827	4.883	24.88	4.439	149.8	3.716	17.77	0.6548	11.44	11.21	4.553	8.204	13.04	9.887
Metabolism	-Infectious Diseases	249.8	146.3	148.6	185.3	183.4	75.67	139.8	126.7	65.44	197.1	69.11	117.4	94.54	211.3	146.9	359.9	121.8	129	162.6	131.6	112.6	51.26	107.5	60.46	65.43	122.4	78.97	215.2
-Membrane Transport	-Infectious Diseases	0.09585	0.05135	0.1884	0.3429	0.03377	0.05193	0.1114	0.04919	0.02666	0.3397	0.03661	0.1993	0.1249	0.1702	0.05014	0.4515	0.02104	0.01822	0.1184	0.08122	0.09887	0.00207	0.0902	0.0836	0.02908	0.08887	0.08313	0.1179
