Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
MAPPED	Genetic Information Processing	3.872	4.939	5.813	8.191	5.18	3.755	18.09	3.713	2.212	9.392	13.05	3.651	3.464	5.716	5.761	5.749	5.475	5.383	18.94	5.061	3.486	2.06	3.134	3.803	4.643	3.004	3.465	6.433
Genetic Information Processing	Genetic Information Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Transcription	Genetic Information Processing	0.0609	0.08138	0.04977	0.03496	0.081	0.07257	0.03932	0.06489	0.1224	0.06776	0.07548	0.05559	0.05621	0.06485	0.06309	0.03473	0.07189	0.08264	0.0318	0.07077	0.09199	0.01912	0.05146	0.1005	0.07493	0.1256	0.1319	0.04732
-Translation	Genetic Information Processing	0.2043	0.2185	0.221	0.2993	0.2324	0.2874	0.2952	0.3073	0.3144	0.2654	0.2357	0.3089	0.3169	0.2611	0.2186	0.3421	0.2208	0.2224	0.3781	0.2597	0.2237	0.5154	0.3507	0.2512	0.3058	0.2593	0.272	0.2586
-Folding, Sorting and Degradation	Genetic Information Processing	0.7033	0.6626	0.6954	0.6353	0.6503	0.6054	0.6106	0.6137	0.4787	0.6055	0.6461	0.5942	0.5804	0.6317	0.6823	0.5974	0.6611	0.6618	0.5305	0.6459	0.6345	0.503	0.5633	0.5872	0.5688	0.5308	0.5324	0.6918
-DNA Maintenance	Genetic Information Processing	0.05219	0.07305	0.04778	0.05029	0.06429	0.06129	0.08733	0.05256	0.1248	0.09643	0.05168	0.06672	0.07232	0.06561	0.06999	0.04873	0.0769	0.07893	0.09222	0.05296	0.0913	0.03348	0.07086	0.1081	0.1013	0.1401	0.1189	0.07809
-RNA Family	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Genetic Information Processing	0.2498	0.3028	0.3036	0.2593	0.3383	0.2368	0.6173	0.2312	0.1128	0.3214	0.5475	0.2355	0.239	0.2812	0.2051	0.1255	0.3603	0.2986	0.4156	0.3923	0.2368	0.05239	0.1296	0.2417	0.2472	0.1696	0.18	0.3122
-Signal Transduction	Genetic Information Processing	0.1101	0.282	0.2556	0.2229	0.2757	0.1669	0.5891	0.1933	0.09423	0.274	0.5033	0.1447	0.1515	0.2325	0.1723	0.09631	0.2612	0.2626	0.3671	0.3301	0.1826	0.0371	0.1112	0.1941	0.1835	0.1373	0.1383	0.2518
-Signaling Molecules and Interaction	Genetic Information Processing	0.1397	0.02321	0.04805	0.03639	0.06261	0.07142	0.02823	0.03907	0.01855	0.04722	0.044	0.09304	0.08849	0.04863	0.03438	0.02922	0.09905	0.03606	0.04918	0.06213	0.05426	0.01554	0.02	0.0504	0.06376	0.03231	0.04172	0.06076
Cellular Processes	Genetic Information Processing	0.3817	1.417	1.357	0.7164	1.3	0.6905	6.369	0.9217	0.2945	4.418	1.241	0.5127	0.5734	0.6993	0.6094	0.3733	1.079	1.578	7.258	1.103	0.5543	0.1242	0.4045	0.6162	0.7829	0.4927	0.5477	0.7295
-Crystallins	Genetic Information Processing	0.005673	0.01606	0.009082	0.003491	0.005998	0.002883	0.115	0.001993	0.0009665	2.941	0.3265	0.00351	0.001544	0.003085	0.02365	0.002306	0.01921	0.01776	0.05754	0.006306	0.002386	0.001329	0.002003	0.001468	0.06719	0.002378	0.004202	0.01095
-Stress Response	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Genetic Information Processing	0.09662	0.2299	0.243	0.2232	0.2799	0.105	0.1439	0.07678	0.0552	0.1443	0.1555	0.1123	0.1187	0.2652	0.2263	0.1628	0.2026	0.2593	0.08927	0.2852	0.1203	0.02575	0.08125	0.1514	0.1052	0.127	0.09489	0.2272
-Cytoskeleton	Genetic Information Processing	0.1355	0.8246	0.8976	0.2301	0.7465	0.353	1.78	0.2585	0.1583	0.8238	0.3665	0.2365	0.2975	0.2386	0.2118	0.1113	0.4505	1.005	2.862	0.6156	0.2143	0.07611	0.181	0.2522	0.4296	0.2511	0.2458	0.2701
-Cell Motility	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Genetic Information Processing	0.07698	0.2892	0.1511	0.1214	0.1819	0.07487	0.128	0.07377	0.03835	0.1236	0.1642	0.05606	0.05201	0.07855	0.09124	0.04466	0.1157	0.2363	0.05809	0.1392	0.06099	0.01532	0.03714	0.04985	0.084	0.05753	0.08311	0.08801
-Cell Communication	Genetic Information Processing	0.06873	0.0564	0.06239	0.1484	0.08163	0.1605	4.228	0.513	0.0445	0.3968	0.2333	0.1095	0.1103	0.1187	0.06328	0.05383	0.2965	0.05838	4.187	0.05689	0.1572	0.008366	0.1048	0.1631	0.102	0.0537	0.1206	0.1342
Metabolism	Genetic Information Processing	1.731	1.669	2.22	5.441	1.987	1.446	6.268	0.9351	0.4663	2.408	4.683	1.585	1.334	3.273	3.311	3.971	1.424	1.783	4.578	2.073	1.006	0.6549	0.9876	0.8458	1.465	0.8105	0.7282	2.938
-Membrane Transport	Genetic Information Processing	0.01636	0.002348	0.01753	0.02641	0.008342	0.007173	0.03487	0.008901	0.01565	0.01661	0.01329	0.008864	0.007669	0.01039	0.008867	0.01821	0.04563	0.004169	0.01713	0.004985	0.07376	0.002703	0.0188	0.01423	0.007567	0.0273	0.05902	0.2108
-Central Carbon Metabolism	Genetic Information Processing	0.7687	0.6077	0.9719	2.055	0.8365	0.5594	2.455	0.2993	0.1833	1.213	1.372	0.5613	0.5102	1.12	1.179	1.025	0.3903	0.7151	2.075	0.9851	0.3601	0.1185	0.3872	0.3505	0.416	0.3287	0.2347	1.001
-Energy Metabolism	Genetic Information Processing	0.1365	0.4936	0.3999	0.7397	0.3819	0.1762	1.372	0.09984	0.03578	0.2703	1.764	0.1656	0.1373	0.5392	0.6725	0.2122	0.08641	0.445	0.2826	0.3142	0.0704	0.07712	0.1197	0.06246	0.3258	0.06414	0.09109	0.1744
-Biosynthesis	Genetic Information Processing	0.6291	0.3877	0.6123	2.286	0.5665	0.5659	2.181	0.3795	0.1492	0.7636	1.357	0.6624	0.5316	1.338	1.157	2.404	0.7133	0.4025	2.05	0.553	0.3807	0.2521	0.3472	0.3066	0.4836	0.2832	0.2459	1.287
-Other Enzymes	Genetic Information Processing	0.2574	0.1977	0.2635	0.4672	0.2107	0.273	0.3462	0.1641	0.08947	0.1739	0.3348	0.1838	0.1517	0.3488	0.3456	0.4611	0.2283	0.2204	0.2668	0.2318	0.1433	0.206	0.1222	0.1542	0.2922	0.1343	0.1292	0.4979
Organismal Systems	Genetic Information Processing	0.4617	0.4471	0.8397	0.6776	0.4927	0.3109	3.693	0.5659	0.2913	1.141	5.374	0.243	0.242	0.3837	0.5416	0.2254	1.556	0.6259	5.57	0.424	0.6417	0.1815	0.5471	1.059	0.9954	0.4906	0.9357	1.38
-Immune System	Genetic Information Processing	0.04494	0.06883	0.04087	0.04873	0.04688	0.0425	0.06567	0.03237	0.02484	0.07001	0.1222	0.04024	0.04709	0.07298	0.09467	0.02888	0.2193	0.04287	0.04524	0.03256	0.05611	0.006672	0.02103	0.07894	0.06325	0.05451	0.1189	0.1046
-Endocrine System	Genetic Information Processing	0.09921	0.04121	0.02722	0.2439	0.02731	0.01147	0.1876	0.01474	0.01147	0.1702	0.3183	0.04371	0.06534	0.04613	0.05539	0.08763	0.06591	0.04424	0.1006	0.02117	0.04764	0.008925	0.01653	0.01699	0.08388	0.04762	0.09776	0.3068
-Circulatory System	Genetic Information Processing	0.3016	0.1891	0.5556	0.3678	0.3121	0.2106	3.408	0.4648	0.2433	0.8198	4.905	0.09548	0.08426	0.2145	0.3558	0.09574	1.227	0.3213	5.396	0.2172	0.5256	0.06535	0.3781	0.9321	0.8299	0.3656	0.7026	0.9476
-Digestive System	Genetic Information Processing	0.004732	0.007413	0.004737	0.00322	0.003598	0.003454	0.004097	0.03829	0.002399	0.02555	0.00366	0.04338	0.02667	0.02686	0.01956	0.00565	0.005284	0.00377	0.007225	0.01023	0.004828	0.08981	0.004063	0.005472	0.004314	0.002968	0.001874	0.005333
-Excretory System	Genetic Information Processing	0.002614	0.02292	0.006665	0.003338	0.008891	0.005189	0.00305	0.003605	0.0009653	0.00486	0.007201	0.005021	0.003462	0.009793	0.006594	0.002479	0.006397	0.02272	0.003792	0.003329	0.001053	0.008593	0.1202	0.001869	0.002485	0.003194	0.003779	0.00304
-Nervous System	Genetic Information Processing	0.006344	0.09457	0.1649	0.006684	0.05168	0.006482	0.006497	0.00686	0.004733	0.01163	0.01186	0.005645	0.005552	0.009219	0.005684	0.002591	0.01219	0.1665	0.01519	0.09777	0.005024	0.001828	0.004762	0.01823	0.01035	0.01427	0.009119	0.006893
-Sensory System	Genetic Information Processing	0.0001257	0.0001098	0.000648	0.0001091	0.0007895	0.02671	0.0007452	0.002423	6.555e-06	0.02145	0.000309	0.005075	0.006035	4.903e-05	0.0001183	0.0001108	0.0001343	9.39e-05	0.0005567	0.0004576	4.042e-05	3.856e-05	0.0002375	5.4e-05	0.000379	0.0007442	0.0005339	0.0001677
-Development	Genetic Information Processing	0.002135	0.02289	0.03918	0.003588	0.04172	0.0026	0.01711	0.002233	0.004961	0.01587	0.005774	0.001424	0.001851	0.003582	0.002196	0.001242	0.02125	0.02494	0.001609	0.04169	0.002165	0.0003326	0.001269	0.005883	0.00122	0.002056	0.001749	0.006018
-Environmental Adaptation	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Genetic Information Processing	0.05155	0.1004	0.09154	0.1439	0.07876	0.07074	0.1738	0.05324	0.05544	0.1247	0.2765	0.07381	0.07646	0.09716	0.1062	0.07174	0.08615	0.1086	0.1384	0.0837	0.07101	0.04881	0.06272	0.06005	0.1513	0.06294	0.08571	0.09002
-Cancers	Genetic Information Processing	0.01807	0.02932	0.03136	0.1022	0.02863	0.01617	0.09679	0.01458	0.009574	0.03717	0.1635	0.01929	0.01606	0.04971	0.04451	0.0203	0.01961	0.02795	0.03958	0.02049	0.01726	0.007169	0.01034	0.01184	0.04186	0.01197	0.03166	0.03397
-Immune System Diseases	Genetic Information Processing	0.0209	0.0122	0.0124	0.02224	0.0155	0.02431	0.03218	0.01929	0.02577	0.0308	0.01236	0.03457	0.03386	0.02246	0.02834	0.02915	0.02455	0.02413	0.02673	0.01519	0.02315	0.02087	0.02938	0.02056	0.06267	0.02887	0.02549	0.01693
-Neurodegenerative Diseases	Genetic Information Processing	0.021	0.05081	0.06272	0.04748	0.04331	0.01493	0.07856	0.01426	0.01257	0.04924	0.09651	0.01628	0.01671	0.03694	0.05067	0.03248	0.03299	0.07044	0.08575	0.05683	0.02283	0.01356	0.01201	0.01906	0.03583	0.01557	0.02142	0.03199
-Cardiovascular Diseases	Genetic Information Processing	0.0002013	0.001355	0.000131	0.0001972	0.0004594	0.008899	0.006653	0.00344	0.0008871	0.01932	0.05358	0.005228	0.009032	0.0003816	0.0003608	0.002365	0.001525	0.0001447	0.001149	0.0002623	0.0005748	0.0002287	0.004712	0.0003516	0.002266	0.002228	0.000725	0.001978
-Metabolic Diseases	Genetic Information Processing	0.0002219	0.001379	0.00125	7.617e-06	0.001213	0.0001752	1.365e-05	0.0001854	6.796e-05	0.001046	0.0003689	0.0002015	0.0001266	0.0001442	0.0001457	6.136e-05	4.866e-05	0.001003	4.726e-05	0.0009625	0.0001404	0.001463	0.0006605	5.353e-05	0.0002019	0.0001517	1.672e-05	0.0001365
-Infectious Diseases	Genetic Information Processing	0.003564	0.009983	0.006644	0.005242	0.01024	0.0169	0.005914	0.006544	0.004281	0.005379	0.01107	0.009974	0.01094	0.006034	0.008207	0.004792	0.009653	0.01012	0.008995	0.008776	0.007781	0.009154	0.007171	0.008499	0.01376	0.005265	0.007613	0.006155
Not Mapped	Genetic Information Processing	0.5725	1.499	1.114	1.229	1.258	0.8394	1.883	0.8245	0.4892	1.157	1.558	0.8279	0.7713	1.276	1.11	0.7449	1.363	1.207	2.404	1.216	0.7812	0.4452	0.688	0.8022	1.163	0.6511	0.964	1.23
-Not Mapped	Genetic Information Processing	0.5725	1.499	1.114	1.229	1.258	0.8394	1.883	0.8245	0.4892	1.157	1.558	0.8279	0.7713	1.276	1.11	0.7449	1.363	1.207	2.404	1.216	0.7812	0.4452	0.688	0.8022	1.163	0.6511	0.964	1.23
TOTAL	-Transcription	73.86	79.18	140.3	276.5	80.91	63.8	532.2	70.72	22.51	159	193.8	81.64	77.18	108.7	109.3	190.6	99.32	80.14	676.7	89.69	46.79	131.2	74.51	46.51	77.48	29.5	33.8	162.8
MAPPED	-Transcription	64.34	60.74	117.7	240.4	65.1	52.15	482	57.87	18.43	141.5	173.1	66.55	63.12	88.88	91.64	168.7	79.52	65.46	600.5	72.32	38.23	107.9	61.09	38.41	61.95	24.25	26.44	136.6
Genetic Information Processing	-Transcription	17.53	13.35	21.28	30.81	13.33	14.62	28.15	16.96	8.713	15.76	13.61	19.25	19.02	16.22	17.08	30.73	15.56	13.29	33.17	15.37	11.92	59.78	20.84	10.54	15.2	8.587	8.188	26.37
-Transcription	-Transcription	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Translation	-Transcription	3.42	2.75	4.559	8.845	2.982	4.02	7.909	4.815	2.621	4.026	3.162	5.654	5.814	4.083	3.502	10.07	3.278	2.774	12.09	3.771	2.54	27	6.843	2.537	4.08	2.097	2.141	5.681
-Folding, Sorting and Degradation	-Transcription	12.33	8.826	14.8	19.56	8.582	8.824	16.9	10.41	4.213	9.519	8.761	11.46	10.9	10.21	11.53	18.37	10.35	8.837	17.57	9.879	7.667	30.07	11.8	6.211	8.706	4.577	4.436	18.3
-DNA Maintenance	-Transcription	0.8868	0.9685	0.9905	1.526	0.7865	0.8502	2.39	0.8135	1.029	1.425	0.697	1.286	1.362	1.012	1.124	1.493	1.055	0.9563	3.059	0.7441	0.9941	2.034	1.421	1.078	1.554	1.126	0.9075	1.639
-RNA Family	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Transcription	4.156	3.763	6.207	7.619	4.243	3.332	16.45	3.625	0.9413	4.82	7.254	4.37	4.388	4.377	3.306	3.689	5.312	3.654	13.23	5.599	2.595	2.757	2.57	2.472	3.305	1.369	1.376	6.665
-Signal Transduction	-Transcription	1.833	3.469	5.225	6.549	3.464	2.326	15.69	3.013	0.7865	4.126	6.676	2.644	2.764	3.618	2.751	2.829	3.799	3.19	11.66	4.715	1.998	1.943	2.173	1.943	2.448	1.108	1.058	5.368
-Signaling Molecules and Interaction	-Transcription	2.325	0.2944	0.9839	1.069	0.7797	1.007	0.7521	0.6129	0.1549	0.6969	0.5847	1.729	1.628	0.7593	0.5553	0.8594	1.441	0.4654	1.566	0.8862	0.5957	0.814	0.3966	0.4983	0.8567	0.2609	0.319	1.299
Cellular Processes	-Transcription	6.342	17.41	27.47	20.72	16.23	9.625	169.2	14.4	2.474	66.62	16.46	9.393	10.53	10.81	9.725	10.76	15.68	19.13	229.8	15.66	6.072	6.684	7.989	6.215	10.62	3.967	4.181	15.32
-Crystallins	-Transcription	0.09428	0.1975	0.1839	0.1025	0.07538	0.04003	3.065	0.03107	0.008055	44.31	4.333	0.06398	0.02814	0.04796	0.3762	0.0677	0.2791	0.2159	1.825	0.09011	0.02616	0.0696	0.03905	0.01483	0.8967	0.01919	0.03207	0.2325
-Stress Response	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Transcription	1.598	2.826	4.921	6.381	3.504	1.457	3.785	1.204	0.4642	2.165	2.061	2.059	2.188	4.094	3.606	4.733	2.942	3.161	2.847	4.057	1.312	1.379	1.633	1.555	1.457	1.024	0.7284	4.786
-Cytoskeleton	-Transcription	2.253	10.14	18.17	6.754	9.38	4.901	47.44	4.029	1.321	12.41	4.863	4.309	5.419	3.709	3.368	3.263	6.546	12.21	90.77	8.793	2.35	3.987	3.528	2.548	5.734	2.027	1.876	5.738
-Cell Motility	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Transcription	1.289	3.556	3.075	3.487	2.262	1.045	3.255	1.149	0.3171	1.832	2.176	1.04	0.9494	1.219	1.466	1.296	1.656	2.906	1.833	2.016	0.6706	0.8296	0.752	0.506	1.197	0.4689	0.6368	1.856
-Cell Communication	-Transcription	1.142	0.6934	1.263	4.357	1.026	2.229	112.6	7.998	0.3702	5.985	3.1	1.995	2.009	1.847	1.009	1.581	4.311	0.706	132.8	0.8129	1.726	0.4382	2.042	1.658	1.361	0.4336	0.9205	2.853
Metabolism	-Transcription	28.7	20.55	45.02	160.5	24.97	19.96	167.7	14.58	3.927	36.21	62.98	28.81	24.26	50.91	52.42	116.4	20.6	21.57	144.9	29.56	10.99	34.04	19.18	8.556	19.56	6.562	5.576	62.29
-Membrane Transport	-Transcription	0.2743	0.02963	0.3607	0.7803	0.1057	0.1012	0.9319	0.1397	0.1322	0.2524	0.1765	0.1643	0.1402	0.1684	0.1446	0.5298	0.6619	0.05127	0.549	0.07347	0.8056	0.1414	0.3715	0.1438	0.1034	0.2206	0.4502	4.48
-Central Carbon Metabolism	-Transcription	12.7	7.488	19.77	60.13	10.45	7.922	65.5	4.665	1.517	18.1	18.2	10.11	9.241	17.38	18.7	30.29	5.687	8.725	65.87	14.08	3.944	6.268	7.595	3.5	5.59	2.644	1.807	21.34
-Energy Metabolism	-Transcription	2.393	6.33	8.367	22.79	4.981	2.546	37.71	1.598	0.3044	4.223	24.01	3.163	2.585	8.712	11.25	6.439	1.239	5.557	9.186	4.569	0.7922	4.072	2.389	0.6517	4.401	0.534	0.7062	3.794
-Biosynthesis	-Transcription	10.55	4.764	12.3	66.35	7.117	7.928	57.91	5.968	1.26	11.5	17.98	12.43	9.865	21.16	18.86	70.57	10.3	4.87	64.78	7.888	4.151	13.28	6.862	3.109	6.608	2.286	1.87	27.5
-Other Enzymes	-Transcription	4.222	2.43	5.433	13.42	2.616	3.787	9.264	2.575	0.748	2.593	4.464	3.441	2.765	5.299	5.402	13.28	3.132	2.667	8.389	3.263	1.56	10.79	2.41	1.535	3.9	1.066	0.9865	11.66
Organismal Systems	-Transcription	7.67	5.498	17	19.88	6.194	4.287	98.4	8.822	2.431	17.15	71.31	4.371	4.374	5.951	8.588	6.569	22.62	7.615	176.6	6.059	7.038	9.519	10.63	10.67	13.29	3.96	7.144	29.32
-Immune System	-Transcription	0.7492	0.8503	0.8276	1.432	0.5891	0.5902	1.75	0.5047	0.2064	1.055	1.622	0.732	0.8581	1.135	1.506	0.8484	3.192	0.5243	1.435	0.4693	0.6187	0.3493	0.4099	0.7972	0.8435	0.4406	0.9101	2.23
-Endocrine System	-Transcription	1.649	0.5069	0.5511	7.16	0.3433	0.1591	4.998	0.2297	0.09578	2.564	4.225	0.7953	1.19	0.7172	0.8809	2.572	0.9578	0.5381	3.19	0.3026	0.5227	0.4675	0.3219	0.1709	1.119	0.3847	0.7462	6.518
-Circulatory System	-Transcription	5.012	2.326	11.25	10.8	3.922	2.925	90.81	7.245	2.028	12.35	65.09	1.74	1.535	3.335	5.659	2.81	17.83	3.907	171.1	3.103	5.764	3.423	7.371	9.414	11.07	2.952	5.362	20.13
-Digestive System	-Transcription	0.07816	0.09083	0.0955	0.09496	0.04478	0.04856	0.1087	0.607	0.01985	0.3815	0.04852	0.7989	0.4916	0.4225	0.3109	0.1646	0.07698	0.04574	0.2282	0.1437	0.05191	4.711	0.08069	0.05469	0.06011	0.02384	0.01423	0.1167
-Excretory System	-Transcription	0.04318	0.2819	0.1344	0.09764	0.1106	0.07164	0.08108	0.05621	0.007961	0.07176	0.09535	0.0905	0.06275	0.152	0.1046	0.07219	0.09235	0.2737	0.12	0.04709	0.01148	0.4528	2.335	0.01882	0.03401	0.02553	0.02832	0.06457
-Nervous System	-Transcription	0.1048	1.163	3.335	0.1955	0.6494	0.09001	0.1731	0.1069	0.03903	0.1744	0.1574	0.1029	0.1008	0.1433	0.09041	0.07487	0.1758	2.025	0.4817	1.396	0.05402	0.09574	0.09289	0.1824	0.1382	0.114	0.06899	0.1465
-Sensory System	-Transcription	0.002093	0.00135	0.01312	0.003202	0.00993	0.3709	0.01994	0.03776	5.463e-05	0.3244	0.004101	0.09251	0.11	0.0007623	0.001882	0.003252	0.00195	0.001142	0.0178	0.006538	0.0004432	0.00202	0.004631	0.0005454	0.005058	0.006008	0.004074	0.003562
-Development	-Transcription	0.03509	0.2792	0.7933	0.1033	0.5243	0.03606	0.4559	0.03475	0.04052	0.239	0.07655	0.026	0.0333	0.05524	0.03485	0.03588	0.3023	0.3014	0.05103	0.5919	0.02357	0.01786	0.02529	0.05854	0.01669	0.01632	0.01331	0.125
-Environmental Adaptation	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Transcription	0.8465	1.233	1.898	4.261	1.011	0.9654	4.406	0.8353	0.4556	1.863	3.707	1.312	1.34	1.5	1.72	2.043	1.253	1.417	4.353	1.186	0.8096	2.498	1.244	0.6001	2.019	0.5094	0.6787	1.965
-Cancers	-Transcription	0.3177	0.3606	0.6652	3.146	0.3814	0.2355	2.722	0.2463	0.08404	0.5916	2.23	0.369	0.3016	0.8061	0.7629	0.6206	0.306	0.3687	1.325	0.3125	0.2076	0.423	0.2154	0.1252	0.6283	0.1029	0.2554	0.8861
-Immune System Diseases	-Transcription	0.3431	0.1499	0.2579	0.6361	0.1925	0.343	0.826	0.3007	0.2118	0.4563	0.1649	0.6146	0.5932	0.3482	0.4491	0.8302	0.3576	0.2903	0.8404	0.2302	0.2639	1.072	0.5828	0.2056	0.8421	0.2303	0.2018	0.4266
-Neurodegenerative Diseases	-Transcription	0.3449	0.625	1.283	1.441	0.5347	0.2014	2.04	0.2155	0.1015	0.7221	1.287	0.2895	0.2927	0.5613	0.787	0.9249	0.4616	0.8652	2.744	0.8045	0.2571	0.7058	0.2364	0.1885	0.4739	0.124	0.1673	0.7549
-Cardiovascular Diseases	-Transcription	0.003345	0.01666	0.002652	0.005789	0.005774	0.1236	0.1773	0.05362	0.007394	0.291	0.711	0.09529	0.1646	0.005933	0.005739	0.06942	0.02215	0.00176	0.03643	0.003748	0.006302	0.01198	0.09187	0.003551	0.03024	0.01798	0.005533	0.04202
-Metabolic Diseases	-Transcription	0.003687	0.01695	0.02532	0.0002236	0.01524	0.002433	0.0003638	0.002891	0.0005664	0.01575	0.004896	0.003673	0.002306	0.002243	0.002317	0.001801	0.0007068	0.0122	0.001499	0.01375	0.00154	0.07663	0.01288	0.0005406	0.002695	0.001225	0.0001276	0.0029
-Infectious Diseases	-Transcription	0.05886	0.1327	0.1384	0.154	0.1318	0.2328	0.1576	0.102	0.03573	0.07938	0.1465	0.1794	0.1977	0.09355	0.1301	0.1383	0.1406	0.1233	0.2863	0.1283	0.08872	0.4817	0.1433	0.08807	0.1846	0.04261	0.06029	0.1441
Not Mapped	-Transcription	9.514	18.44	22.56	36.08	15.81	11.66	50.16	12.85	4.077	17.43	20.68	15.09	14.05	19.83	17.66	21.87	19.79	14.68	76.23	17.37	8.566	23.32	13.41	8.102	15.53	5.256	7.357	26.13
-Not Mapped	-Transcription	9.514	18.44	22.56	36.08	15.81	11.66	50.16	12.85	4.077	17.43	20.68	15.09	14.05	19.83	17.66	21.87	19.79	14.68	76.23	17.37	8.566	23.32	13.41	8.102	15.53	5.256	7.357	26.13
TOTAL	-Translation	22.47	30.42	31.57	31.73	28.13	16.38	68.33	15.05	9.009	41.31	62.16	14.73	13.65	27.37	31.92	19.17	31.84	30.16	56.8	24.47	19.57	4.88	11.05	20.01	19.15	15.66	17.04	29.74
MAPPED	-Translation	19.57	23.34	26.49	27.59	22.63	13.39	61.89	12.32	7.377	36.78	55.53	12.01	11.17	22.38	26.76	16.97	25.49	24.64	50.4	19.73	15.98	4.012	9.065	16.52	15.31	12.87	13.33	24.96
Genetic Information Processing	-Translation	5.152	4.899	4.71	3.492	4.487	3.655	3.559	3.529	3.395	3.963	4.314	3.412	3.299	3.987	4.906	3.052	4.759	4.88	2.761	4.095	4.723	2.214	3.045	4.373	3.725	4.295	3.881	4.663
-Transcription	-Translation	0.3081	0.3882	0.2285	0.1186	0.3572	0.2635	0.1356	0.2182	0.4144	0.2666	0.3228	0.1846	0.1834	0.2569	0.2982	0.1034	0.3396	0.3787	0.0864	0.2778	0.4225	0.03767	0.1485	0.4392	0.2501	0.5406	0.5074	0.1868
-Translation	-Translation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Folding, Sorting and Degradation	-Translation	3.632	3.253	3.26	2.218	2.916	2.208	2.14	2.166	1.62	2.386	2.777	2.026	1.884	2.51	3.306	1.824	3.156	3.23	1.46	2.643	3.018	1.114	1.73	2.46	2.136	2.2	2.08	3.231
-DNA Maintenance	-Translation	0.2638	0.371	0.2264	0.1732	0.2812	0.224	0.3043	0.1775	0.4236	0.38	0.2211	0.2283	0.2386	0.2599	0.3313	0.1486	0.3584	0.3622	0.2537	0.2068	0.4204	0.07535	0.211	0.4729	0.3812	0.6018	0.4602	0.3029
-RNA Family	-Translation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Translation	1.252	1.431	1.366	0.8646	1.454	0.8443	2.103	0.7637	0.3705	1.244	2.312	0.7772	0.7606	1.095	0.9569	0.3678	1.643	1.346	1.106	1.507	1.069	0.1026	0.3757	1.022	0.8108	0.7114	0.6787	1.201
-Signal Transduction	-Translation	0.549	1.333	1.155	0.7493	1.195	0.5952	2.013	0.6401	0.3124	1.069	2.137	0.4755	0.488	0.9094	0.8004	0.2833	1.214	1.192	0.977	1.274	0.8324	0.07202	0.3215	0.8308	0.6018	0.5818	0.5286	0.9766
-Signaling Molecules and Interaction	-Translation	0.7025	0.1087	0.2162	0.1213	0.2636	0.252	0.09579	0.1278	0.0598	0.1753	0.1858	0.307	0.2815	0.1896	0.1596	0.08569	0.453	0.1679	0.1298	0.2356	0.2366	0.03033	0.05799	0.2029	0.2102	0.1297	0.15	0.2293
Cellular Processes	-Translation	1.938	6.689	6.201	2.419	5.636	2.482	21.73	3.064	0.9958	17.31	5.296	1.712	1.873	2.759	2.879	1.109	5.039	7.214	19.27	4.29	2.537	0.2496	1.186	2.685	2.63	2.107	2.109	2.825
