KO number	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
K08329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06594	461430	721360	481770.01	7088000.1	7697200	1595400	489670	715200	NaN	927280	NaN	NaN	NaN	NaN	NaN	297250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21900000	NaN	NaN	NaN	787680
mmu_17996	8516499.9	46900000	43499998	99980030	72716802	37100000	5.29e+09	2097262	1.18e+08	48459870	46900000	78400000	54800000	25414815	1617200	39006730	15300000	2538900	8.4690002e+09	16000000	63299999	59759539	1.131427e+08	9.9184899e+08	27000000	1.26e+08	91833289	91799998
K05765	2.115e+09	2.553e+09	2.6809999e+09	1.072e+09	1.899e+10	2.5379999e+09	5.92e+08	3.1540001e+09	4.368e+09	7.77e+08	1.134e+09	3.9631e+09	4.2344e+09	2.956e+09	1.555e+09	2.109e+09	1.812e+09	1.381e+09	8.9500001e+08	1.3837e+10	1.2606e+09	9.075e+08	5.254e+08	2.3009e+10	7.08e+08	4.5203e+09	2.1950001e+09	1.663e+09
K05767	2.74e+08	17745500	29241100	2.4060001e+08	1.469e+08	1.854e+09	18158000	1.506e+09	2.251e+08	59400001	24270000	6.15e+09	6.57e+09	6.8299999e+08	1.37e+08	3.12e+09	4.022e+08	7308200.2	47299999	1.38e+08	1.239e+08	4.8579999e+08	5.6400001e+08	2.283e+09	90099999	1.542e+08	84200000	1.582e+08
K05762	1.14e+09	5.15e+08	2.85e+08	5.6e+08	1.63e+09	1.41e+08	2.7e+08	4.65e+08	5.54e+08	1.7e+08	2.67e+08	1.02e+08	1.03e+08	2.11e+09	9.7199999e+08	2.19e+09	1.57e+09	1.28e+08	52300000	5.27e+08	1.67e+08	1.39e+08	2.65e+08	8.3600002e+08	86800002	2.76e+08	2.07e+08	2.8e+08
K13710	71970100	43445900	77535200	39799800	1.3433e+09	75105000	17800000	33600000	1.0055916e+08	8125340	3999852	3.267062e+08	1.623008e+08	2.526728e+08	77617110	92630594	1.1546902e+08	28400000	8762760	4.61e+08	33400000	3918370	22700000	1.291e+08	8315500	66823400	7817100	24748800
K05758	3.6999999e+08	1.29e+09	9.78e+08	4.4900001e+08	6.0200001e+09	1.04e+09	79299999	1.02e+09	5.46e+08	3.1899999e+08	1.23e+08	2.56e+09	3.3800001e+09	1.12e+09	3.1700001e+08	8.4500001e+08	9.0699999e+08	3.4400001e+08	30500001	2.99e+09	2.42e+08	2.12e+08	2.9e+08	7.9700001e+09	1.89e+08	5.85e+08	3.5499999e+08	2.46e+08
K05750	72507799	40700000	3.6129426e+08	79500000	2.02e+09	1.8198174e+08	7937300	1.55e+08	1.11e+08	41400000	3800600	3.117185e+08	6.85e+08	1.11e+08	11900000	79300000	1.97e+08	44700000	824030	2.3428e+09	48168030	11100000	49100000	6.0699999e+08	3890000	62299998	15050092	35563700
K05751	NaN	NaN	19000000	1903500	56099998	NaN	389800	2473800	NaN	809390.01	NaN	NaN	NaN	NaN	NaN	NaN	4362100	2385400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05754	2.62e+08	6.7200001e+08	1.94e+08	1.668e+08	1.856e+09	3.943e+08	34800001	3.956e+08	1.04e+08	94000000	67299999	1.0012e+09	8.937e+08	4.14e+08	1.366e+08	3.1199999e+08	2.3029999e+08	1.334e+08	36557800	8.9400001e+08	86200000	1.416044e+08	56567299	2.06e+09	76999998	3.298e+08	1.7579999e+08	79825800
K05755	50699999	1.18e+08	91200000	79400000	1.36e+09	2.21e+08	29600001	1.57e+08	1.72e+08	79300000	30799999	5.5999999e+08	8.2600001e+08	2.51e+08	28800000	1.45e+08	2.3800001e+08	47200000	10100000	6.87e+08	79800000	51400000	45200000	1.36e+09	52900000	73400000	42799999	62200001
K05756	2.1199999e+08	1.23e+08	1.47e+08	1.24e+08	2.18e+09	4.2999999e+08	32700001	4.0200001e+08	50000001	68100000	43899999	1.13e+09	7.0000001e+08	2.77e+08	97699999	2.5e+08	2.9599999e+08	54599999	9153700	6.86e+08	49100001	35600000	27200000	1.18e+09	54099999	94100001	43500000	1.01e+08
K05757	3.903e+08	72099999	3.077e+08	2.271e+08	2.1e+09	7.9300002e+08	42300000	5.639e+08	2.91e+08	1.941e+08	65400000	2.621e+09	2.878e+09	7.5600001e+08	1.212e+08	8.8799999e+08	4.809e+08	1.216656e+08	20949300	2.234e+09	2.342e+08	68599998	1.423e+08	5.9960001e+09	34782000	3.509e+08	1.664e+08	2.164e+08
K05746	24700000	67300000	51800000	2908000	2.45e+08	10500000	725790	53300000	1.06e+08	3272500	1162700	NaN	NaN	1.05e+08	25200000	NaN	18700000	23900000	4905300	1.6e+08	30100000	3695000	13400000	36300000	12300000	14200000	56600000	3423200
K05720	NaN	NaN	797180	1.24e+08	NaN	NaN	NaN	NaN	481860	55200000	NaN	NaN	NaN	57200000	50700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7317700	17500000
K05729	15488900	NaN	14677900	6014210	90100004	9269699.8	8914399.9	12274360	276740	2194890	NaN	9450999.7	972989.97	9047800	4765030	26201060	14900000	811232	198480	12069900	2288800	NaN	462910	85600000	NaN	14600000	170290	663180
K05728	18700000	2573600	34400000	7749599.8	38100000	29700000	NaN	23500000	50700002	9999999.9	609920.01	55899999	89299998	21700000	6026599.8	47600001	40100000	1731000	166100	84200000	15100000	1428300	8677700.1	8.37e+08	3325800	90400000	9465800	24200000
K05741	NaN	NaN	267240	729690	NaN	1833300	356920	6967300	NaN	NaN	NaN	NaN	NaN	2288200	NaN	NaN	NaN	572990	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07606	4.16e+09	8.9399998e+08	1.07e+09	8.2000002e+09	9.9600002e+09	1.54e+09	2.09e+09	7.3800001e+09	1.84e+09	6.8000002e+09	3.64e+09	8.3599999e+08	7.9299998e+08	2.13e+09	1.75e+09	1.11e+09	8.2500002e+09	4.6e+08	1.27e+08	1.28e+09	1.2e+09	1.95e+08	2.57e+08	8.6100001e+09	9.4699998e+08	1.1e+09	1.74e+09	3.94e+09
K10691	20200000	1194400	44100000	23600000	3.84e+08	52399999	23000000	52200000	74299998	10800000	949080.01	3.4e+08	2.36e+08	32600000	7437899.8	77000001	31000000	4018300	1416300	95499998	11000000	2616100	1844100	54500002	NaN	12100000	1008800	12600000
K07610	3.88e+08	56299998	55900002	2.31e+08	3.14e+08	2.52e+09	3.24e+09	6e+09	86300001	5.9299999e+08	4.44e+09	3.25e+08	3.31e+08	3.97e+08	2.2e+08	1.74e+08	1.38e+09	29600000	2.55e+08	1.07e+08	8.6700001e+08	13800000	20400000	2.47e+09	1.64e+09	66100002	1.44e+09	4.8200002e+08
K07374	1.292e+08	5.879702e+08	2.9367563e+09	9.3490908e+08	1.1130162e+10	5.092119e+08	4.221e+08	4.657704e+08	1.0696504e+09	2.5908967e+08	1.7671954e+08	6.582e+08	7.1274648e+08	1.2538261e+09	3.442025e+08	8.9450969e+08	4.177e+08	4.9229344e+08	89927901	1.1633715e+10	1.160497e+08	2.6420674e+08	3.343134e+08	1.2894e+09	93804898	2.609096e+08	45393410	2.1282607e+08
K07375	4.8011673e+09	1.33346e+10	3.45985e+10	2.9747512e+09	1.11583e+11	5.9267097e+09	1.2522014e+09	4.632e+09	1.1909183e+10	5.3919125e+09	6.9515072e+08	6.6058204e+09	6.8835601e+09	5.8135001e+09	1.7449502e+09	5.5671169e+09	5.1966252e+09	3.8664e+09	3.9431305e+08	7.2425e+10	2.8920232e+09	9.3242359e+08	1.0627103e+09	1.4047972e+10	5.3001057e+08	3.8970244e+09	1.1467279e+09	2.7230104e+09
K04573	1.44e+08	1.03e+10	1.84e+10	1.61e+08	3.63e+10	51500000	2.91e+08	96299999	5.98e+08	2.89e+08	67000000	69100000	1.02e+08	1.23e+08	35200000	63100000	42400000	5.38e+09	40900000	5.72e+09	5861100	3902500	13700000	47900000	16600000	35100000	21900000	34300000
K04572	1.99e+08	1.13e+10	2.82e+10	2.16e+08	4.23e+10	83499999	2.4e+08	1.29e+08	4.56e+08	3.33e+08	1.67e+08	63099999	73000002	71600002	46200000	52600000	50300000	5.7799999e+09	48800000	7.5199999e+09	19800000	15300000	8940499.9	1.02e+08	39200000	73799999	40100000	40900000
K12563	1317900	NaN	NaN	46399999	NaN	2354500	4584600.1	37900000	1794200	4734400	627299.99	NaN	NaN	2136900	266720	474069.99	2584300	NaN	1089800	NaN	3812500.1	NaN	NaN	17400000	NaN	640650	727150.01	22700000
K12567	1.89e+08	7.0399999e+08	2.23e+08	1.09e+09	4.9900001e+08	5.5500002e+08	3.06335e+10	4.1900002e+08	4.76e+08	1.54e+09	4.1499999e+09	7.0899999e+08	9.5000001e+08	6.1300002e+08	87100000	4.1600001e+08	1.34e+08	65300001	1.93104e+10	1.05e+09	2.5e+08	5.6200001e+08	4.4100001e+08	1.93e+09	62200000	2.46e+08	1.24e+08	4.5100001e+08
K12566	NaN	NaN	NaN	13000000	NaN	NaN	8317600	4380700.2	NaN	NaN	1301400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	827510.02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1253700
K10354	89500000	29600000	31400000	1.05e+09	3.55e+08	49100001	1.11e+10	17000000	1.23e+08	3.7e+09	1.15e+09	62200001	48499998	1.24e+08	19200000	2.34e+08	4.92e+08	5311600.1	9.0800001e+09	69599998	12100000	19300000	3.14e+08	2.49e+08	11900000	42299999	14900000	28000000
K10356	3.147027e+08	54030800	4.968961e+08	6.369438e+08	9.174521e+08	1.5805e+09	82068090	8.131e+08	1.789901e+08	1.390735e+08	67368749	6.4247e+09	1.05411e+10	5.76e+08	1.264244e+08	6.642e+08	1.5088e+09	24536560	31730500	5.349e+08	1.704904e+08	3.9211166e+08	5.8623429e+08	6.105318e+08	60859400	3.3930819e+08	96816600	3.585745e+08
K10357	26724730	51392099	3.6122881e+08	1.314955e+08	2.2797917e+09	1.093e+08	569220	55403100	29190239	24066376	2078120	2.7855719e+08	4.875e+08	66300000	8711399.9	10874900	26032880	40273651	4926050	6.861982e+08	10211440	1733930	26754800	24400000	1643460	3251747	1389360	4749760.1
K10358	32900000	8736000.1	65000000	26500001	3.93e+08	4.74e+08	3680600	2.39e+08	50100000	23400000	10100000	1.39e+09	1.83e+09	1.02e+09	1.54e+08	1.93e+08	38700000	9944000	31300000	6.8199999e+08	39499999	49600000	40900000	1.54e+08	13400000	5003800	13800000	14600000
K10359	3118800	1517700	575980.01	42700001	4207412.5	2.04e+08	1.1012065e+09	33099999	3310100.1	665980.01	1459300	2.7784e+09	3.5142001e+09	2.27271e+08	15200000	1306700	NaN	6235700.1	2091600	3639300	142250	17940000	8692000	64800001	80936.999	16700000	6601300	1.53e+08
K10360	NaN	NaN	NaN	241620.01	NaN	NaN	NaN	4985399.9	NaN	318200	NaN	NaN	984330	772219.99	683430.01	992480	972299.99	NaN	NaN	NaN	NaN	5369999.9	159460	5639000.1	NaN	NaN	30024	55028.999
K10362	7789600	16100000	1.38e+08	28600001	3.87e+08	1.9e+08	14900000	1.18e+08	64700001	7784699.9	2731000	8.0500001e+08	4.8300001e+08	1.52e+08	26000000	1.76e+08	33299999	8552500	877190	2.36e+08	4775400	9584400.1	10300000	1.56e+08	3866300	19400000	1935900	7047800
K05738	3.110978e+08	81757100	78904300	2.1261e+09	3.9701141e+08	1.096289e+08	1.69578e+10	1.0798209e+08	1.84e+08	2.7147001e+09	1.716435e+08	98700000	65235871	88343700	49477979	2.3451141e+08	46600000	22622471	2.395e+10	2.5211549e+08	25700000	1.197071e+08	7.38e+08	1.59487e+10	41496801	1.007096e+08	50193999	2.407037e+08
K10363	8.6800001e+08	2.19e+08	5.5300001e+08	1.83e+08	3.18e+09	2.5499999e+09	1.23e+08	4.12e+09	4.47e+08	6.72e+08	2.61e+08	3.5399999e+09	4.67e+09	1.34e+09	7.3399999e+08	1.02e+09	7.92e+08	1.03e+08	1.33e+08	3.0499999e+09	6.07e+08	5.1699999e+08	8.8199999e+08	2.46e+09	1.14e+09	3.8499999e+08	1.21e+09	8.8300001e+08
K10364	4.04e+08	9.1830001e+08	5.4100001e+08	4.0300001e+08	1.975e+09	6.87e+08	1.889e+08	7.5200001e+08	3.81e+08	1.866e+08	3.514e+08	2.827e+09	1.937e+09	6.5600001e+08	2.944e+08	5.6899999e+08	3.64e+08	5.0169999e+08	2.913e+08	1.397e+09	1.674e+08	1.991e+08	92700001	4.62e+09	1.99e+08	5.8500001e+08	3.22e+08	2.17e+08
K10365	4.6600001e+08	3.2924501e+08	9.1799999e+08	6.397e+08	3.2160001e+09	1.2206483e+09	3.31e+08	7.374372e+08	5.900001e+08	1.650538e+08	2.035e+08	1.88e+09	2.28e+09	5.1593172e+08	2.3741478e+08	7.4400001e+08	7.4629999e+08	71395599	1.956e+08	3.5206001e+09	3.6812089e+08	2.03e+08	2.731121e+08	5.4835999e+09	1.6453775e+08	8.0393117e+08	2.465536e+08	4.5174959e+08
K06114	4.5580001e+09	1.53116e+10	1.7116e+10	6.6127001e+09	1.02177e+11	4.6860001e+09	1.0357e+09	4.9746877e+09	2.0137e+09	8.9664001e+09	1.0894e+09	7.0625599e+09	8.8791e+09	1.17258e+10	2.5216225e+09	3.667e+09	1.1874e+10	4.5504406e+09	1.78e+08	3.7920999e+10	1.0222537e+09	3.6156591e+08	1.3027824e+09	9.7599999e+09	3.7208201e+08	1.279e+09	3.9399999e+08	2.3194829e+09
K06115	2.5150387e+09	1.1743313e+09	9.5831001e+09	4.714971e+09	6.4727801e+10	3.1025546e+09	7.4082426e+08	3.1122999e+09	1.3362e+09	4.4370403e+09	4.022118e+08	5.9301578e+09	6.801e+09	7.2102764e+09	8.7559478e+08	2.3139e+09	7.7879702e+09	7.938786e+08	2.404503e+08	2.0337e+10	6.4494148e+08	81901301	4.8459251e+08	5.5731e+09	77878499	6.2808346e+08	1.6043657e+08	1.3702736e+09
K10368	3.37e+08	20900000	27100000	1.15e+08	1.53e+08	3.43e+08	5.1500001e+08	3.39e+08	6763900	1.63e+08	86500001	5.18e+08	5.0899999e+08	9.9900001e+08	6.8699998e+08	79200000	4.95e+08	8522500.1	5984199.9	21700000	94600000	26900000	24100000	6.8499999e+09	52600001	2.24e+08	1.99e+08	1.03e+08
K05761	1.27e+08	62300000	86800001	1.34e+08	3.57e+08	7.25e+09	61500000	1.66e+09	42100000	1.14e+08	1.09e+08	2.85e+10	3.77e+10	7.23e+09	2.05e+09	98999996	63000000	24400000	1.23e+08	2.92e+08	22600000	35900000	25700000	1.45e+08	52100000	49400000	43100000	66900000
K08017	NaN	NaN	13500000	722710	21300000	9675700.4	NaN	1.87e+08	NaN	100770	NaN	10300000	8870800.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6617100	3953900	NaN	NaN	NaN
K10369	11700000	1197700	872609.99	2284300	53930.999	10400000	18700000	1.29e+08	16000000	3615399.9	6830400.1	39100000	19600000	70299999	6146900	24100000	89400001	NaN	2433200	24999999	17300000	23400000	9531100	24100000	11500000	5779099.9	9673000	6528599.9
K10370	1.763251e+08	2.0503e+09	1.1644797e+09	1.511331e+08	5.019e+09	3.7998839e+08	1.913764e+08	3.138e+08	3.725e+08	1.626739e+08	6.0919999e+08	5.1640101e+08	7.2698339e+08	5.844462e+08	2.166208e+08	1.5210272e+08	6.3500002e+08	5.7254835e+08	59321901	1.1303e+09	1.329966e+08	4.1999998e+08	4.319e+08	1.609e+09	1.692e+08	8.0270001e+08	2.725e+08	1.546e+08
K10371	NaN	NaN	NaN	6769000	NaN	NaN	6.23e+08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12043	63900000	13900000	15100000	4.33e+08	1.15e+08	43500000	6.6500001e+09	25100000	15400000	1.21e+09	31400000	18999999	49600000	86099999	17600000	1.21e+08	18999999	12100000	1.49e+10	80200000	13500000	42000000	6.16e+08	1.08e+08	34400000	65400000	20699999	42599999
K10372	434710.01	404380	NaN	15200000	463259.99	NaN	1.69e+09	1113400	11200000	8889400.1	1171400	235840	NaN	744560.01	NaN	180530	NaN	216480	635690	NaN	NaN	NaN	NaN	NaN	406610.01	NaN	89097.999	359239.99
K07604	33757600	4115000	7197000.1	11483500	1.428e+08	3345680	7894000	18532970	26800000	4.931e+09	13371770	46100000	3072230	34722500	3504480	8938999.9	6346020	1740680	3112490	3879070	915709.99	8265199.8	86799999	1048600	2.1822964e+08	1.72e+08	1.453e+08	12082900
K07605	2.2854e+09	9.9766908e+08	1.1220204e+09	1.9458e+09	3.905e+09	3.9981731e+10	6.111343e+08	2.46076e+10	7.5623938e+08	2.2696e+09	8.439581e+08	3.51042e+10	5.22113e+10	1.2669e+09	1.7330707e+09	1.0557909e+10	4.4751769e+09	3.6770788e+08	5.2659249e+08	1.8824e+09	2.1542937e+09	7.7362622e+09	3.8954e+09	1.8845e+09	9.8286998e+09	7.8044931e+09	3.0113e+09	1.3867977e+09
K05640	24500000	1.3e+09	1.92e+09	6326900	5.6799999e+09	22000000	2.4e+08	1.23e+08	2501500	3.65e+08	22500000	8776800.1	8034200	10300000	2914600	22100000	8731199.9	1.53e+09	726219.99	1.02e+09	4685500.2	1104200	1169100	14400000	13600000	8354100.2	3464000	2556000
K07608	21200000	2.9e+09	4e+09	16500000	1.11e+10	22900000	11200000	36000000	4.45e+08	45600000	21600000	17600000	10200000	9726200.1	4757500	9647299.9	4656200	1.28e+09	22000000	4.11e+09	3459400	2664200	4183100	16200000	6925800.2	18200000	5198900.1	11600000
K07609	3067800.1	721760	5471700	13100000	22299999	NaN	682350.01	2458200	2.5800001e+08	2128400	677530	529560	585390	60600001	8648000	410109.99	1.06e+08	208090.01	NaN	7621400	2651499.9	806650.01	NaN	17400000	NaN	NaN	1478800	1083400
K10376	13200000	17800000	29900000	49500000	53100000	2.12e+08	2.42e+08	1.35e+09	32700000	75500000	8826300	11100000	13600000	5736400	5284199.9	1823000	2.04e+08	10900000	2.33e+08	6961299.9	37600001	8001499.9	16699999	99400000	3.4600001e+08	19700000	1.07e+08	17099999
K07611	3.514e+09	2.45e+09	1.447e+09	1.473e+09	1.666e+10	2.726e+09	8.8399998e+08	2.397e+09	5.015e+09	2.075e+09	6.37e+08	4.278e+09	4.866e+09	2.902e+09	1.34e+09	1.26e+09	3.871e+09	6.16e+08	5.712e+08	3.293e+09	1.942e+09	3.842e+08	9.8100003e+08	1.6854e+10	4.808e+08	3.997e+09	1.451e+09	7.7000001e+08
K10378	4385600	6493000	22792	1871600	6010400	761679.98	1265500	258350	11400000	4.19e+09	13800000	1429100	1728600	3329500	198790	259130	877279.97	145600	991849.97	5.14e+08	NaN	920590.03	9694200	1408500	278810	9963500	1395400	68000003
K10379	8229099.8	7413699.9	922899.99	2003900	8735799.9	3685200	NaN	2419700	725039.99	4.7800002e+09	1.29e+08	17300000	2994200	3328100	2447000	2887000	1226900	657930	43599999	2510100	185130	NaN	85378.001	NaN	18500000	NaN	1.11e+08	1.07e+08
K10382	245220	NaN	31800000	895560.03	2.38e+08	2139800	2139100	1552300	10500000	11100000	7392599.9	19100000	3.37e+08	15000000	NaN	NaN	1512100	NaN	NaN	2.01e+08	170790	NaN	NaN	8928800.4	NaN	339700	68863	1388500
K10383	NaN	NaN	389150	NaN	NaN	5429000.1	NaN	2076299.9	NaN	22999999	NaN	7230400	26400000	4871099.9	2376199.9	671259.99	41100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84455.001	563989.99
K10386	5321100	143680	968910	290580	3048200	21699999	2862499.9	14600000	3861200.1	1.59e+08	2457400	2805000	6858299.9	24900000	36400000	31100000	3.2700001e+08	2724599.9	3940999.9	5.3399999e+08	12500000	674540.01	3029800.1	3292000	49400000	4359400	1633600	7205000
K10387	25100000	1226400	13800000	22700000	3157700	3779100	NaN	10300000	NaN	2376100	39900000	5819600	2769100	NaN	4871900	9268899.6	6664200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12600000	NaN	60600000
K10388	8.2699999e+08	1.69e+08	2.29e+09	8.0799998e+08	1.2e+10	4.53e+09	4.3e+09	2.99e+09	3.32e+08	1.55e+09	1.72e+08	5.0400001e+09	7.7899998e+09	8.72e+08	1.91e+08	1.73e+09	3.99e+09	1.35e+08	2.46e+08	1.89e+09	4.42e+08	39200000	2.63e+08	1.53e+09	90599999	3.91e+08	1.72e+08	3.52e+08
K10389	NaN	1507500	2923900	4874100	36500000	2359700	NaN	NaN	11400000	1366800	NaN	NaN	11900000	6105100	NaN	2726000	NaN	NaN	NaN	6996200.2	NaN	NaN	NaN	13100000	NaN	3804300	1633400	526020.02
K10391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1079700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1805700	1857000	NaN
K10392	1.8186753e+08	30082497	2.00805e+08	5.545303e+08	7.4709999e+08	2.665984e+08	1.1246037e+08	1.685825e+08	61209799	62157580	84512310	3.693e+08	3.990596e+08	3.2318021e+08	62464350	3.608636e+08	1.486794e+08	26394217	30632671	5.6889173e+08	22130130	26600000	1.029987e+08	2.163364e+08	16802580	51416891	17078510	80651209
K10394	16431900	1.007699e+08	47600000	41036000	5.06e+08	31542100	346730	8550100	26696300	7117300	1269210	19368800	14410300	55700000	32275100	12986000	5.038857e+08	26488800	331680	1.162e+08	7149400	5699500	5876600	8438300.3	4282770	5778000	2509140	7079100
K10395	7951699.9	3126000	3.09e+08	8123499.9	5.3500001e+08	22599999	865330.01	28299999	46418950	8589500.1	197160	20299999	28600000	51499999	5225000	23300001	10400000	9561400.1	504950	2.12e+08	NaN	13937690	15400000	3603600.1	284720	10400000	1012500	1394000
K10398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1205700	NaN	4084600	NaN	NaN
K10400	NaN	NaN	1228500	NaN	NaN	NaN	4189200.1	NaN	83100000	245470	2030800	1638200	NaN	6762700.1	614440	NaN	NaN	NaN	NaN	NaN	522920	265080	1151900	NaN	115300	570220	NaN	7437200
K10402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1756400	NaN	NaN	NaN	NaN	NaN	NaN	127790	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	151430	NaN	NaN
K10409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2949800	NaN	NaN	NaN	3390100	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10411	NaN	18800000	1631200	1.43e+09	41200001	NaN	NaN	NaN	1389500	882480	NaN	NaN	NaN	NaN	NaN	NaN	739000	3882799.9	NaN	35200000	1167200	NaN	NaN	NaN	NaN	NaN	412249.99	NaN
K10419	36100000	2.42e+08	2.15e+08	43200000	6.38e+08	29500000	7350800	38900000	73300000	60600000	49800000	1.3e+08	1.81e+08	50100000	58100000	44600000	36400000	82700000	21700000	3.44e+08	6150800	84100000	31600000	2.54e+08	20900000	31900000	16100000	18000000
K10420	11600000	5685900.2	6452700.1	10700000	56200000	74299998	5381700.1	31200000	61699998	15200000	3842499.9	2.715295e+08	4.8000001e+08	1.08e+08	10200000	5270899.9	43600000	1156500	NaN	66869500	9674000	3438600	1537500	13100000	1014700	9570699.9	15313100	787130.02
K10421	3.03e+08	3.14e+08	2.3199999e+08	2.66e+08	2.2099999e+09	1.27e+08	1.33e+08	2.58e+08	63700001	43999999	1.08e+08	1.8400001e+08	1.33e+08	3.44e+08	52399999	1.33e+08	2.97e+08	61400000	72900000	5.1299999e+08	27400000	37600000	54800000	2.64e+08	16500000	64400001	29000001	38700000
K10422	16200000	26900000	1.44e+08	11800000	6.69e+08	27400000	661019.99	19600000	65100000	12800000	2278400	1.61e+08	1.21e+08	38900000	9749800	1500300	21599999	17200000	468250	2.81e+08	NaN	865340	1818800	49600000	928110	7964700	2108099.9	2505400
K10425	30200000	1.42e+08	1.47e+08	71900000	2.63e+08	56500000	14100000	36000001	35699999	24700000	22500000	78900000	1.2e+08	1.04e+08	40500001	24400001	64100001	68599999	5246600	4.1200001e+08	9308600.1	50400000	6967900	1.05e+08	21000001	31200001	45300001	49000000
K10429	1.358e+08	1.462e+09	6.33e+09	60131999	1.39e+10	55200001	6956100	2.597074e+08	1.6923e+09	1.851e+08	11701100	1.284e+08	61999999	37378101	15287880	32386700	42288300	3.50034e+08	66067001	1.12055e+10	1.197448e+08	45400000	38344901	5.4700001e+08	58799999	94229101	1.2523108e+08	47800001
K10430	36199999	6.9028e+09	3.2326857e+09	12100000	9.1415e+09	20899999	10200000	53700001	8.175029e+08	1.31e+08	12600000	4761700	10500000	33999999	56499999	9875400	21200000	2.002944e+09	95900000	9.21e+09	17900000	2.26471e+08	1.39e+08	1.37e+08	15400000	26900000	39400001	5510600
K10431	3.5e+08	2.788e+08	6.29e+08	1.39e+08	1.575e+09	3.11e+08	31300000	6.82e+08	1.544719e+08	71800000	94894550	2.78e+08	3.06e+08	4.3e+08	99700000	1.73e+08	2.8e+08	66900000	47200000	8.69e+08	1.1534755e+08	16700000	34800000	7.983153e+08	67759260	80500000	1.6306449e+08	73662560
K10432	5960200	2.13e+09	2.22e+09	14800000	5.14e+09	9285999.9	901530	17700000	17400000	61800000	23800000	31400000	11500000	8820800	593060	1797600	42900000	9.0999999e+08	3724000	3.67e+09	16800000	3885300	5934900	17500000	3399000	3208000	7764500	3563700
K10433	NaN	18800000	NaN	NaN	NaN	19000000	2859400	NaN	NaN	582460	585450	52500000	17100000	6322800	NaN	615120	3277900	NaN	NaN	NaN	NaN	701970	5227600	NaN	83042.997	NaN	NaN	NaN
K10435	45000000	9.25e+08	5.06e+08	57000000	1.993e+09	31248400	18502000	27700000	1.038e+08	33400000	15557700	37600000	28945200	24971400	14744600	13553300	54700000	3.678e+08	NaN	5.79e+08	7008790	7117900	1456770	12700000	4174400.1	3467630.1	12315200	17252899
K10436	6.5609469e+08	2.8507557e+09	2.351e+09	3.349e+08	1.481e+10	6.9533999e+08	87446400	1.281e+09	7.3600001e+08	4.373838e+08	2.911e+08	9.3550001e+08	8.8269999e+08	8.9573768e+08	3.877e+08	3.014804e+08	6.214e+08	7.3745779e+08	26566940	6.6743999e+09	2.730146e+08	2.876e+08	3.88e+08	1.5104059e+09	2.214e+08	3.307e+08	2.98e+08	2.2353485e+08
