Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cell Motility	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cell Growth and Death	90.34	90.9	75.64	102	89.37	82.41	87.75	113.1	88.2	105.1	101
MAPPED	-Cell Growth and Death	72.51	74.64	60.07	81.7	70.26	65.06	70.45	91.35	70.75	82.69	80.07
Genetic Information Processing	-Cell Growth and Death	44.78	43.94	36.02	51.16	37.91	33.15	45.1	51.81	46.07	46.17	51.24
-Transcription	-Cell Growth and Death	4.393	4.865	3.309	4.513	3.518	2.588	4.707	3.711	4.603	4.267	4.225
-Translation	-Cell Growth and Death	19.11	13.63	15	20.89	16.39	12.8	19.37	19.78	19.15	17.19	20.98
-Folding, Sorting and Degradation	-Cell Growth and Death	11.98	11.5	10.99	15.02	10.1	11.36	12.53	17.88	13.48	14.07	14.4
-DNA Maintenance	-Cell Growth and Death	9.29	13.95	6.721	10.73	7.898	6.404	8.488	10.43	8.833	10.65	11.62
Environmental Information Processing	-Cell Growth and Death	4.048	4.527	3.619	4.535	4.174	5.642	2.949	5.02	3.408	4.694	3.77
-Signal Transduction	-Cell Growth and Death	1.722	2.425	1.415	1.841	1.743	1.968	1.622	2.128	1.703	2.339	1.693
-Signaling Molecules and Interaction	-Cell Growth and Death	2.326	2.102	2.204	2.694	2.431	3.674	1.326	2.892	1.704	2.355	2.077
Cellular Processes	-Cell Growth and Death	9.558	11.11	9.037	9.937	10.71	12.35	7.848	10.33	7.491	8.255	7.782
-Hemoglobin	-Cell Growth and Death	0.0003767	0.0006895	0.0005301	0.0003767	0.0002774	0.0001356	0.0002367	0.0004795	0.01293	4.721e-05	0.0009958
-Vesicular Transport	-Cell Growth and Death	1.616	2.207	1.537	1.768	1.701	2.464	1.857	3.328	1.592	2.63	1.651
-Cytoskeleton	-Cell Growth and Death	6.565	7.68	6.05	6.788	7.335	8.305	4.768	5.596	4.584	4.381	4.817
-Cell Motility	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0.3767	0.2193	0.4489	0.3801	0.6754	0.5799	0.2217	0.4098	0.3016	0.2441	0.3138
Metabolism	-Cell Growth and Death	13.07	13.38	10.23	15.13	16.31	12.62	13.38	22.31	12.58	22.62	16.02
-Membrane Transport	-Cell Growth and Death	0.1133	0.04247	0.04851	0.05015	0.07232	0.09209	0.03589	0.1471	0.07852	0.07944	0.06157
-Central Carbon Metabolism	-Cell Growth and Death	5.15	5.657	4.368	6.138	6.705	5.653	5.139	7.02	4.577	7.709	5.988
-Energy Metabolism	-Cell Growth and Death	2.296	2.142	1.489	2.562	2.265	1.797	2.434	3.89	2.434	5.412	2.857
-Biosynthesis	-Cell Growth and Death	3.951	4.069	3.14	4.798	5.83	3.776	4.176	8.03	4.002	7.083	5.268
-Other Enzymes	-Cell Growth and Death	1.555	1.465	1.18	1.582	1.435	1.301	1.595	3.223	1.489	2.332	1.848
Organismal Systems	-Cell Growth and Death	0.6679	1.279	0.8289	0.5351	0.8517	0.9743	0.7385	1.303	0.5693	0.3995	0.7839
-Immune System	-Cell Growth and Death	0.1254	0.1896	0.07314	0.1191	0.1137	0.2638	0.08828	0.214	0.08681	0.06874	0.107
-Endocrine System	-Cell Growth and Death	0.1266	0.3322	0.2898	0.1477	0.2011	0.2241	0.3254	0.6281	0.1417	0.1436	0.3428
-Circulatory System	-Cell Growth and Death	0.2126	0.1682	0.2853	0.1002	0.3171	0.2393	0.1028	0.08759	0.1126	0.03566	0.1127
-Digestive System	-Cell Growth and Death	0.07173	0.02992	0.04436	0.05967	0.08164	0.04661	0.09438	0.2218	0.1295	0.04991	0.05109
-Excretory System	-Cell Growth and Death	0.08956	0.4895	0.08939	0.07557	0.05539	0.09358	0.08704	0.06744	0.08786	0.07914	0.1181
-Nervous System	-Cell Growth and Death	0.001468	0.001417	0.002122	0.007635	0.001515	0.001628	0.004234	0.0018	0.002844	0.001621	0.001122
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Growth and Death	0.04052	0.06784	0.04479	0.02518	0.08133	0.1052	0.03632	0.08192	0.008108	0.02085	0.05098
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cell Growth and Death	0.3921	0.4046	0.3401	0.4083	0.3078	0.3274	0.4387	0.5744	0.6372	0.5534	0.4785
-Cancers	-Cell Growth and Death	0.1545	0.166	0.1354	0.1738	0.09666	0.09245	0.1312	0.1933	0.1718	0.1852	0.1466
-Immune System Diseases	-Cell Growth and Death	0.04533	0.06577	0.06412	0.05695	0.03994	0.04587	0.1077	0.1183	0.1901	0.1196	0.1179
-Neurodegenerative Diseases	-Cell Growth and Death	0.1089	0.109	0.06933	0.07977	0.0881	0.05827	0.1098	0.1467	0.1678	0.1212	0.1261
-Cardiovascular Diseases	-Cell Growth and Death	0.04031	0.009599	0.0232	0.02074	0.02808	0.08615	0.02743	0.00952	0.02221	0.03252	0.01123
-Infectious Diseases	-Cell Growth and Death	0.04311	0.05429	0.04801	0.07705	0.05506	0.04464	0.06254	0.1066	0.08523	0.09492	0.07672
Not Mapped	-Cell Growth and Death	17.83	16.26	15.57	20.34	19.11	17.35	17.3	21.74	17.45	22.4	20.96
-Not Mapped	-Cell Growth and Death	17.83	16.26	15.57	20.34	19.11	17.35	17.3	21.74	17.45	22.4	20.96
TOTAL	-Cell Communication	239.8	414.5	168.5	268.5	132.3	142.1	395.7	276	292.4	430.5	322
MAPPED	-Cell Communication	192.5	340.3	133.8	215	104	112.2	317.7	222.9	234.6	338.7	255.2
Genetic Information Processing	-Cell Communication	118.9	200.4	80.24	134.6	56.13	57.16	203.4	126.4	152.7	189.1	163.3
-Transcription	-Cell Communication	11.66	22.18	7.371	11.87	5.209	4.463	21.23	9.055	15.26	17.48	13.47
-Translation	-Cell Communication	50.74	62.16	33.42	54.97	24.27	22.07	87.37	48.28	63.48	70.42	66.87
-Folding, Sorting and Degradation	-Cell Communication	31.79	52.43	24.48	39.53	14.95	19.59	56.5	43.62	44.69	57.63	45.9
-DNA Maintenance	-Cell Communication	24.66	63.59	14.97	28.23	11.69	11.04	38.28	25.46	29.28	43.61	37.05
Environmental Information Processing	-Cell Communication	10.74	20.64	8.062	11.93	6.18	9.73	13.3	12.25	11.3	19.23	12.02
-Signal Transduction	-Cell Communication	4.57	11.06	3.153	4.843	2.581	3.393	7.317	5.192	5.647	9.581	5.396
-Signaling Molecules and Interaction	-Cell Communication	6.175	9.586	4.909	7.089	3.599	6.336	5.981	7.056	5.65	9.645	6.62
Cellular Processes	-Cell Communication	25.37	50.64	20.13	26.14	15.86	21.3	35.39	25.21	24.83	33.82	24.8
-Hemoglobin	-Cell Communication	0.0009998	0.003144	0.001181	0.0009911	0.0004107	0.0002338	0.001067	0.00117	0.04287	0.0001934	0.003174
-Vesicular Transport	-Cell Communication	4.289	10.06	3.423	4.652	2.518	4.25	8.376	8.12	5.279	10.77	5.262
-Cytoskeleton	-Cell Communication	17.43	35.02	13.48	17.86	10.86	14.32	21.5	13.65	15.2	17.95	15.35
-Cell Motility	-Cell Communication	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cell Communication	2.654	4.56	2.228	2.631	1.481	1.725	4.51	2.44	3.315	4.096	3.187
-Cell Communication	-Cell Communication	1	1	1	1	1	1	1	1	1	1	1
Metabolism	-Cell Communication	34.68	60.99	22.78	39.81	24.14	21.76	60.34	54.44	41.7	92.64	51.07
-Membrane Transport	-Cell Communication	0.3007	0.1936	0.1081	0.1319	0.1071	0.1588	0.1618	0.3591	0.2603	0.3254	0.1962
-Central Carbon Metabolism	-Cell Communication	13.67	25.79	9.729	16.15	9.928	9.749	23.17	17.13	15.17	31.58	19.08
-Energy Metabolism	-Cell Communication	6.094	9.767	3.316	6.74	3.354	3.099	10.98	9.492	8.068	22.17	9.107
-Biosynthesis	-Cell Communication	10.49	18.55	6.996	12.62	8.631	6.512	18.83	19.59	13.27	29.01	16.79
-Other Enzymes	-Cell Communication	4.128	6.68	2.63	4.161	2.124	2.243	7.193	7.864	4.936	9.552	5.89
Organismal Systems	-Cell Communication	1.773	5.83	1.846	1.408	1.261	1.68	3.33	3.178	1.887	1.636	2.498
-Immune System	-Cell Communication	0.333	0.8645	0.1629	0.3134	0.1683	0.455	0.3981	0.5222	0.2878	0.2816	0.3412
-Endocrine System	-Cell Communication	0.336	1.515	0.6455	0.3886	0.2978	0.3865	1.468	1.533	0.4697	0.588	1.093
-Circulatory System	-Cell Communication	0.5642	0.7671	0.6355	0.2637	0.4695	0.4126	0.4636	0.2137	0.3731	0.1461	0.3591
-Digestive System	-Cell Communication	0.1904	0.1364	0.09882	0.157	0.1209	0.08039	0.4257	0.5411	0.4293	0.2044	0.1628
-Excretory System	-Cell Communication	0.2377	2.232	0.1991	0.1988	0.08201	0.1614	0.3925	0.1646	0.2913	0.3242	0.3764
-Nervous System	-Cell Communication	0.003898	0.006463	0.004726	0.02009	0.002243	0.002808	0.01909	0.004393	0.00943	0.006642	0.003577
-Sensory System	-Cell Communication	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Communication	0.1076	0.3093	0.09977	0.06626	0.1204	0.1815	0.1638	0.1999	0.02688	0.08541	0.1625
-Environmental Adaptation	-Cell Communication	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cell Communication	1.041	1.845	0.7575	1.074	0.4558	0.5646	1.979	1.402	2.112	2.267	1.525
-Cancers	-Cell Communication	0.41	0.7567	0.3016	0.4574	0.1431	0.1594	0.5916	0.4716	0.5695	0.7588	0.4672
-Immune System Diseases	-Cell Communication	0.1203	0.2999	0.1428	0.1498	0.05913	0.0791	0.4859	0.2886	0.6303	0.4897	0.3758
-Neurodegenerative Diseases	-Cell Communication	0.289	0.4968	0.1544	0.2099	0.1304	0.1005	0.4954	0.358	0.5564	0.4965	0.4019
-Cardiovascular Diseases	-Cell Communication	0.107	0.04377	0.05168	0.05457	0.04158	0.1486	0.1237	0.02323	0.07363	0.1332	0.0358
-Infectious Diseases	-Cell Communication	0.1144	0.2475	0.1069	0.2027	0.08152	0.07698	0.282	0.2601	0.2825	0.3888	0.2445
Not Mapped	-Cell Communication	47.33	74.16	34.68	53.52	28.3	29.92	78.02	53.05	57.85	91.75	66.8
-Not Mapped	-Cell Communication	47.33	74.16	34.68	53.52	28.3	29.92	78.02	53.05	57.85	91.75	66.8
TOTAL	Metabolism	6.914	6.796	7.397	6.745	5.481	6.531	6.559	5.069	7.011	4.647	6.306
MAPPED	Metabolism	5.55	5.58	5.875	5.4	4.309	5.156	5.266	4.094	5.624	3.656	4.997
Genetic Information Processing	Metabolism	3.427	3.285	3.523	3.381	2.325	2.627	3.371	2.322	3.662	2.042	3.198
-Transcription	Metabolism	0.3362	0.3637	0.3236	0.2983	0.2157	0.2051	0.3518	0.1663	0.3659	0.1887	0.2637
-Translation	Metabolism	1.463	1.019	1.467	1.381	1.005	1.014	1.448	0.8868	1.522	0.7602	1.31
-Folding, Sorting and Degradation	Metabolism	0.9168	0.8597	1.075	0.993	0.6192	0.9003	0.9365	0.8012	1.072	0.622	0.8989
-DNA Maintenance	Metabolism	0.711	1.043	0.6572	0.7091	0.4843	0.5075	0.6344	0.4677	0.7022	0.4707	0.7255
Environmental Information Processing	Metabolism	0.3098	0.3385	0.3539	0.2997	0.2559	0.4471	0.2204	0.225	0.2709	0.2075	0.2353
-Signal Transduction	Metabolism	0.1318	0.1813	0.1384	0.1217	0.1069	0.1559	0.1213	0.09537	0.1354	0.1034	0.1057
-Signaling Molecules and Interaction	Metabolism	0.178	0.1572	0.2155	0.1781	0.1491	0.2912	0.09913	0.1296	0.1355	0.1041	0.1296
Cellular Processes	Metabolism	0.7316	0.8303	0.8837	0.6568	0.6569	0.9787	0.5865	0.4632	0.5955	0.365	0.4857
-Hemoglobin	Metabolism	2.883e-05	5.155e-05	5.184e-05	2.49e-05	1.701e-05	1.074e-05	1.769e-05	2.149e-05	0.001028	2.088e-06	6.215e-05
-Vesicular Transport	Metabolism	0.1237	0.165	0.1503	0.1169	0.1043	0.1953	0.1388	0.1491	0.1266	0.1163	0.103
-Cytoskeleton	Metabolism	0.5025	0.5742	0.5917	0.4486	0.4498	0.6582	0.3564	0.2508	0.3644	0.1937	0.3006
-Cell Motility	Metabolism	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Metabolism	0.07654	0.07476	0.09779	0.06609	0.06132	0.07925	0.07474	0.04482	0.07949	0.04422	0.06241
-Cell Communication	Metabolism	0.02883	0.0164	0.0439	0.02512	0.04142	0.04595	0.01657	0.01837	0.02398	0.01079	0.01958
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.008669	0.003175	0.004744	0.003315	0.004435	0.007298	0.002682	0.006595	0.006242	0.003513	0.003843
-Central Carbon Metabolism	Metabolism	0.3942	0.4229	0.4271	0.4057	0.4112	0.448	0.3841	0.3147	0.3638	0.3409	0.3737
-Energy Metabolism	Metabolism	0.1757	0.1601	0.1456	0.1693	0.1389	0.1424	0.1819	0.1744	0.1935	0.2393	0.1783
-Biosynthesis	Metabolism	0.3024	0.3042	0.3071	0.3171	0.3575	0.2992	0.3121	0.3599	0.3181	0.3132	0.3288
-Other Enzymes	Metabolism	0.119	0.1095	0.1154	0.1045	0.08798	0.1031	0.1192	0.1444	0.1184	0.1031	0.1153
Organismal Systems	Metabolism	0.05112	0.0956	0.08106	0.03537	0.05223	0.07721	0.0552	0.05838	0.04526	0.01766	0.04892
-Immune System	Metabolism	0.009601	0.01418	0.007153	0.007873	0.00697	0.02091	0.006598	0.009591	0.006901	0.00304	0.006681
-Endocrine System	Metabolism	0.009688	0.02483	0.02834	0.009761	0.01233	0.01776	0.02432	0.02815	0.01126	0.006347	0.0214
-Circulatory System	Metabolism	0.01627	0.01258	0.0279	0.006625	0.01944	0.01896	0.007683	0.003926	0.008947	0.001577	0.007032
-Digestive System	Metabolism	0.00549	0.002237	0.004338	0.003944	0.005007	0.003694	0.007054	0.009939	0.01029	0.002207	0.003189
-Excretory System	Metabolism	0.006855	0.0366	0.008741	0.004995	0.003397	0.007416	0.006506	0.003023	0.006984	0.0035	0.007372
-Nervous System	Metabolism	0.0001124	0.000106	0.0002075	0.0005046	9.292e-05	0.000129	0.0003164	8.07e-05	0.0002261	7.17e-05	7.004e-05
-Sensory System	Metabolism	0	0	0	0	0	0	0	0	0	0	0
-Development	Metabolism	0.003101	0.005071	0.00438	0.001665	0.004987	0.008341	0.002715	0.003672	0.0006445	0.0009219	0.003182
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Metabolism	0.03001	0.03025	0.03326	0.02699	0.01888	0.02594	0.03279	0.02574	0.05065	0.02447	0.02987
-Cancers	Metabolism	0.01182	0.01241	0.01324	0.01149	0.005927	0.007326	0.009805	0.008663	0.01366	0.008191	0.009148
-Immune System Diseases	Metabolism	0.00347	0.004917	0.006271	0.003764	0.002449	0.003635	0.008053	0.005301	0.01511	0.005286	0.007359
-Neurodegenerative Diseases	Metabolism	0.008334	0.008146	0.00678	0.005272	0.005403	0.004618	0.00821	0.006577	0.01334	0.005359	0.00787
-Cardiovascular Diseases	Metabolism	0.003086	0.0007176	0.002269	0.001371	0.001722	0.006828	0.00205	0.0004267	0.001765	0.001438	0.000701
-Infectious Diseases	Metabolism	0.003299	0.004058	0.004695	0.005093	0.003376	0.003537	0.004674	0.004778	0.006775	0.004197	0.004788
Not Mapped	Metabolism	1.365	1.216	1.522	1.344	1.172	1.375	1.293	0.9745	1.387	0.9903	1.308
-Not Mapped	Metabolism	1.365	1.216	1.522	1.344	1.172	1.375	1.293	0.9745	1.387	0.9903	1.308
TOTAL	-Membrane Transport	797.6	2140	1559	2035	1236	894.8	2445	768.5	1123	1323	1641
MAPPED	-Membrane Transport	640.2	1757	1238	1629	971.6	706.4	1963	620.8	901.1	1041	1301
Genetic Information Processing	-Membrane Transport	395.3	1035	742.5	1020	524.2	359.9	1257	352.1	586.7	581.2	832.2
-Transcription	-Membrane Transport	38.79	114.6	68.2	89.99	48.65	28.1	131.2	25.22	58.63	53.7	68.63
-Translation	-Membrane Transport	168.8	321	309.2	416.6	226.7	138.9	539.9	134.5	243.9	216.4	340.8
-Folding, Sorting and Degradation	-Membrane Transport	105.8	270.8	226.5	299.6	139.6	123.4	349.1	121.5	171.7	177.1	233.9
-DNA Maintenance	-Membrane Transport	82.02	328.4	138.5	213.9	109.2	69.53	236.5	70.91	112.5	134	188.8
Environmental Information Processing	-Membrane Transport	35.74	106.6	74.6	90.43	57.71	61.26	82.17	34.11	43.4	59.08	61.23
-Signal Transduction	-Membrane Transport	15.2	57.09	29.17	36.71	24.1	21.37	45.21	14.46	21.7	29.44	27.5
-Signaling Molecules and Interaction	-Membrane Transport	20.54	49.5	45.43	53.73	33.61	39.9	36.96	19.65	21.7	29.64	33.74
Cellular Processes	-Membrane Transport	84.39	261.5	186.3	198.1	148.1	134.1	218.7	70.23	95.4	103.9	126.4
-Hemoglobin	-Membrane Transport	0.003326	0.01624	0.01093	0.007512	0.003836	0.001472	0.006595	0.003259	0.1647	0.0005943	0.01617
-Vesicular Transport	-Membrane Transport	14.27	51.96	31.68	35.26	23.51	26.76	51.76	22.61	20.28	33.1	26.82
-Cytoskeleton	-Membrane Transport	57.96	180.8	124.7	135.4	101.4	90.18	132.9	38.03	58.38	55.15	78.23
-Cell Motility	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Membrane Transport	8.829	23.55	20.61	19.94	13.83	10.86	27.87	6.796	12.74	12.59	16.24
-Cell Communication	-Membrane Transport	3.326	5.164	9.253	7.579	9.339	6.296	6.179	2.785	3.842	3.073	5.096
Metabolism	-Membrane Transport	115.4	315	210.8	301.7	225.5	137	372.8	151.6	160.2	284.7	260.2
-Membrane Transport	-Membrane Transport	1	1	1	1	1	1	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	45.47	133.2	90.03	122.4	92.72	61.38	143.2	47.71	58.29	97.04	97.25
-Energy Metabolism	-Membrane Transport	20.27	50.44	30.69	51.08	31.32	19.51	67.83	26.44	31	68.12	46.41
-Biosynthesis	-Membrane Transport	34.89	95.82	64.73	95.68	80.61	41	116.4	54.57	50.97	89.16	85.56
-Other Enzymes	-Membrane Transport	13.73	34.49	24.33	31.54	19.84	14.12	44.45	21.9	18.96	29.35	30.02
Organismal Systems	-Membrane Transport	5.897	30.11	17.09	10.67	11.78	10.58	20.58	8.852	7.251	5.028	12.73
-Immune System	-Membrane Transport	1.108	4.465	1.508	2.375	1.572	2.865	2.46	1.454	1.106	0.8653	1.739
-Endocrine System	-Membrane Transport	1.118	7.822	5.973	2.945	2.781	2.434	9.069	4.268	1.804	1.807	5.568
-Circulatory System	-Membrane Transport	1.877	3.961	5.881	1.999	4.385	2.598	2.865	0.5953	1.433	0.4488	1.83
-Digestive System	-Membrane Transport	0.6333	0.7045	0.9145	1.19	1.129	0.5061	2.63	1.507	1.649	0.6282	0.8299
-Excretory System	-Membrane Transport	0.7907	11.53	1.843	1.507	0.7659	1.016	2.426	0.4583	1.119	0.9962	1.918
-Nervous System	-Membrane Transport	0.01296	0.03337	0.04373	0.1522	0.02095	0.01768	0.118	0.01224	0.03623	0.02041	0.01823
-Sensory System	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0
-Development	-Membrane Transport	0.3577	1.597	0.9232	0.5022	1.125	1.143	1.012	0.5567	0.1033	0.2624	0.8281
-Environmental Adaptation	-Membrane Transport	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Membrane Transport	3.462	9.526	7.01	8.143	4.257	3.555	12.23	3.903	8.115	6.966	7.772
-Cancers	-Membrane Transport	1.364	3.908	2.791	3.466	1.337	1.004	3.656	1.313	2.188	2.332	2.381
-Immune System Diseases	-Membrane Transport	0.4002	1.549	1.322	1.136	0.5522	0.498	3.002	0.8037	2.422	1.505	1.915
-Neurodegenerative Diseases	-Membrane Transport	0.9613	2.566	1.429	1.591	1.218	0.6327	3.061	0.9972	2.137	1.526	2.048
-Cardiovascular Diseases	-Membrane Transport	0.3559	0.226	0.4782	0.4136	0.3883	0.9355	0.7644	0.0647	0.2829	0.4093	0.1824
-Infectious Diseases	-Membrane Transport	0.3806	1.278	0.9896	1.536	0.7614	0.4847	1.743	0.7244	1.085	1.195	1.246
Not Mapped	-Membrane Transport	157.4	383	320.9	405.6	264.3	188.4	482.1	147.8	222.2	281.9	340.5
-Not Mapped	-Membrane Transport	157.4	383	320.9	405.6	264.3	188.4	482.1	147.8	222.2	281.9	340.5
TOTAL	-Central Carbon Metabolism	17.54	16.07	17.32	16.62	13.33	14.58	17.08	16.11	19.27	13.63	16.87
MAPPED	-Central Carbon Metabolism	14.08	13.19	13.75	13.31	10.48	11.51	13.71	13.01	15.46	10.73	13.37
Genetic Information Processing	-Central Carbon Metabolism	8.694	7.768	8.247	8.335	5.653	5.864	8.776	7.379	10.07	5.989	8.557
-Transcription	-Central Carbon Metabolism	0.853	0.86	0.7576	0.7352	0.5246	0.4577	0.916	0.5286	1.006	0.5534	0.7056
-Translation	-Central Carbon Metabolism	3.711	2.41	3.435	3.404	2.445	2.263	3.77	2.818	4.184	2.23	3.504
-Folding, Sorting and Degradation	-Central Carbon Metabolism	2.326	2.033	2.516	2.448	1.506	2.01	2.438	2.546	2.946	1.825	2.405
-DNA Maintenance	-Central Carbon Metabolism	1.804	2.465	1.539	1.748	1.178	1.133	1.652	1.486	1.93	1.381	1.941
Environmental Information Processing	-Central Carbon Metabolism	0.7859	0.8003	0.8287	0.7388	0.6224	0.998	0.5738	0.715	0.7446	0.6088	0.6296
-Signal Transduction	-Central Carbon Metabolism	0.3343	0.4286	0.3241	0.2999	0.2599	0.3481	0.3157	0.3031	0.3722	0.3034	0.2827
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0.4517	0.3716	0.5046	0.4389	0.3625	0.65	0.2581	0.4119	0.3724	0.3054	0.3469
Cellular Processes	-Central Carbon Metabolism	1.856	1.963	2.069	1.619	1.597	2.185	1.527	1.472	1.637	1.071	1.3
-Hemoglobin	-Central Carbon Metabolism	7.313e-05	0.0001219	0.0001214	6.137e-05	4.137e-05	2.398e-05	4.606e-05	6.83e-05	0.002825	6.124e-06	0.0001663
-Vesicular Transport	-Central Carbon Metabolism	0.3138	0.3901	0.3519	0.2881	0.2536	0.4359	0.3615	0.474	0.3479	0.3411	0.2757
-Cytoskeleton	-Central Carbon Metabolism	1.275	1.358	1.385	1.106	1.094	1.469	0.9279	0.797	1.002	0.5683	0.8044
-Cell Motility	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Central Carbon Metabolism	0.1942	0.1768	0.229	0.1629	0.1491	0.1769	0.1946	0.1424	0.2185	0.1297	0.167
-Cell Communication	-Central Carbon Metabolism	0.07315	0.03877	0.1028	0.06192	0.1007	0.1026	0.04315	0.05837	0.06591	0.03166	0.0524
Metabolism	-Central Carbon Metabolism	2.537	2.364	2.341	2.465	2.432	2.232	2.604	3.178	2.749	2.933	2.676
-Membrane Transport	-Central Carbon Metabolism	0.02199	0.007507	0.01111	0.00817	0.01078	0.01629	0.006983	0.02096	0.01716	0.0103	0.01028
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.4457	0.3787	0.3408	0.4174	0.3378	0.3178	0.4737	0.5541	0.5318	0.702	0.4772
-Biosynthesis	-Central Carbon Metabolism	0.7672	0.7193	0.719	0.7817	0.8694	0.6679	0.8126	1.144	0.8744	0.9187	0.8798
-Other Enzymes	-Central Carbon Metabolism	0.3019	0.259	0.2703	0.2577	0.214	0.2301	0.3104	0.4591	0.3253	0.3025	0.3087
Organismal Systems	-Central Carbon Metabolism	0.1297	0.226	0.1898	0.08718	0.127	0.1724	0.1437	0.1855	0.1244	0.05182	0.1309
-Immune System	-Central Carbon Metabolism	0.02436	0.03352	0.01675	0.01941	0.01695	0.04667	0.01718	0.03048	0.01897	0.008917	0.01788
-Endocrine System	-Central Carbon Metabolism	0.02458	0.05872	0.06635	0.02406	0.02999	0.03965	0.06333	0.08946	0.03095	0.01862	0.05726
-Circulatory System	-Central Carbon Metabolism	0.04127	0.02974	0.06532	0.01633	0.04729	0.04232	0.02	0.01248	0.02459	0.004625	0.01882
-Digestive System	-Central Carbon Metabolism	0.01393	0.005289	0.01016	0.009721	0.01218	0.008245	0.01837	0.03159	0.0283	0.006474	0.008533
-Excretory System	-Central Carbon Metabolism	0.01739	0.08653	0.02047	0.01231	0.00826	0.01655	0.01694	0.009606	0.0192	0.01027	0.01973
-Nervous System	-Central Carbon Metabolism	0.0002851	0.0002505	0.0004858	0.001244	0.000226	0.0002881	0.0008239	0.0002565	0.0006215	0.0002103	0.0001874
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0
-Development	-Central Carbon Metabolism	0.007867	0.01199	0.01025	0.004103	0.01213	0.01862	0.007069	0.01167	0.001772	0.002704	0.008514
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Central Carbon Metabolism	0.07613	0.07151	0.07786	0.06653	0.04591	0.05791	0.08538	0.08181	0.1392	0.07178	0.07992
-Cancers	-Central Carbon Metabolism	0.02999	0.02934	0.031	0.02832	0.01441	0.01635	0.02553	0.02753	0.03754	0.02403	0.02448
-Immune System Diseases	-Central Carbon Metabolism	0.008802	0.01163	0.01468	0.009279	0.005956	0.008114	0.02097	0.01685	0.04154	0.01551	0.01969
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.02114	0.01926	0.01587	0.013	0.01314	0.01031	0.02138	0.0209	0.03667	0.01572	0.02106
-Cardiovascular Diseases	-Central Carbon Metabolism	0.007828	0.001697	0.005312	0.003379	0.004188	0.01524	0.005338	0.001356	0.004853	0.004218	0.001876
-Infectious Diseases	-Central Carbon Metabolism	0.00837	0.009596	0.01099	0.01255	0.008211	0.007896	0.01217	0.01518	0.01862	0.01231	0.01281
Not Mapped	-Central Carbon Metabolism	3.462	2.875	3.564	3.314	2.85	3.069	3.367	3.097	3.813	2.905	3.501
-Not Mapped	-Central Carbon Metabolism	3.462	2.875	3.564	3.314	2.85	3.069	3.367	3.097	3.813	2.905	3.501
TOTAL	-Energy Metabolism	39.35	42.43	50.81	39.83	39.46	45.86	36.05	29.07	36.24	19.42	35.36
MAPPED	-Energy Metabolism	31.59	34.84	40.35	31.89	31.02	36.21	28.94	23.48	29.07	15.28	28.02
Genetic Information Processing	-Energy Metabolism	19.5	20.51	24.2	19.97	16.74	18.45	18.53	13.32	18.93	8.532	17.93
-Transcription	-Energy Metabolism	1.914	2.271	2.223	1.762	1.553	1.44	1.934	0.9539	1.892	0.7884	1.479
-Translation	-Energy Metabolism	8.327	6.364	10.08	8.155	7.238	7.121	7.959	5.086	7.868	3.177	7.343
