Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
Genetic Information Processing	-Environmental Adaptation	21.78	19.52	20.97	17.15	23.45	26.64	25.38	18.46	15.46	27.76	21.1
-Transcription	-Environmental Adaptation	2.692	2.612	2.243	1.879	2.864	2.6	3.125	1.627	1.825	3.297	2.052
-Translation	-Environmental Adaptation	9.496	6.62	8.83	7.367	10.26	10.82	10.41	7.733	6.506	11.17	9.512
-Folding, Sorting and Degradation	-Environmental Adaptation	6.093	5.5	6.464	4.953	6.411	9.104	7.664	6.292	4.6	8.149	6.036
-DNA Maintenance	-Environmental Adaptation	3.495	4.789	3.43	2.95	3.92	4.115	4.177	2.804	2.526	5.14	3.504
-RNA Family	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	1.549	1.554	1.714	1.456	2.324	3.657	1.292	1.582	0.9606	2.517	1.355
-Signal Transduction	-Environmental Adaptation	0.7328	0.8894	0.7461	0.7839	1.027	1.491	0.7199	0.557	0.5022	1.041	0.6568
-Signaling Molecules and Interaction	-Environmental Adaptation	0.816	0.6647	0.9677	0.6724	1.297	2.166	0.572	1.025	0.4584	1.477	0.6981
Cellular Processes	-Environmental Adaptation	8.149	7.529	10.24	5.815	13.11	19.29	6.854	5.795	3.982	7.371	5.26
-Hemoglobin	-Environmental Adaptation	4.852e-05	0.0001203	0.0001666	1.87e-09	4.963e-05	3.874e-05	1.883e-09	9.757e-05	0.001544	3.175e-09	0.0002315
-Vesicular Transport	-Environmental Adaptation	1.021	1.2	1.182	0.8072	1.355	2.5	1.159	1.136	0.6838	1.591	0.9725
-Cytoskeleton	-Environmental Adaptation	5.604	4.919	7.128	3.874	9.174	13.75	4.168	3.638	2.299	4.397	3.111
-Cell Motility	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	0.8712	0.9932	0.9863	0.7292	1.111	1.297	1.104	0.5238	0.6647	0.9445	0.7372
-Cell Communication	-Environmental Adaptation	0.6531	0.4167	0.943	0.4052	1.474	1.751	0.4231	0.4971	0.3323	0.4389	0.4388
Metabolism	-Environmental Adaptation	11.78	11.75	11.45	9.598	18.41	19.31	13.42	15.17	7.728	24.28	12.26
-Membrane Transport	-Environmental Adaptation	0.1846	0.1353	0.1307	0.1142	0.2093	0.2599	0.1488	0.164	0.09851	0.3072	0.1128
-Central Carbon Metabolism	-Environmental Adaptation	1.935	2.063	1.982	1.695	3.223	3.724	2.131	2.434	1.237	4.202	1.953
-Energy Metabolism	-Environmental Adaptation	0.544	0.589	0.6988	0.4342	1.028	1.199	0.5854	0.569	0.2447	1.058	0.5591
-Biosynthesis	-Environmental Adaptation	3.046	2.788	2.91	2.186	5.758	5.038	3.108	4.335	2.102	6.18	3.285
-Other Enzymes	-Environmental Adaptation	6.075	6.176	5.732	5.169	8.197	9.092	7.442	7.665	4.046	12.54	6.35
Organismal Systems	-Environmental Adaptation	3.323	2.907	3.417	2.939	4.029	6.299	3.046	3.922	2.181	3.902	2.807
-Immune System	-Environmental Adaptation	0.5718	0.4925	0.5268	0.398	0.6979	1.302	0.4129	0.6666	0.2843	0.7386	0.4814
-Endocrine System	-Environmental Adaptation	0.667	0.3504	0.6878	0.7614	0.7557	1.298	0.6965	1.09	0.3658	0.8604	0.567
-Circulatory System	-Environmental Adaptation	0.2129	0.1924	0.3317	0.08518	0.3863	0.5537	0.1353	0.09743	0.07167	0.1266	0.1302
-Digestive System	-Environmental Adaptation	0.4624	0.2471	0.4041	0.3844	0.6339	0.824	0.3518	0.6849	0.2472	0.7085	0.2509
-Excretory System	-Environmental Adaptation	0.1577	0.3402	0.2157	0.1363	0.2111	0.3356	0.1964	0.149	0.1041	0.2258	0.1558
-Nervous System	-Environmental Adaptation	0.1684	0.1743	0.1447	0.1173	0.1779	0.3681	0.1656	0.1379	0.07949	0.1468	0.1241
-Sensory System	-Environmental Adaptation	0.01506	0.01161	0.008324	0.009401	0.01791	0.03217	0.01129	0.009463	0.00333	0.01462	0.02956
-Development	-Environmental Adaptation	0.06752	0.09824	0.09824	0.0471	0.1485	0.2384	0.07636	0.0868	0.02531	0.08043	0.06827
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	4.377	4.763	4.61	3.281	5.313	8.206	4.237	4.869	2.709	7.872	4.494
-Cancers	-Environmental Adaptation	0.5542	0.4461	0.5387	0.3402	0.5979	0.8566	0.5705	0.6689	0.3824	1.166	0.4578
-Immune System Diseases	-Environmental Adaptation	0.41	0.5771	0.2675	0.2913	0.3474	0.3569	0.3693	0.432	0.2891	0.3706	0.6405
-Neurodegenerative Diseases	-Environmental Adaptation	1.687	1.622	1.532	1.302	1.962	2.585	1.729	1.909	1.118	3.206	1.783
-Cardiovascular Diseases	-Environmental Adaptation	0.7071	0.6571	1.045	0.3737	0.8816	2.154	0.471	0.3245	0.215	0.712	0.3837
-Metabolic Diseases	-Environmental Adaptation	0.0001489	3.472e-05	3.18e-05	5.737e-05	0.00117	0.001506	0.0003432	0.0004451	0.0001403	0.000635	0.0002489
-Infectious Diseases	-Environmental Adaptation	1.019	1.461	1.228	0.9733	1.407	2.042	1.097	1.469	0.7044	2.015	1.229
Not Mapped	-Environmental Adaptation	11.11	9.615	11.36	8.704	15.59	17.95	11.79	10.5	7.48	17.87	11.48
-Not Mapped	-Environmental Adaptation	11.11	9.615	11.36	8.704	15.59	17.95	11.79	10.5	7.48	17.87	11.48
TOTAL	Human Diseases	11.85	10.63	12.16	11.27	12.17	10.89	12.69	11.23	11.3	10.4	10.73
MAPPED	Human Diseases	9.729	8.853	9.991	9.264	9.862	8.963	10.42	9.278	9.214	8.374	8.637
Genetic Information Processing	Human Diseases	3.892	3.297	3.815	3.745	3.238	2.866	4.676	3.262	4.033	3.13	3.918
-Transcription	Human Diseases	0.4904	0.4655	0.3887	0.4175	0.4083	0.2652	0.5852	0.2914	0.4899	0.3601	0.3778
-Translation	Human Diseases	1.72	1.126	1.62	1.634	1.448	1.138	1.896	1.347	1.72	1.228	1.629
-Folding, Sorting and Degradation	Human Diseases	1.108	0.9621	1.206	1.147	0.9149	0.9908	1.464	1.193	1.193	0.9071	1.124
-DNA Maintenance	Human Diseases	0.5705	0.7418	0.5705	0.547	0.4669	0.3812	0.7308	0.4302	0.6237	0.5225	0.6196
-RNA Family	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0.2373	0.2098	0.2701	0.2409	0.2681	0.3675	0.1856	0.2155	0.1933	0.2124	0.1817
-Signal Transduction	Human Diseases	0.06994	0.09205	0.06972	0.07683	0.06213	0.07583	0.07678	0.05364	0.08229	0.0486	0.06892
-Signaling Molecules and Interaction	Human Diseases	0.1533	0.1164	0.188	0.1431	0.1765	0.2537	0.1016	0.147	0.1111	0.1353	0.1091
Cellular Processes	Human Diseases	1.49	1.367	1.808	1.339	1.896	1.934	1.327	1.053	1.011	0.7539	0.8874
-Hemoglobin	Human Diseases	9.263e-06	2.218e-05	3.177e-05	4.305e-10	7.344e-06	4.163e-06	3.618e-10	1.823e-05	0.0004309	3.608e-10	4.362e-05
-Vesicular Transport	Human Diseases	0.1259	0.1651	0.1469	0.1291	0.1371	0.1905	0.1556	0.1794	0.1062	0.1335	0.1124
-Cytoskeleton	Human Diseases	1.066	0.9487	1.311	0.9221	1.37	1.423	0.8155	0.6739	0.6601	0.4702	0.5545
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.09945	0.09586	0.1055	0.08883	0.08584	0.05915	0.134	0.04423	0.09878	0.06529	0.07734
-Cell Communication	Human Diseases	0.1317	0.08189	0.1886	0.09894	0.2373	0.1979	0.09485	0.1021	0.09908	0.05575	0.08877
Metabolism	Human Diseases	2.332	2.247	2.296	2.288	2.701	2.179	2.582	2.891	2.31	2.821	2.303
-Membrane Transport	Human Diseases	0.02956	0.01041	0.01508	0.01681	0.02209	0.01931	0.01807	0.02187	0.02253	0.01996	0.009724
-Central Carbon Metabolism	Human Diseases	0.2912	0.2974	0.293	0.2616	0.4295	0.3177	0.332	0.3255	0.2821	0.3714	0.3128
-Energy Metabolism	Human Diseases	0.09266	0.1039	0.09219	0.0833	0.08216	0.1126	0.09947	0.08842	0.09033	0.1259	0.09628
-Biosynthesis	Human Diseases	0.4764	0.4583	0.4599	0.426	0.4371	0.4726	0.5087	0.7018	0.4801	0.7007	0.5657
-Other Enzymes	Human Diseases	1.143	0.994	1.09	1.189	1.399	0.9681	1.42	1.413	1.187	1.131	1.117
Organismal Systems	Human Diseases	0.356	0.3658	0.3945	0.3244	0.4205	0.5103	0.3334	0.4394	0.2709	0.3096	0.266
-Immune System	Human Diseases	0.06675	0.07352	0.06878	0.06721	0.06876	0.1108	0.05877	0.09068	0.04902	0.04972	0.05074
-Endocrine System	Human Diseases	0.03201	0.0325	0.03843	0.03303	0.03566	0.04693	0.03866	0.05917	0.02246	0.03503	0.03585
-Circulatory System	Human Diseases	0.04607	0.03372	0.06266	0.02596	0.06177	0.06071	0.03194	0.02001	0.0243	0.01609	0.02897
-Digestive System	Human Diseases	0.05938	0.03433	0.06281	0.05235	0.0697	0.058	0.04611	0.07087	0.05477	0.06274	0.03753
-Excretory System	Human Diseases	0.0204	0.02755	0.03301	0.01891	0.02222	0.0236	0.01917	0.01967	0.02671	0.01491	0.01636
-Nervous System	Human Diseases	0.01986	0.01926	0.01749	0.01699	0.01433	0.01969	0.02038	0.01308	0.01736	0.01819	0.01696
-Sensory System	Human Diseases	0.0005845	0.001116	0.0009772	0.0005924	0.0009001	0.0007244	0.0009706	0.0007695	0.0004229	0.0005041	0.0005518
-Development	Human Diseases	0.01108	0.01789	0.01466	0.007844	0.0214	0.02443	0.01219	0.0173	0.003022	0.00599	0.01099
-Environmental Adaptation	Human Diseases	0.0009294	0.000752	0.001292	0.001248	0.00084	0.0009403	0.0009273	0.0005627	0.001415	0.000778	0.001029
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.05407	0.06401	0.06136	0.05884	0.05251	0.04536	0.07667	0.05607	0.09575	0.06527	0.04666
-Immune System Diseases	Human Diseases	0.01761	0.03567	0.02042	0.01594	0.01423	0.01806	0.03214	0.02929	0.03939	0.02345	0.02738
-Neurodegenerative Diseases	Human Diseases	0.2579	0.2109	0.2317	0.2283	0.2698	0.2462	0.2876	0.3038	0.2211	0.3345	0.2642
-Cardiovascular Diseases	Human Diseases	0.01875	0.006489	0.01616	0.01036	0.02049	0.03132	0.02006	0.008265	0.008269	0.009644	0.0112
-Metabolic Diseases	Human Diseases	3.401e-05	7.29e-06	3.243e-06	5.843e-06	0.0002014	7.62e-05	8.101e-05	9.141e-05	7.496e-06	8.066e-05	5.537e-05
-Infectious Diseases	Human Diseases	0.1127	0.151	0.1416	0.1097	0.1306	0.1736	0.1194	0.1301	0.113	0.1156	0.09739
Not Mapped	Human Diseases	2.122	1.772	2.166	2.004	2.307	1.929	2.266	1.956	2.087	2.03	2.097
-Not Mapped	Human Diseases	2.122	1.772	2.166	2.004	2.307	1.929	2.266	1.956	2.087	2.03	2.097
TOTAL	-Cancers	43.96	39.56	44.09	37.3	54	60.39	44.66	43.59	30.22	49.77	43.93
MAPPED	-Cancers	36.09	32.96	36.23	30.66	43.77	49.7	36.69	36	24.64	40.06	35.35
Genetic Information Processing	-Cancers	15.46	13.39	14.48	13.14	15.51	16.35	17.33	13.57	11.6	15.55	16.03
-Transcription	-Cancers	1.708	1.635	1.416	1.348	1.827	1.475	1.914	1.067	1.275	1.816	1.456
-Translation	-Cancers	6.45	4.367	5.732	5.314	6.415	6.158	6.743	5.262	4.631	5.633	6.666
-Folding, Sorting and Degradation	-Cancers	4.113	3.642	4.516	3.989	4.484	5.566	5.196	4.955	3.333	4.729	4.698
-DNA Maintenance	-Cancers	2.359	3.013	2.166	1.921	2.323	2.28	2.72	1.789	1.794	2.859	2.53
-RNA Family	-Cancers	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	0.8494	0.8135	0.8799	0.7744	1.068	1.816	0.6401	0.8382	0.5155	0.9657	0.7437
-Signal Transduction	-Cancers	0.2684	0.3244	0.2494	0.2471	0.3647	0.5005	0.2852	0.2585	0.2194	0.3556	0.2971
-Signaling Molecules and Interaction	-Cancers	0.5489	0.4515	0.6124	0.4602	0.7029	1.315	0.3503	0.5718	0.2961	0.6101	0.4465
Cellular Processes	-Cancers	5.406	5.125	6.798	4.08	8.548	11.75	4.157	4.095	2.633	3.851	3.59
-Hemoglobin	-Cancers	3.464e-05	8.608e-05	0.0001167	1.434e-09	3.435e-05	2.494e-05	1.319e-09	7.188e-05	0.001152	1.756e-09	0.0001782
-Vesicular Transport	-Cancers	0.4276	0.6239	0.5058	0.3934	0.5919	1.147	0.4664	0.7407	0.2763	0.7116	0.4347
-Cytoskeleton	-Cancers	4.156	3.679	5.058	3.01	6.151	8.434	2.813	2.641	1.76	2.388	2.271
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	0.3378	0.3613	0.3457	0.2707	0.3537	0.2878	0.4016	0.1435	0.2571	0.2807	0.2679
-Cell Communication	-Cancers	0.4568	0.2714	0.7069	0.3146	1.047	1.143	0.3141	0.42	0.252	0.2711	0.3434
Metabolism	-Cancers	8.655	8.359	8.324	7.855	12.52	12.22	9.47	11.09	6.071	13.46	9.423
-Membrane Transport	-Cancers	0.1078	0.06035	0.06374	0.06099	0.1153	0.1221	0.06423	0.1015	0.05865	0.1148	0.06884
-Central Carbon Metabolism	-Cancers	1.005	1.132	1.077	0.9188	1.776	1.866	1.212	1.354	0.7177	1.81	1.235
-Energy Metabolism	-Cancers	0.3626	0.4221	0.35	0.2678	0.3421	0.5674	0.3702	0.344	0.2641	0.5677	0.3931
-Biosynthesis	-Cancers	1.971	1.861	1.746	1.496	2.174	2.826	1.893	2.919	1.381	3.912	2.31
-Other Enzymes	-Cancers	4.54	4.36	4.112	3.624	6.013	5.831	4.884	5.58	3.018	6.538	4.765
Organismal Systems	-Cancers	1.275	1.418	1.285	1.043	1.675	2.253	1.15	1.709	0.7222	1.396	1.089
-Immune System	-Cancers	0.2267	0.2851	0.2189	0.1961	0.2537	0.4891	0.1878	0.3528	0.1276	0.2243	0.2077
-Endocrine System	-Cancers	0.1146	0.126	0.1252	0.1062	0.142	0.2072	0.1333	0.2302	0.05987	0.158	0.1467
-Circulatory System	-Cancers	0.1565	0.1039	0.216	0.09321	0.2631	0.318	0.1066	0.1253	0.06326	0.1086	0.1132
-Digestive System	-Cancers	0.2017	0.1331	0.2046	0.1625	0.2572	0.256	0.159	0.2757	0.146	0.2995	0.1536
-Excretory System	-Cancers	0.09423	0.2165	0.1336	0.08185	0.1139	0.2275	0.1267	0.108	0.07441	0.1317	0.1019
-Nervous System	-Cancers	0.08214	0.08061	0.0664	0.05968	0.0713	0.1177	0.07584	0.0544	0.04995	0.1125	0.06925
-Sensory System	-Cancers	0.002018	0.004217	0.003496	0.001805	0.003709	0.003934	0.003187	0.002752	0.001076	0.002309	0.001971
-Development	-Cancers	0.03762	0.05707	0.04667	0.02386	0.08603	0.1321	0.03653	0.05613	0.007867	0.03575	0.04416
-Environmental Adaptation	-Cancers	0.005895	0.00735	0.004905	0.004385	0.006503	0.00833	0.006209	0.008337	0.005663	0.004508	0.006351
Human Diseases	-Cancers	3.396	3.081	3.183	2.918	3.69	4.337	2.998	3.244	2.544	4.299	3.464
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.05982	0.1099	0.06499	0.04652	0.05252	0.07831	0.09635	0.09499	0.1025	0.1008	0.09486
-Neurodegenerative Diseases	-Cancers	0.9235	0.818	0.7936	0.734	1.177	1.275	0.9919	1.224	0.5896	1.509	1.081
-Cardiovascular Diseases	-Cancers	0.1729	0.02635	0.1338	0.1182	0.2167	0.3835	0.08104	0.1007	0.04497	0.1144	0.05817
-Metabolic Diseases	-Cancers	0.0002686	7.782e-05	2.81e-05	2.077e-05	0.001212	0.0003305	0.0004627	0.0006654	3.532e-05	0.0005445	0.0004538
-Infectious Diseases	-Cancers	0.4663	0.6132	0.5375	0.3852	0.6499	1.038	0.4445	0.541	0.3251	0.6661	0.3976
Not Mapped	-Cancers	7.87	6.598	7.855	6.633	10.24	10.69	7.978	7.589	5.581	9.711	8.583
-Not Mapped	-Cancers	7.87	6.598	7.855	6.633	10.24	10.69	7.978	7.589	5.581	9.711	8.583
TOTAL	-Immune System Diseases	54.93	32.76	75	58.33	66.55	70.04	64.74	52.91	53.71	50.54	42.35
MAPPED	-Immune System Diseases	45.1	27.3	61.64	47.96	53.93	57.64	53.18	43.7	43.79	40.68	34.08
Genetic Information Processing	-Immune System Diseases	18.66	10.26	23.27	19.89	18.29	17.62	24.34	15.69	19.81	14.54	14.52
-Transcription	-Immune System Diseases	2.487	1.53	2.551	2.246	2.364	1.907	3.219	1.5	2.46	1.93	1.545
-Translation	-Immune System Diseases	8.053	3.483	9.857	8.474	7.977	7.178	9.701	6.366	8.211	5.698	6.465
-Folding, Sorting and Degradation	-Immune System Diseases	5.171	2.843	7.355	5.818	4.992	6.08	7.219	5.565	5.838	4.239	4.142
-DNA Maintenance	-Immune System Diseases	2.905	2.401	3.479	2.942	2.703	2.452	4.019	2.256	3.094	2.675	2.369
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	1.149	0.7882	1.679	1.28	1.431	2.087	1.126	1.259	1.106	0.9879	0.8062
-Signal Transduction	-Immune System Diseases	0.2753	0.2958	0.3867	0.3286	0.285	0.3937	0.4124	0.2116	0.3651	0.2068	0.23
-Signaling Molecules and Interaction	-Immune System Diseases	0.8626	0.4658	1.292	0.9406	1.051	1.693	0.6471	0.8741	0.6358	0.7811	0.5007
Cellular Processes	-Immune System Diseases	7.206	4.657	12.71	6.771	10.81	14.18	6.803	5.158	5.212	4.247	3.738
-Hemoglobin	-Immune System Diseases	4.717e-05	7.881e-05	0.0001973	2.316e-09	4.252e-05	3.109e-05	1.99e-09	8.725e-05	0.002138	2.05e-09	0.0001721
-Vesicular Transport	-Immune System Diseases	0.6877	0.6105	1.058	0.6975	0.8162	1.424	0.8849	0.8796	0.6507	0.8549	0.4876
-Cytoskeleton	-Immune System Diseases	5.265	3.25	9.196	4.789	7.892	10.56	4.411	3.298	3.26	2.659	2.393
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.7182	0.5313	1.136	0.8191	0.8492	0.717	1.063	0.4175	0.8158	0.4894	0.4398
-Cell Communication	-Immune System Diseases	0.5342	0.2531	1.115	0.464	1.206	1.288	0.4438	0.4928	0.4626	0.2436	0.3106
Metabolism	-Immune System Diseases	11.43	7.074	14.02	12.31	15.53	14.6	13.85	14.3	11.21	14.23	9.521
-Membrane Transport	-Immune System Diseases	0.1855	0.0418	0.1345	0.1095	0.1383	0.1579	0.1249	0.1208	0.127	0.1156	0.04257
-Central Carbon Metabolism	-Immune System Diseases	1.528	1.057	1.787	1.407	2.487	2.194	1.826	1.738	1.409	1.972	1.356
-Energy Metabolism	-Immune System Diseases	0.4718	0.3693	0.5622	0.5474	0.4757	0.7773	0.5471	0.5258	0.5093	0.7427	0.4174
-Biosynthesis	-Immune System Diseases	2.426	1.628	2.805	2.291	2.53	3.263	2.798	3.747	2.381	3.72	2.452
-Other Enzymes	-Immune System Diseases	4.954	3.07	6.449	5.87	6.437	6.204	6.548	6.58	5.317	6.166	4.104
Organismal Systems	-Immune System Diseases	2.003	1.463	2.976	2.132	2.505	3.405	2.124	2.613	1.551	1.827	1.221
-Immune System	-Immune System Diseases	0.4113	0.2941	0.5734	0.4605	0.5217	0.7393	0.3744	0.5393	0.2943	0.2934	0.2328
-Endocrine System	-Immune System Diseases	0.1801	0.13	0.2899	0.2171	0.2125	0.3131	0.2463	0.3519	0.1286	0.2067	0.1645
-Circulatory System	-Immune System Diseases	0.2134	0.1142	0.3821	0.1384	0.3106	0.3434	0.1675	0.1024	0.1313	0.09335	0.1045
-Digestive System	-Immune System Diseases	0.3934	0.1373	0.4164	0.4194	0.5777	0.387	0.2937	0.3904	0.3136	0.2669	0.1722
-Excretory System	-Immune System Diseases	0.1281	0.1196	0.2146	0.1253	0.15	0.2681	0.1577	0.1333	0.1541	0.1203	0.09082
-Nervous System	-Immune System Diseases	0.1011	0.05229	0.09486	0.09139	0.08298	0.136	0.1037	0.06983	0.08389	0.07739	0.07293
-Sensory System	-Immune System Diseases	0.005417	0.006581	0.01051	0.005463	0.009383	0.008782	0.009346	0.006266	0.003903	0.004881	0.004273
-Development	-Immune System Diseases	0.04622	0.04857	0.0803	0.03355	0.09815	0.144	0.05526	0.07091	0.01285	0.02814	0.03719
-Environmental Adaptation	-Immune System Diseases	0.003657	0.002042	0.007244	0.006714	0.003853	0.004882	0.003868	0.00222	0.00512	0.00331	0.003434
Human Diseases	-Immune System Diseases	3.935	2.715	4.912	4.277	4.587	5.192	4.171	3.944	3.617	4.255	3.338
-Cancers	-Immune System Diseases	0.2913	0.1897	0.4114	0.3181	0.359	0.3742	0.3761	0.2662	0.3697	0.3199	0.1665
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	1.068	0.6568	1.228	1.142	1.353	1.423	1.351	1.198	1.022	1.599	0.9491
-Cardiovascular Diseases	-Immune System Diseases	0.09101	0.02306	0.1129	0.06278	0.1159	0.2201	0.1198	0.03699	0.04306	0.05586	0.04147
-Metabolic Diseases	-Immune System Diseases	0.0003631	6.016e-05	4.011e-05	7.323e-05	0.001813	0.001103	0.0008389	0.0008962	5.481e-05	0.0008226	0.0003885
-Infectious Diseases	-Immune System Diseases	0.574	0.5365	0.8635	0.5899	0.7563	1.199	0.6569	0.6944	0.5606	0.6135	0.4222
Not Mapped	-Immune System Diseases	9.836	5.465	13.36	10.37	12.62	12.4	11.56	9.211	9.919	9.861	8.275
-Not Mapped	-Immune System Diseases	9.836	5.465	13.36	10.37	12.62	12.4	11.56	9.211	9.919	9.861	8.275
TOTAL	-Neurodegenerative Diseases	31.73	31.86	37.3	32.04	35	33.57	35.06	28.07	34.32	24.02	28.63
MAPPED	-Neurodegenerative Diseases	26.05	26.55	30.65	26.35	28.36	27.62	28.8	23.18	27.98	19.34	23.04
Genetic Information Processing	-Neurodegenerative Diseases	11.14	10.68	12.17	11.2	10.05	8.843	13.46	8.865	12.88	7.306	10.51
-Transcription	-Neurodegenerative Diseases	1.351	1.445	1.279	1.211	1.18	0.8483	1.64	0.7579	1.518	0.8634	1.005
-Translation	-Neurodegenerative Diseases	4.657	3.384	4.889	4.617	4.206	3.423	5.246	3.35	5.23	2.701	4.312
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3.222	3.09	3.962	3.43	2.867	3.071	4.232	3.295	3.922	2.25	3.253
-DNA Maintenance	-Neurodegenerative Diseases	1.821	2.76	2.04	1.774	1.463	1.182	2.193	1.208	2.12	1.201	1.806
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	0.8419	0.7588	1.021	0.8803	0.9073	1.218	0.5977	0.6613	0.7369	0.5268	0.6302
-Signal Transduction	-Neurodegenerative Diseases	0.232	0.297	0.2763	0.2644	0.2107	0.2767	0.2113	0.1405	0.2757	0.1294	0.1993
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.4837	0.4099	0.6317	0.5163	0.5973	0.8378	0.3309	0.4673	0.41	0.3698	0.3915
Cellular Processes	-Neurodegenerative Diseases	4.256	4.415	6.339	3.843	5.721	6.895	3.667	2.816	3.134	1.838	2.534
-Hemoglobin	-Neurodegenerative Diseases	2.48e-05	6.648e-05	9.746e-05	1.224e-09	2.112e-05	1.283e-05	9.999e-10	4.542e-05	0.001309	8.33e-10	0.0001128
-Vesicular Transport	-Neurodegenerative Diseases	0.3504	0.5544	0.4796	0.4064	0.4417	0.7359	0.4441	0.5054	0.3289	0.3312	0.312
-Cytoskeleton	-Neurodegenerative Diseases	3.135	3.019	4.652	2.718	4.188	5.148	2.325	1.776	2.028	1.166	1.596
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.2768	0.3307	0.3278	0.2897	0.264	0.1877	0.3823	0.11	0.3061	0.1344	0.1923
-Cell Communication	-Neurodegenerative Diseases	0.3264	0.2484	0.5899	0.2669	0.6407	0.632	0.233	0.2603	0.2971	0.1285	0.2207
Metabolism	-Neurodegenerative Diseases	6.346	6.848	7.006	6.659	7.981	6.692	7.393	7.401	6.911	6.469	6.151
-Membrane Transport	-Neurodegenerative Diseases	0.07204	0.03385	0.04956	0.04715	0.05462	0.05542	0.0421	0.05493	0.05896	0.036	0.0298
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.7353	0.8977	0.8234	0.8483	0.9172	0.9429	0.9894	0.8944	0.9404	0.8535	0.8881
-Energy Metabolism	-Neurodegenerative Diseases	0.2958	0.3632	0.3305	0.3094	0.2575	0.349	0.2986	0.2811	0.2188	0.3301	0.2807
-Biosynthesis	-Neurodegenerative Diseases	1.521	1.683	1.649	1.381	1.37	1.465	1.527	1.847	1.632	1.61	1.649
-Other Enzymes	-Neurodegenerative Diseases	3.217	3.62	3.637	3.593	4.177	3.419	3.762	3.98	3.618	2.806	3.142
Organismal Systems	-Neurodegenerative Diseases	1.38	1.693	1.619	1.205	1.423	1.767	1.159	1.397	1.225	0.8286	1.007
-Immune System	-Neurodegenerative Diseases	0.1858	0.3037	0.2076	0.195	0.1927	0.3645	0.1788	0.2858	0.1519	0.1486	0.1917
-Endocrine System	-Neurodegenerative Diseases	0.1158	0.1454	0.1578	0.1014	0.1096	0.1625	0.1338	0.1881	0.1016	0.1047	0.1304
-Circulatory System	-Neurodegenerative Diseases	0.1262	0.0951	0.1915	0.06541	0.1633	0.1635	0.0783	0.05103	0.06409	0.03949	0.07302
-Digestive System	-Neurodegenerative Diseases	0.114	0.09777	0.1718	0.09383	0.1723	0.1504	0.1413	0.14	0.1558	0.1007	0.08394
-Excretory System	-Neurodegenerative Diseases	0.06819	0.1092	0.1261	0.06348	0.0812	0.09585	0.06355	0.05541	0.08116	0.03699	0.0561
-Nervous System	-Neurodegenerative Diseases	0.06341	0.07917	0.06271	0.0551	0.04492	0.06103	0.06116	0.03673	0.05904	0.04167	0.04945
-Sensory System	-Neurodegenerative Diseases	0.001535	0.003298	0.003822	0.001651	0.002319	0.002037	0.002735	0.001683	0.00129	0.001102	0.001254
-Development	-Neurodegenerative Diseases	0.02989	0.05224	0.04425	0.02373	0.06534	0.08618	0.03399	0.04304	0.009364	0.01247	0.0317
-Environmental Adaptation	-Neurodegenerative Diseases	0.003426	0.003109	0.004632	0.004048	0.002849	0.003431	0.002862	0.001852	0.00501	0.001795	0.003618
Human Diseases	-Neurodegenerative Diseases	1.79	2.083	2.009	1.792	1.864	1.948	1.944	1.642	2.04	1.577	1.717
-Cancers	-Neurodegenerative Diseases	0.1808	0.1949	0.2318	0.1862	0.1889	0.178	0.2326	0.1507	0.252	0.1403	0.139
