KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K10652	13477846	4871370.4	19374031	30487344	12033514	21884668	19471002	8709805.6	2252985.9	24719941	6311943.9
K12008	1481725.9	314652.54	2620832.6	3468066.8	1392449.1	3123870.7	3525325.9	414210.37	42064.643	1401796.2	166330.81
K12009	1543900	707355.12	1165638	1927803.8	213934.12	772214.21	1094717.4	1071441	274526.04	849764.51	318530.96
K08882	43498637	37406001	47151595	1.0209743e+08	34218010	49758672	2.2892347e+08	18480974	33299727	1.8505942e+08	30412610
K12010	1665066.3	82518.231	201717.86	484982.71	1695.8127	12329.396	1701.003	288275.26	42336.777	17446.016	26700.235
K08883	2179481.7	1690867	6187790.7	30851959	1522279.9	3513402.2	8212215.7	1434978.4	2018734.2	1869021.8	1178069.9
K12014	185315.78	238716.98	665964.41	993001.86	747203.47	4799326	458042.37	275684.21	47373.441	550267.54	568975.8
K12017	61102.679	89603.657	2494939.2	4504590.8	186321.7	1337058.4	107986.77	260943.26	19812.029	7910612.9	29682.07
K12020	46741.94	0.79902021	120285.11	19751.985	0.79902021	21860.064	48149.865	0.79902021	133770.13	8099.4038	23737.947
K12023	2248302.5	316495.04	1008850.5	874357.58	4520104.4	12587403	845321.33	1632626.2	43496.255	354415.68	28743.395
K10654	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	23715.187	0.79902021	0.79902021	0.79902021	0.79902021	272.70002
K12026	525513.96	1144268.5	1152191	1245001.7	1025549.2	1630783.2	692953.69	267649.46	415246.03	1422814.5	855534.3
K12027	30980.01	13488.558	1607634.2	56479.903	119409.66	14414.703	11323.025	107939.97	48371.041	0.79902021	14541.077
K12028	59121.254	55589.01	560680.75	228184.5	103195.96	38282.465	126059.91	113751.94	0.79902021	367220.94	51470.427
K12031	179148.88	148196.95	32398.963	743832.99	186125.12	628457.18	966852.33	49313.598	204300.05	353584.37	110112.02
K12033	35891.883	0.79902021	178096.47	0.79902021	39351.566	170716.31	64386.289	2695.4776	0.79902021	304949.44	0.79902021
K12035	4312.9466	1399.0132	84951.028	51160.504	49543.906	83639.024	143289.17	538840.44	1053.7375	44311.455	6749.2614
K12036	0.79902021	27425.133	2202.7041	0.79902021	4126.5501	9295.0055	19432.986	330330.35	821.22003	14086.079	172460.17
K10625	351713.7	601879.68	730139.68	294193.56	277085.97	938612.88	1194486.3	223650.13	281949.39	900886.22	365010.88
K10626	694786.39	301430.15	1540231.6	1033809.8	384386.42	847992.57	1235861.4	327149.28	457014.21	626774.61	227433.25
K11978	56886.74	112795.96	156370.51	147619.9	108617.83	113980.02	103181.08	106303.86	207058.37	208719.58	66888.423
K10691	2154363.9	3004019.9	5458668.9	3124925.6	1982073.6	4571142.7	5123159.3	2275098.2	1635977.2	2260771.6	1968836.7
K11979	809189.81	3518137.4	2346131.6	8613947.7	1792088.3	1870983.5	8548635.3	403153.59	505882.55	1621286.4	1058549.8
K10632	650472.59	418250.46	1326983.1	2680539.7	455194.08	883974.57	2542003.8	92667.413	482672.87	889326.28	307499.74
K10643	338440.2	287858.2	659758.96	721400.28	333012.39	566153.82	2231209.1	154770.53	281591.59	874372.56	196486
K10642	11850.99	4592.0098	54701.239	2805.9075	16780.057	94861.825	18770.594	20556.909	0.79902021	2004.3221	0.79902021
K10641	315050.59	440440.48	688582.88	654478.25	112702.57	819752.29	540999.05	78783.04	111232.11	1041972.5	140216.21
K10645	207007.28	65304.65	283312.27	276219.77	118082.78	303768.7	412094.37	501786.3	68392.348	170472.6	66823.4
K10693	98817.715	87502.664	225023.92	113097.71	242637.69	166406.33	288732.14	44308.911	57765.306	718760.28	132809.19
K10633	5129.3134	12330.7	0.79902021	0.79902021	0.79902021	24703.382	66047.289	8266.724	12823.034	0.79902021	39711.037
K10634	18749.58	366570.2	130902.57	19908.957	29961.038	192680.36	103489.11	0.79902021	50550.271	376.64981	5251.4936
K10627	748060.12	189863.55	2030776.6	951582.55	729238.28	241615.99	1164566.1	62485.03	1541389.2	552459.63	167118.72
K10695	9434390.4	8527078.7	14186506	11893023	5619000.7	9210422.6	34483052	5735379.6	6580173.2	13201969	3655549.2
K10667	34209.04	21954.058	50993.43	48436.411	19282.437	8190.6941	95485.723	0.79902021	48377.882	3593.3905	49229.996
K10640	523320.12	626233.84	2511632.7	2082917.4	606266.64	999431.43	1081202	305300.22	193247.24	465609.27	990730.51
K11981	235690.27	199214.05	285606.39	211826.56	474837.1	290517.46	471839.82	83555.992	95810.89	878245.98	158913.76
K11982	7333348.1	6173129.9	6454277.6	11458168	4638878.3	3512973.6	21905686	1329752.9	5765202.6	7041887.6	3228677.3
K12169	138866.71	354912.24	575714.24	270090.56	112865.39	434406.89	592262.89	84048.991	130954.06	401140.7	62035.054
K10668	84644.044	1014902.7	367160.47	129780.13	145029.82	0.79902021	289175.29	55899.974	1035144.6	963830.55	65919.076
K12171	77702.663	54160.514	54661.995	61422.149	41959.361	97512.719	165527.13	140940.27	42057.461	134945.3	46982.625
K10631	27879.97	2737.0462	79933.794	83800.1	41840.467	53397.274	10841.162	5152.4923	18124.419	27379.968	2260.3235
K10638	9111506.1	3328970.4	6955065.3	13691988	4425608	2586340.9	27033291	1172423.2	2108551.7	553676.9	1153740
K10694	485052.22	1907624.1	693487.32	836173.82	581989.52	1332914.1	625173.59	366592.73	271813.91	871925.46	91633.781
K11452	259601.7	197122.38	182582.23	75762.175	139884.44	225946.34	1054190.5	53936.992	117239.45	975983.69	84472.523
K10261	147251.66	56030.478	95297.414	184535.12	29021.876	307011.43	588796.25	50012.4	26564.24	249911.37	129109.88
K10262	14411.971	3321.7091	0.79902021	10875.997	108435.88	0.79902021	10284.97	6565.6895	3429.9932	23375.993	0.79902021
K10263	16784.239	19590.654	69293.451	64757.565	6419.2957	31947.614	12863.081	6753.6889	24058.865	32009	815.15012
K10265	4715.2874	49178.796	77135.014	139425.12	0.79902021	149132.94	139685.52	0.79902021	22520.063	57498.082	23806.039
K10268	91017.638	493560.94	95166.701	408457.23	48543.581	546690.7	388112.72	71161.797	69898.405	361289.56	204005.17
K10269	34410.946	29378.77	97363.945	111798.83	7768.7122	11130.783	32859.05	8643.1167	0.79902021	16848.473	62263.972
K10270	62490.218	411555.23	74781.074	50295.751	118949.53	436425.64	390038.7	31998.737	209312.9	4376390.4	469173.79
K10272	134024.36	147664.77	757130.14	2069303	161492.55	47339.016	571388.03	15861.052	85409.805	48655.611	84566.529
K10274	4758.6131	199906.1	28095.031	14341.02	129799.92	447599.43	124118.8	125629.87	3907.6079	310434.08	10192.992
K10276	1114941.5	841486.33	1616147	3043207.8	1140349.6	1524825.2	4932337.5	363828.06	438016.7	1663912.8	133536.85
K10278	503080.01	1368740.2	863156.02	550663.31	172391.48	1072476.7	2951497.1	189922.19	613847.09	67363.367	237026.87
K10280	7415.7146	40716.05	118149.99	0.79902021	34201.927	1789.9952	37411.91	996.02007	7009.3745	14607.989	11267.033
K10281	192760.77	448176.3	0.79902021	185692.62	44139.05	494667.05	457053.38	59905.592	22957.361	59410.075	61968.554
K10282	37123.883	0.79902021	0.79902021	39499.862	128.84002	87232.633	0.79902021	0.79902021	0.79902021	26492.934	20763.039
K10283	6859.606	24051.012	26047.952	8561.5966	44196.056	86549.003	28545.995	6619.2865	0.79902021	607879.62	32.40099
K10284	395237.03	626185.85	3814937.8	1376975.5	1051465.7	1645265.8	1908988.7	316543.16	401238.1	268305.95	209443.05
K10285	22828.473	79636.931	1891.1887	25270.531	11828.996	38279.345	462134.65	0.79902021	0.79902021	0.79902021	8458.4926
K10290	784555.99	731485.33	3492038.4	1625231	1227675.7	1480239	2071856.6	919733.15	399140.08	1804983.8	620845.36
K10292	10854.006	207289.86	90683.54	59821.03	0.79902021	39240.886	236363.36	0.79902021	45311.973	0.79902021	0.79902021
K10293	1657398.1	1705752.9	7491585.6	3558661.3	1207741.5	3901635.8	5397998.3	1145921.7	1876095.1	1642989.1	949478.46
K10295	94207.226	33014.587	286279.56	105849.69	37051.351	68095.14	845334.88	49427.122	162957.77	199106.88	13655.393
K10297	135130.5	63575.487	316976.66	380849.23	319696.63	264656.54	524947.27	39941.953	155303.53	107202.5	209974.79
K10101	0.79902021	60290.453	587753.61	218983.72	427490.08	169891.92	408991.12	5973.2951	27668.787	42705.078	5377.2406
K10300	100971.49	5636.0535	113923.53	44148.57	3838.8058	18093.926	254600.19	22582.906	54320.302	216298.87	7283.8299
K06084	7479213.4	296483.43	1130482.2	401602.48	1472575.9	581630.15	396105.91	504485.81	106614.95	345212.64	204682.01
K10301	398930.35	285999.25	693044.44	906576.43	726693.5	456589.47	510084.3	55657.782	100956.74	199344.71	56008.351
K10302	1519159.5	2941848.1	9275759.6	4917671.9	1725187.8	1299304.7	4364273.6	6914201.7	939178.45	3731630.3	761002.16
K10306	111409.87	54486.017	808556.58	87012.195	44968.901	0.79902021	64611.798	75132.294	60746.421	96894.019	11359.669
K10307	292759.54	96663.881	2046403.8	673522.56	599426.41	802718.04	1849385.6	288494.12	346056.79	1227891	553816.98
K10310	16321.997	7714.6038	152107.29	463730.63	13810.721	15510.956	83387.875	36137.022	0.79902021	48248.952	31433.405
K10313	77148.45	102939.86	438946.79	49514.029	99866.773	343062.55	229028.01	75909.862	36754.686	317103.73	611.22977
K10317	3983.0007	33711.7	180006.16	70187.958	27266.018	173920.2	87939.164	15665.674	10068.519	43794.92	2443.4943
K10103	2221.1021	2854.5943	395129.71	71066.893	148708.71	340324.93	133149.71	17518.966	1322.104	295061.02	107069.65
K10319	50321.996	137514.69	482138.99	473003.55	45987.726	230458.88	172569.85	31335.019	178559.92	633093.14	49711.368
K10348	54234.438	103746.15	116920.96	133518.72	0.79902021	0.79902021	356055.26	29807.481	65510.622	1735687.2	24014.845
K10349	57875.801	52411.396	306169.69	171587.74	169858.58	299300.03	489613.18	58923.125	74533.705	581589.94	31166.844
K10350	187470.78	205542.28	816499.38	701582.81	346013.22	732896.35	1812450.4	80001.598	295160.99	435386.86	164304.01
K10442	7311.6941	99721.71	94247.637	19092.731	91936.935	374215.41	6806.7953	3599.9009	9883.1924	20079.003	3278.9925
K10445	118670.2	124344.58	259067.1	81881.313	76881.483	288123.43	913397.38	18447.005	124326.67	90980.161	43561.72
K10446	12189.996	38004.943	125951.31	0.79902021	0.79902021	0.79902021	14089.961	0.79902021	182329.69	274179.28	51899.526
K10449	130203.23	62890.916	318036.63	210784.14	58257.915	75461.964	380516.49	10174.306	69735.356	109857.58	27226.499
K10450	0.79902021	0.79902021	123739.79	0.79902021	1242.8014	18302.968	53195.019	7420.4965	21698.494	0.79902021	2831.5965
K10451	39440.622	1790.4047	0.79902021	11861.156	9412.0287	4688.9852	23353.436	667076.48	6797.6954	21562.996	1015.1266
K10452	9660.6797	28741.944	26244.197	0.79902021	13759.709	8582.6057	42349.286	1880.3037	16662.181	0.79902021	0.79902021
K10453	722458.21	448615.96	1688551.1	3607137.5	551605.62	552653.8	1371059.3	448108.28	426035.11	697749.88	130125.34
K10454	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	9261.82	0.79902021	5364.9165
K10455	38162.694	125067	386374.44	109708.74	115399.7	97231.791	117344.25	58921.599	272781.97	27424.455	187271.43
K10458	28167.033	0.79902021	0.79902021	30035.921	26002.091	42856.06	0.79902021	0.79902021	37283.519	15342.968	21515.788
K10459	50794.934	46539.73	193024.76	233196.73	108142.59	334913.54	493899.49	55895.357	6050.3029	222534.72	46295.951
K10462	0.79902021	12316.972	91954.583	6904.0071	1629.9026	5812.6084	4214.3955	0.79902021	0.79902021	4943.3043	0.79902021
K10463	80241.581	4707.1444	0.79902021	80912.198	23292.05	90089.26	387506.85	10908.33	76224.335	85009.022	50787.531
K13956	91573.905	33064.276	48803.513	38862.37	45583.594	174054.61	64524.798	180025.04	60931.051	88661.357	61395.142
K13958	8102.3798	94388.005	84435.964	43062.289	141168.99	65196.431	137669.55	5701.398	10007.768	1758.1958	89673.246
K10470	29959.979	202396.56	569220.26	290485.55	62009.431	644421.52	228110.54	5238.2068	95921.834	76766.163	1809.6061
K10472	29255.312	64044.636	191232.14	49926.98	12935.964	70119.432	4017.4936	33959.086	18755.941	33965.523	6812.5376
K10473	0.79902021	0.79902021	0.79902021	1957.5046	0.79902021	0.79902021	27396.045	3171.5008	0.79902021	0.79902021	2831.4984
K10474	153464.6	247798.45	419860.01	429636.29	57494.581	284017.2	382412.28	232625.59	286204.33	1003015.3	122076.96
K10475	10455.512	96622.525	78853.911	86279.452	67516.855	5825.1077	338532.77	92313.5	101278.6	51263.913	123511.86
K10476	65649.209	702613.21	4492.8533	268040.23	45892.814	28832.354	163876.24	0.79902021	15594.652	366183.37	206412.72
K10477	121471.91	131824.42	171986.27	410990.61	74747.839	299158.99	560607.8	27121.974	473458.05	263250.74	95576.011
K10478	0.79902021	6955.7965	76900.747	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	27780.982	2967.0016
K10479	285.19008	717.85965	26439.804	14079.518	190.62004	2464.5013	14981.809	0.79902021	452.44493	0.79902021	2151.8921
K10481	9407.6582	12071.263	139492.3	172752.82	253219.21	253636.03	106011.14	117039.95	7446.878	191498.47	125809.98
K10482	75504.345	91683.938	348263.48	676067.65	143089.96	313522.58	86885.71	72356.263	0.79902021	84761.361	218294.54
K10483	36554.907	70393.696	30744.862	0.79902021	299316.47	62207.482	208300.01	7756.2612	3525.006	6876.0771	1611.0996
K10484	1221.2984	0.79902021	61945.19	1666.1008	0.79902021	12711.001	8024.9128	1121.3026	0.79902021	3032.1999	20134.963
K10485	17485.967	41630.117	32361.929	12746.027	61408.894	31391.079	40660.912	1797.6975	888.97005	40850.51	696.49008
K10486	1583654.2	985991.73	1666151.8	4889552.6	916957.84	2542712.2	3482960.6	425145.47	939026.08	4199610.3	1088997.4
K10488	21373.964	42141.304	25393.319	64207.771	7919.3734	28933.266	28043.98	15782.958	13362.135	20488.018	51861.212
K10490	0.79902021	0.79902021	0.79902021	1277.8033	25869.956	8325.4931	120525.89	337.01991	362.10995	6250.6943	362.54996
K10496	23468.995	20708.816	0.79902021	60884.189	0.79902021	76623.006	55577.969	17505.186	70817.093	0.79902021	123950.11
K10497	58318.944	50343.948	487248.87	177963.68	137183.04	230349.48	1935600.7	24532.687	52311.416	411896.26	10476.055
K10498	80445.316	38533.585	47688.173	15145.325	40398.105	12186.558	134428.4	4214.1005	14262.383	26875	35467.811
K10500	0.79902021	9285.3232	47806.859	166800.03	0.79902021	32896.002	0.79902021	0.79902021	4814.4991	29663.064	0.79902021
K10501	5615.4071	2813.3507	143945.28	0.79902021	109310.74	180937.66	0.79902021	1097.4215	128.36998	194764.02	29506.25
K10503	0.79902021	88316.171	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	4239.7104	0.79902021	0.79902021
K10507	103326.46	45667.723	386238.19	128132.59	51385.083	126360.65	602196.53	19515.301	85427.517	124216.16	41653.123
K10508	1643.6985	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	10949.975	0.79902021	1782.2945	0.79902021	11118.003
K10510	81951.285	2368.1969	70912.598	459999.55	113498.52	290244.86	86739.857	14770.838	1026.2604	319523.52	312767.83
K10511	0.79902021	0.79902021	0.79902021	0.79902021	118.76995	0.79902021	93643.216	0.79902021	87.765985	14579.969	0.79902021
K10512	446197.31	717033.35	339234.01	103646.61	97294.26	209971.61	258347.26	170435.69	88375.801	80009.118	129614.65
K10513	2731.3446	6112.9794	17755.956	41743.096	17130.029	0.79902021	2138.5986	0.79902021	0.79902021	43928.522	869.09014
K10514	12707.487	119137.7	93435.013	98194.008	4440.167	89152.904	351103.2	19366.019	97193.205	422626.07	126791.67
K10515	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	7123.9911	837975.19	0.79902021	174.22007	0.79902021	0.79902021
K10521	29323.89	52477.261	30031.5	62813.194	162515.26	13093.017	96138.633	35256.498	7648.9307	19568.967	3026.9524
K07869	3307.9002	571.19003	156922.57	1077301	19129.265	133622.72	7463.7292	338.43008	7353.2915	0.79902021	1343.397
K10522	6513851	13163209	14531054	10578196	15730329	22093035	11284031	8011819.2	3329265.4	19929918	3688197.8
K10523	63843.002	58143.095	290832.43	145348.03	20562.784	111764.85	211244.83	34130.88	209280.13	47275.397	67504.033
K11789	997464.22	353803.14	2405497.8	1768775.9	578130.91	688388.19	2971564.9	400913.08	332566.81	763427.62	542888.85
K11790	3592.4561	138319.98	214536.23	48686.064	44653.944	2013996.9	42055.354	54320.909	49771.087	0.79902021	4569.3117
K11791	1887.7535	37866.908	60496.036	83739.907	7604.0112	1868.5973	2761.6983	8846.9227	0.79902021	0.79902021	2247.3047
K11792	1782247.4	1166441	9289046	3049930.8	1129756.1	1372876.7	8426952.2	3037035	741732.84	7068940.1	3810843.4
K11793	299792.29	801829.22	157065.41	486506.82	362157.45	1194854.7	2000875	497890.41	231242.8	839395.48	191033.94
K11795	58256.991	33197.77	294666.31	24694.963	20467.805	82368.737	263745.88	24043.702	115315.83	56317.338	1749.2945
K11796	9486.5057	74819.038	143210.58	49997.653	27235.32	26224.302	43342.956	76009.033	15415.959	24235.641	38600.19
K11797	1763438.2	1295588.6	3074586.3	2257832.6	1453499.3	2196573.9	4248570.6	577279.79	654081.08	1683235.9	593956.29
K11798	400438.95	91323.937	610960.77	1090312.2	1321126.3	640882.81	1369834	365064.15	36241.6	649376.7	11943.517
K11799	0.79902021	88700.896	207121.7	84758.497	32771.445	9795.0015	68845.941	57895.382	9486.4344	129501.36	0.79902021
K11800	10128.919	26246.318	48368.222	95934.308	52408.83	14244.052	285350.42	23280.631	2427.5916	83152.369	18421.685
K11801	593471.42	1089049.3	525593.48	1505132.4	352239.85	2026837	1677957	1536099.5	720622.38	4390800	325505
K11802	11598.022	141669.53	146700.07	755331.28	0.79902021	54605.173	128469.82	6004.0905	114202.89	27824.922	10356.005
K11803	6490.3919	23681.846	102328.6	59971.013	41186.717	4559.3762	202028.34	11572.234	24415.245	41668.562	9000.5917
K11804	1295218.5	1158637.5	1623413.2	1636671.6	1094093.6	1571219.2	2332431.8	482174.2	184508.24	1588314.6	405116.4
K11805	2210964.3	12116621	4791391.5	10542230	2178849.2	6304656.9	20686283	1764397.9	3902707.7	7460104.4	1529238.1
K11807	5040.4943	33245.872	84551.29	16687.993	15422.659	263096.46	549476.37	20491.314	25746.847	101799.44	0.79902021
K04701	19631.054	0.79902021	0.79902021	87539.711	7621.6096	0.79902021	9792.4219	4437.8033	32381.448	0.79902021	0.79902021
K04695	224469.51	107849.75	0.79902021	0.79902021	12445.961	0.79902021	0.79902021	0.79902021	455888.86	911662.31	29832.881
K04698	71812.133	138290.26	37947.993	200362.06	70426.376	510905.75	8006.5061	82022.506	3878.846	46246.328	179909.27
K10322	0.79902021	0.79902021	0.79902021	0.79902021	143821.25	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K10323	1172537.8	80993.022	348457.41	162160.48	116335.51	506469.92	11213.974	65045.009	304043.19	244181.28	14147.968
K10325	64909.226	200694.96	197869.84	191187.64	93703.477	98523.409	486866.4	81621.882	59193.359	37661.315	44901.001
K10328	348680.31	35752.28	775815.03	665663.14	82386.799	262579.64	740905.2	25939.734	77565.374	178526.86	372645.97
K10331	578341.31	348360.13	244495.13	15639.216	3183451.3	4547244.1	2292204.7	414163.47	0.79902021	82000.095	0.79902021
K10341	0.79902021	2674.1746	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	19159.654	0.79902021	0.79902021
K10345	51249.844	22606.97	0.79902021	0.79902021	0.79902021	0.79902021	17650.972	0.79902021	0.79902021	0.79902021	0.79902021
K10347	370896.43	143117.06	281133.86	685070.03	7322456.4	28145005	2290145.4	232518.67	104921.54	856688.85	627381.55
K08775	25777.673	69602.472	181004.08	568045.24	24794.382	31693.217	31280.694	13143.101	84510.984	65162.49	1456.9662
K11864	1322339.3	3447494.3	2925129	2211403.1	1986965.7	2476171.1	5020329	1829205	2156941.2	1733079.5	1094339.4
K10683	11647.553	128989.07	62584.735	56325.009	21024.398	34932.496	179551.55	83463.049	14279.262	12487.338	7669.5714
K12173	1094826.5	2438224.8	3744269.7	3447767.8	2603523.7	3383969.9	2858571.9	1617352.5	1036315.7	3362059.4	2227411.3
K04482	120946.1	224126.7	211567.34	214156.67	172201.93	97270.798	465460.55	176709.49	293900.03	106715.27	20227.544
K12174	784647.67	570824.36	796611.64	1441784.1	477388.65	1056532	847792.44	209172.61	2211268.3	692687.67	730303.7
K05611	2616122.4	428370.93	3493408.1	1569568.6	2.0194785e+08	2.4514015e+08	2.7394345e+08	878702.68	135293.62	5975037.5	414106.08
K08588	132649.14	154738.5	774229.28	211093.13	98027.507	313126.19	462160.48	131971.84	68944.557	341055.32	187057.37
K05609	16576560	18241165	34479706	19822372	9883301.5	30963722	46386655	15078081	11181968	42452099	16833444
K05610	26100.803	14496.028	352709.29	661844.78	92342.842	9495.1824	22244.86	23987.012	10018.022	409516.11	7555.683
