Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Vesicular Transport	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Human Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Development	1702	814.9	1207	2607	775.6	576.3	1568	890.6	7536	3326	1596
MAPPED	-Development	1397	679	991.8	2144	628.6	474.2	1288	735.5	6144	2677	1284
Genetic Information Processing	-Development	775	363.8	524	1218	288.8	205.6	777	380.1	3773	1386	766.9
-Transcription	-Development	92.13	47.99	54.6	128.9	33.43	19.26	95.32	31.6	439.6	151	73.76
-Translation	-Development	278.9	101.4	180.8	419.8	102.7	66.07	263.7	122.6	1307	448.5	277.5
-Folding, Sorting and Degradation	-Development	277.9	128.9	205.1	469	103.8	90.13	283.5	173.5	1416	547.3	288.6
-DNA Maintenance	-Development	126.1	85.45	83.43	200.2	48.83	30.13	134.4	52.41	609.3	239.6	127.1
Environmental Information Processing	-Development	70.47	39.56	48.96	109	34.58	34.75	48.89	39.04	260.9	146.9	55.63
-Signal Transduction	-Development	31.32	22.11	20.93	49.37	15.19	13.91	28.52	17.97	141.9	79.72	29.74
-Signaling Molecules and Interaction	-Development	39.15	17.45	28.03	59.61	19.39	20.83	20.37	21.07	119	67.16	25.89
Cellular Processes	-Development	246.3	123.2	218.4	332.3	136.7	127.7	172.6	102.7	785.9	331.2	157
-Hemoglobin	-Development	0.002819	0.002516	0.003193	0.00385	0.0009315	0.0003553	0.001711	0.001469	0.4477	0.0006054	0.006487
-Vesicular Transport	-Development	35.95	23.45	28.02	57.09	17.17	19.29	35	29.15	160	102.5	33.25
-Cytoskeleton	-Development	180.5	87.94	161.5	235.4	99.21	93.7	114.6	60.33	503.9	188.3	100.8
-Cell Motility	-Development	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Development	13.29	6.646	10.79	18.05	6.04	4.728	12.88	5.518	60.64	22.49	11.42
-Cell Communication	-Development	16.61	5.181	18.12	21.75	14.27	9.967	10.06	7.659	60.91	17.99	11.55
Metabolism	-Development	280.4	136.3	179.4	453	156.5	96.02	262.8	197.7	1189	767	280.1
-Membrane Transport	-Development	3.125	0.6584	1.099	1.959	1.296	0.9083	1.009	1.744	10.2	4.681	1.513
-Central Carbon Metabolism	-Development	113.6	62.14	80.29	189.7	70.13	45.52	107.4	68	471	293.7	117
-Energy Metabolism	-Development	33.59	16.54	17.88	51.9	14.02	9.033	32.97	25.15	154.2	134.8	35.64
-Biosynthesis	-Development	92.7	38.74	56.51	158.1	55.47	29.13	83.76	74.47	384.9	246.1	90.99
-Other Enzymes	-Development	37.42	18.23	23.63	51.43	15.6	11.43	37.63	28.34	168.7	87.7	35.02
Organismal Systems	-Development	14.88	10.8	13.68	16.65	7.897	7.149	14.48	10.18	64.03	18.93	14.14
-Immune System	-Development	2.195	2.158	1.111	3.462	1.005	1.414	1.568	2.48	7.458	2.508	1.852
-Endocrine System	-Development	1.449	1.509	2.18	2.225	0.9424	0.8153	3.525	2.343	7.06	4.308	3.005
-Circulatory System	-Development	3.594	1.301	4.63	2.135	2.393	1.689	1.645	0.6514	7.757	1.181	1.622
-Digestive System	-Development	3.758	1.493	3.137	4.465	1.692	1.401	4.509	2.778	28.79	5.19	3.984
-Excretory System	-Development	0.9749	2.54	0.8153	1.31	0.3211	0.3721	0.9037	0.3518	4.457	1.777	1.137
-Nervous System	-Development	1.83	0.7607	0.7451	1.916	0.5132	0.4396	1.258	0.5614	6.999	2.84	1.474
-Sensory System	-Development	0	0	0	0	0	0	0	0	0	0	0
-Development	-Development	1	1	1	1	1	1	1	1	1	1	1
-Environmental Adaptation	-Development	0.07465	0.0409	0.05992	0.1404	0.02946	0.01805	0.07084	0.01873	0.5108	0.1211	0.06089
Human Diseases	-Development	9.841	5.316	7.392	14.7	4.163	3.061	11.86	5.843	72.04	26.62	10.57
-Cancers	-Development	4.475	2.409	3.459	6.802	1.862	1.243	5.134	2.303	25.84	10.36	3.591
-Immune System Diseases	-Development	1.027	0.7197	1.148	1.719	0.4103	0.3728	2.235	1.084	19.25	4.565	2.306
-Neurodegenerative Diseases	-Development	1.934	0.9852	1.052	2.089	0.7424	0.4112	1.865	1.07	13.54	3.469	2.045
-Cardiovascular Diseases	-Development	0.7639	0.08412	0.324	0.6335	0.2226	0.448	0.4889	0.1098	1.591	1.281	0.159
-Infectious Diseases	-Development	1.641	1.118	1.408	3.46	0.9254	0.5868	2.138	1.275	11.82	6.946	2.47
Not Mapped	-Development	304.7	135.9	215	463.7	147	102.1	280	155	1392	649	311.9
-Not Mapped	-Development	304.7	135.9	215	463.7	147	102.1	280	155	1392	649	311.9
TOTAL	-Environmental Adaptation	22800	19920	20140	18570	26330	31930	22130	47550	14750	27470	26220
MAPPED	-Environmental Adaptation	18710	16600	16550	15270	21340	26270	18180	39270	12030	22110	21100
Genetic Information Processing	-Environmental Adaptation	10380	8893	8744	8677	9801	11390	10970	20290	7385	11450	12600
-Transcription	-Environmental Adaptation	1234	1173	911.2	918.5	1135	1067	1346	1687	860.6	1247	1211
-Translation	-Environmental Adaptation	3736	2479	3017	2990	3487	3660	3723	6544	2559	3704	4558
-Folding, Sorting and Degradation	-Environmental Adaptation	3723	3152	3423	3342	3522	4993	4002	9265	2772	4521	4740
-DNA Maintenance	-Environmental Adaptation	1690	2089	1392	1426	1657	1669	1898	2798	1193	1979	2087
Environmental Information Processing	-Environmental Adaptation	944	967.2	817.1	776.4	1174	1925	690.2	2084	510.6	1213	913.7
-Signal Transduction	-Environmental Adaptation	419.6	540.6	349.3	351.7	515.5	770.9	402.6	959.4	277.7	658.5	488.5
-Signaling Molecules and Interaction	-Environmental Adaptation	524.5	426.6	467.8	424.7	658.3	1154	287.6	1125	232.9	554.8	425.3
Cellular Processes	-Environmental Adaptation	3300	3012	3645	2367	4640	7074	2436	5481	1538	2736	2579
-Hemoglobin	-Environmental Adaptation	0.03776	0.06151	0.05329	0.02743	0.03162	0.01968	0.02415	0.07841	0.8763	0.005001	0.1065
-Vesicular Transport	-Environmental Adaptation	481.6	573.4	467.6	406.7	582.7	1069	494.1	1556	313.1	846.5	546.2
-Cytoskeleton	-Environmental Adaptation	2418	2150	2695	1677	3368	5191	1618	3221	986.5	1555	1655
-Cell Motility	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	178.1	162.5	180.2	128.6	205	262	181.9	294.6	118.7	185.8	187.6
-Cell Communication	-Environmental Adaptation	222.5	126.7	302.4	155	484.3	552.2	141.9	408.9	119.2	148.6	189.7
Metabolism	-Environmental Adaptation	3756	3332	2994	3227	5313	5320	3710	10560	2328	6335	4601
-Membrane Transport	-Environmental Adaptation	41.87	16.1	18.34	13.96	43.98	50.32	14.24	93.12	19.97	38.66	24.84
-Central Carbon Metabolism	-Environmental Adaptation	1521	1519	1340	1351	2380	2522	1516	3631	922.1	2426	1921
-Energy Metabolism	-Environmental Adaptation	450	404.3	298.4	369.8	475.9	500.4	465.4	1343	301.8	1113	585.3
-Biosynthesis	-Environmental Adaptation	1242	947.1	943	1126	1883	1614	1182	3976	753.5	2033	1494
-Other Enzymes	-Environmental Adaptation	501.3	445.6	394.4	366.4	529.6	633.5	531.3	1513	330.2	724.4	575.2
Organismal Systems	-Environmental Adaptation	199.3	264.1	228.3	118.6	268.1	396.1	204.4	543.8	125.3	156.3	232.2
-Immune System	-Environmental Adaptation	29.41	52.75	18.53	24.67	34.13	78.32	22.14	132.4	14.6	20.72	30.41
-Endocrine System	-Environmental Adaptation	19.41	36.89	36.38	15.85	31.99	45.17	49.76	125.1	13.82	35.58	49.36
-Circulatory System	-Environmental Adaptation	48.14	31.8	77.27	15.21	81.24	93.56	23.23	34.78	15.18	9.756	26.65
-Digestive System	-Environmental Adaptation	50.35	36.5	52.35	31.81	57.44	77.62	63.65	148.3	56.35	42.87	65.43
-Excretory System	-Environmental Adaptation	13.06	62.1	13.61	9.331	10.9	20.61	12.76	18.78	8.724	14.68	18.68
-Nervous System	-Environmental Adaptation	24.52	18.6	12.44	13.65	17.42	24.36	17.76	29.97	13.7	23.46	24.21
-Sensory System	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Development	-Environmental Adaptation	13.4	24.45	16.69	7.124	33.94	55.4	14.12	53.39	1.958	8.26	16.42
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	131.8	130	123.4	104.7	141.3	169.6	167.4	312	141	219.9	173.6
-Cancers	-Environmental Adaptation	59.95	58.9	57.73	48.45	63.21	68.84	72.48	123	50.58	85.59	58.99
-Immune System Diseases	-Environmental Adaptation	13.75	17.6	19.17	12.24	13.93	20.65	31.55	57.9	37.69	37.71	37.87
-Neurodegenerative Diseases	-Environmental Adaptation	25.91	24.08	17.56	14.88	25.2	22.78	26.33	57.14	26.5	28.65	33.59
-Cardiovascular Diseases	-Environmental Adaptation	10.23	2.057	5.407	4.513	7.556	24.82	6.902	5.865	3.114	10.58	2.611
-Infectious Diseases	-Environmental Adaptation	21.99	27.33	23.5	24.65	31.41	32.51	30.17	68.07	23.14	57.38	40.56
Not Mapped	-Environmental Adaptation	4082	3323	3588	3303	4991	5654	3952	8278	2725	5360	5122
-Not Mapped	-Environmental Adaptation	4082	3323	3588	3303	4991	5654	3952	8278	2725	5360	5122
TOTAL	Human Diseases	172.9	153.3	163.3	177.3	186.3	188.2	132.2	152.4	104.6	124.9	151
MAPPED	Human Diseases	142	127.7	134.2	145.8	151	154.9	108.6	125.9	85.3	100.6	121.5
Genetic Information Processing	Human Diseases	78.76	68.43	70.88	82.84	69.36	67.15	65.51	65.06	52.37	52.07	72.55
-Transcription	Human Diseases	9.362	9.028	7.386	8.769	8.031	6.29	8.036	5.408	6.103	5.67	6.977
-Translation	Human Diseases	28.34	19.07	24.46	28.55	24.68	21.58	22.23	20.98	18.15	16.85	26.25
-Folding, Sorting and Degradation	Human Diseases	28.24	24.25	27.75	31.9	24.93	29.44	23.9	29.7	19.66	20.56	27.3
-DNA Maintenance	Human Diseases	12.82	16.07	11.29	13.62	11.73	9.84	11.33	8.969	8.459	9	12.02
Environmental Information Processing	Human Diseases	7.161	7.442	6.623	7.413	8.307	11.35	4.122	6.681	3.621	5.517	5.263
-Signal Transduction	Human Diseases	3.183	4.16	2.831	3.358	3.648	4.545	2.405	3.076	1.969	2.994	2.813
-Signaling Molecules and Interaction	Human Diseases	3.978	3.282	3.792	4.055	4.659	6.804	1.718	3.606	1.652	2.523	2.45
Cellular Processes	Human Diseases	25.03	23.18	29.55	22.6	32.83	41.71	14.55	17.57	10.91	12.44	14.85
-Hemoglobin	Human Diseases	0.0002864	0.0004733	0.000432	0.0002619	0.0002238	0.0001161	0.0001442	0.0002514	0.006214	2.274e-05	0.0006137
-Vesicular Transport	Human Diseases	3.653	4.412	3.79	3.883	4.124	6.303	2.951	4.989	2.221	3.849	3.146
-Cytoskeleton	Human Diseases	18.34	16.54	21.84	16.01	23.83	30.6	9.664	10.33	6.996	7.071	9.533
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	1.351	1.25	1.46	1.228	1.451	1.544	1.086	0.9444	0.8418	0.8449	1.08
-Cell Communication	Human Diseases	1.687	0.9746	2.451	1.479	3.427	3.255	0.8478	1.311	0.8455	0.6757	1.092
Metabolism	Human Diseases	28.49	25.64	24.27	30.81	37.6	31.36	22.16	33.84	16.51	28.81	26.5
-Membrane Transport	Human Diseases	0.3176	0.1239	0.1487	0.1332	0.3112	0.2967	0.08504	0.2985	0.1416	0.1758	0.1431
-Central Carbon Metabolism	Human Diseases	11.54	11.69	10.86	12.9	16.85	14.87	9.056	11.64	6.539	11.03	11.07
-Energy Metabolism	Human Diseases	3.414	3.111	2.419	3.53	3.368	2.95	2.78	4.304	2.14	5.063	3.371
-Biosynthesis	Human Diseases	9.42	7.287	7.644	10.75	13.33	9.514	7.062	12.75	5.344	9.244	8.608
-Other Enzymes	Human Diseases	3.802	3.429	3.197	3.498	3.748	3.735	3.173	4.851	2.341	3.294	3.313
Organismal Systems	Human Diseases	1.512	2.032	1.85	1.133	1.897	2.335	1.221	1.743	0.8888	0.7109	1.337
-Immune System	Human Diseases	0.2231	0.4059	0.1502	0.2355	0.2415	0.4618	0.1322	0.4244	0.1035	0.09422	0.1752
-Endocrine System	Human Diseases	0.1472	0.2839	0.2949	0.1514	0.2264	0.2663	0.2972	0.401	0.098	0.1618	0.2843
-Circulatory System	Human Diseases	0.3652	0.2447	0.6263	0.1452	0.5749	0.5516	0.1387	0.1115	0.1077	0.04436	0.1535
-Digestive System	Human Diseases	0.3819	0.2808	0.4243	0.3037	0.4065	0.4577	0.3801	0.4755	0.3996	0.195	0.3769
-Excretory System	Human Diseases	0.09906	0.4778	0.1103	0.08909	0.07714	0.1215	0.07619	0.06021	0.06187	0.06674	0.1076
-Nervous System	Human Diseases	0.186	0.1431	0.1008	0.1303	0.1233	0.1436	0.1061	0.09609	0.09715	0.1067	0.1394
-Sensory System	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Development	Human Diseases	0.1016	0.1881	0.1353	0.06801	0.2402	0.3266	0.08431	0.1712	0.01388	0.03756	0.0946
-Environmental Adaptation	Human Diseases	0.007585	0.007694	0.008106	0.009547	0.007077	0.005896	0.005972	0.003206	0.007091	0.004547	0.00576
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.4548	0.4532	0.468	0.4626	0.4473	0.4059	0.4329	0.3942	0.3587	0.3892	0.3397
-Immune System Diseases	Human Diseases	0.1043	0.1354	0.1554	0.1169	0.09855	0.1218	0.1884	0.1856	0.2673	0.1715	0.2181
-Neurodegenerative Diseases	Human Diseases	0.1965	0.1853	0.1424	0.1421	0.1783	0.1343	0.1573	0.1832	0.1879	0.1303	0.1935
-Cardiovascular Diseases	Human Diseases	0.07762	0.01582	0.04383	0.04309	0.05347	0.1463	0.04122	0.0188	0.02208	0.0481	0.01504
-Infectious Diseases	Human Diseases	0.1668	0.2103	0.1905	0.2353	0.2223	0.1917	0.1802	0.2182	0.1641	0.2609	0.2336
Not Mapped	Human Diseases	30.96	25.57	29.09	31.54	35.32	33.34	23.61	26.54	19.32	24.38	29.5
-Not Mapped	Human Diseases	30.96	25.57	29.09	31.54	35.32	33.34	23.61	26.54	19.32	24.38	29.5
TOTAL	-Cancers	380.2	338.2	348.9	383.3	416.5	463.8	305.3	386.7	291.7	321	444.5
MAPPED	-Cancers	312.2	281.8	286.7	315.2	337.6	381.6	250.8	319.3	237.8	258.3	357.6
Genetic Information Processing	-Cancers	173.2	151	151.5	179.1	155.1	165.4	151.3	165	146	133.8	213.5
-Transcription	-Cancers	20.59	19.92	15.78	18.96	17.95	15.5	18.57	13.72	17.02	14.57	20.54
-Translation	-Cancers	62.32	42.08	52.26	61.71	55.17	53.17	51.36	53.22	50.6	43.28	77.27
-Folding, Sorting and Degradation	-Cancers	62.09	53.52	59.3	68.96	55.72	72.53	55.22	75.34	54.82	52.82	80.35
-DNA Maintenance	-Cancers	28.18	35.47	24.12	29.44	26.22	24.24	26.18	22.75	23.58	23.12	35.39
Environmental Information Processing	-Cancers	15.75	16.42	14.15	16.02	18.57	27.96	9.523	16.95	10.1	14.17	15.49
-Signal Transduction	-Cancers	6.998	9.178	6.05	7.259	8.155	11.2	5.555	7.802	5.491	7.693	8.281
-Signaling Molecules and Interaction	-Cancers	8.748	7.242	8.103	8.765	10.42	16.76	3.968	9.146	4.605	6.482	7.21
Cellular Processes	-Cancers	55.05	51.14	63.14	48.85	73.4	102.8	33.61	44.57	30.42	31.96	43.71
-Hemoglobin	-Cancers	0.0006299	0.001044	0.000923	0.0005661	0.0005002	0.0002859	0.0003332	0.0006376	0.01733	5.843e-05	0.001806
-Vesicular Transport	-Cancers	8.034	9.735	8.1	8.393	9.218	15.53	6.817	12.66	6.192	9.89	9.259
-Cytoskeleton	-Cancers	40.33	36.5	46.68	34.61	53.28	75.4	22.32	26.19	19.51	18.17	28.06
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	2.971	2.759	3.12	2.654	3.243	3.805	2.509	2.396	2.347	2.171	3.18
-Cell Communication	-Cancers	3.711	2.15	5.238	3.198	7.661	8.021	1.959	3.325	2.357	1.736	3.216
Metabolism	-Cancers	62.65	56.57	51.86	66.61	84.05	77.27	51.18	85.84	46.02	74.02	78
-Membrane Transport	-Cancers	0.6984	0.2733	0.3177	0.288	0.6958	0.7309	0.1965	0.7572	0.3948	0.4517	0.4212
-Central Carbon Metabolism	-Cancers	25.37	25.79	23.21	27.89	37.66	36.63	20.92	29.53	18.23	28.34	32.57
-Energy Metabolism	-Cancers	7.507	6.864	5.168	7.631	7.529	7.269	6.421	10.92	5.967	13.01	9.922
-Biosynthesis	-Cancers	20.71	16.08	16.33	23.24	29.79	23.44	16.31	32.33	14.9	23.75	25.34
-Other Enzymes	-Cancers	8.361	7.565	6.832	7.562	8.378	9.202	7.33	12.31	6.528	8.464	9.751
Organismal Systems	-Cancers	3.324	4.484	3.954	2.449	4.241	5.753	2.82	4.422	2.478	1.826	3.936
-Immune System	-Cancers	0.4905	0.8956	0.321	0.509	0.5399	1.138	0.3055	1.077	0.2887	0.2421	0.5156
-Endocrine System	-Cancers	0.3238	0.6263	0.6302	0.3272	0.5061	0.6561	0.6866	1.017	0.2732	0.4157	0.8368
-Circulatory System	-Cancers	0.803	0.5399	1.338	0.314	1.285	1.359	0.3205	0.2828	0.3002	0.114	0.4518
-Digestive System	-Cancers	0.8398	0.6197	0.9067	0.6564	0.9087	1.128	0.8782	1.206	1.114	0.5009	1.109
-Excretory System	-Cancers	0.2178	1.054	0.2357	0.1926	0.1724	0.2994	0.176	0.1527	0.1725	0.1715	0.3167
-Nervous System	-Cancers	0.409	0.3158	0.2154	0.2817	0.2756	0.3538	0.245	0.2438	0.2709	0.274	0.4104
-Sensory System	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cancers	0.2235	0.4151	0.2891	0.147	0.537	0.8047	0.1948	0.4342	0.0387	0.0965	0.2784
-Environmental Adaptation	-Cancers	0.01668	0.01698	0.01732	0.02064	0.01582	0.01453	0.0138	0.008132	0.01977	0.01168	0.01695
Human Diseases	-Cancers	2.199	2.207	2.137	2.162	2.235	2.464	2.31	2.537	2.788	2.569	2.943
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.2294	0.2987	0.332	0.2527	0.2203	0.3	0.4353	0.4708	0.7452	0.4406	0.642
-Neurodegenerative Diseases	-Cancers	0.4322	0.4089	0.3042	0.3071	0.3987	0.3309	0.3633	0.4647	0.524	0.3348	0.5694
-Cardiovascular Diseases	-Cancers	0.1707	0.03492	0.09366	0.09315	0.1195	0.3606	0.09523	0.04769	0.06158	0.1236	0.04427
-Infectious Diseases	-Cancers	0.3667	0.464	0.407	0.5087	0.4969	0.4722	0.4163	0.5536	0.4574	0.6703	0.6876
Not Mapped	-Cancers	68.08	56.42	62.15	68.17	78.96	82.13	54.53	67.32	53.87	62.63	86.84
-Not Mapped	-Cancers	68.08	56.42	62.15	68.17	78.96	82.13	54.53	67.32	53.87	62.63	86.84
TOTAL	-Immune System Diseases	1657	1132	1051	1517	1891	1546	701.4	821.2	391.4	728.6	692.3
MAPPED	-Immune System Diseases	1361	943.4	863.6	1247	1532	1272	576.1	678.2	319.1	586.4	557
Genetic Information Processing	-Immune System Diseases	754.9	505.4	456.2	708.7	703.8	551.5	347.6	350.5	196	303.7	332.6
-Transcription	-Immune System Diseases	89.74	66.68	47.54	75.02	81.49	51.65	42.65	29.14	22.83	33.07	31.99
-Translation	-Immune System Diseases	271.6	140.9	157.4	244.2	250.4	177.2	118	113	67.9	98.24	120.3
-Folding, Sorting and Degradation	-Immune System Diseases	270.7	179.2	178.6	272.9	252.9	241.8	126.9	160	73.56	119.9	125.2
-DNA Maintenance	-Immune System Diseases	122.9	118.7	72.64	116.5	119	80.81	60.15	48.33	31.65	52.48	55.12
Environmental Information Processing	-Immune System Diseases	68.64	54.97	42.63	63.41	84.29	93.21	21.88	36	13.55	32.18	24.13
-Signal Transduction	-Immune System Diseases	30.51	30.72	18.22	28.73	37.02	37.33	12.76	16.57	7.369	17.46	12.9
-Signaling Molecules and Interaction	-Immune System Diseases	38.13	24.24	24.41	34.69	47.27	55.88	9.115	19.43	6.18	14.71	11.23
Cellular Processes	-Immune System Diseases	239.9	171.2	190.2	193.3	333.2	342.5	77.21	94.66	40.82	72.55	68.09
-Hemoglobin	-Immune System Diseases	0.002746	0.003496	0.00278	0.00224	0.002271	0.0009531	0.0007653	0.001354	0.02325	0.0001326	0.002813
-Vesicular Transport	-Immune System Diseases	35.02	32.59	24.4	33.22	41.84	51.76	15.66	26.88	8.309	22.45	14.42
-Cytoskeleton	-Immune System Diseases	175.8	122.2	140.6	137	241.8	251.3	51.28	55.63	26.18	41.24	43.7
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	12.95	9.234	9.399	10.5	14.72	12.68	5.764	5.088	3.15	4.927	4.952
-Cell Communication	-Immune System Diseases	16.18	7.198	15.78	12.66	34.78	26.74	4.499	7.063	3.164	3.941	5.008
Metabolism	-Immune System Diseases	273.1	189.4	156.2	263.6	381.5	257.6	117.6	182.3	61.76	168	121.5
-Membrane Transport	-Immune System Diseases	3.044	0.9148	0.9569	1.14	3.158	2.437	0.4513	1.608	0.5298	1.025	0.656
-Central Carbon Metabolism	-Immune System Diseases	110.6	86.34	69.91	110.4	170.9	122.1	48.06	62.71	24.47	64.33	50.73
-Energy Metabolism	-Immune System Diseases	32.72	22.98	15.57	30.2	34.18	24.23	14.75	23.19	8.007	29.53	15.45
-Biosynthesis	-Immune System Diseases	90.29	53.83	49.2	91.97	135.2	78.13	37.48	68.67	19.99	53.91	39.46
-Other Enzymes	-Immune System Diseases	36.45	25.32	20.58	29.93	38.03	30.68	16.84	26.13	8.761	19.21	15.19
Organismal Systems	-Immune System Diseases	14.49	15.01	11.91	9.69	19.25	19.18	6.479	9.391	3.326	4.146	6.13
-Immune System	-Immune System Diseases	2.138	2.998	0.967	2.014	2.451	3.792	0.7017	2.287	0.3874	0.5495	0.803
-Endocrine System	-Immune System Diseases	1.411	2.097	1.898	1.295	2.297	2.187	1.577	2.161	0.3667	0.9436	1.303
-Circulatory System	-Immune System Diseases	3.5	1.807	4.031	1.242	5.834	4.53	0.7362	0.6007	0.4029	0.2587	0.7036
-Digestive System	-Immune System Diseases	3.661	2.074	2.731	2.598	4.125	3.759	2.017	2.562	1.495	1.137	1.728
-Excretory System	-Immune System Diseases	0.9496	3.529	0.7099	0.7621	0.7827	0.9981	0.4043	0.3244	0.2315	0.3892	0.4932
-Nervous System	-Immune System Diseases	1.783	1.057	0.6488	1.115	1.251	1.179	0.5629	0.5177	0.3635	0.622	0.6393
-Sensory System	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Development	-Immune System Diseases	0.974	1.389	0.8707	0.5818	2.437	2.683	0.4474	0.9221	0.05194	0.219	0.4337
-Environmental Adaptation	-Immune System Diseases	0.07271	0.05683	0.05217	0.08167	0.07181	0.04842	0.03169	0.01727	0.02653	0.02652	0.0264
Human Diseases	-Immune System Diseases	9.585	7.386	6.436	8.555	10.15	8.213	5.307	5.388	3.742	5.832	4.584
-Cancers	-Immune System Diseases	4.359	3.347	3.012	3.957	4.539	3.333	2.297	2.124	1.342	2.27	1.558
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	1.884	1.369	0.9163	1.215	1.81	1.103	0.8346	0.9869	0.7032	0.7598	0.8869
