Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
-RNA Family	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	52.3	33.1	50.83	61.79	65.85	84.98	33.35	53.52	29.97	60.15	38.89
-Signal Transduction	-Environmental Adaptation	14.44	13.57	12.11	18.82	17.04	23.64	12.65	14.09	11.64	15.83	12.69
-Signaling Molecules and Interaction	-Environmental Adaptation	37.86	19.53	36.69	39.49	47.1	61.35	19.02	39.42	17.89	44.32	26.21
Cellular Processes	-Environmental Adaptation	287.4	193.6	279.5	252.1	354.3	377.1	163.2	195.4	129.5	168.5	134.1
-Hemoglobin	-Environmental Adaptation	0.001667	0.003226	0.004335	1.092e-07	0.00131	0.0007225	5.11e-08	0.003394	0.05598	1.793e-07	0.005831
-Vesicular Transport	-Environmental Adaptation	23.53	23.38	25.52	29.95	27.82	52.26	20.11	33.5	15.28	42.19	22.03
-Cytoskeleton	-Environmental Adaptation	205.7	145	204.9	172.8	256.7	282.6	103.7	133.2	89.1	105	85.45
-Cell Motility	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	19.38	13.57	14.31	19.45	16.63	11.38	15.96	9.781	12.82	18.8	12.5
-Cell Communication	-Environmental Adaptation	21.14	11.59	24.05	16.53	38.05	30.82	10.93	19	12.24	10.61	10.3
Metabolism	-Environmental Adaptation	378.3	314.8	276	387.1	450.6	327.6	290.8	560.6	294.9	559.7	295.8
-Membrane Transport	-Environmental Adaptation	4.302	1.346	1.585	2.303	3.131	2.758	1.661	3.885	2.37	4.423	1.467
-Central Carbon Metabolism	-Environmental Adaptation	51.11	42.41	38.85	68.39	73.41	56.4	41.67	73.81	34.87	80.15	39.08
-Energy Metabolism	-Environmental Adaptation	26.78	22.36	17.84	28	25.05	27.67	22	28.68	15.83	45.81	26.68
-Biosynthesis	-Environmental Adaptation	92.83	71.2	65.05	95.78	125	71.84	60.34	154.3	70.63	156	76.94
-Other Enzymes	-Environmental Adaptation	197.5	163.4	144.3	189.3	220.2	168.9	161.7	268.8	146.6	281.2	151.3
Organismal Systems	-Environmental Adaptation	94.14	79	81.75	103.7	114.1	126.6	66.08	96.71	43.64	90.22	76.92
-Immune System	-Environmental Adaptation	21.63	19.63	17.72	29.88	25.54	41.09	15.3	31.9	16.93	40.01	24.6
-Endocrine System	-Environmental Adaptation	8.313	7.515	7.964	9.176	9.76	21	7.663	17.9	4.213	15.63	9.194
-Circulatory System	-Environmental Adaptation	9.108	7.263	9.672	5.505	13.64	12.03	5.926	6.932	4.854	7.119	5.502
-Digestive System	-Environmental Adaptation	15.26	7.886	9.507	16.09	19.67	10.44	7.166	17.15	8.825	9.618	8.987
-Excretory System	-Environmental Adaptation	5.07	6.12	6.507	7.579	6.52	9.395	5.173	9.033	3.615	12.06	4.501
-Nervous System	-Environmental Adaptation	12.14	10.97	10.28	13.35	10.96	14.14	9.54	5.587	5.334	12.07	9.798
-Sensory System	-Environmental Adaptation	0.1582	0.6785	0.2557	0.2952	0.2557	0.4277	0.2681	0.1245	0.1324	0.2357	0.1455
-Development	-Environmental Adaptation	1.932	2.537	1.863	1.365	3.382	4.191	1.305	3.065	0.5839	1.356	1.294
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	145.6	129.3	105.1	137	141.7	132	91.9	161.8	97.41	149.8	105.5
-Cancers	-Environmental Adaptation	14.01	12.62	11.05	12.36	10.64	9.195	11.17	12.12	13.35	15.29	8.136
-Immune System Diseases	-Environmental Adaptation	20.05	24.01	11.79	21.03	18.58	14.86	13.21	19.87	13.39	22.61	20.38
-Neurodegenerative Diseases	-Environmental Adaptation	50.89	38.75	31.99	48.36	46.05	41.58	31.41	57.78	34.18	82.53	38.62
-Cardiovascular Diseases	-Environmental Adaptation	3.803	2.175	6.009	4.408	4.744	9.903	3.046	2.552	2.143	5.641	2.873
-Metabolic Diseases	-Environmental Adaptation	0.1086	0.0308	0.03912	0.1367	0.08876	0.107	0.5737	0.1867	0.142	0.2642	0.09123
-Infectious Diseases	-Environmental Adaptation	22.45	26.27	22.86	24.38	27.52	34.01	16.34	29.59	19.58	20.88	14.85
Not Mapped	-Environmental Adaptation	381.9	257.9	295.5	369.7	411.4	334.8	277.9	365.1	271.1	386.9	289.1
-Not Mapped	-Environmental Adaptation	381.9	257.9	295.5	369.7	411.4	334.8	277.9	365.1	271.1	386.9	289.1
TOTAL	Human Diseases	12.94	12.07	13.83	13.24	14.51	13.49	14.9	12.96	14.32	11.63	12.69
MAPPED	Human Diseases	10.62	10.05	11.37	10.89	11.76	11.1	12.24	10.71	11.68	9.362	10.21
Genetic Information Processing	Human Diseases	4.553	3.777	4.548	4.651	3.988	3.393	5.783	3.977	5.427	3.447	4.649
-Transcription	Human Diseases	0.5888	0.5307	0.4707	0.5053	0.4951	0.3401	0.7144	0.3341	0.5989	0.4243	0.4567
-Translation	Human Diseases	1.968	1.283	1.903	1.961	1.739	1.383	2.289	1.588	2.255	1.339	1.955
-Folding, Sorting and Degradation	Human Diseases	1.314	1.11	1.419	1.367	1.207	1.171	1.731	1.424	1.612	1.035	1.343
-DNA Maintenance	Human Diseases	0.7858	0.9595	0.7439	0.8004	0.6969	0.5052	0.9995	0.5759	0.8941	0.653	0.7796
-RNA Family	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0.3488	0.2947	0.3717	0.3405	0.3625	0.4456	0.277	0.3308	0.3015	0.3125	0.3015
-Signal Transduction	Human Diseases	0.11	0.1089	0.1186	0.1418	0.1135	0.1333	0.1087	0.08556	0.1022	0.0897	0.1042
-Signaling Molecules and Interaction	Human Diseases	0.222	0.1744	0.2494	0.2049	0.249	0.3261	0.1711	0.2447	0.18	0.1876	0.1726
Cellular Processes	Human Diseases	1.694	1.591	2.221	1.45	2.356	2.731	1.434	1.208	1.277	0.9982	1.116
-Hemoglobin	Human Diseases	1.145e-05	2.651e-05	3.614e-05	5.798e-10	9.34e-06	5.474e-06	4.829e-10	2.098e-05	0.0006416	4.36e-10	5.152e-05
-Vesicular Transport	Human Diseases	0.1747	0.2248	0.2154	0.1631	0.1923	0.2831	0.2122	0.2333	0.1708	0.202	0.1664
-Cytoskeleton	Human Diseases	1.224	1.033	1.552	1.075	1.72	1.911	0.9837	0.8143	0.7911	0.5755	0.704
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.1663	0.185	0.2105	0.162	0.1838	0.158	0.224	0.1007	0.1843	0.115	0.1281
-Cell Communication	Human Diseases	0.1429	0.09322	0.2239	0.1207	0.2684	0.2335	0.108	0.1172	0.1279	0.05967	0.09764
Metabolism	Human Diseases	2.599	2.436	2.558	2.822	3.215	2.482	3.159	3.241	2.852	3.085	2.761
-Membrane Transport	Human Diseases	0.03869	0.01959	0.02749	0.02592	0.02976	0.02816	0.02532	0.03345	0.02671	0.03109	0.01987
-Central Carbon Metabolism	Human Diseases	0.384	0.4073	0.4099	0.4917	0.5193	0.4538	0.4534	0.4695	0.414	0.5327	0.4345
-Energy Metabolism	Human Diseases	0.1735	0.1579	0.1459	0.1323	0.1934	0.1572	0.1664	0.1665	0.1625	0.1959	0.1343
-Biosynthesis	Human Diseases	0.6959	0.5854	0.6512	0.6992	0.8818	0.6556	0.7336	0.8903	0.6638	0.8721	0.7309
-Other Enzymes	Human Diseases	1.357	1.268	1.33	1.382	1.554	1.28	1.613	1.668	1.466	1.524	1.413
Organismal Systems	Human Diseases	0.6044	0.6103	0.6664	0.6083	0.6637	0.7638	0.6002	0.719	0.5534	0.4594	0.5197
-Immune System	Human Diseases	0.1623	0.1679	0.1495	0.1448	0.1471	0.1971	0.1372	0.2134	0.137	0.1318	0.1621
-Endocrine System	Human Diseases	0.1199	0.05912	0.118	0.1587	0.08828	0.1458	0.1123	0.1763	0.0982	0.09002	0.08
-Circulatory System	Human Diseases	0.05423	0.04546	0.07413	0.03301	0.07271	0.07204	0.05015	0.03301	0.03737	0.03401	0.04105
-Digestive System	Human Diseases	0.1015	0.0557	0.08765	0.09807	0.1269	0.08664	0.07797	0.1199	0.07639	0.06966	0.0653
-Excretory System	Human Diseases	0.04488	0.06289	0.05346	0.05032	0.04572	0.07118	0.05499	0.08396	0.0414	0.05716	0.03467
-Nervous System	Human Diseases	0.04494	0.07468	0.03737	0.03577	0.03349	0.04485	0.04504	0.03576	0.03829	0.02634	0.03483
-Sensory System	Human Diseases	0.006147	0.0137	0.008852	0.007758	0.008104	0.01593	0.009184	0.005991	0.003965	0.003871	0.00603
-Development	Human Diseases	0.01429	0.02417	0.01772	0.01172	0.02386	0.03047	0.01623	0.01894	0.006513	0.008174	0.01502
-Environmental Adaptation	Human Diseases	0.006223	0.007063	0.00818	0.004709	0.005163	0.003587	0.007862	0.005629	0.009848	0.002138	0.006335
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.1084	0.09359	0.1168	0.1037	0.1013	0.09138	0.1215	0.09176	0.1411	0.102	0.08091
-Immune System Diseases	Human Diseases	0.1316	0.2185	0.09286	0.1302	0.1175	0.08576	0.1216	0.1475	0.158	0.124	0.1802
-Neurodegenerative Diseases	Human Diseases	0.3132	0.2737	0.2789	0.3083	0.3249	0.315	0.3418	0.3561	0.3227	0.4073	0.3424
-Cardiovascular Diseases	Human Diseases	0.0783	0.03879	0.06229	0.06079	0.06464	0.09017	0.06564	0.04165	0.03977	0.047	0.05427
-Metabolic Diseases	Human Diseases	0.0004107	0.0004098	0.0004128	0.000494	0.000352	0.0003621	0.00313	0.001154	0.001198	0.0002901	0.0003735
-Infectious Diseases	Human Diseases	0.2063	0.2251	0.247	0.2063	0.2329	0.2576	0.197	0.1979	0.1987	0.1701	0.2174
Not Mapped	Human Diseases	2.317	2.013	2.464	2.355	2.75	2.389	2.661	2.257	2.646	2.27	2.479
-Not Mapped	Human Diseases	2.317	2.013	2.464	2.355	2.75	2.389	2.661	2.257	2.646	2.27	2.479
TOTAL	-Cancers	112	129.2	118.4	143.9	137.5	118.3	115.7	90.13	105.9	78.52	128.3
MAPPED	-Cancers	91.95	107.6	97.27	118.3	111.5	97.37	95.04	74.44	86.35	63.2	103.3
Genetic Information Processing	-Cancers	39.29	43.76	38.92	50.41	39.22	31.1	44.48	27.59	40.42	23.8	46.09
-Transcription	-Cancers	4.857	5.854	4.163	5.524	4.791	3.035	5.478	2.432	4.773	2.827	4.483
-Translation	-Cancers	17.14	14.84	16.39	21.65	17.15	12.63	18.25	11.56	17.01	9.58	20.78
-Folding, Sorting and Degradation	-Cancers	10.99	12.33	12	14.56	10.72	10.63	13.43	9.406	12.03	6.987	13.18
-DNA Maintenance	-Cancers	6.307	10.74	6.367	8.67	6.556	4.804	7.321	4.191	6.607	4.408	7.652
-RNA Family	-Cancers	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	2.795	3.483	3.181	4.025	3.887	4.269	2.264	2.366	2.512	2.159	2.959
-Signal Transduction	-Cancers	0.9449	1.438	0.94	1.033	0.7939	1.052	0.9086	0.7946	0.9876	0.7146	1.382
-Signaling Molecules and Interaction	-Cancers	1.472	1.49	1.796	1.976	2.169	2.528	1.003	1.533	1.199	1.266	1.525
Cellular Processes	-Cancers	14.7	16.88	19.01	17.09	21.93	22.52	12.01	8.664	10.41	6.32	11.49
-Hemoglobin	-Cancers	8.755e-05	0.0002696	0.0003093	6.575e-09	8.3e-05	4.523e-05	4.299e-09	0.0001459	0.004038	5.527e-09	0.0005057
-Vesicular Transport	-Cancers	1.842	2.667	2.195	2.183	2.266	2.918	2.031	1.698	1.664	1.364	2.124
-Cytoskeleton	-Cancers	10.11	11.03	13.23	11.39	15.34	16.05	7.305	5.439	6.013	3.77	6.795
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	1.412	1.265	1.295	1.586	1.617	1.238	1.429	0.7831	1.047	1.141	1.303
-Cell Communication	-Cancers	1.178	0.9339	1.75	1.191	2.465	2.044	0.7416	0.7431	0.8689	0.4429	0.9584
Metabolism	-Cancers	21.26	26.34	21.26	28.21	30.8	22.54	23.51	22.67	20.21	20.82	26.78
-Membrane Transport	-Cancers	0.3071	0.1135	0.1435	0.1878	0.2586	0.2751	0.1487	0.2453	0.1629	0.2168	0.1261
-Central Carbon Metabolism	-Cancers	3.492	3.848	3.515	4.733	4.856	4.348	3.732	3.639	2.891	3.603	4.265
-Energy Metabolism	-Cancers	0.9816	1.32	1.208	1.276	1.719	1.399	1.026	0.8507	0.64	1.065	1.221
-Biosynthesis	-Cancers	5.496	6.002	5.403	6.424	9.631	5.881	5.405	6.481	4.856	5.299	7.174
-Other Enzymes	-Cancers	10.96	13.82	10.64	15.19	13.71	10.61	13.04	11.46	10.58	10.75	13.87
Organismal Systems	-Cancers	5.995	6.515	6.344	5.858	6.739	7.353	4.907	5.863	4.038	3.346	6.132
-Immune System	-Cancers	1.032	1.104	0.9779	1.17	1.167	1.52	0.7237	0.9966	0.7434	0.8783	1.051
-Endocrine System	-Cancers	0.4957	0.6442	0.5916	0.5575	0.5191	0.8721	0.5477	1.133	0.3155	0.7378	0.8147
-Circulatory System	-Cancers	0.3841	0.4312	0.6157	0.2504	0.6462	0.6464	0.2372	0.1532	0.1874	0.1962	0.2844
-Digestive System	-Cancers	0.6131	0.5016	0.7412	0.5039	0.9123	0.8447	0.6076	0.9291	0.6182	0.626	0.548
-Excretory System	-Cancers	0.3365	0.4304	0.4562	0.3716	0.4231	0.5203	0.3443	0.3609	0.2721	0.3399	0.3507
-Nervous System	-Cancers	0.3086	0.3801	0.3017	0.2973	0.3164	0.4836	0.3501	0.2556	0.2269	0.2969	0.3093
-Sensory System	-Cancers	0.02718	0.05377	0.03361	0.02735	0.03867	0.09383	0.03195	0.02325	0.01141	0.02092	0.03857
-Development	-Cancers	0.1218	0.2139	0.1686	0.1055	0.2484	0.2784	0.1169	0.1298	0.04015	0.07006	0.1425
-Environmental Adaptation	-Cancers	0.05739	0.07143	0.06771	0.05372	0.05318	0.03873	0.06264	0.06287	0.06876	0.02027	0.08169
Human Diseases	-Cancers	7.898	10.68	8.277	9.625	8.887	9.58	7.427	7.279	6.982	6.75	9.816
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.8122	1.294	0.6225	0.768	0.7921	0.7782	0.6767	0.7791	0.7561	0.9532	1.302
-Neurodegenerative Diseases	-Cancers	3.044	3.352	2.844	3.59	3.282	3.018	2.814	2.854	2.401	2.749	3.895
-Cardiovascular Diseases	-Cancers	0.398	0.1588	0.5101	0.2635	0.4824	0.6731	0.256	0.2013	0.1263	0.3447	0.2221
-Metabolic Diseases	-Cancers	0.002489	0.001262	0.001314	0.001505	0.001988	0.003469	0.01028	0.004128	0.003048	0.001328	0.001334
-Infectious Diseases	-Cancers	1.602	2.32	2.069	1.931	2.299	2.383	1.464	1.979	1.346	1.366	1.825
Not Mapped	-Cancers	20.05	21.55	21.09	25.58	26.07	20.95	20.67	15.69	19.56	15.32	25.07
-Not Mapped	-Cancers	20.05	21.55	21.09	25.58	26.07	20.95	20.67	15.69	19.56	15.32	25.07
TOTAL	-Immune System Diseases	92.29	50.41	140.7	99.82	107.4	127	117	79.31	91.68	83.93	61.6
MAPPED	-Immune System Diseases	75.77	42	115.6	82.07	87.02	104.5	96.12	65.5	74.75	67.55	49.56
Genetic Information Processing	-Immune System Diseases	32.33	17.31	46.22	34.8	30.64	33.94	45.67	24.45	35.03	25.25	22
-Transcription	-Immune System Diseases	3.727	2.235	4.582	3.611	3.505	3.092	5.202	2.048	3.839	2.905	2.11
-Translation	-Immune System Diseases	13.85	5.612	18.74	14.56	13.09	13.18	17.92	9.757	14.3	9.909	9.601
-Folding, Sorting and Degradation	-Immune System Diseases	9.452	5.532	14.53	10.79	9.055	12.6	14.26	9.093	10.66	7.818	6.504
-DNA Maintenance	-Immune System Diseases	5.501	4.151	7.795	6.013	5.179	5.28	8.228	3.706	6.089	4.886	3.907
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	2.207	1.365	3.391	2.465	2.619	4.285	2.186	1.966	2.016	2.087	1.363
-Signal Transduction	-Immune System Diseases	0.6905	0.5654	1.1	0.8591	0.8388	1.294	0.9403	0.6175	0.8224	0.7	0.5459
-Signaling Molecules and Interaction	-Immune System Diseases	1.423	0.751	2.401	1.494	1.78	3.192	1.245	1.442	1.194	1.259	0.811
Cellular Processes	-Immune System Diseases	12.39	7.142	21.08	11.99	17.5	25.37	12.27	7.792	8.861	7.45	5.563
-Hemoglobin	-Immune System Diseases	9.298e-05	0.0001313	0.0003677	6.42e-09	8.689e-05	5.566e-05	4.763e-09	0.0001284	0.003901	4.113e-09	0.0002427
-Vesicular Transport	-Immune System Diseases	1.174	0.9738	1.836	1.257	1.497	2.56	1.522	1.687	1.141	1.504	0.8144
-Cytoskeleton	-Immune System Diseases	8.867	4.378	15.62	8.215	12.4	17.08	7.742	4.843	5.474	4.114	3.294
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	1.058	0.7403	1.588	1.085	1.236	1.329	1.496	0.6041	1.105	0.8223	0.677
-Cell Communication	-Immune System Diseases	1.053	0.4881	2.2	0.9521	2.033	2.685	0.9285	0.7503	0.8818	0.5685	0.5498
Metabolism	-Immune System Diseases	18.48	10.85	26.01	21.67	24.38	25.41	24.22	20.84	18.6	22.75	13.3
-Membrane Transport	-Immune System Diseases	0.2098	0.07629	0.2126	0.1703	0.189	0.2252	0.1613	0.196	0.1506	0.1946	0.08643
-Central Carbon Metabolism	-Immune System Diseases	2.699	1.767	3.295	3.771	4.731	4.267	3.556	3.234	2.604	3.827	2.476
-Energy Metabolism	-Immune System Diseases	1.318	0.8051	1.5	1.48	1.645	1.833	1.585	1.129	0.8464	1.371	0.8294
-Biosynthesis	-Immune System Diseases	4.563	2.394	6.711	5.106	6.172	5.961	6.002	5.636	4.2	5.846	3.192
-Other Enzymes	-Immune System Diseases	8.687	5.802	12.38	10.4	11.9	11.37	12.16	9.576	9.279	10.1	6.553
Organismal Systems	-Immune System Diseases	4.593	2.857	5.866	4.12	5.187	6.941	4.938	4.44	4.04	3.686	2.797
-Immune System	-Immune System Diseases	1.395	0.8533	1.781	1.188	1.505	2.228	1.118	1.342	1.054	0.9567	0.7515
-Endocrine System	-Immune System Diseases	0.6103	0.2706	0.7198	0.8537	0.6429	1.007	0.6494	0.9414	0.4871	0.5478	0.3979
-Circulatory System	-Immune System Diseases	0.3927	0.2475	0.8204	0.2564	0.6201	0.8098	0.3694	0.2003	0.2479	0.2118	0.2194
-Digestive System	-Immune System Diseases	0.6577	0.2479	0.8064	0.6936	0.971	0.7129	0.5389	0.6404	0.5469	0.5759	0.3728
-Excretory System	-Immune System Diseases	0.2634	0.2235	0.4208	0.3306	0.2881	0.5917	0.3917	0.4747	0.2693	0.3533	0.1462
-Nervous System	-Immune System Diseases	0.4106	0.3314	0.4358	0.3808	0.3836	0.6215	0.417	0.2777	0.28	0.2065	0.1938
-Sensory System	-Immune System Diseases	0.03674	0.04341	0.05296	0.03465	0.04268	0.1024	0.04367	0.02729	0.01967	0.01894	0.0264
-Development	-Immune System Diseases	0.0942	0.1372	0.1741	0.108	0.1866	0.2848	0.1336	0.1182	0.05873	0.06445	0.0865
-Environmental Adaptation	-Immune System Diseases	0.04311	0.0354	0.06201	0.03974	0.04938	0.04349	0.0752	0.03182	0.05359	0.02071	0.04148
Human Diseases	-Immune System Diseases	6.276	4.339	8.918	6.571	6.999	8.881	6.911	5.947	5.725	6.626	4.589
-Cancers	-Immune System Diseases	1.177	0.6679	1.428	1.168	1.164	1.155	1.108	1.165	0.9036	0.9199	0.7148
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	2.194	1.208	2.714	2.299	2.296	2.848	2.481	2.059	2.083	3.211	1.597
-Cardiovascular Diseases	-Immune System Diseases	0.49	0.1638	0.5248	0.441	0.4524	0.7341	0.4182	0.2891	0.2277	0.3114	0.249
-Metabolic Diseases	-Immune System Diseases	0.00547	0.004234	0.0123	0.004555	0.007996	0.005247	0.03014	0.0094	0.007594	0.008078	0.004647
-Infectious Diseases	-Immune System Diseases	1.161	1.015	1.939	1.684	1.465	2.373	1.255	1.328	1.257	1.333	1.005
Not Mapped	-Immune System Diseases	16.52	8.409	25.07	17.75	20.35	22.49	20.9	13.81	16.93	16.38	12.03
-Not Mapped	-Immune System Diseases	16.52	8.409	25.07	17.75	20.35	22.49	20.9	13.81	16.93	16.38	12.03
TOTAL	-Neurodegenerative Diseases	40.6	41.3	49.9	39.61	42.99	42.04	41.08	33.42	42.95	26.2	36.98
MAPPED	-Neurodegenerative Diseases	33.33	34.41	41.01	32.57	34.84	34.59	33.75	27.6	35.01	21.08	29.75
Genetic Information Processing	-Neurodegenerative Diseases	14.01	13.49	16.62	14.51	12.59	11.13	16.06	10.65	16.49	8.197	13.49
-Transcription	-Neurodegenerative Diseases	1.64	1.85	1.677	1.529	1.493	1.077	1.873	0.8521	1.82	0.9277	1.295
-Translation	-Neurodegenerative Diseases	6.093	4.475	6.617	5.841	5.259	4.348	6.223	4.157	6.681	3.146	5.711
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3.856	3.837	5.28	4.44	3.406	3.859	4.947	3.799	4.897	2.395	3.855
-DNA Maintenance	-Neurodegenerative Diseases	2.42	3.487	2.793	2.496	2.057	1.723	2.848	1.642	2.653	1.574	2.395
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	0.9304	0.9583	1.25	1.078	1.058	1.477	0.7474	0.9162	0.8744	0.6401	0.7706
-Signal Transduction	-Neurodegenerative Diseases	0.3127	0.4426	0.3578	0.428	0.3311	0.3926	0.3051	0.2177	0.3573	0.2145	0.2748
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.6566	0.5899	0.8837	0.6182	0.7478	1.063	0.436	0.6549	0.5459	0.4141	0.4913
Cellular Processes	-Neurodegenerative Diseases	5.197	5.534	7.771	4.527	6.683	7.788	4.305	3.383	3.881	2.299	3.042
-Hemoglobin	-Neurodegenerative Diseases	3.277e-05	8.846e-05	0.0001304	1.642e-09	2.823e-05	1.691e-05	1.32e-09	5.512e-05	0.00166	9.902e-10	0.0001457
-Vesicular Transport	-Neurodegenerative Diseases	0.5576	0.7397	0.7632	0.5186	0.6026	0.8521	0.6084	0.6767	0.5721	0.4961	0.51
-Cytoskeleton	-Neurodegenerative Diseases	3.589	3.743	5.656	3.259	4.896	5.85	2.731	2.025	2.404	1.323	1.901
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.4654	0.6124	0.6438	0.4746	0.5578	0.4973	0.6388	0.2511	0.5598	0.2946	0.4134
-Cell Communication	-Neurodegenerative Diseases	0.4206	0.3468	0.7519	0.3401	0.8261	0.7458	0.3083	0.3276	0.3803	0.1463	0.2808
Metabolism	-Neurodegenerative Diseases	7.445	8.211	8.627	8.005	9.886	7.986	8.657	8.66	8.628	7.023	8.065
-Membrane Transport	-Neurodegenerative Diseases	0.1045	0.06967	0.07925	0.07801	0.0882	0.07964	0.07607	0.07786	0.08117	0.06533	0.05338
-Central Carbon Metabolism	-Neurodegenerative Diseases	1.004	1.186	1.214	1.333	1.597	1.356	1.252	1.277	1.106	1.174	1.099
-Energy Metabolism	-Neurodegenerative Diseases	0.4154	0.4684	0.4561	0.3649	0.5288	0.4773	0.4168	0.3856	0.387	0.4223	0.3682
-Biosynthesis	-Neurodegenerative Diseases	1.886	1.828	2.033	2.018	2.64	1.949	2.096	2.54	2.016	1.927	1.929
-Other Enzymes	-Neurodegenerative Diseases	3.984	4.139	4.555	4.08	4.952	4.147	4.707	4.56	4.454	3.758	3.897
Organismal Systems	-Neurodegenerative Diseases	1.679	1.763	2.105	1.765	1.811	2.244	1.736	1.795	1.582	1.037	1.423
-Immune System	-Neurodegenerative Diseases	0.5227	0.6134	0.5573	0.4199	0.4451	0.6432	0.3835	0.5549	0.4819	0.2842	0.4553
-Endocrine System	-Neurodegenerative Diseases	0.2934	0.1819	0.3524	0.4623	0.253	0.4356	0.3371	0.4472	0.2928	0.1624	0.2332
-Circulatory System	-Neurodegenerative Diseases	0.1632	0.1759	0.2946	0.1022	0.2297	0.2413	0.1199	0.09354	0.1197	0.07815	0.1355
-Digestive System	-Neurodegenerative Diseases	0.2955	0.1812	0.2701	0.3022	0.3282	0.2712	0.2057	0.2991	0.2477	0.1653	0.1728
-Excretory System	-Neurodegenerative Diseases	0.1284	0.2093	0.2031	0.1403	0.1243	0.2259	0.147	0.2257	0.1232	0.1338	0.08738
-Nervous System	-Neurodegenerative Diseases	0.1374	0.2323	0.1613	0.1129	0.1116	0.1747	0.1479	0.08208	0.1493	0.06351	0.119
-Sensory System	-Neurodegenerative Diseases	0.01873	0.04396	0.03173	0.0193	0.02786	0.04052	0.02757	0.01682	0.01348	0.008918	0.01848
-Development	-Neurodegenerative Diseases	0.04002	0.07395	0.06413	0.02938	0.07344	0.09921	0.04154	0.0517	0.01679	0.01712	0.03828
-Environmental Adaptation	-Neurodegenerative Diseases	0.01779	0.02515	0.02282	0.01405	0.01588	0.01255	0.02293	0.01651	0.02864	0.004675	0.01851
Human Diseases	-Neurodegenerative Diseases	2.861	3.251	3.286	2.901	3.075	3.174	2.916	2.8	3.038	2.298	2.915
-Cancers	-Neurodegenerative Diseases	0.2753	0.2889	0.3455	0.2613	0.2654	0.263	0.3301	0.2222	0.3617	0.2628	0.2362
-Immune System Diseases	-Neurodegenerative Diseases	0.4399	0.7104	0.368	0.3872	0.3948	0.3483	0.3246	0.4156	0.4574	0.3075	0.6176
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.2931	0.1094	0.2492	0.1862	0.2188	0.3113	0.137	0.1371	0.1267	0.1211	0.1364
-Metabolic Diseases	-Neurodegenerative Diseases	0.001592	0.001156	0.001246	0.001611	0.001083	0.00115	0.01006	0.002911	0.003473	0.0008457	0.001108
-Infectious Diseases	-Neurodegenerative Diseases	0.6038	0.6935	0.7452	0.5986	0.6185	0.8138	0.5202	0.4922	0.6206	0.3589	0.5475
Not Mapped	-Neurodegenerative Diseases	7.27	6.889	8.89	7.045	8.151	7.445	7.338	5.819	7.932	5.111	7.224
-Not Mapped	-Neurodegenerative Diseases	7.27	6.889	8.89	7.045	8.151	7.445	7.338	5.819	7.932	5.111	7.224
TOTAL	-Cardiovascular Diseases	158.8	331	197.1	172.8	184	135.6	222.7	268.1	288.4	229.2	213.6
MAPPED	-Cardiovascular Diseases	130.3	275.8	162	142.1	149.2	111.6	182.9	221.4	235.2	184.5	171.9
Genetic Information Processing	-Cardiovascular Diseases	56.38	113.2	65.85	60.87	52.84	34.1	86.42	83.5	110.4	71.61	78.4
-Transcription	-Cardiovascular Diseases	6.863	13.68	6.818	6.863	6.31	3.478	9.544	6.947	12.98	8.365	7.848
