Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
-Vesicular Transport	-Development	5.249	2.551	4.752	5.996	4.379	4.541	4.541	5.924	5.295	9.276	3.684
-Cytoskeleton	-Development	44.5	17.31	34.26	41.01	37.82	25.14	26.97	21.01	31.22	35.49	19.05
-Cell Motility	-Development	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Development	6.075	1.625	5.627	5.259	3.192	1.706	7.706	2.202	11.05	8.021	5.006
-Cell Communication	-Development	3.744	1.338	4.409	2.957	4.773	3.125	2.448	2.13	3.805	2.863	2.434
Metabolism	-Development	117.1	44.78	80.67	119.4	106.2	51.75	107.2	110.8	125.4	233.2	95.68
-Membrane Transport	-Development	2.358	0.6275	1.036	1.817	0.7005	0.6737	0.9949	1.417	2.028	3.037	1.226
-Central Carbon Metabolism	-Development	13.38	5.011	12.49	13.36	15.39	8.675	14.81	15.5	14.77	29.08	13.69
-Energy Metabolism	-Development	6.957	3.047	4.946	6.677	4.66	3.468	7.235	5.308	8.156	16.01	6.24
-Biosynthesis	-Development	21.87	9.887	18.54	20.75	17.59	12.33	21.97	29.78	27.11	52.67	24.1
-Other Enzymes	-Development	63.78	23.43	43.39	67.38	53.45	26.33	61.59	58.53	73.32	119.1	50.34
Organismal Systems	-Development	17.16	8.535	13.4	17.09	14.33	10.22	13.92	16.67	14.93	20.82	11.01
-Immune System	-Development	4.02	1.514	2.537	4.331	2.852	2.73	2.385	3.417	3.157	3.845	2.211
-Endocrine System	-Development	1.696	1.077	2.164	2.115	1.619	1.124	2.441	2.377	1.593	2.306	2.206
-Circulatory System	-Development	3.23	1.062	2.731	2.153	3.31	1.534	2.478	1.611	2.851	3.044	1.97
-Digestive System	-Development	2.34	0.3319	0.8883	2.26	2.074	0.5562	0.9422	3.16	1.672	3.606	0.5518
-Excretory System	-Development	1.66	1.401	1.727	1.331	1.107	1.207	1.852	1.55	2.24	2.141	1.609
-Nervous System	-Development	0.3451	0.1878	0.4391	0.4399	0.2416	0.3552	0.5123	0.3259	0.5149	0.6434	0.2902
-Sensory System	-Development	0.02509	0.01746	0.02521	0.03073	0.0279	0.01639	0.03266	0.02553	0.03351	0.03701	0.02423
-Development	-Development	1	1	1	1	1	1	1	1	1	1	1
-Environmental Adaptation	-Development	0.03848	0.01235	0.06365	0.08219	0.018	0.02588	0.02639	0.02159	0.157	0.05497	0.05358
Human Diseases	-Development	62.33	24.35	39.27	67.41	43.01	25.46	47.72	48.89	69.54	99.92	56.77
-Cancers	-Development	5.831	2.049	4.38	5.13	2.297	1.98	4.165	4.277	11.35	8.703	3.93
-Immune System Diseases	-Development	3.814	3.607	2.7	3.904	1.158	0.9962	5.888	3.051	20.72	5.331	3.223
-Neurodegenerative Diseases	-Development	13.99	4.756	8.315	13.47	12.21	5.994	12.73	13.82	14.54	31.75	11.71
-Cardiovascular Diseases	-Development	1.47	0.07425	0.8675	1.418	0.8708	1.228	0.7193	0.3845	0.9212	1.292	0.4569
-Metabolic Diseases	-Development	0.00278	0.0003726	0.0001095	0.0008332	0.004992	0.002539	0.004248	0.005216	0.001218	0.0195	0.007632
-Infectious Diseases	-Development	6.458	2.856	6.236	7.279	4.9	4.784	7.354	6.419	10.6	8.512	6.296
Not Mapped	-Development	136.8	45.02	100.2	136	112.6	59.78	115.6	95.06	142.9	209.8	108.1
-Not Mapped	-Development	136.8	45.02	100.2	136	112.6	59.78	115.6	95.06	142.9	209.8	108.1
TOTAL	-Environmental Adaptation	123.8	118.4	122.8	96.77	160	191.5	131.9	119.8	82.91	183.5	123.8
MAPPED	-Environmental Adaptation	99.37	97.2	97.56	77.48	125.8	151.2	105.9	96.74	66.51	144.4	98.15
Genetic Information Processing	-Environmental Adaptation	51.48	47.1	48.58	39.66	56.68	61.95	57.32	43.85	36.03	64.7	50.95
-Transcription	-Environmental Adaptation	4.775	4.762	4.062	3.273	5.024	4.589	5.378	2.909	3.261	5.768	3.727
-Translation	-Environmental Adaptation	25.48	17.13	23.55	19.17	28.58	28.76	28.32	20.29	17.46	28.68	24.89
-Folding, Sorting and Degradation	-Environmental Adaptation	10.7	9.96	11.43	8.479	11.29	15.95	12.74	11.38	8.24	14.46	11.14
-DNA Maintenance	-Environmental Adaptation	10.52	15.25	9.541	8.736	11.78	12.65	10.89	9.263	7.066	15.79	11.19
-RNA Family	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	3.647	3.327	4.31	3.483	5.171	8.746	2.779	3.201	2.243	5.067	3.307
-Signal Transduction	-Environmental Adaptation	1.613	1.741	1.735	1.827	2.105	3.22	1.462	1.014	1.067	2.032	1.343
-Signaling Molecules and Interaction	-Environmental Adaptation	2.034	1.586	2.575	1.656	3.066	5.526	1.317	2.188	1.177	3.035	1.964
Cellular Processes	-Environmental Adaptation	11.36	11.84	12.76	8.356	16.34	23.7	10.3	8.425	6.129	11.3	7.847
-Hemoglobin	-Environmental Adaptation	0.000248	0.0006136	0.0008506	5.844e-10	0.0002538	0.0001979	5.881e-10	0.0004987	0.0079	9.93e-10	0.001185
-Vesicular Transport	-Environmental Adaptation	1.847	2.144	2.036	1.32	2.269	4.215	2.208	2.073	1.175	2.868	1.655
-Cytoskeleton	-Environmental Adaptation	7.303	7.584	7.921	5.375	10.63	15.42	5.757	4.812	3.403	6.201	4.321
-Cell Motility	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	1.654	1.793	2.077	1.296	2.251	2.432	1.99	1.122	1.252	1.822	1.471
-Cell Communication	-Environmental Adaptation	0.5561	0.3205	0.7295	0.3639	1.19	1.356	0.3412	0.417	0.2902	0.4041	0.3988
Metabolism	-Environmental Adaptation	19.53	19.57	18.96	15.74	30.97	32.51	22.94	26.27	13.42	42.33	21.73
-Membrane Transport	-Environmental Adaptation	0.4753	0.408	0.3645	0.3229	0.4421	0.6619	0.4521	0.4161	0.294	0.6486	0.385
-Central Carbon Metabolism	-Environmental Adaptation	3.477	3.515	3.535	2.884	5.355	6.525	3.918	4.075	2.244	7.408	3.494
-Energy Metabolism	-Environmental Adaptation	1.017	1.017	1.165	0.8325	1.848	2.099	1.205	1.063	0.5504	2.356	1.118
-Biosynthesis	-Environmental Adaptation	4.478	4.564	4.583	3.332	9.123	7.979	4.89	6.819	3.456	9.727	5.648
-Other Enzymes	-Environmental Adaptation	10.08	10.07	9.318	8.367	14.2	15.24	12.48	13.9	6.877	22.05	11.09
Organismal Systems	-Environmental Adaptation	4.383	4.845	4.762	3.48	5.817	9.425	4.045	5.073	2.701	5.152	3.777
-Immune System	-Environmental Adaptation	1.032	0.9517	0.9354	0.738	1.156	2.802	0.7228	1.145	0.5246	1.28	0.8053
-Endocrine System	-Environmental Adaptation	0.5264	0.6892	0.8094	0.505	0.8477	1.582	0.8014	0.8611	0.3104	0.7555	0.7243
-Circulatory System	-Environmental Adaptation	0.5242	0.5194	0.7229	0.2323	0.9783	1.314	0.3416	0.2403	0.1938	0.3438	0.3548
-Digestive System	-Environmental Adaptation	0.5417	0.2548	0.3674	0.4399	0.735	0.812	0.3699	1.193	0.2791	0.9106	0.2238
-Excretory System	-Environmental Adaptation	0.3835	1.019	0.4947	0.32	0.4862	0.7682	0.4306	0.3257	0.2587	0.5571	0.3817
-Nervous System	-Environmental Adaptation	0.2589	0.2475	0.2752	0.1647	0.3804	0.7863	0.2358	0.1772	0.07866	0.1797	0.147
-Sensory System	-Environmental Adaptation	0.009687	0.01505	0.009477	0.006738	0.01443	0.01688	0.01049	0.009986	0.004326	0.01239	0.01729
-Development	-Environmental Adaptation	0.1074	0.1476	0.1473	0.0737	0.2187	0.3437	0.1329	0.1203	0.05107	0.1129	0.1224
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	8.973	10.52	8.182	6.762	10.79	14.85	8.533	9.92	5.99	15.83	10.53
-Cancers	-Environmental Adaptation	0.8281	0.6127	0.6934	0.4862	0.7274	1.167	0.7795	0.8961	0.5794	1.556	0.7073
-Immune System Diseases	-Environmental Adaptation	1.47	2.648	1.026	1.263	0.9582	0.8732	1.349	1.074	1.058	0.9005	1.636
-Neurodegenerative Diseases	-Environmental Adaptation	3.592	3.639	3.363	2.778	4.375	5.454	3.799	4.103	2.637	7.369	3.974
-Cardiovascular Diseases	-Environmental Adaptation	0.6365	0.4348	0.5528	0.292	0.7015	1.101	0.3248	0.2808	0.2026	0.4879	0.3862
-Metabolic Diseases	-Environmental Adaptation	0.0002984	5.502e-05	4.035e-05	0.0001519	0.001971	0.001912	0.0005647	0.0008104	0.0001497	0.002203	0.0009339
-Infectious Diseases	-Environmental Adaptation	2.064	3.185	2.45	1.943	2.905	4.126	2.28	2.643	1.513	3.537	2.505
Not Mapped	-Environmental Adaptation	24.43	21.18	25.28	19.29	34.21	40.31	26.01	23.03	16.4	39.11	25.69
-Not Mapped	-Environmental Adaptation	24.43	21.18	25.28	19.29	34.21	40.31	26.01	23.03	16.4	39.11	25.69
TOTAL	Human Diseases	9.785	7.707	10.74	9.486	10.09	10.03	10.56	9.408	9.926	8.606	8.889
MAPPED	Human Diseases	7.854	6.328	8.527	7.595	7.93	7.916	8.479	7.6	7.962	6.772	7.045
Genetic Information Processing	Human Diseases	3.56	2.518	3.738	3.437	3.134	2.814	4.146	3.005	3.787	2.669	3.265
-Transcription	Human Diseases	0.3503	0.2931	0.3236	0.3002	0.2967	0.2272	0.4101	0.2121	0.3666	0.2657	0.2508
-Translation	Human Diseases	1.975	1.082	2.019	1.861	1.767	1.476	2.226	1.556	2.049	1.314	1.75
-Folding, Sorting and Degradation	Human Diseases	0.7031	0.535	0.8672	0.7512	0.6143	0.6999	0.922	0.7945	0.823	0.6308	0.7571
-DNA Maintenance	Human Diseases	0.5187	0.5878	0.5277	0.5244	0.4566	0.3826	0.5877	0.4378	0.5482	0.4591	0.5075
-RNA Family	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0.2243	0.1576	0.3147	0.2262	0.2526	0.3576	0.1859	0.2135	0.2035	0.1691	0.1823
-Signal Transduction	Human Diseases	0.03489	0.05578	0.04541	0.03472	0.0307	0.0375	0.06173	0.02569	0.06419	0.02016	0.03151
-Signaling Molecules and Interaction	Human Diseases	0.1704	0.1012	0.2506	0.1634	0.1957	0.3201	0.1129	0.1583	0.1353	0.1409	0.1312
Cellular Processes	Human Diseases	0.9087	0.8328	1.216	0.8406	1.11	1.295	0.9096	0.6949	0.7451	0.539	0.5551
-Hemoglobin	Human Diseases	1.961e-05	3.995e-05	7.434e-05	5.729e-11	1.6e-05	1.036e-05	4.708e-11	3.918e-05	0.0009457	4.863e-11	8.761e-05
-Vesicular Transport	Human Diseases	0.0822	0.08358	0.121	0.08895	0.09339	0.1784	0.09517	0.1212	0.07614	0.09283	0.06489
-Cytoskeleton	Human Diseases	0.6047	0.5671	0.7665	0.5478	0.7357	0.8651	0.5189	0.4021	0.4489	0.3019	0.3309
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.05112	0.03853	0.07341	0.05157	0.04382	0.03128	0.06182	0.02068	0.0568	0.0353	0.03454
-Cell Communication	Human Diseases	0.04068	0.02393	0.06846	0.03539	0.07943	0.07972	0.03216	0.03851	0.03883	0.01891	0.02699
Metabolism	Human Diseases	1.693	1.398	1.815	1.661	1.977	1.811	1.901	2.159	1.803	2.122	1.685
-Membrane Transport	Human Diseases	0.02555	0.007811	0.01509	0.01586	0.01364	0.0168	0.01597	0.01802	0.01695	0.01407	0.0113
-Central Carbon Metabolism	Human Diseases	0.2147	0.1817	0.2325	0.1858	0.3322	0.2521	0.2538	0.2287	0.2124	0.249	0.2126
-Energy Metabolism	Human Diseases	0.09451	0.08546	0.09683	0.09904	0.08846	0.1191	0.1025	0.1058	0.09188	0.1488	0.09495
-Biosynthesis	Human Diseases	0.2971	0.2772	0.3362	0.2886	0.3189	0.3515	0.3446	0.4658	0.3467	0.451	0.3911
-Other Enzymes	Human Diseases	0.7422	0.6179	0.8377	0.7727	0.8738	0.7751	0.9831	1.034	0.874	0.9347	0.7067
Organismal Systems	Human Diseases	0.2688	0.276	0.3382	0.2535	0.3056	0.4015	0.2656	0.3409	0.2147	0.2083	0.194
-Immune System	Human Diseases	0.06295	0.04962	0.0646	0.06425	0.06083	0.1072	0.04997	0.06989	0.0454	0.03848	0.03895
-Endocrine System	Human Diseases	0.02656	0.03442	0.05511	0.03137	0.03452	0.04416	0.05115	0.04863	0.02291	0.02308	0.03886
-Circulatory System	Human Diseases	0.04845	0.03481	0.0593	0.02902	0.06298	0.05801	0.04003	0.02422	0.03236	0.01823	0.02455
-Digestive System	Human Diseases	0.02863	0.01088	0.02262	0.0269	0.04283	0.02185	0.01975	0.05489	0.02405	0.02573	0.009721
-Excretory System	Human Diseases	0.02074	0.01943	0.03111	0.01834	0.02007	0.02197	0.0179	0.01771	0.02116	0.01314	0.016
-Nervous System	Human Diseases	0.004688	0.005265	0.00744	0.006119	0.004381	0.008746	0.006459	0.004424	0.004837	0.004118	0.003968
-Sensory System	Human Diseases	0.0004025	0.0007172	0.0006419	0.0004135	0.0005987	0.00058	0.0006845	0.0005077	0.000315	0.000321	0.0003788
-Development	Human Diseases	0.005073	0.006482	0.007749	0.00291	0.01017	0.01386	0.005467	0.007465	0.001372	0.00223	0.005835
-Environmental Adaptation	Human Diseases	0.0001952	8.007e-05	0.0004932	0.0005666	0.000183	0.0003587	0.0001443	0.0001612	0.0002155	0.000207	0.0003126
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.03622	0.03001	0.04068	0.03086	0.02919	0.03156	0.04244	0.03338	0.04722	0.03017	0.02293
-Immune System Diseases	Human Diseases	0.03305	0.04998	0.02845	0.02382	0.02022	0.02214	0.05182	0.03877	0.05632	0.02918	0.03551
-Neurodegenerative Diseases	Human Diseases	0.2191	0.1558	0.2077	0.1998	0.2604	0.2354	0.2667	0.2584	0.2091	0.3177	0.2063
-Cardiovascular Diseases	Human Diseases	0.01436	0.002082	0.01335	0.007751	0.01696	0.03063	0.009069	0.004888	0.007254	0.005988	0.006247
-Metabolic Diseases	Human Diseases	3.326e-05	5.23e-06	1.875e-06	6.54e-06	0.0001101	6.216e-05	6.177e-05	7.473e-05	4.812e-06	0.0001391	8.871e-05
-Infectious Diseases	Human Diseases	0.09891	0.1119	0.1203	0.1011	0.1093	0.1392	0.1084	0.1012	0.09957	0.07383	0.08515
Not Mapped	Human Diseases	1.931	1.379	2.21	1.891	2.157	2.111	2.082	1.809	1.964	1.834	1.844
-Not Mapped	Human Diseases	1.931	1.379	2.21	1.891	2.157	2.111	2.082	1.809	1.964	1.834	1.844
TOTAL	-Cancers	67.54	62.18	65.93	61.76	90.02	84.66	69.01	70.12	52.41	73.92	73.42
MAPPED	-Cancers	54.21	51.05	52.36	49.45	70.77	66.83	55.41	56.64	42.04	58.16	58.19
Genetic Information Processing	-Cancers	28.3	25.45	26.11	24.56	30.66	27.74	30.35	25.88	22.03	25.68	29.26
-Transcription	-Cancers	2.297	2.267	1.967	1.954	2.631	1.904	2.53	1.51	1.809	2.206	2.091
-Translation	-Cancers	13.95	8.92	12.57	12	15.68	12.63	14.66	11.75	10.73	11.25	14.33
-Folding, Sorting and Degradation	-Cancers	5.19	4.751	5.767	5.511	6.177	6.619	6.574	6.645	4.825	6.868	7.022
-DNA Maintenance	-Cancers	4.834	6.554	4.177	4.107	5.141	4.701	4.883	4.095	3.549	5.356	5.209
-RNA Family	-Cancers	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	1.546	1.353	1.78	1.443	2.129	3.162	1.146	1.513	1.027	1.561	1.458
-Signal Transduction	-Cancers	0.3178	0.3784	0.3169	0.2938	0.4255	0.5917	0.4063	0.3562	0.3438	0.4745	0.4086
-Signaling Molecules and Interaction	-Cancers	1.102	0.8687	1.417	0.9662	1.568	2.559	0.696	1.122	0.6828	1.057	1.05
Cellular Processes	-Cancers	5.572	6.085	6.127	5.074	8.528	10.07	4.55	4.818	3.366	4.347	4.44
-Hemoglobin	-Cancers	0.0001602	0.0003866	0.0004621	4.18e-10	0.0001664	0.0001133	3.852e-10	0.0002973	0.005471	5.061e-10	0.0007236
-Vesicular Transport	-Cancers	0.5316	0.7176	0.6779	0.526	0.7484	1.423	0.5865	0.8588	0.3841	0.6965	0.519
-Cytoskeleton	-Cancers	4.227	4.642	4.568	3.597	6.464	7.461	3.266	2.916	2.265	2.664	2.684
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	0.41	0.3421	0.4023	0.3461	0.4287	0.3445	0.4003	0.2513	0.3237	0.4415	0.4191
-Cell Communication	-Cancers	0.3664	0.1972	0.4784	0.2936	0.787	0.693	0.2542	0.3087	0.2487	0.2393	0.3077
Metabolism	-Cancers	11.74	11.22	11.18	10.78	18.14	15.57	13.09	16.06	9.097	17.51	13.48
-Membrane Transport	-Cancers	0.1131	0.05144	0.06291	0.07381	0.08916	0.1107	0.06368	0.1055	0.06291	0.1302	0.08111
-Central Carbon Metabolism	-Cancers	1.237	1.391	1.387	1.455	2.075	2.114	1.628	1.763	0.9877	2.439	1.672
-Energy Metabolism	-Cancers	0.6143	0.6561	0.5364	0.5819	0.7202	0.8634	0.6003	0.702	0.5022	1.202	0.7135
-Biosynthesis	-Cancers	2.701	2.652	2.635	2.26	3.688	3.534	2.837	4.308	1.967	4.669	3.395
-Other Enzymes	-Cancers	6.459	6.348	6.249	5.911	9.135	8.248	7.769	8.484	5.32	8.943	7.092
Organismal Systems	-Cancers	1.738	2.401	1.93	1.499	2.449	3.202	1.797	2.416	1.083	1.563	1.551
-Immune System	-Cancers	0.4071	0.426	0.3645	0.3728	0.4411	0.8551	0.2997	0.4953	0.229	0.2887	0.3115
-Endocrine System	-Cancers	0.1717	0.303	0.3117	0.1855	0.2766	0.3522	0.3152	0.3446	0.1156	0.1732	0.3107
-Circulatory System	-Cancers	0.2933	0.2105	0.3497	0.2108	0.5314	0.4805	0.2248	0.2335	0.1598	0.221	0.2313
-Digestive System	-Cancers	0.1348	0.09337	0.1086	0.1349	0.2208	0.1742	0.1217	0.4581	0.118	0.1994	0.07774
-Excretory System	-Cancers	0.1878	0.4505	0.2463	0.1449	0.2004	0.4002	0.2322	0.1946	0.153	0.2444	0.2035
-Nervous System	-Cancers	0.04262	0.05676	0.0589	0.04792	0.05065	0.1094	0.05366	0.04091	0.03132	0.07393	0.03857
-Sensory System	-Cancers	0.002401	0.004848	0.00363	0.002234	0.004652	0.00464	0.003977	0.003305	0.001311	0.002738	0.002529
-Development	-Cancers	0.03828	0.05739	0.04392	0.02494	0.08999	0.1242	0.0351	0.0564	0.009148	0.03391	0.05587
-Environmental Adaptation	-Cancers	0.005389	0.002668	0.009674	0.008953	0.006269	0.01039	0.0034	0.004828	0.004563	0.004127	0.01363
Human Diseases	-Cancers	4.419	4.142	4.168	4.087	5.154	5.587	3.988	4.439	3.711	6.196	5.072
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.146	0.207	0.1186	0.09736	0.1042	0.1237	0.2066	0.1721	0.209	0.1808	0.1801
-Neurodegenerative Diseases	-Cancers	1.417	1.338	1.198	1.182	2.087	1.878	1.643	2.003	1.055	2.384	1.65
-Cardiovascular Diseases	-Cancers	0.2398	0.02244	0.1797	0.1405	0.2888	0.4264	0.07534	0.08992	0.05603	0.1315	0.06073
-Metabolic Diseases	-Cancers	0.0002743	8.98e-05	2.487e-05	3.704e-05	0.0009199	0.0003473	0.0003665	0.0005998	2.363e-05	0.001222	0.0006936
-Infectious Diseases	-Cancers	0.6181	0.7929	0.6473	0.5463	0.817	1.114	0.5925	0.6589	0.4236	0.6298	0.7021
Not Mapped	-Cancers	13.33	11.12	13.57	12.31	19.25	17.82	13.61	13.48	10.37	15.75	15.23
-Not Mapped	-Cancers	13.33	11.12	13.57	12.31	19.25	17.82	13.61	13.48	10.37	15.75	15.23
TOTAL	-Immune System Diseases	18.78	12.03	24.9	19.75	22.44	23.89	23.96	18.92	20.59	18.82	15.75
MAPPED	-Immune System Diseases	15.07	9.876	19.77	15.81	17.64	18.86	19.23	15.28	16.52	14.81	12.48
Genetic Information Processing	-Immune System Diseases	6.986	3.967	8.667	7.288	7.132	6.902	9.618	6.173	8.15	5.837	5.786
-Transcription	-Immune System Diseases	0.6934	0.4542	0.7504	0.6366	0.6784	0.5564	0.9523	0.4402	0.7642	0.5811	0.4445
-Translation	-Immune System Diseases	3.819	1.694	4.682	3.877	3.966	3.546	5.062	3.14	4.27	2.873	3.1
-Folding, Sorting and Degradation	-Immune System Diseases	1.462	0.9091	2.011	1.593	1.418	1.86	2.177	1.735	1.772	1.38	1.342
-DNA Maintenance	-Immune System Diseases	0.9933	0.9061	1.224	1.112	1.017	0.905	1.368	0.8569	1.154	1.004	0.8994
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	0.4294	0.3023	0.692	0.4614	0.5403	0.846	0.436	0.4496	0.4706	0.3699	0.3365
-Signal Transduction	-Immune System Diseases	0.06681	0.08598	0.09899	0.07081	0.06565	0.08871	0.1324	0.05027	0.1246	0.04408	0.05584
-Signaling Molecules and Interaction	-Immune System Diseases	0.3626	0.2079	0.593	0.3906	0.4746	0.7573	0.3036	0.3993	0.346	0.3258	0.2807
Cellular Processes	-Immune System Diseases	1.74	1.323	2.68	1.715	2.374	3.064	1.892	1.36	1.555	1.179	1.013
-Hemoglobin	-Immune System Diseases	4.077e-05	6.788e-05	0.0001724	1.215e-10	3.694e-05	2.754e-05	1.111e-10	8.021e-05	0.002036	1.112e-10	0.0001553
-Vesicular Transport	-Immune System Diseases	0.2093	0.1717	0.3775	0.2493	0.2582	0.4753	0.2727	0.3067	0.2063	0.268	0.1451
-Cytoskeleton	-Immune System Diseases	1.158	0.8802	1.695	1.117	1.573	2.046	1.087	0.7869	0.9094	0.6602	0.5864
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.1525	0.09316	0.2967	0.1607	0.1403	0.1303	0.2167	0.0622	0.1696	0.1248	0.07998
-Cell Communication	-Immune System Diseases	0.07789	0.03689	0.1493	0.07217	0.1699	0.1886	0.0659	0.07536	0.0754	0.04135	0.04782
Metabolism	-Immune System Diseases	3.331	2.206	4.208	3.522	4.564	4.503	4.455	4.474	3.699	4.647	3.015
-Membrane Transport	-Immune System Diseases	0.05086	0.01448	0.05083	0.04649	0.03573	0.05413	0.04547	0.04221	0.03988	0.0434	0.02261
-Central Carbon Metabolism	-Immune System Diseases	0.4626	0.3087	0.5391	0.394	0.7669	0.6699	0.5991	0.4995	0.4634	0.5693	0.4122
-Energy Metabolism	-Immune System Diseases	0.1965	0.1452	0.2245	0.2345	0.2042	0.3166	0.2419	0.2311	0.235	0.3931	0.1841
-Biosynthesis	-Immune System Diseases	0.6178	0.4711	0.7797	0.6121	0.7363	0.9341	0.8135	1.017	0.7465	1.031	0.7584
-Other Enzymes	-Immune System Diseases	1.421	0.9525	1.826	1.576	1.869	1.834	2.014	2.024	1.697	2.044	1.252
Organismal Systems	-Immune System Diseases	0.5949	0.4689	0.7842	0.5602	0.7342	1.079	0.6271	0.7903	0.518	0.553	0.4338
-Immune System	-Immune System Diseases	0.1603	0.1019	0.2111	0.1863	0.1682	0.3444	0.1432	0.1905	0.123	0.1111	0.08711
-Endocrine System	-Immune System Diseases	0.06763	0.05848	0.1505	0.09098	0.09543	0.1419	0.1292	0.1325	0.06208	0.0564	0.08522
-Circulatory System	-Immune System Diseases	0.09277	0.05863	0.1375	0.05918	0.1347	0.1396	0.09257	0.04925	0.07332	0.03986	0.04351
-Digestive System	-Immune System Diseases	0.07205	0.02235	0.0698	0.07785	0.1129	0.06401	0.05658	0.1321	0.06516	0.05626	0.02174
-Excretory System	-Immune System Diseases	0.04689	0.04527	0.07215	0.03925	0.04634	0.08776	0.06598	0.04595	0.05545	0.04191	0.04208
-Nervous System	-Immune System Diseases	0.009748	0.008371	0.01725	0.01298	0.01011	0.02324	0.01525	0.009661	0.01041	0.009005	0.007693
-Sensory System	-Immune System Diseases	0.001131	0.001577	0.002098	0.001147	0.001655	0.002004	0.001962	0.00142	0.001011	0.001063	0.001002
-Development	-Immune System Diseases	0.009714	0.009992	0.01689	0.005935	0.02174	0.03279	0.0112	0.01461	0.002665	0.004876	0.01034
-Environmental Adaptation	-Immune System Diseases	0.0003738	0.0001234	0.001075	0.001156	0.0003913	0.0008484	0.0002956	0.0003154	0.0004184	0.0004527	0.000554
Human Diseases	-Immune System Diseases	1.915	1.542	2.18	2.04	2.138	2.365	2.049	1.957	1.942	2.187	1.772
-Cancers	-Immune System Diseases	0.06936	0.04626	0.08869	0.06294	0.06242	0.07465	0.08695	0.06533	0.0917	0.06597	0.04064
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0.4307	0.253	0.4529	0.4369	0.5606	0.5696	0.5498	0.5056	0.4774	0.7642	0.3905
-Cardiovascular Diseases	-Immune System Diseases	0.03442	0.003538	0.04424	0.02272	0.04441	0.1039	0.02141	0.01145	0.01863	0.01847	0.01211
-Metabolic Diseases	-Immune System Diseases	0.0001612	2.078e-05	1.09e-05	3.807e-05	0.0003775	0.0003203	0.0002902	0.0003193	2.014e-05	0.0006719	0.0003161
-Infectious Diseases	-Immune System Diseases	0.2071	0.1767	0.3095	0.2147	0.2523	0.423	0.2642	0.2291	0.2144	0.1988	0.1669
Not Mapped	-Immune System Diseases	3.707	2.152	5.125	3.937	4.798	5.03	4.723	3.637	4.074	4.011	3.268
-Not Mapped	-Immune System Diseases	3.707	2.152	5.125	3.937	4.798	5.03	4.723	3.637	4.074	4.011	3.268
TOTAL	-Neurodegenerative Diseases	29.32	29.64	33.54	29.74	30.56	29.88	31.73	26.11	30.01	20.58	27.05
MAPPED	-Neurodegenerative Diseases	23.54	24.34	26.63	23.81	24.02	23.59	25.47	21.09	24.07	16.19	21.44
Genetic Information Processing	-Neurodegenerative Diseases	12.12	11.58	13.06	12.17	10.89	9.606	13.66	9.752	12.66	7.327	11.44
-Transcription	-Neurodegenerative Diseases	1.166	1.258	1.143	1.047	0.9833	0.7371	1.346	0.6727	1.144	0.6355	0.8475
-Translation	-Neurodegenerative Diseases	5.943	4.129	6.285	5.813	5.352	4.398	6.652	4.287	6.152	3.127	5.274
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	2.397	2.365	3.078	2.571	2.226	2.466	3.103	2.6	2.828	1.664	2.542
-DNA Maintenance	-Neurodegenerative Diseases	2.235	3.499	2.399	2.17	1.675	1.576	2.011	1.578	2.137	1.314	2.304
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	0.8589	0.6788	1.151	0.9272	0.9427	1.329	0.5604	0.6133	0.752	0.4299	0.6707
-Signal Transduction	-Neurodegenerative Diseases	0.1551	0.2143	0.2057	0.1621	0.1171	0.1557	0.1588	0.08427	0.2471	0.05768	0.143
