Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
-Development	-Development	1	1	1	1	1	1	1	1	1	1	1
-Environmental Adaptation	-Development	0.4608	0.3827	0.4406	0.5868	0.2556	0.1722	0.6418	0.457	1.652	0.2585	0.4572
Human Diseases	-Development	99.71	71.25	59.01	113.2	51.34	40.62	79.31	78.67	190.2	168.2	89.85
-Cancers	-Development	7.712	3.602	5.25	9.181	3.046	2.535	7.762	4.742	16.44	13.52	5.78
-Immune System Diseases	-Development	25.08	17.93	17.34	26.8	16.96	9.946	21.37	22.68	49.44	34.81	25.39
-Neurodegenerative Diseases	-Development	36.25	18.67	22.82	37.69	20	15.87	28.58	34.1	64.6	106.5	32.47
-Cardiovascular Diseases	-Development	3.417	0.9289	3.637	2.666	2.69	3.434	2.443	1.5	3.966	2.845	3.102
-Metabolic Diseases	-Development	0.01283	0.005464	0.00688	0.02656	0.01022	0.01303	0.07621	0.01901	0.04529	0.03602	0.01241
-Infectious Diseases	-Development	15.61	10.89	15	26.37	9.992	10.95	16.43	11.92	33.49	22.78	14.32
Not Mapped	-Development	276.4	135.6	193.8	276.4	156.4	117.3	243.2	201.6	494.3	467.1	245.2
-Not Mapped	-Development	276.4	135.6	193.8	276.4	156.4	117.3	243.2	201.6	494.3	467.1	245.2
TOTAL	-Environmental Adaptation	2313	1435	1808	2441	2421	2005	1671	1768	1500	2153	1704
MAPPED	-Environmental Adaptation	1857	1179	1436	1955	1903	1583	1342	1428	1203	1694	1350
Genetic Information Processing	-Environmental Adaptation	928.8	539.4	701.6	980.2	839.6	643.1	708.4	627.9	635.3	748.8	682.2
-Transcription	-Environmental Adaptation	85.4	58.6	53.82	75.53	69.93	43.88	63.99	44.32	58.8	61.97	49.1
-Translation	-Environmental Adaptation	472.3	203.7	337.5	475	422.5	294.6	356.3	294.8	313.7	327.2	333.5
-Folding, Sorting and Degradation	-Environmental Adaptation	189.5	110.3	171.4	222.7	167.7	178.7	156.3	169.4	145.6	179.9	156.2
-DNA Maintenance	-Environmental Adaptation	177	177.9	138.9	207	162.1	125.9	126.1	113.3	117.2	179.8	143.3
-RNA Family	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	53.29	28.4	56.81	63.96	60.3	102.6	29.08	42.67	32.81	69.89	40.04
-Signal Transduction	-Environmental Adaptation	9.194	7.867	8.318	16.65	9.982	14.76	9.792	7.594	9.173	15.64	8.607
-Signaling Molecules and Interaction	-Environmental Adaptation	44.09	20.81	48.49	52.13	50.32	80.96	19.29	35.07	23.63	54.25	31.43
Cellular Processes	-Environmental Adaptation	200.3	147.1	178.9	205	241	239.8	119.7	123	105.5	130.3	104.4
-Hemoglobin	-Environmental Adaptation	0.004635	0.008826	0.01252	1.683e-08	0.003841	0.002072	7.822e-09	0.007363	0.1429	2.646e-08	0.0163
-Vesicular Transport	-Environmental Adaptation	21.99	20.56	25.02	28.7	26.1	41.6	18.79	26.95	14.75	36.07	19.21
-Cytoskeleton	-Environmental Adaptation	149.3	110.7	129.6	149.3	179.7	179.5	82.13	79.34	72.44	82.15	73.2
-Cell Motility	-Environmental Adaptation	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	9.987	8.683	8.914	10.26	9.397	7.441	9.974	5.314	8.078	10.06	7.274
-Cell Communication	-Environmental Adaptation	11.72	6.825	11.44	9.552	18.5	13.73	6.317	8.051	7.172	5.218	5.25
Metabolism	-Environmental Adaptation	372.5	262.1	269.5	387.9	444.2	322.7	288.1	424.5	272.4	480.4	294.6
-Membrane Transport	-Environmental Adaptation	5.27	1.506	2.258	3.593	3.161	3.242	2.093	4.366	2.132	3.546	1.683
-Central Carbon Metabolism	-Environmental Adaptation	37.05	34.41	36.4	65.67	60.19	53.69	32.7	44.4	25.8	68.53	35.05
-Energy Metabolism	-Environmental Adaptation	34.06	22.64	23.22	34.65	31.87	29.52	29.21	27.08	21.99	48.25	29.09
-Biosynthesis	-Environmental Adaptation	81.7	66.91	60.91	85.78	119.2	71.02	55.62	116.1	69.25	121.4	75.16
-Other Enzymes	-Environmental Adaptation	201.5	139.9	141.7	195.7	225.2	165.3	159.5	222.4	139.3	238.7	151.5
Organismal Systems	-Environmental Adaptation	82.61	71.44	88.67	88.71	99.17	109.1	58.96	71.48	45.8	69.86	61.65
-Immune System	-Environmental Adaptation	19.66	16.82	16.8	19.78	19.44	35.4	10.91	16.87	10.04	23.42	14.04
-Endocrine System	-Environmental Adaptation	9.6	9.871	11.39	11.19	11.37	15	10.4	15.72	4.887	8.126	9.864
-Circulatory System	-Environmental Adaptation	11.25	8.767	11	6.254	17.2	14.28	6.746	6.138	6.33	7.629	6.307
-Digestive System	-Environmental Adaptation	8.564	3.24	5.224	10.35	12.05	5.048	3.618	11.5	4.345	5.735	4.349
-Excretory System	-Environmental Adaptation	5.433	8.908	6.247	6.463	4.702	7.692	4.905	5.385	3.996	6.666	3.398
-Nervous System	-Environmental Adaptation	5.397	12.7	7.787	8.977	8.118	6.678	7.92	2.965	6.085	8.403	5.448
-Sensory System	-Environmental Adaptation	0.3112	1.14	0.4728	0.5789	0.4932	0.9226	0.4769	0.2154	0.2292	0.1742	0.3362
-Development	-Environmental Adaptation	1.423	1.729	1.324	0.985	2.486	2.908	0.8858	2.18	0.4376	0.7858	1.02
-Environmental Adaptation	-Environmental Adaptation	1	1	1	1	1	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	172.6	130.1	121.4	185.7	168.3	158.6	105.7	138.8	108.7	194.9	139.9
-Cancers	-Environmental Adaptation	12.15	11.09	10.96	14.72	9.195	7.371	10.18	10.34	11.44	11.7	9.086
-Immune System Diseases	-Environmental Adaptation	61.41	59.16	30.04	59.61	54.59	38.08	33.06	49.62	33.88	55.14	52.89
-Neurodegenerative Diseases	-Environmental Adaptation	54.87	33.04	40.43	68.47	60.48	54.99	38.46	50.42	35.37	84.44	45.92
-Cardiovascular Diseases	-Environmental Adaptation	3.404	2.583	3.87	3.365	4.404	10.13	2.148	1.202	1.892	6.006	2.584
-Metabolic Diseases	-Environmental Adaptation	0.05108	0.02286	0.01477	0.1002	0.05661	0.07652	0.2095	0.05944	0.02742	0.423	0.0716
-Infectious Diseases	-Environmental Adaptation	17.88	19.3	16.99	22	19.17	27.78	12.34	14.05	12.48	16.35	13.91
Not Mapped	-Environmental Adaptation	456.6	256.8	372.1	486.6	517.7	422.2	329.5	340	296.7	458.9	353.5
-Not Mapped	-Environmental Adaptation	456.6	256.8	372.1	486.6	517.7	422.2	329.5	340	296.7	458.9	353.5
TOTAL	Human Diseases	12.56	10.54	14.89	12.81	13.37	12.64	15.14	11.45	13.79	10.96	11.44
MAPPED	Human Diseases	10.09	8.654	11.82	10.26	10.51	9.981	12.16	9.25	11.06	8.626	9.07
Genetic Information Processing	Human Diseases	5.097	4.019	5.719	5.188	4.637	4.054	6.544	4.115	5.842	3.737	4.582
-Transcription	Human Diseases	0.4371	0.3836	0.4432	0.4067	0.3862	0.2766	0.5521	0.2535	0.4874	0.318	0.3298
-Translation	Human Diseases	2.528	1.469	2.78	2.522	2.333	1.857	3.185	1.885	2.856	1.679	2.24
-Folding, Sorting and Degradation	Human Diseases	1.098	0.8479	1.384	1.199	0.9969	1.074	1.479	1.147	1.313	0.9134	1.049
-DNA Maintenance	Human Diseases	1.024	1.273	0.9874	1.008	0.9152	0.7934	1.193	0.8042	1.078	0.8387	0.9627
-RNA Family	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0.3353	0.2301	0.4204	0.3674	0.3584	0.5142	0.2746	0.3074	0.3095	0.2931	0.2861
-Signal Transduction	Human Diseases	0.1031	0.07978	0.128	0.1412	0.1037	0.1201	0.08643	0.05526	0.1134	0.06724	0.08043
-Signaling Molecules and Interaction	Human Diseases	0.2299	0.1508	0.3147	0.2396	0.2842	0.3721	0.1715	0.226	0.2043	0.1931	0.1882
Cellular Processes	Human Diseases	1.117	1.066	1.448	1.04	1.331	1.512	1.099	0.7959	0.9669	0.6587	0.7014
-Hemoglobin	Human Diseases	2.764e-05	5.834e-05	0.0001031	8.642e-11	2.352e-05	1.417e-05	6.93e-11	4.768e-05	0.001327	6.271e-11	0.0001095
-Vesicular Transport	Human Diseases	0.1316	0.1581	0.1734	0.1466	0.151	0.2401	0.1728	0.2039	0.1324	0.1429	0.1265
-Cytoskeleton	Human Diseases	0.8139	0.7249	0.9681	0.7749	0.9855	1.038	0.6747	0.4851	0.5769	0.3916	0.4104
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.1359	0.129	0.1958	0.1386	0.1576	0.1501	0.1912	0.09754	0.1646	0.08654	0.1117
-Cell Communication	Human Diseases	0.06142	0.0451	0.09421	0.05381	0.1022	0.105	0.0513	0.04356	0.05896	0.02944	0.04288
Metabolism	Human Diseases	1.928	1.725	2.219	2.163	2.453	2.035	2.485	2.432	2.272	2.465	1.979
-Membrane Transport	Human Diseases	0.02697	0.0159	0.02332	0.02298	0.01891	0.02288	0.02219	0.0256	0.02458	0.02217	0.01599
-Central Carbon Metabolism	Human Diseases	0.28	0.2715	0.3244	0.3671	0.3606	0.3634	0.3981	0.3445	0.3211	0.3585	0.3319
-Energy Metabolism	Human Diseases	0.1521	0.1467	0.1423	0.1424	0.1713	0.1545	0.1943	0.1582	0.1388	0.2043	0.1407
-Biosynthesis	Human Diseases	0.4539	0.4246	0.5601	0.4927	0.6582	0.4887	0.573	0.688	0.539	0.6228	0.5048
-Other Enzymes	Human Diseases	1.046	0.8876	1.139	1.054	1.244	1.042	1.376	1.329	1.148	1.225	1.053
Organismal Systems	Human Diseases	0.4616	0.4638	0.5818	0.4077	0.5071	0.6104	0.4741	0.5113	0.4306	0.3092	0.3587
-Immune System	Human Diseases	0.1139	0.121	0.119	0.09768	0.1106	0.1954	0.1032	0.1325	0.09018	0.08656	0.1003
-Endocrine System	Human Diseases	0.04953	0.05765	0.09384	0.05141	0.06118	0.08686	0.0897	0.1012	0.04541	0.04169	0.06626
-Circulatory System	Human Diseases	0.05759	0.04714	0.08177	0.03435	0.07805	0.07894	0.05212	0.03347	0.04125	0.03779	0.04236
-Digestive System	Human Diseases	0.04384	0.02422	0.04302	0.04672	0.06519	0.04203	0.03539	0.07148	0.03779	0.03608	0.02275
-Excretory System	Human Diseases	0.03218	0.05702	0.04683	0.0348	0.03497	0.05172	0.04276	0.04608	0.03311	0.03518	0.02557
-Nervous System	Human Diseases	0.03134	0.08333	0.04126	0.02618	0.03525	0.05294	0.04106	0.02515	0.03129	0.01784	0.02954
-Sensory System	Human Diseases	0.005196	0.01008	0.008173	0.006002	0.006916	0.01665	0.007411	0.004869	0.003503	0.003326	0.004386
-Development	Human Diseases	0.009771	0.01385	0.01539	0.007849	0.01814	0.02314	0.009665	0.01271	0.004917	0.005473	0.01102
-Environmental Adaptation	Human Diseases	0.005118	0.005484	0.007084	0.004596	0.005523	0.005011	0.008628	0.004309	0.008121	0.002242	0.006717
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.07096	0.05559	0.07537	0.07029	0.05533	0.05911	0.0745	0.06249	0.08046	0.06001	0.05341
-Immune System Diseases	Human Diseases	0.3352	0.4291	0.2474	0.3209	0.3123	0.2401	0.2853	0.3325	0.3115	0.2829	0.3803
-Neurodegenerative Diseases	Human Diseases	0.3179	0.2511	0.2864	0.3171	0.3554	0.3285	0.364	0.3633	0.3397	0.4414	0.3085
-Cardiovascular Diseases	Human Diseases	0.03873	0.02507	0.03605	0.02376	0.03984	0.06737	0.02699	0.01897	0.02165	0.01865	0.02892
-Metabolic Diseases	Human Diseases	0.0001788	9.798e-05	8.525e-05	0.0003574	0.0002175	0.0003248	0.001124	0.0002417	0.0002227	0.0002327	0.0001934
-Infectious Diseases	Human Diseases	0.1526	0.1404	0.2462	0.2129	0.1872	0.2571	0.1464	0.1357	0.1647	0.1165	0.1327
Not Mapped	Human Diseases	2.48	1.886	3.065	2.553	2.859	2.661	2.985	2.201	2.729	2.336	2.374
-Not Mapped	Human Diseases	2.48	1.886	3.065	2.553	2.859	2.661	2.985	2.201	2.729	2.336	2.374
TOTAL	-Cancers	149.5	189.6	177.2	199	219.9	164	169.3	133.7	143.1	120.6	175.1
MAPPED	-Cancers	120	155.7	140.7	159.4	172.9	129.5	135.9	108	114.8	94.87	138.8
Genetic Information Processing	-Cancers	62.17	72.29	70.06	81.58	77.92	53.07	73.54	48.93	62.18	41.58	72.04
-Transcription	-Cancers	5.767	6.901	5.858	6.733	6.907	3.931	6.899	3.246	5.627	3.707	5.269
-Translation	-Cancers	30.77	26.43	33.96	39.44	39.3	24.64	36.33	22.65	30.13	18.43	35.2
-Folding, Sorting and Degradation	-Cancers	12.92	16.06	16.48	17.44	15.52	13.66	16.34	12.7	14.22	9.295	15.76
-DNA Maintenance	-Cancers	12.71	19.59	13.76	17.88	16.2	10.83	13.96	10.34	12.2	10.15	15.82
-RNA Family	-Cancers	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	4.404	4.747	6.216	7.164	7.11	7.493	3.565	3.573	3.872	3.528	4.676
-Signal Transduction	-Cancers	0.9633	1.304	1.116	1.125	1.2	1.619	1.053	0.7696	1.281	0.8396	1.374
-Signaling Molecules and Interaction	-Cancers	2.457	2.589	3.714	3.405	4.215	4.734	1.69	2.441	2.031	2.591	2.776
Cellular Processes	-Cancers	13.72	18.8	18.41	17.19	22.47	20.31	13.21	9.401	10.58	8.586	11.09
-Hemoglobin	-Cancers	0.0002995	0.0009827	0.001227	1.477e-09	0.0003489	0.0001695	9.382e-10	0.0005565	0.01363	9.964e-10	0.001675
-Vesicular Transport	-Cancers	1.855	2.782	2.301	2.086	2.703	3.611	2.079	2.313	1.743	2.037	2.339
-Cytoskeleton	-Cancers	8.819	12.38	11.42	11.06	14.62	13.21	7.386	5.37	5.874	4.628	6.109
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	1.379	1.391	1.55	1.128	1.794	2.004	1.51	0.9969	1.111	1.171	1.343
-Cell Communication	-Cancers	0.6716	0.5263	1.052	0.7484	1.636	1.314	0.4378	0.4654	0.5008	0.329	0.5639
Metabolism	-Cancers	23.58	30.29	27.35	32.37	42.57	27.85	29.43	29.32	23.16	28.47	30.73
-Membrane Transport	-Cancers	0.4338	0.2548	0.2438	0.3359	0.3049	0.3667	0.2572	0.3314	0.2278	0.3769	0.265
-Central Carbon Metabolism	-Cancers	4.115	4.239	4.238	5.359	6.165	5.589	4.829	4.548	3.872	4.761	4.939
-Energy Metabolism	-Cancers	1.374	1.661	1.68	1.712	2.541	1.998	1.612	1.666	1.242	2.48	1.766
-Biosynthesis	-Cancers	5.407	6.601	6.61	6.853	12.54	6.835	6.273	7.61	5.964	6.407	7.985
-Other Enzymes	-Cancers	12.17	15.97	13.44	17.21	19.52	13.27	16.01	15.51	11.87	16.33	15.68
Organismal Systems	-Cancers	5.294	7.908	6.868	7.083	7.997	8.074	5.19	5.661	4.661	3.311	5.339
-Immune System	-Cancers	1.246	1.553	1.349	1.518	1.589	2.4	0.9273	1.277	0.9054	1.129	1.139
-Endocrine System	-Cancers	0.6357	0.9737	1.167	0.7677	1.106	1.355	1.028	0.961	0.497	0.4856	1.024
-Circulatory System	-Cancers	0.6331	0.7836	1.043	0.4777	1.345	1.126	0.4454	0.3167	0.3345	0.6043	0.5246
-Digestive System	-Cancers	0.4285	0.2706	0.4518	0.3827	0.8271	0.6351	0.4191	0.9224	0.4124	0.5852	0.3164
-Excretory System	-Cancers	0.4254	0.6146	0.698	0.4047	0.6402	0.5443	0.3549	0.3933	0.2882	0.3519	0.4107
-Nervous System	-Cancers	0.421	0.6787	0.4631	0.3702	0.523	0.6736	0.5002	0.4024	0.4533	0.3306	0.5995
-Sensory System	-Cancers	0.03632	0.08514	0.05337	0.04238	0.06417	0.1421	0.05085	0.03851	0.01977	0.03497	0.037
-Development	-Cancers	0.1235	0.241	0.148	0.09867	0.3007	0.3132	0.1214	0.145	0.05723	0.07392	0.1555
-Environmental Adaptation	-Cancers	0.07902	0.05344	0.09047	0.06108	0.08607	0.04829	0.08197	0.07479	0.06403	0.02189	0.1011
Human Diseases	-Cancers	10.84	17.17	11.8	13.91	14.83	12.72	10.95	11.07	10.34	13.42	14.88
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	2.66	4.914	2.281	2.598	3.096	2.58	2.881	2.6	3.007	3.077	4.177
-Neurodegenerative Diseases	-Cancers	4.338	5.232	4.617	5.714	6.015	4.672	4.874	4.578	4.513	4.815	5.618
-Cardiovascular Diseases	-Cancers	0.327	0.2231	0.3407	0.2034	0.4233	0.7259	0.1932	0.1665	0.1211	0.2237	0.2569
-Metabolic Diseases	-Cancers	0.001814	0.0006624	0.0004585	0.001931	0.002709	0.006579	0.00614	0.004445	0.002959	0.00294	0.002121
-Infectious Diseases	-Cancers	1.591	2.526	2.22	2.244	3.038	3.535	1.686	2.495	1.62	1.398	1.933
Not Mapped	-Cancers	29.51	33.92	36.46	39.68	47.03	34.53	33.37	25.7	28.31	25.7	36.32
-Not Mapped	-Cancers	29.51	33.92	36.46	39.68	47.03	34.53	33.37	25.7	28.31	25.7	36.32
TOTAL	-Immune System Diseases	37.49	24.26	60.17	40.96	42.82	52.22	52.11	34.56	43.24	39.05	26.5
MAPPED	-Immune System Diseases	30.09	19.92	47.79	32.79	33.67	41.23	41.84	27.92	34.69	30.73	21
Genetic Information Processing	-Immune System Diseases	15.12	9.119	23.03	16.19	14.85	16.49	22.16	12.38	18.54	13.3	10.61
-Transcription	-Immune System Diseases	1.304	0.9275	1.707	1.241	1.237	1.152	1.935	0.7803	1.483	1.128	0.7637
-Translation	-Immune System Diseases	7.668	3.444	11.24	7.969	7.592	7.736	11.15	5.761	8.955	5.934	5.242
-Folding, Sorting and Degradation	-Immune System Diseases	3.086	1.915	5.43	3.522	3.072	4.421	5.043	3.413	4.298	2.974	2.43
-DNA Maintenance	-Immune System Diseases	2.916	2.82	4.439	3.371	2.928	3.149	4.109	2.391	3.459	3.169	2.155
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	0.9308	0.48	1.844	1.127	1.172	2.15	0.8736	0.8598	0.9709	0.8251	0.6901
-Signal Transduction	-Immune System Diseases	0.2456	0.1356	0.4434	0.3206	0.3137	0.4072	0.2942	0.1587	0.3062	0.2286	0.1868
-Signaling Molecules and Interaction	-Immune System Diseases	0.7179	0.347	1.309	0.7156	0.9217	1.622	0.5794	0.6985	0.6976	0.6409	0.4709
Cellular Processes	-Immune System Diseases	3.331	2.486	5.955	3.44	4.344	6.298	3.853	2.479	3.113	2.353	1.648
-Hemoglobin	-Immune System Diseases	7.831e-05	0.0001285	0.0004166	4.627e-10	7.151e-05	5.442e-05	3.256e-10	0.0001439	0.004126	3.446e-10	0.0002535
-Vesicular Transport	-Immune System Diseases	0.5022	0.3733	0.862	0.513	0.5409	1.022	0.7214	0.6318	0.5036	0.5521	0.3237
-Cytoskeleton	-Immune System Diseases	2.432	1.827	3.894	2.269	3.179	4.174	2.467	1.555	2.034	1.363	1.103
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	0.3857	0.2814	0.7151	0.4108	0.4666	0.5088	0.6009	0.28	0.444	0.2874	0.2679
-Cell Communication	-Immune System Diseases	0.1936	0.09267	0.3772	0.1743	0.3447	0.4139	0.2033	0.142	0.1928	0.1183	0.1038
Metabolism	-Immune System Diseases	6.267	4.071	8.971	6.508	8.44	9.192	9.344	7.851	7.393	8.85	4.841
-Membrane Transport	-Immune System Diseases	0.08674	0.04071	0.08703	0.06888	0.05785	0.08514	0.08429	0.07043	0.07901	0.08895	0.05145
-Central Carbon Metabolism	-Immune System Diseases	0.7633	0.5698	1.263	1.144	1.146	1.41	1.261	0.9281	0.9307	1.243	0.6626
-Energy Metabolism	-Immune System Diseases	0.4944	0.3519	0.6271	0.5813	0.5412	0.6972	0.7696	0.4505	0.5201	0.7062	0.3237
-Biosynthesis	-Immune System Diseases	1.429	0.8872	2.214	1.447	2.108	2.04	2.397	2.042	1.754	2.261	1.169
-Other Enzymes	-Immune System Diseases	3.077	2.146	4.551	3.284	4.037	4.34	4.823	3.928	3.736	4.329	2.357
Organismal Systems	-Immune System Diseases	1.269	1.081	2.317	1.16	1.498	2.5	1.726	1.385	1.401	1.113	0.8257
-Immune System	-Immune System Diseases	0.4167	0.3092	0.6801	0.4058	0.3926	0.9284	0.441	0.3647	0.4124	0.3306	0.2655
-Endocrine System	-Immune System Diseases	0.163	0.1309	0.3353	0.1426	0.2012	0.2576	0.2912	0.2631	0.1599	0.1474	0.1534
-Circulatory System	-Immune System Diseases	0.1718	0.1162	0.3661	0.1121	0.3042	0.3749	0.204	0.1083	0.1342	0.1252	0.1038
-Digestive System	-Immune System Diseases	0.1517	0.05325	0.1658	0.1566	0.2131	0.1431	0.1295	0.1838	0.1237	0.115	0.06509
-Excretory System	-Immune System Diseases	0.08846	0.09688	0.1931	0.1077	0.08684	0.1966	0.1473	0.1386	0.1133	0.1209	0.05284
-Nervous System	-Immune System Diseases	0.1263	0.1954	0.203	0.1284	0.1145	0.2396	0.1736	0.09852	0.131	0.07148	0.07768
-Sensory System	-Immune System Diseases	0.01002	0.01638	0.01895	0.01258	0.01565	0.03938	0.01712	0.01032	0.007543	0.007273	0.007773
-Development	-Immune System Diseases	0.02825	0.04765	0.05206	0.02956	0.051	0.08455	0.04212	0.03241	0.01711	0.01958	0.02651
-Environmental Adaptation	-Immune System Diseases	0.01527	0.01326	0.02247	0.01275	0.01769	0.01732	0.03004	0.01296	0.02211	0.007426	0.01555
Human Diseases	-Immune System Diseases	2.81	2.199	3.312	2.932	3.082	3.456	3.174	2.797	2.986	3.312	2.316
-Cancers	-Immune System Diseases	0.2287	0.1576	0.298	0.2708	0.1997	0.2124	0.2842	0.2362	0.2889	0.2162	0.1995
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0.8934	0.5522	1.137	1.017	1.099	1.156	1.328	1.016	1.049	1.564	0.7143
-Cardiovascular Diseases	-Immune System Diseases	0.154	0.05339	0.1494	0.09948	0.1367	0.2622	0.09036	0.06616	0.06535	0.08173	0.06697
-Metabolic Diseases	-Immune System Diseases	0.0006818	0.0004172	0.0009834	0.0009912	0.000955	0.002808	0.003567	0.002056	0.0006062	0.001425	0.0006511
-Infectious Diseases	-Immune System Diseases	0.3656	0.3394	0.8802	0.7523	0.4902	0.8365	0.4402	0.3369	0.4483	0.3593	0.2783
Not Mapped	-Immune System Diseases	7.398	4.341	12.38	8.164	9.157	10.99	10.27	6.644	8.555	8.323	5.498
-Not Mapped	-Immune System Diseases	7.398	4.341	12.38	8.164	9.157	10.99	10.27	6.644	8.555	8.323	5.498
TOTAL	-Neurodegenerative Diseases	38.63	40.6	47.74	39.26	38.93	38.47	39.79	32.89	38.7	24.86	37.1
MAPPED	-Neurodegenerative Diseases	31	33.34	37.92	31.43	30.6	30.37	31.95	26.57	31.05	19.56	29.41
Genetic Information Processing	-Neurodegenerative Diseases	14.96	14.49	16.99	15.33	13.05	12.12	17.2	11.16	16.4	7.75	14.5
-Transcription	-Neurodegenerative Diseases	1.329	1.452	1.355	1.194	1.148	0.8415	1.451	0.7091	1.368	0.7405	1.043
-Translation	-Neurodegenerative Diseases	7.919	5.818	9.089	7.701	6.907	5.664	8.397	5.511	8.102	3.809	7.272
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	3.109	3.078	4.102	3.252	2.721	3.25	3.932	3.117	3.878	1.805	3.222
-DNA Maintenance	-Neurodegenerative Diseases	2.93	4.274	3.324	3.122	2.523	2.319	3.095	2.192	3.09	1.863	2.962
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	1.015	0.9143	1.463	1.183	1.066	1.604	0.7561	0.8463	0.9274	0.6471	0.8619
-Signal Transduction	-Neurodegenerative Diseases	0.3135	0.3398	0.3685	0.4031	0.2854	0.3523	0.2546	0.1739	0.2818	0.1852	0.2476
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.778	0.6297	1.183	0.7928	0.832	1.329	0.5015	0.6957	0.6471	0.4263	0.648
Cellular Processes	-Neurodegenerative Diseases	3.476	4.299	4.753	3.281	3.952	4.697	3.069	2.26	2.846	1.533	2.287
-Hemoglobin	-Neurodegenerative Diseases	8.24e-05	0.0002278	0.0003306	2.381e-10	6.176e-05	4.021e-05	1.774e-10	0.0001395	0.003799	1.355e-10	0.0003549
-Vesicular Transport	-Neurodegenerative Diseases	0.5142	0.5892	0.6188	0.4753	0.4921	0.7576	0.5597	0.5588	0.4458	0.3804	0.4002
-Cytoskeleton	-Neurodegenerative Diseases	2.301	2.924	3.101	2.183	2.793	3.289	1.951	1.402	1.82	0.864	1.502
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.4562	0.4927	0.6177	0.4462	0.5146	0.497	0.5238	0.2728	0.475	0.196	0.3702
-Cell Communication	-Neurodegenerative Diseases	0.1916	0.1419	0.2993	0.1702	0.3136	0.3085	0.1432	0.14	0.1684	0.06669	0.1247
Metabolism	-Neurodegenerative Diseases	6.472	6.958	7.898	6.874	7.679	6.919	7.038	7.6	6.689	5.744	6.715
-Membrane Transport	-Neurodegenerative Diseases	0.08958	0.06538	0.06905	0.06627	0.05828	0.06865	0.07849	0.06229	0.08352	0.06024	0.05641
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.935	0.966	1.051	0.9959	1.219	0.9763	0.9735	0.8807	0.851	0.8406	0.8436
-Energy Metabolism	-Neurodegenerative Diseases	0.4612	0.5683	0.4591	0.4576	0.4311	0.5196	0.4698	0.3842	0.4636	0.4515	0.4491
-Biosynthesis	-Neurodegenerative Diseases	1.447	1.595	1.555	1.422	2.085	1.558	1.726	1.964	1.377	1.437	1.637
-Other Enzymes	-Neurodegenerative Diseases	3.3	3.595	3.827	3.584	3.672	3.219	3.664	4.002	3.555	2.827	3.3
Organismal Systems	-Neurodegenerative Diseases	1.227	1.795	1.612	1.253	1.35	1.767	1.185	1.282	1.027	0.6742	1.05
-Immune System	-Neurodegenerative Diseases	0.4147	0.4819	0.4566	0.399	0.3232	0.5767	0.2835	0.403	0.3226	0.2113	0.3613
-Endocrine System	-Neurodegenerative Diseases	0.1338	0.198	0.2603	0.1621	0.1623	0.2427	0.208	0.2223	0.1177	0.08234	0.1823
-Circulatory System	-Neurodegenerative Diseases	0.1739	0.1901	0.2696	0.1239	0.2476	0.2451	0.1521	0.09741	0.1226	0.09035	0.1373
-Digestive System	-Neurodegenerative Diseases	0.1665	0.08644	0.125	0.1678	0.1873	0.1124	0.09736	0.2281	0.115	0.07362	0.07685
-Excretory System	-Neurodegenerative Diseases	0.09902	0.2802	0.1628	0.1008	0.1111	0.1409	0.1173	0.1131	0.108	0.07561	0.08884
