KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K09508	1.9139849e+08	3.7022573e+08	2.1407638e+09	88345767	1.1125635e+08	5.3771189e+08	67291515	69351144	10497509	2.7089947e+08	74865611
K09510	2.4516109e+09	8.3813036e+08	2.8232553e+09	1.3892249e+09	1.73961e+09	1.3807891e+09	1.4036711e+09	9.0679074e+08	4.5023776e+08	2.6585393e+08	4.7406124e+08
K09511	43826083	61485548	1.5967558e+09	24643153	8433187.4	2.4211243e+08	1.4311872e+08	37904981	15509885	3.0705497e+08	17671098
K09512	1.1762501e+09	1.4423858e+09	4.4539502e+09	2.9379769e+09	9.2392752e+08	3.3635409e+09	3.0134078e+09	4.175913e+08	9.2085295e+08	1.731051e+09	5.6131717e+08
K09514	2.1997297e+08	2.8480336e+08	40286174	1.0206805e+09	2.2433524e+08	3.2596021e+08	4.6265551e+08	1.5614581e+08	44164411	1.0435452e+08	1.9784157e+08
K09515	33817778	17742871	1857.6034	11945110	1857.6034	60326049	40447856	2021462.6	1857.6034	5577007.9	34366769
K09517	5.6327652e+09	3.5703264e+09	7.2548593e+09	6.4605811e+09	2.4360367e+09	6.1541371e+09	1.1258397e+10	4.9893225e+09	1.5348794e+09	5.489852e+09	5.917459e+08
K09518	1.4886774e+09	3.9217965e+08	2.5542355e+09	2.0866285e+09	1.5326751e+09	1.9851498e+09	1.7916141e+09	4.8543544e+08	5.2129316e+08	1.1983238e+09	3.4475702e+08
K09520	2.552664e+08	1.2920216e+08	4.3373457e+08	2.057823e+08	4.0884504e+08	1.5859025e+08	2.7684574e+08	2.7125123e+08	39211192	4.9237558e+08	1.4804492e+08
K09521	2.4731445e+08	1.16404e+08	6.1329905e+08	1.0083548e+09	1.0595661e+09	7.5780247e+08	3.2587743e+08	31443365	6.4990687e+08	6.4106714e+08	25637042
K09522	2.7957659e+09	1.3488801e+09	2.754359e+09	4.6735787e+09	1.210763e+09	2.3549954e+09	6.6537591e+09	4.4263381e+08	3.8616967e+09	1.754929e+09	1.970184e+09
K09523	2.2967949e+09	1.3016418e+09	2.6789578e+09	3.2158768e+09	1.6641909e+09	4.0281421e+09	4.7300213e+09	3.9119751e+09	8.4831793e+08	4.8122941e+09	2.5347012e+09
K09525	3.6121213e+08	1.0209e+09	1.3525229e+09	1.2664065e+09	9.7878419e+08	3.6618183e+09	4.6395162e+09	8.4352063e+08	5.2351933e+08	3.5267841e+09	3.105391e+08
K09526	2.3016431e+08	2.6670229e+08	79886597	19162431	15803608	3.1158322e+08	4.8327262e+08	6960523.8	1.3873098e+08	54531103	13731814
K09527	6.7179134e+09	3.1664056e+09	1.1448279e+10	5.1315006e+09	5.1747804e+09	6.1007523e+09	2.0224665e+10	1.5590502e+09	3.6769426e+09	3.7468971e+09	1.1606289e+09
K09528	2.4309809e+09	4.3204648e+09	6.6776772e+09	3.165244e+09	1.1171417e+09	4.2553838e+09	1.1910741e+10	1.9218315e+09	3.034648e+09	4.7840524e+09	3.6395229e+09
K09529	3.8733375e+09	5.2731419e+09	1.4578335e+10	8.0225434e+09	3.5006743e+09	3.3201956e+09	1.3740453e+10	8.1443097e+08	3.6679679e+09	2.7376313e+09	1.6785649e+09
K09530	7.9017763e+08	7.8286077e+08	5.4355329e+09	1.6576326e+09	1.3436144e+09	2.6051864e+09	3.719012e+09	1.5794162e+09	5.550207e+08	2.943061e+09	6.0006212e+08
K09531	1.7826324e+09	1.884129e+09	1.6559296e+09	2.9459695e+09	1.6250661e+09	2.1975838e+09	3.463572e+09	1.0021381e+09	2.0274383e+09	5.4878112e+09	8.6165808e+08
K09532	35144160	50317772	73370157	21685873	24063067	1579627	1.9378894e+08	1332779.8	3.7523566e+08	6145509.9	8407403.5
K09533	3.5849826e+09	4.1186309e+09	1.1351742e+10	1.1928123e+10	5.3652421e+09	1.4537745e+10	9.432576e+09	1.464703e+09	1.2975997e+09	1.273741e+10	1.9749415e+09
K09534	13940076	5192026.5	23308729	62136041	65552034	23914250	1.0176686e+08	1857.6034	68817742	16516636	2178731.8
K09535	2.7942498e+08	1.3080849e+08	49640157	2.2008754e+08	1399256.2	39492444	1857.6034	46330708	27970082	14156965	1354451.3
K09536	3.7502575e+08	1.3408883e+08	2.5016148e+08	1.694445e+08	3.3915744e+08	1.2427194e+09	1.1721095e+09	4.1814281e+08	1.4594832e+08	7.2646353e+08	1.5003039e+08
K09537	5.8309118e+08	3.1636082e+08	3.0246353e+08	5.746129e+08	7.667996e+08	2.0478287e+08	6.3110367e+08	2.3719788e+08	1.5562972e+08	1.2736776e+09	3.6442511e+08
K09539	4.4992463e+08	3.6051488e+08	3.399425e+08	7.0674266e+08	2.4227564e+08	4.6863956e+08	1.040109e+09	2.9326707e+08	2.3014663e+08	3.6671071e+09	5.4135664e+08
K09540	6.5888693e+09	2.5325703e+09	7.1737492e+09	6.6654274e+09	3.7693661e+09	1.1105606e+10	1.2326248e+10	6.0635801e+09	3.7583959e+09	1.960087e+10	1.0705465e+08
K04082	96654640	23468453	3.6512023e+08	6.7378345e+08	20838982	55038130	1.6433674e+09	42331873	14935375	4.6376091e+08	76657409
K09541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09542	5.8095121e+08	2.5437162e+08	4.1078375e+10	4.4483604e+08	1.3649505e+09	1.703034e+09	2.786774e+09	1.8530563e+08	77144048	2.1232104e+09	37906946
K04455	4.4243125e+10	5.8412038e+08	1.5276605e+11	2.200264e+11	5.6407062e+10	1.585404e+11	4.2693991e+09	4.1634799e+09	1.815285e+10	3.7915492e+10	1.7496888e+10
K09543	899263.66	1857.6034	68760279	473838.09	1774897.9	2851213.5	1857.6034	3257717.2	713020.8	29003520	52381.424
K09546	25246626	495514.34	19489548	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	3613554.7	1857.6034
K13993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03687	2.9045488e+09	2.9108248e+09	4.4030242e+09	5.2852122e+09	2.1540807e+09	7.1651123e+09	7.4158514e+09	4.283481e+09	1.3640605e+09	1.1657515e+10	4.6774827e+09
K04078	1.7725203e+10	1.6484682e+10	5.6294517e+10	3.838329e+10	2.3631669e+10	2.9272598e+10	4.3864339e+10	4.1892735e+10	1.3874618e+10	8.4987149e+10	2.7017003e+10
K09548	1.6513165e+09	1.3437056e+09	5.5804475e+09	1.2520527e+09	3.7473533e+09	5.0549113e+09	4.0608877e+09	1.2153333e+09	1.3026867e+09	1.7937516e+09	1.0537646e+09
K09549	1.7977942e+09	2.7142686e+09	1.0771962e+10	7.5773977e+09	3.1813914e+09	4.1884427e+09	7.1099698e+09	1.9908792e+09	1.9027639e+09	3.3435587e+09	2.0540184e+09
K09550	1.8875014e+09	2.2407068e+09	7.1541414e+09	3.5449695e+09	1.5042329e+09	2.0929505e+09	3.5233002e+09	1.4600891e+09	1.0313366e+09	1.7209969e+09	6.7425695e+08
K04797	2.3972181e+09	3.9821117e+09	1.2489532e+10	7.0598195e+09	3.0410879e+09	6.2683282e+09	1.1309621e+10	2.0421318e+09	3.6530694e+09	2.0459676e+09	2.7714359e+09
K04798	1.7659309e+09	2.0615309e+09	7.1342582e+09	5.069346e+09	1.9222627e+09	4.1493619e+09	6.2604139e+09	1.7546574e+09	1.4297238e+09	2.4132483e+09	1.5852916e+09
K08054	5.2522555e+10	2.0049005e+10	7.6206354e+10	7.4381141e+10	5.9082339e+10	1.1571203e+11	6.8483484e+10	3.165365e+10	1.9926397e+10	6.1198864e+10	2.5637955e+10
K08057	3.4455291e+10	4.1377531e+10	5.7923347e+10	3.955926e+10	3.0694836e+10	9.0705744e+10	7.4232822e+10	3.645963e+10	1.6767326e+10	6.4014967e+10	3.0114655e+10
K09551	1.5281638e+08	4.8694504e+08	1.0064043e+09	1.4386446e+08	7.3530248e+08	2.8742747e+08	1.5796543e+09	1.7566581e+09	54668686	9.0278981e+09	36092426
K08669	5.6654834e+08	5.1774413e+08	9.7663966e+08	8.8591306e+08	7.195851e+08	1.6030328e+09	1.5253229e+09	6.5112422e+08	2.1680615e+08	1.1488456e+09	4.2319579e+08
K09552	8.2790664e+08	1.7731893e+08	6.684671e+08	5.844595e+08	4.3007652e+08	8.9016937e+08	7.1869871e+08	4.7511537e+08	1.8852888e+08	2.0806082e+09	2.7213943e+08
K08956	5.3263728e+09	2.9341847e+09	1.0187134e+10	9.0261796e+09	4.716703e+09	1.1312145e+10	9.2670418e+09	5.4022853e+09	3.7999817e+09	4.5016868e+10	3.8038153e+09
K02108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09553	2.9631021e+10	4.2513626e+10	1.1022393e+11	9.8091854e+10	4.456319e+10	5.5159145e+10	1.2222435e+11	4.0178021e+10	2.5132444e+10	5.456135e+10	2.9935132e+10
K09554	8.13168e+09	1.0103415e+10	1.2867645e+10	1.6604655e+10	4.2790193e+09	7.5443659e+09	3.2041884e+10	6.4290214e+09	7.0913352e+09	1.1443946e+10	6.6234797e+09
K09555	1.0507898e+09	1.3265086e+08	1.8596216e+08	5.7069845e+08	2.5729864e+08	1.6059542e+08	2.5861478e+08	72159624	3.4358844e+08	4.4475013e+08	1.8833323e+08
K09556	5.647495e+09	1.6525818e+09	1.1611194e+10	2.3100236e+09	2.9023666e+09	3.0280939e+09	8.3779675e+09	2.001515e+09	2.7524095e+09	1.359752e+09	2.2224993e+09
K09557	5.7608296e+09	4.5939411e+08	1.2579664e+10	1.1798233e+10	3.0437236e+09	1.2286589e+10	3.474914e+09	3.6019758e+08	7.0701695e+08	1.0958342e+09	8.2785941e+08
K09558	32873622	1.1214599e+08	1.4655804e+08	45216428	1.6312047e+08	2.3660754e+08	9.9789771e+08	20926771	5.4165326e+08	40555360	4160073.8
K09559	4.5614651e+08	9.6378828e+08	1.180409e+09	1.9863051e+09	5.9153723e+08	7.065995e+08	2.6163133e+09	1.8457655e+08	1.3255487e+08	1.0775225e+09	4.384415e+08
K09560	1.8209297e+10	1.5996987e+10	5.6096306e+10	2.5950688e+10	1.1323429e+10	1.66045e+10	5.4838514e+10	2.1174052e+10	1.5629381e+10	3.7660457e+10	1.334587e+10
K09561	3.2959037e+09	2.7664544e+08	3.1570682e+09	1.1233532e+10	1.1939715e+09	2.3722771e+09	1.2626791e+10	1.6717384e+09	1.478259e+09	2.8436772e+09	6.8155811e+08
K09562	1.2277723e+09	1.990651e+09	3.0189079e+09	4.6396773e+09	4.9960757e+09	2.2520295e+09	8.8604488e+09	6.6159239e+08	1.49542e+09	1.8799149e+09	8.7628355e+08
K08653	1261456.5	6690511.7	13355095	45732405	48575974	36081575	1857.6034	3850005.2	113563.44	17510525	2936714.7
K01349	39140944	1857.6034	1857.6034	1857.6034	1857.6034	20786957	1857.6034	1857.6034	1857.6034	1857.6034	1053161.4
K13050	1.0228192e+08	4609242.1	4819587.4	1857.6034	24305086	42004163	48165882	10812586	67319038	6011734.7	1857.6034
K01279	1.7521803e+09	1.5133468e+09	3.3434869e+09	2.6636747e+09	2.1219278e+09	8.1076081e+09	2.3239797e+09	8.0243392e+09	7.1717423e+08	1.3483147e+10	2.5473129e+09
K01280	6.6593684e+09	7.1580611e+09	9.9983943e+09	7.5129037e+09	4.5319325e+09	7.2616265e+09	1.7679512e+10	5.1761778e+09	5.0185599e+09	5.8651758e+09	6.8124084e+09
K01363	3.3872086e+09	1.7793856e+09	1.6351553e+10	1.6840963e+09	6.6844091e+09	3.0821026e+10	7.5473868e+09	1.7047771e+10	1.6283321e+09	1.3457745e+10	8.9725062e+08
K01275	4.0146491e+09	2.3301575e+09	3.5706262e+09	5.3940921e+08	1.6897373e+09	7.0910126e+08	3.8400546e+09	4.5411188e+09	5.0879533e+09	4.0978675e+08	7.6260336e+08
K01371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01365	9.106206e+08	15159939	2.1575843e+09	9.0408574e+08	1.0609932e+09	3.4306343e+09	1.4882878e+09	7.5522728e+08	6.235739e+08	7.9145362e+08	4.7464441e+08
K01368	36284419	36046916	8.1826553e+08	46048859	1.611571e+08	1.3120762e+09	27681123	31578149	22164842	34837959	6952272.4
K08779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13289	2.8276307e+09	5.6103763e+08	5.6154955e+09	8.7459298e+09	3.054328e+09	4.4962689e+10	3.505155e+09	1.3043525e+10	7.5372096e+08	2.5927454e+09	1.1231418e+09
K04667	1857.6034	1857.6034	5131074.1	6962961.5	1857.6034	1857.6034	1857.6034	1857.6034	81600.287	1857.6034	1857.6034
K09782	1857.6034	1857.6034	1857.6034	6.8776598e+08	1857.6034	9382052.1	1857.6034	9158196.5	39160.08	1857.6034	1857.6034
K12373	5.4089567e+09	6.4533044e+09	1.0653103e+10	1.5714812e+10	6.4348241e+09	2.8034186e+10	1.4537179e+10	1.2403814e+10	2.6304158e+09	4.2316249e+10	2.9960026e+09
K02582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13375	91224920	1.1130129e+08	7.3321907e+08	2.0505918e+08	5.9057021e+08	3.3408809e+08	34577068	24242227	5.6050219e+08	77582486	1.0751794e+08
K03900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03767	1.0162138e+11	9.1699831e+10	1.4300922e+11	1.135134e+11	7.0967124e+10	1.4492923e+11	1.7498765e+11	5.3692602e+10	6.523475e+10	1.232316e+11	3.8708965e+10
K03768	6.1806238e+10	6.4689758e+09	1.1596604e+11	7.9958232e+10	4.351558e+10	7.0397856e+10	5.5994395e+10	5.9370618e+10	1.2321518e+10	1.4884402e+11	1.9345664e+10
K09563	3.3353973e+08	1.5711385e+08	1.133e+10	5.9907757e+09	5.5272371e+08	4.094847e+09	6.280013e+08	1.7891596e+09	11543164	8.9605518e+09	3.1248189e+08
K05864	7.1162163e+09	6.8897704e+09	9.5707793e+09	1.7206871e+10	2.2843168e+09	6.8296609e+09	7.2081039e+09	3.834327e+09	5.9764006e+09	6.0250659e+09	3.7237499e+09
K09565	3.7936159e+09	1.4451948e+09	5.6960923e+09	4.2109356e+09	1.9681528e+09	3.675546e+09	8.2526706e+09	5.2221347e+09	2.3419338e+09	1.1002413e+10	1.4087291e+09
K09566	1.0134646e+09	2.42478e+09	1.2817578e+09	1.3650932e+09	9.8093432e+08	9.6971902e+08	3.405264e+09	7.9852491e+08	1.2338844e+09	1.4503463e+09	8.0166343e+08
K12738	3219805.3	8397637.1	7987607.5	3606860	1857.6034	51256512	4603635	1857.6034	1857.6034	7188114.8	1857.6034
K10598	6.9015996e+08	6.4600947e+08	8.167185e+09	4.6738209e+09	7.5126303e+08	1.0127227e+09	1.6530446e+09	5.4373904e+08	4.556863e+09	7.562464e+08	7.5077064e+08
K12734	1.9133977e+08	91689049	3.2528451e+08	3.3384218e+08	48501224	2.729645e+08	2.0099179e+08	1.6097255e+08	38009427	2.081143e+08	1.0894367e+08
K12735	1.4721792e+09	2.2420266e+09	1.7567977e+09	1.5438445e+09	2.2232999e+09	2.5370821e+09	1.1217413e+10	1.1500024e+09	1.4175448e+09	2.863768e+09	1.3481305e+09
K12736	1.473009e+09	1.9296525e+09	4.1269546e+09	3.6642605e+09	1.0873474e+09	3.2709073e+09	7.7354637e+09	1.5756167e+09	1.832083e+09	2.4731671e+09	1.1217008e+09
K12737	1.171757e+09	1.5413861e+09	2.3012677e+09	1.8090973e+09	6.7268505e+08	1.2175553e+09	4.8146959e+09	3.4773788e+08	1.4454956e+09	6.1004367e+08	8.9283279e+08
K12740	1.8232963e+08	1.1716235e+08	4.6329464e+08	1.4063549e+08	1.6473933e+08	2.145949e+08	6.3179817e+08	71403657	2.1599557e+08	4.202626e+08	18333860
K09568	4.0318229e+09	1.1026913e+10	9.3328998e+09	4.8636336e+09	9.217603e+09	3.1913533e+10	1.2962379e+10	1.6882235e+10	1.602756e+09	8.4496779e+09	5.4432059e+09
K09569	1.7371911e+09	2.2129169e+09	7.1325262e+09	5.6820885e+09	2.666991e+09	7.8736184e+09	5.2027386e+09	2.3100638e+09	1.5292068e+09	7.786092e+09	1.4390492e+09
K09570	4.6639071e+09	7.5107325e+09	2.5554352e+10	1.8048336e+10	1.2085795e+10	1.4203974e+10	3.193137e+10	6.9869421e+09	4.2268063e+09	1.8823727e+10	5.119972e+09
K09571	3.399781e+10	2.1452168e+10	7.7348458e+10	8.3399418e+10	2.9071217e+10	2.3305345e+10	8.5320409e+10	1.5964864e+10	1.6793602e+10	7.2962217e+10	1.9799542e+10
K09573	74841961	77163075	3.9485692e+08	24457627	31827746	4.4836694e+08	3.7696691e+08	83297917	1.0243214e+08	69111842	72223041
K09574	3.1929443e+09	4.503668e+09	3.5564179e+09	3.6185864e+09	1.3121456e+09	2.8857728e+09	9.9463528e+09	1.0839303e+09	2.5399577e+09	5.1268769e+09	9.3476093e+08
K09575	5.2055064e+09	3.0254618e+08	1.1231085e+10	1.3996471e+10	5.79756e+09	1.3687038e+10	1.1657687e+10	1.7316527e+09	3.7305034e+08	1.3239118e+10	1.6042173e+09
K09576	70403390	5.4722397e+08	2.4157983e+08	3.0136849e+09	8.6814869e+08	1.208392e+08	51020077	6.0974068e+08	71240277	5.7922132e+09	3.3254051e+09
K09577	3.653269e+08	19166411	5.8588054e+08	1.2546828e+08	1.1606876e+08	4.6677055e+08	6.1905818e+08	1.5882048e+08	65526105	73477188	54882556
K09578	1.5743408e+09	3.3743306e+09	4.2111237e+09	2.636317e+09	1.2619936e+09	4.0122484e+09	1.1899741e+10	8.6186993e+08	1.5592997e+09	4.3182496e+09	5.9028686e+08
K09579	8.6572385e+08	1.3207234e+09	2.6214305e+09	3.6210165e+09	1.8528294e+09	4.4459227e+09	1.1200438e+10	1.1123635e+09	1.1572548e+09	3.2657351e+09	1.6516835e+08
K03671	2.2578528e+10	1.0801783e+10	2.4077101e+10	2.1969756e+10	2.954471e+10	5.2140343e+10	5.8494706e+10	1.6771542e+10	9.5901985e+09	2.1853888e+10	2.3164574e+10
K03676	4.4075172e+08	2.6404721e+09	3.8258382e+09	5.3995107e+08	1.9788425e+09	1.427449e+09	4.7429078e+08	3.109476e+09	45689196	6.0140281e+08	5.1262613e+09
K07390	9.5441347e+08	2.3817227e+09	3.3166781e+09	1.8253873e+09	2.0373232e+09	2.7615708e+09	6.8873771e+09	1.1363872e+09	2.2770961e+08	2.087378e+09	7.7935673e+08
K09580	4.9133214e+10	2.9863108e+10	1.0956223e+11	7.6989107e+10	4.8991621e+10	1.0792821e+11	5.9763782e+10	9.2506734e+10	1.7010444e+10	1.0259928e+11	1.754281e+10
K09581	1857.6034	1857.6034	30013827	2.3806601e+08	1857.6034	67249211	11398605	1857.6034	1857.6034	3.9755818e+08	66483.467
K08056	4.3087761e+10	2.5399695e+10	9.0829128e+10	5.5244667e+10	3.9169997e+10	1.0988136e+11	7.8972375e+10	8.1472953e+10	1.8554657e+10	1.5274376e+11	4.346617e+10
K09582	2.2501246e+10	1.970718e+10	3.2095995e+10	7.1123847e+10	3.3575298e+10	8.4991173e+10	5.0446698e+10	5.6462292e+10	1.57827e+10	7.6967199e+10	1.7359387e+10
K09583	1.3331574e+09	1.929414e+09	1.9580928e+09	1.0589943e+10	1.0890651e+09	3.472332e+09	1.6900423e+09	3.5537949e+09	4.1106341e+08	1.3048763e+10	2.2241576e+08
K09584	2.0421493e+10	1.2734374e+10	1.0235053e+11	6.4395685e+10	2.9724608e+10	5.2538797e+10	5.8340927e+10	6.1684425e+10	1.6037363e+10	5.0477163e+10	1.5279274e+10
K13996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13984	1.1866464e+10	9.8865593e+09	5.1419815e+10	3.3442229e+10	1.3295823e+10	2.7580414e+10	2.3055573e+10	2.8439896e+10	7.4406362e+09	1.4099772e+10	1.1997774e+10
K09585	7.8758449e+08	6.7146773e+08	5.4854128e+09	1.0084549e+09	1.3303499e+09	4.1755337e+09	3.0671737e+09	6.9602822e+08	2.1588312e+08	2.8017859e+09	3.9746812e+08
K09586	1.7763768e+10	8.1297173e+09	4.5282573e+10	2.744841e+10	1.1364188e+10	4.6361354e+10	2.0756501e+10	2.8271494e+10	1.369774e+10	2.4699845e+10	6.5885739e+09
K12257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03217	7.6215915e+09	5.342023e+08	5.136995e+09	1.0056436e+10	5.2326099e+09	4.7103572e+09	8.8692141e+09	5.7613218e+09	2.1263357e+09	6.4222343e+09	1.0264772e+09
K03070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03106	3.2190202e+09	4.0363027e+09	9.925089e+09	1.0657407e+10	3.8491413e+09	7.618967e+09	1.0313206e+10	4.2556141e+09	2.0182184e+09	9.0705742e+09	2.3449729e+09
K03110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10956	9.2791064e+09	4.9022987e+09	2.1041709e+10	1.612497e+10	8.2795312e+09	1.3202945e+10	1.6098135e+10	8.2789385e+09	2.8634414e+09	1.5550733e+10	5.3658871e+09
K09481	7.5228437e+09	2.567614e+09	1.1840086e+10	1.1632443e+10	5.4586496e+09	1.0772844e+10	1.1080477e+10	4.7773833e+09	2.045599e+09	1.0915511e+10	3.1330898e+09
K07342	1.9667431e+09	8.2349598e+08	4.2971927e+09	4.6240736e+09	1.6434437e+09	5.0730838e+09	4.2160477e+09	2.4968245e+09	7.5774345e+08	4.8185446e+09	1.0644886e+09
K12275	6.7156811e+08	8.8894978e+08	1.9297348e+09	3.5764913e+09	2.4486238e+09	3.0717563e+09	1.9635033e+09	1.7700533e+09	6.1309255e+08	2.7966954e+09	3.6184402e+08
K03109	3.6787375e+09	6.4080783e+09	8.7238228e+09	6.3352496e+09	4.7417551e+09	1.0370415e+10	1.5955176e+10	2.8464306e+09	3.9797011e+09	1.2257251e+10	3.3212595e+09
K03104	6.8145549e+09	7.7510011e+09	1.13407e+10	8.7468482e+09	4.9459573e+09	8.0880466e+09	1.6488119e+10	6.2620353e+09	4.9219356e+09	2.0414515e+10	4.03444e+09
K03108	1.1695259e+10	7.3606942e+09	2.3945278e+10	1.5702551e+10	1.0474119e+10	1.8232643e+10	2.4522988e+10	9.9902546e+09	8.2621485e+09	1.541868e+10	4.546432e+09
K03107	4.9153972e+09	6.679673e+09	1.7088479e+10	1.3383729e+10	5.0479774e+09	1.1423747e+10	1.7924458e+10	5.1775888e+09	4.2213105e+09	1.3455204e+10	3.0630047e+09
K03105	4.4756215e+08	7.3422163e+08	1.1632942e+09	2.6007484e+09	7.8378273e+08	1.9395799e+09	1.5280593e+09	9.2959361e+08	2.4615609e+08	1.7150036e+09	4.4402384e+08
K13431	5.3976732e+09	1.5887791e+09	5.7285916e+09	3.6124835e+09	1.444605e+09	6.2712407e+09	5.8905549e+09	2.0656367e+09	2.1771542e+09	3.0965793e+09	1.3273889e+09
K12272	7.1416722e+09	2.260775e+09	8.29442e+09	1.5343385e+10	3.7680024e+09	8.8000993e+09	9.4562729e+09	5.5388652e+09	1.7511599e+09	1.1276224e+10	4.2497076e+09
K03116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12946	1.1604003e+10	1.1893631e+10	3.3939663e+10	3.6141777e+10	8.6794907e+09	2.80063e+10	2.2569288e+10	1.323379e+10	6.8547602e+09	1.7343737e+10	1.3076012e+09
K12947	5.4674224e+09	4.3178886e+09	1.0841999e+10	9.6010934e+09	4.6804832e+09	9.0583834e+09	8.8588686e+09	4.6655032e+09	3.4876702e+09	5.8872501e+09	1.1583001e+09
K12948	2.0176312e+09	1.8039197e+09	6.4798105e+09	6.7493898e+09	3.2119625e+09	4.8591653e+09	3.4414169e+09	3.251878e+09	2.862277e+09	5.8003313e+09	1.2007816e+09
K13280	2.6563556e+09	2.3854759e+09	5.7273475e+09	5.0908864e+09	2.1405971e+09	2.6320809e+09	3.9422979e+09	2.0811752e+09	1.4114908e+09	4.1750246e+09	7.621102e+08
K09647	17787697	15544700	1857.6034	1857.6034	1857.6034	21160047	1857.6034	1857.6034	21690041	42507658	1857.6034
K09648	25884562	6605384.4	28993806	96522004	38975785	1.3300001e+08	11808080	1857.6034	69604832	56757633	1857.6034
K12666	3.0533594e+10	2.6427145e+10	5.1057621e+10	6.3400148e+10	3.2730625e+10	8.0290227e+10	5.931922e+10	3.4745711e+10	1.1136863e+10	5.9709174e+10	1.9104893e+10
K12667	1.7765203e+10	2.6276928e+10	6.073096e+10	5.4672441e+10	2.6738684e+10	7.402297e+10	4.585923e+10	3.9013139e+10	1.5849933e+10	5.5292204e+10	1.4484435e+10
K12668	2.4170738e+09	3.8444131e+09	9.7389302e+09	7.5108676e+09	4.1426834e+09	1.1019397e+10	8.2168271e+09	6.9354952e+09	1.8738732e+09	8.6167847e+09	2.568469e+09
K12669	67459744	2.3556959e+08	1.3521468e+08	51460305	1.0992527e+08	76584416	17863557	8335304.7	1.0044924e+08	34577932	5311354.2
K12670	7.6615611e+09	1.1122233e+10	2.5757787e+10	1.9476624e+10	1.1110024e+10	2.8474942e+10	1.9182107e+10	1.9591273e+10	5.6498633e+09	2.349846e+10	6.0306547e+09
K07151	1.39211e+10	1.3658423e+10	3.5683527e+10	3.2964446e+10	2.1042771e+10	5.582563e+10	3.497444e+10	2.1653065e+10	6.843852e+09	4.2346995e+10	1.237932e+10
K01228	5.6443221e+09	4.432297e+09	9.7024396e+09	2.3161168e+10	2.8192622e+09	1.2088082e+10	7.9506212e+09	1.2601588e+10	2.7809836e+09	6.9238918e+09	2.1789976e+09
K13999	2.1743255e+10	1.5732233e+09	3.7349326e+10	1.0828183e+10	1.2578619e+10	3.2884018e+10	1.9578492e+10	2.3355983e+10	3.6838164e+08	3.6336733e+10	4.0526246e+09
K14000	7.2028623e+09	1.8926903e+09	2.5272939e+10	2.4438629e+10	1.7022139e+10	5.2855656e+10	8.8355345e+09	2.9883711e+10	1.5186355e+09	1.4485088e+10	1.8310431e+09
K14001	4.353951e+08	85809883	2.2374948e+08	9.7720005e+08	1.6721362e+08	8.8763927e+08	3.2621716e+08	78965682	1.0101152e+08	1.0322352e+09	1.3916463e+08
K14002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05546	4.1404945e+10	2.6443256e+10	9.2170791e+10	1.0982383e+11	4.111063e+10	1.1815197e+11	9.4704961e+10	3.1286615e+10	1.7581725e+10	1.054653e+11	1.3857196e+10
K08288	2.9757047e+10	1.8110123e+10	6.4799023e+10	5.3027542e+10	2.4521722e+10	6.4939547e+10	8.3406778e+10	3.4305998e+10	1.5098596e+10	5.2079874e+10	2.0589833e+10
K01230	8.9380926e+08	8.7560032e+08	3.4615122e+09	3.7289336e+09	1.029102e+09	4.2508367e+09	2.5007397e+09	2.6981313e+09	1.0200172e+09	4.0490025e+09	7.9140777e+08
K10082	1.3261741e+10	4.3959613e+09	1.2388226e+10	2.8139898e+10	8.1893859e+09	2.1790906e+10	1.5157523e+10	7.7591371e+09	5.5408983e+09	2.9940485e+10	4.602865e+09
