KO number	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
K12668	NaN	NaN	NaN	NaN	NaN
K01195	149	0.2	0.2	0.2	0.2
K00078	NaN	NaN	NaN	NaN	NaN
K00699	NaN	NaN	NaN	NaN	NaN
K01106	NaN	NaN	NaN	NaN	NaN
K01189	NaN	NaN	NaN	NaN	NaN
K13711	NaN	NaN	NaN	NaN	NaN
K01109	NaN	NaN	NaN	NaN	NaN
K08678	NaN	NaN	NaN	NaN	NaN
K01196	NaN	NaN	NaN	NaN	NaN
K00693	NaN	NaN	NaN	NaN	NaN
K01784	465	561	589	655	661
K01099	NaN	NaN	NaN	NaN	NaN
K03331	NaN	NaN	NaN	NaN	NaN
K00846	NaN	NaN	NaN	NaN	NaN
K01809	692	945	1212	1300	1554
K00100	NaN	NaN	NaN	NaN	NaN
K00700	227	289	307	368	406
K01565	NaN	NaN	NaN	NaN	NaN
K13247	NaN	NaN	NaN	NaN	NaN
K15759	NaN	NaN	NaN	NaN	NaN
K17497	NaN	NaN	NaN	NaN	NaN
K00922	NaN	NaN	NaN	NaN	NaN
K00923	NaN	NaN	NaN	NaN	NaN
K01787	NaN	NaN	NaN	NaN	NaN
K01103	NaN	NaN	NaN	NaN	NaN
K01443	182	0.2	179	0.2	0.2
K00920	NaN	NaN	NaN	NaN	NaN
K03103	NaN	NaN	NaN	NaN	NaN
K01127	NaN	NaN	NaN	NaN	NaN
K01194	1261	797	565	438	398
K12316	NaN	NaN	NaN	NaN	NaN
K12317	NaN	NaN	NaN	NaN	NaN
K01108	NaN	NaN	NaN	NaN	NaN
K01112	NaN	NaN	NaN	NaN	NaN
K01107	NaN	NaN	NaN	NaN	NaN
K01229	NaN	NaN	NaN	NaN	NaN
K01176	102	75	124	138	144
K12047	NaN	NaN	NaN	NaN	NaN
K05859	NaN	NaN	NaN	NaN	NaN
K02564	1170	1256	1478	1413	1288
K01203	NaN	NaN	NaN	NaN	NaN
K00914	NaN	NaN	NaN	NaN	NaN
K01858	NaN	NaN	NaN	NaN	NaN
K01711	0.2	0.2	0.2	0.2	0.2
K05858	NaN	NaN	NaN	NaN	NaN
K02377	0.2	0.2	0.2	0.2	0.2
K01116	NaN	NaN	NaN	NaN	NaN
K11809	NaN	NaN	NaN	NaN	NaN
K12309	NaN	NaN	NaN	NaN	NaN
K12670	NaN	NaN	NaN	NaN	NaN
K03084	NaN	NaN	NaN	NaN	NaN
K15909	NaN	NaN	NaN	NaN	NaN
K07966	NaN	NaN	NaN	NaN	NaN
K00999	NaN	NaN	NaN	NaN	NaN
K00911	NaN	NaN	NaN	NaN	NaN
K00746	NaN	NaN	NaN	NaN	NaN
K14634	NaN	NaN	NaN	NaN	NaN
K03374	NaN	NaN	NaN	NaN	NaN
K03376	NaN	NaN	NaN	NaN	NaN
K00009	951	894	828	770	703
K00075	26	35	43	51	51
K00790	267	377	529	598	762
K01791	0.2	0.2	0.2	0.2	0.2
K02472	0.2	0.2	0.2	0.2	0.2
K02798	526	612	603	530	337
K03431	699	901	1207	1322	1481
K04042	135	192	305	384	532
K05352	NaN	NaN	NaN	NaN	NaN
K00754	NaN	NaN	NaN	NaN	NaN
K00900	NaN	NaN	NaN	NaN	NaN
K00748	490	0.2	553	523	526
K06118	NaN	NaN	NaN	NaN	NaN
K07031	NaN	NaN	NaN	NaN	NaN
K02822	0.2	0.2	0.2	0.2	0.2
K00103	NaN	NaN	NaN	NaN	NaN
K15922	0.2	0.2	0.2	0.2	0.2
K17195	0.2	0.2	0.2	0.2	0.2
K00697	456	417	497	453	462
K01226	0.2	0.2	0.2	0.2	0.2
K01838	0.2	0.2	0.2	0.2	0.2
K16146	NaN	NaN	NaN	NaN	NaN
K02438	0.2	0.2	0.2	0.2	0.2
K01198	0.2	0.2	0.2	0.2	0.2
K00975	613	855	1155	1108	1033
K00703	563	681	908	937	884
K00690	0.2	0.2	0.2	0.2	0.2
K00705	0.2	0.2	0.2	0.2	0.2
K00694	0.2	0.2	0.2	0.2	0.2
K16011	NaN	NaN	NaN	NaN	NaN
K01840	0.2	0.2	0.2	0.2	0.2
K16881	NaN	NaN	NaN	NaN	NaN
K00971	0.2	0.2	0.2	0.2	0.2
K01818	0.2	0.2	0.2	0.2	0.2
K00879	0.2	0.2	0.2	0.2	0.2
K01628	0.2	0.2	0.2	0.2	0.2
K12661	0.2	0.2	0.2	0.2	0.2
K12660	0.2	0.2	0.2	0.2	0.2
K01813	0.2	0.2	0.2	0.2	0.2
K00848	0.2	0.2	0.2	0.2	0.2
K01629	0.2	0.2	0.2	0.2	0.2
K07026	538	367	250	277	222
K00068	0.2	0.2	0.2	0.2	0.2
K00882	122	146	189	247	231
K00881	0.2	0.2	0.2	0.2	0.2
K12111	0.2	0.2	0.2	0.2	0.2
K12112	0.2	0.2	0.2	0.2	0.2
K01854	618	846	1333	1375	1825
K07406	0.2	0.2	0.2	0.2	0.2
K00094	5163	0.2	0.2	0.2	0.2
K08302	23272	0.2	0.2	0.2	0.2
K16371	18619	0.2	0.2	0.2	0.2
K01684	0.2	0.2	0.2	0.2	0.2
K00883	0.2	0.2	0.2	0.2	0.2
K01631	0.2	0.2	0.2	0.2	0.2
K02080	0.2	0.2	0.2	0.2	0.2
K01093	0.2	0.2	0.2	0.2	0.2
K00469	NaN	NaN	NaN	NaN	NaN
K01815	0.2	0.2	0.2	0.2	0.2
K00065	0.2	0.2	0.2	0.2	0.2
K01812	90	165	196	0.2	0.2
K00041	0.2	0.2	0.2	0.2	0.2
K01685	0.2	0.2	0.2	0.2	0.2
K01686	612	530	485	387	287
K00040	86	90	65	62	43
K08092	0.2	0.2	0.2	0.2	0.2
K00880	0.2	0.2	0.2	0.2	0.2
K03081	0.2	0.2	0.2	0.2	0.2
K03082	0.2	0.2	0.2	0.2	0.2
K01786	0.2	0.2	0.2	0.2	0.2
K03080	0.2	0.2	0.2	0.2	0.2
K01804	64	0.2	0.2	0.2	0.2
K00853	0.2	0.2	0.2	0.2	0.2
K03476	0.2	0.2	0.2	0.2	0.2
K03078	0.2	0.2	0.2	0.2	0.2
K03079	0.2	0.2	0.2	0.2	0.2
K03077	0.2	0.2	0.2	0.2	0.2
K01706	0.2	0.2	0.2	0.2	0.2
K01630	0.2	0.2	0.2	0.2	0.2
K01708	0.2	0.2	0.2	0.2	0.2
K00029	1952	3040	3653	2680	1677
K01759	791	758	0.2	1279	1284
K03778	597	696	940	952	1006
K01595	1684	2793	4535	5516	8085
K04073	0.2	0.2	0.2	0.2	0.2
K04021	0.2	0.2	0.2	0.2	0.2
K04020	0.2	0.2	0.2	0.2	0.2
K00109	NaN	NaN	NaN	NaN	NaN
K01896	NaN	NaN	NaN	NaN	NaN
K01907	NaN	NaN	NaN	NaN	NaN
K03366	NaN	NaN	NaN	NaN	NaN
K01692	0.2	0.2	0.2	0.2	0.2
K08324	0.2	0.2	0.2	0.2	0.2
K08318	0.2	0.2	0.2	0.2	0.2
K01027	NaN	NaN	NaN	NaN	NaN
K11258	0.2	0.2	0.2	0.2	0.2
K00102	NaN	NaN	NaN	NaN	NaN
K00972	NaN	NaN	NaN	NaN	NaN
K01934	0.2	0.2	0.2	0.2	0.2
K01938	NaN	NaN	NaN	NaN	NaN
K02437	561	792	1363	1863	2051
K00621	NaN	NaN	NaN	NaN	NaN
K00884	79	0.2	0.2	0.2	0.2
K01097	NaN	NaN	NaN	NaN	NaN
K12409	NaN	NaN	NaN	NaN	NaN
K05304	NaN	NaN	NaN	NaN	NaN
K00983	NaN	NaN	NaN	NaN	NaN
K01639	0.2	0.2	0.2	0.2	0.2
K00287	288	386	386	394	408
K00604	295	306	435	472	520
K00925	1584	1567	1761	1637	1821
K01491	263	376	567	733	848
K00135	1072	1411	1630	1492	1113
K00288	NaN	NaN	NaN	NaN	NaN
K00295	NaN	NaN	NaN	NaN	NaN
K03737	62	66	73	76	87
K13938	0.2	0.2	0.2	0.2	0.2
K13402	NaN	NaN	NaN	NaN	NaN
K13403	NaN	NaN	NaN	NaN	NaN
K08289	248	286	412	810	960
K00289	NaN	NaN	NaN	NaN	NaN
K00297	506	927	1830	2774	3170
K01908	0.2	0.2	0.2	0.2	0.2
K00932	0.2	0.2	0.2	0.2	0.2
K11264	0.2	0.2	0.2	0.2	0.2
K01505	NaN	NaN	NaN	NaN	NaN
K08325	371	483	440	456	730
K18471	0.2	0.2	0.2	0.2	0.2
K00005	48	0.2	0.2	0.2	0.2
K13381	0.2	0.2	0.2	0.2	0.2
K01207	61	80	114	131	178
K07106	92	110	104	84	69
K00885	0.2	0.2	0.2	0.2	0.2
K01788	0.2	0.2	0.2	0.2	0.2
K10011	90	0.2	0.2	0.2	0.2
K10012	53	93	0.2	92	100
K00090	489	898	1737	1914	2763
K07250	1173	1407	2075	1760	1414
K03417	408	0.2	0.2	0.2	0.2
K01659	298	0.2	0.2	0.2	0.2
K01720	561	0.2	0.2	0.2	0.2
K00411	NaN	NaN	NaN	NaN	NaN
K00412	NaN	NaN	NaN	NaN	NaN
K00413	NaN	NaN	NaN	NaN	NaN
K00416	NaN	NaN	NaN	NaN	NaN
K00417	NaN	NaN	NaN	NaN	NaN
K00419	NaN	NaN	NaN	NaN	NaN
K01507	7043	9165	12138	13114	15277
K02109	1604	2639	3874	4072	3623
K02126	NaN	NaN	NaN	NaN	NaN
K02128	NaN	NaN	NaN	NaN	NaN
K02132	NaN	NaN	NaN	NaN	NaN
K02133	NaN	NaN	NaN	NaN	NaN
K02134	NaN	NaN	NaN	NaN	NaN
K02135	NaN	NaN	NaN	NaN	NaN
K02136	NaN	NaN	NaN	NaN	NaN
K02137	NaN	NaN	NaN	NaN	NaN
K02140	NaN	NaN	NaN	NaN	NaN
K02144	NaN	NaN	NaN	NaN	NaN
K02146	NaN	NaN	NaN	NaN	NaN
K02147	NaN	NaN	NaN	NaN	NaN
K02149	NaN	NaN	NaN	NaN	NaN
K02151	NaN	NaN	NaN	NaN	NaN
K02152	NaN	NaN	NaN	NaN	NaN
K02155	NaN	NaN	NaN	NaN	NaN
K02258	NaN	NaN	NaN	NaN	NaN
K02260	NaN	NaN	NaN	NaN	NaN
K02262	NaN	NaN	NaN	NaN	NaN
K02265	NaN	NaN	NaN	NaN	NaN
K02266	NaN	NaN	NaN	NaN	NaN
K02267	NaN	NaN	NaN	NaN	NaN
K03661	NaN	NaN	NaN	NaN	NaN
K03878	NaN	NaN	NaN	NaN	NaN
K03885	256	285	384	458	710
K03934	NaN	NaN	NaN	NaN	NaN
K03938	NaN	NaN	NaN	NaN	NaN
K03939	NaN	NaN	NaN	NaN	NaN
K03940	NaN	NaN	NaN	NaN	NaN
K03941	NaN	NaN	NaN	NaN	NaN
K03943	NaN	NaN	NaN	NaN	NaN
K03945	NaN	NaN	NaN	NaN	NaN
K03946	NaN	NaN	NaN	NaN	NaN
K03949	NaN	NaN	NaN	NaN	NaN
K03950	NaN	NaN	NaN	NaN	NaN
K03952	NaN	NaN	NaN	NaN	NaN
K03953	NaN	NaN	NaN	NaN	NaN
K03955	NaN	NaN	NaN	NaN	NaN
K03963	NaN	NaN	NaN	NaN	NaN
K03965	NaN	NaN	NaN	NaN	NaN
K03966	NaN	NaN	NaN	NaN	NaN
K11352	NaN	NaN	NaN	NaN	NaN
K11353	NaN	NaN	NaN	NaN	NaN
K02154	NaN	NaN	NaN	NaN	NaN
K03942	NaN	NaN	NaN	NaN	NaN
K02263	NaN	NaN	NaN	NaN	NaN
K03951	NaN	NaN	NaN	NaN	NaN
K03960	NaN	NaN	NaN	NaN	NaN
K03957	NaN	NaN	NaN	NaN	NaN
K00329	NaN	NaN	NaN	NaN	NaN
K03948	NaN	NaN	NaN	NaN	NaN
K03935	NaN	NaN	NaN	NaN	NaN
K03959	NaN	NaN	NaN	NaN	NaN
K00418	NaN	NaN	NaN	NaN	NaN
K03937	NaN	NaN	NaN	NaN	NaN
K03936	NaN	NaN	NaN	NaN	NaN
K00420	NaN	NaN	NaN	NaN	NaN
K11351	NaN	NaN	NaN	NaN	NaN
K03968	NaN	NaN	NaN	NaN	NaN
K02270	NaN	NaN	NaN	NaN	NaN
K02130	NaN	NaN	NaN	NaN	NaN
K00415	NaN	NaN	NaN	NaN	NaN
K03662	NaN	NaN	NaN	NaN	NaN
K02129	NaN	NaN	NaN	NaN	NaN
K02131	NaN	NaN	NaN	NaN	NaN
K02145	NaN	NaN	NaN	NaN	NaN
K03956	NaN	NaN	NaN	NaN	NaN
K03958	NaN	NaN	NaN	NaN	NaN
K03964	NaN	NaN	NaN	NaN	NaN
K02264	NaN	NaN	NaN	NaN	NaN
K03961	NaN	NaN	NaN	NaN	NaN
K03954	NaN	NaN	NaN	NaN	NaN
K03944	NaN	NaN	NaN	NaN	NaN
K02138	NaN	NaN	NaN	NaN	NaN
K02127	NaN	NaN	NaN	NaN	NaN
K02150	NaN	NaN	NaN	NaN	NaN
K03967	NaN	NaN	NaN	NaN	NaN
K02271	NaN	NaN	NaN	NaN	NaN
K01542	NaN	NaN	NaN	NaN	NaN
K02148	NaN	NaN	NaN	NaN	NaN
K11725	NaN	NaN	NaN	NaN	NaN
K02259	NaN	NaN	NaN	NaN	NaN
K00414	NaN	NaN	NaN	NaN	NaN
K01543	NaN	NaN	NaN	NaN	NaN
K02268	NaN	NaN	NaN	NaN	NaN
K02272	NaN	NaN	NaN	NaN	NaN
K03962	NaN	NaN	NaN	NaN	NaN
K03947	NaN	NaN	NaN	NaN	NaN
K02111	6228	8327	11962	12714	12155
K02112	8399	12319	18159	18755	19426
K02113	2347	3766	4612	4904	5104
K02114	3365	4656	6709	7316	7815
K02115	2159	2978	4344	4382	4254
K15986	NaN	NaN	NaN	NaN	NaN
K05584	NaN	NaN	NaN	NaN	NaN
K05585	NaN	NaN	NaN	NaN	NaN
K05586	NaN	NaN	NaN	NaN	NaN
K02261	NaN	NaN	NaN	NaN	NaN
K02269	NaN	NaN	NaN	NaN	NaN
mtu_Rv3029c	NaN	NaN	NaN	NaN	NaN
K02108	470	0.2	0.2	0.2	0.2
K05577	NaN	NaN	NaN	NaN	NaN
K00937	64	80	95	96	111
K05575	NaN	NaN	NaN	NaN	NaN
K05588	NaN	NaN	NaN	NaN	NaN
K00425	892	1164	1389	1176	1172
K05574	NaN	NaN	NaN	NaN	NaN
K05582	NaN	NaN	NaN	NaN	NaN
K05572	NaN	NaN	NaN	NaN	NaN
K05576	NaN	NaN	NaN	NaN	NaN
K05573	NaN	NaN	NaN	NaN	NaN
K02276	NaN	NaN	NaN	NaN	NaN
K02274	NaN	NaN	NaN	NaN	NaN
K02301	0.2	0.2	0.2	0.2	0.2
K02110	0.2	0.2	0.2	0.2	0.2
K00330	247	548	515	834	438
K00331	586	679	943	1209	901
K13378	1010	1454	2400	2570	2310
K00334	759	911	0.2	1162	0.2
K00335	400	485	698	831	747
K00336	796	1083	1637	1872	2010
K00337	0.2	0.2	0.2	0.2	0.2
K00338	684	905	1278	1475	1232
K00339	0.2	0.2	0.2	0.2	0.2
K00340	214	0.2	0.2	0.2	0.2
K00341	52	0.2	0.2	0.2	0.2
K00342	0.2	0.2	0.2	0.2	0.2
K00343	0.2	0.2	0.2	0.2	0.2
K02300	0.2	0.2	0.2	0.2	0.2
K02299	0.2	0.2	0.2	0.2	0.2
K02298	551	1063	1545	2216	3239
K02297	629	1152	1868	2074	3152
K02639	NaN	NaN	NaN	NaN	NaN
K02641	NaN	NaN	NaN	NaN	NaN
K08901	NaN	NaN	NaN	NaN	NaN
K08902	NaN	NaN	NaN	NaN	NaN
K08906	NaN	NaN	NaN	NaN	NaN
K08908	NaN	NaN	NaN	NaN	NaN
K08915	NaN	NaN	NaN	NaN	NaN
K14172	NaN	NaN	NaN	NaN	NaN
K02717	NaN	NaN	NaN	NaN	NaN
K02723	NaN	NaN	NaN	NaN	NaN
K02097	NaN	NaN	NaN	NaN	NaN
K02706	NaN	NaN	NaN	NaN	NaN
K02637	NaN	NaN	NaN	NaN	NaN
K02635	NaN	NaN	NaN	NaN	NaN
K02722	NaN	NaN	NaN	NaN	NaN
K02697	NaN	NaN	NaN	NaN	NaN
K02716	NaN	NaN	NaN	NaN	NaN
K02694	NaN	NaN	NaN	NaN	NaN
K02698	NaN	NaN	NaN	NaN	NaN
K08904	NaN	NaN	NaN	NaN	NaN
K02642	NaN	NaN	NaN	NaN	NaN
K02703	NaN	NaN	NaN	NaN	NaN
K02638	NaN	NaN	NaN	NaN	NaN
K02287	NaN	NaN	NaN	NaN	NaN
K02286	NaN	NaN	NaN	NaN	NaN
K02285	NaN	NaN	NaN	NaN	NaN
K02288	NaN	NaN	NaN	NaN	NaN
K02699	NaN	NaN	NaN	NaN	NaN
K02704	NaN	NaN	NaN	NaN	NaN
K02093	NaN	NaN	NaN	NaN	NaN
K02290	NaN	NaN	NaN	NaN	NaN
K02116	0.2	0.2	0.2	0.2	0.2
K01602	NaN	NaN	NaN	NaN	NaN
K00855	121	0.2	0.2	0.2	0.2
K00441	NaN	NaN	NaN	NaN	NaN
K01070	277	419	540	481	508
K00317	NaN	NaN	NaN	NaN	NaN
K05979	NaN	NaN	NaN	NaN	NaN
K00006	NaN	NaN	NaN	NaN	NaN
K00059	2640	3153	4265	5148	6410
K00454	NaN	NaN	NaN	NaN	NaN
K00507	NaN	NaN	NaN	NaN	NaN
K00626	128	0.2	0.2	0.2	0.2
K00645	NaN	NaN	NaN	NaN	NaN
K00648	1270	1528	1912	2058	2638
K00654	NaN	NaN	NaN	NaN	NaN
K00679	NaN	NaN	NaN	NaN	NaN
K00894	NaN	NaN	NaN	NaN	NaN
K00981	0.2	0.2	0.2	0.2	0.2
K01047	NaN	NaN	NaN	NaN	NaN
K01068	NaN	NaN	NaN	NaN	NaN
K01074	NaN	NaN	NaN	NaN	NaN
K01115	NaN	NaN	NaN	NaN	NaN
K01126	195	205	191	181	204
K01254	NaN	NaN	NaN	NaN	NaN
K01613	730	797	869	974	1054
K01640	NaN	NaN	NaN	NaN	NaN
K02160	1819	2518	2750	11012	4055
K02372	1444	2441	3813	5023	6855
K03921	NaN	NaN	NaN	NaN	NaN
K04708	NaN	NaN	NaN	NaN	NaN
K04713	NaN	NaN	NaN	NaN	NaN
K04715	NaN	NaN	NaN	NaN	NaN
K04718	NaN	NaN	NaN	NaN	NaN
K05309	NaN	NaN	NaN	NaN	NaN
K05917	NaN	NaN	NaN	NaN	NaN
K05929	NaN	NaN	NaN	NaN	NaN
K06130	NaN	NaN	NaN	NaN	NaN
K07512	NaN	NaN	NaN	NaN	NaN
K07748	NaN	NaN	NaN	NaN	NaN
K08730	NaN	NaN	NaN	NaN	NaN
K09458	518	776	1145	1369	1631
K09832	NaN	NaN	NaN	NaN	NaN
K10251	NaN	NaN	NaN	NaN	NaN
K10703	NaN	NaN	NaN	NaN	NaN
K10782	NaN	NaN	NaN	NaN	NaN
K12349	NaN	NaN	NaN	NaN	NaN
K13506	NaN	NaN	NaN	NaN	NaN
K13510	NaN	NaN	NaN	NaN	NaN
K13519	NaN	NaN	NaN	NaN	NaN
K14156	NaN	NaN	NaN	NaN	NaN
K14423	NaN	NaN	NaN	NaN	NaN
K14424	NaN	NaN	NaN	NaN	NaN
K14674	NaN	NaN	NaN	NaN	NaN
K15397	NaN	NaN	NaN	NaN	NaN
K15728	NaN	NaN	NaN	NaN	NaN
K15923	NaN	NaN	NaN	NaN	NaN
K12350	NaN	NaN	NaN	NaN	NaN
K07511	NaN	NaN	NaN	NaN	NaN
K00864	1015	1130	911	444	243
K06129	NaN	NaN	NaN	NaN	NaN
K00901	0.2	0.2	0.2	0.2	0.2
K00248	NaN	NaN	NaN	NaN	NaN
K17108	NaN	NaN	NaN	NaN	NaN
K15730	NaN	NaN	NaN	NaN	NaN
K16860	NaN	NaN	NaN	NaN	NaN
K01046	NaN	NaN	NaN	NaN	NaN
K14676	NaN	NaN	NaN	NaN	NaN
K08729	NaN	NaN	NaN	NaN	NaN
K00869	NaN	NaN	NaN	NaN	NaN
K01080	NaN	NaN	NaN	NaN	NaN
K00803	NaN	NaN	NaN	NaN	NaN
K15013	NaN	NaN	NaN	NaN	NaN
K00665	NaN	NaN	NaN	NaN	NaN
K00232	NaN	NaN	NaN	NaN	NaN
K07819	NaN	NaN	NaN	NaN	NaN
K09479	NaN	NaN	NaN	NaN	NaN
K12351	NaN	NaN	NaN	NaN	NaN
K12504	NaN	NaN	NaN	NaN	NaN
K13523	NaN	NaN	NaN	NaN	NaN
K08744	NaN	NaN	NaN	NaN	NaN
K12353	NaN	NaN	NaN	NaN	NaN
K00111	0.2	0.2	0.2	0.2	0.2
K00995	0.2	0.2	0.2	0.2	0.2
K07515	NaN	NaN	NaN	NaN	NaN
K00249	NaN	NaN	NaN	NaN	NaN
K01204	NaN	NaN	NaN	NaN	NaN
K00629	NaN	NaN	NaN	NaN	NaN
K00019	NaN	NaN	NaN	NaN	NaN
K00252	NaN	NaN	NaN	NaN	NaN
K00993	NaN	NaN	NaN	NaN	NaN
K03372	NaN	NaN	NaN	NaN	NaN
K04710	NaN	NaN	NaN	NaN	NaN
K05954	NaN	NaN	NaN	NaN	NaN
K05955	NaN	NaN	NaN	NaN	NaN
K08766	NaN	NaN	NaN	NaN	NaN
K09478	NaN	NaN	NaN	NaN	NaN
K09881	NaN	NaN	NaN	NaN	NaN
K12505	NaN	NaN	NaN	NaN	NaN
K13238	NaN	NaN	NaN	NaN	NaN
K13239	NaN	NaN	NaN	NaN	NaN
K13516	NaN	NaN	NaN	NaN	NaN
K16795	NaN	NaN	NaN	NaN	NaN
K00666	NaN	NaN	NaN	NaN	NaN
K03521	NaN	NaN	NaN	NaN	NaN
K17362	NaN	NaN	NaN	NaN	NaN
K00084	NaN	NaN	NaN	NaN	NaN
K13514	NaN	NaN	NaN	NaN	NaN
K01831	NaN	NaN	NaN	NaN	NaN
K08765	NaN	NaN	NaN	NaN	NaN
K13513	NaN	NaN	NaN	NaN	NaN
K13373	NaN	NaN	NaN	NaN	NaN
K00967	NaN	NaN	NaN	NaN	NaN
K07418	NaN	NaN	NaN	NaN	NaN
K00079	NaN	NaN	NaN	NaN	NaN
K07508	NaN	NaN	NaN	NaN	NaN
K16342	NaN	NaN	NaN	NaN	NaN
K10224	NaN	NaN	NaN	NaN	NaN
K01054	NaN	NaN	NaN	NaN	NaN
K00718	NaN	NaN	NaN	NaN	NaN
K13509	NaN	NaN	NaN	NaN	NaN
K00509	NaN	NaN	NaN	NaN	NaN
K09828	NaN	NaN	NaN	NaN	NaN
K00863	NaN	NaN	NaN	NaN	NaN
K07514	NaN	NaN	NaN	NaN	NaN
K00649	NaN	NaN	NaN	NaN	NaN
K01634	NaN	NaN	NaN	NaN	NaN
K01122	NaN	NaN	NaN	NaN	NaN
K05906	NaN	NaN	NaN	NaN	NaN
K00255	NaN	NaN	NaN	NaN	NaN
K13644	NaN	NaN	NaN	NaN	NaN
K03494	NaN	NaN	NaN	NaN	NaN
K03877	NaN	NaN	NaN	NaN	NaN
K07753	NaN	NaN	NaN	NaN	NaN
K06124	NaN	NaN	NaN	NaN	NaN
K07970	NaN	NaN	NaN	NaN	NaN
K00461	NaN	NaN	NaN	NaN	NaN
K00458	NaN	NaN	NaN	NaN	NaN
K00460	NaN	NaN	NaN	NaN	NaN
K01830	NaN	NaN	NaN	NaN	NaN
K13515	NaN	NaN	NaN	NaN	NaN
K12354	NaN	NaN	NaN	NaN	NaN
K01134	NaN	NaN	NaN	NaN	NaN
K12348	NaN	NaN	NaN	NaN	NaN
K00968	NaN	NaN	NaN	NaN	NaN
K12298	NaN	NaN	NaN	NaN	NaN
K01202	NaN	NaN	NaN	NaN	NaN
K00725	NaN	NaN	NaN	NaN	NaN
K14075	NaN	NaN	NaN	NaN	NaN
K14074	NaN	NaN	NaN	NaN	NaN
K16343	NaN	NaN	NaN	NaN	NaN
K00801	NaN	NaN	NaN	NaN	NaN
K08726	NaN	NaN	NaN	NaN	NaN
K06128	NaN	NaN	NaN	NaN	NaN
K00022	NaN	NaN	NaN	NaN	NaN
K00787	NaN	NaN	NaN	NaN	NaN
K01062	NaN	NaN	NaN	NaN	NaN
K17726	NaN	NaN	NaN	NaN	NaN
K10258	NaN	NaN	NaN	NaN	NaN
K00804	NaN	NaN	NaN	NaN	NaN
K11155	NaN	NaN	NaN	NaN	NaN
K01852	NaN	NaN	NaN	NaN	NaN
K16794	NaN	NaN	NaN	NaN	NaN
K11262	NaN	NaN	NaN	NaN	NaN
K12352	NaN	NaN	NaN	NaN	NaN
K01059	NaN	NaN	NaN	NaN	NaN
K08743	NaN	NaN	NaN	NaN	NaN
K00637	NaN	NaN	NaN	NaN	NaN
K10205	NaN	NaN	NaN	NaN	NaN
K00081	NaN	NaN	NaN	NaN	NaN
K07513	NaN	NaN	NaN	NaN	NaN
K14073	NaN	NaN	NaN	NaN	NaN
K10247	NaN	NaN	NaN	NaN	NaN
K01052	NaN	NaN	NaN	NaN	NaN
K01824	NaN	NaN	NaN	NaN	NaN
K03792	NaN	NaN	NaN	NaN	NaN
K00511	NaN	NaN	NaN	NaN	NaN
K07509	NaN	NaN	NaN	NaN	NaN
K10203	NaN	NaN	NaN	NaN	NaN
K17728	NaN	NaN	NaN	NaN	NaN
K15717	NaN	NaN	NaN	NaN	NaN
K16816	NaN	NaN	NaN	NaN	NaN
K16817	NaN	NaN	NaN	NaN	NaN
K00490	NaN	NaN	NaN	NaN	NaN
K14459	NaN	NaN	NaN	NaN	NaN
K00208	5256	6127	8080	10120	15074
K00980	NaN	NaN	NaN	NaN	NaN
K01641	NaN	NaN	NaN	NaN	NaN
K01961	945	1255	1748	2029	2472
K01962	1524	1903	2155	2385	3066
K01963	733	880	1126	1230	1493
K03621	0.2	0.2	0.2	0.2	0.2
K05879	237	205	228	286	352
K00866	NaN	NaN	NaN	NaN	NaN
K01130	0.2	0.2	0.2	0.2	0.2
K04709	NaN	NaN	NaN	NaN	NaN
K04717	NaN	NaN	NaN	NaN	NaN
K10246	NaN	NaN	NaN	NaN	NaN
K13333	NaN	NaN	NaN	NaN	NaN
K13507	NaN	NaN	NaN	NaN	NaN
K13535	NaN	NaN	NaN	NaN	NaN
K14675	NaN	NaN	NaN	NaN	NaN
K00655	0.2	0.2	0.2	0.2	0.2
K01442	NaN	NaN	NaN	NaN	NaN
K03429	NaN	NaN	NaN	NaN	NaN
mpn_MPN406	NaN	NaN	NaN	NaN	NaN
mpn_MPN445	NaN	NaN	NaN	NaN	NaN
K11263	NaN	NaN	NaN	NaN	NaN
K02078	25542	18745	31237	31111	31296
mtu_Rv0636	NaN	NaN	NaN	NaN	NaN
K00529	0.2	0.2	0.2	0.2	0.2
mtu_Rv3389c	NaN	NaN	NaN	NaN	NaN
mtu_Rv1912c	NaN	NaN	NaN	NaN	NaN
K00540	NaN	NaN	NaN	NaN	NaN
K00257	NaN	NaN	NaN	NaN	NaN
mtu_Rv3804c	NaN	NaN	NaN	NaN	NaN
mtu_Rv2928	NaN	NaN	NaN	NaN	NaN
mtu_Rv0129c	NaN	NaN	NaN	NaN	NaN
K00647	3886	3979	3617	3788	3804
K01716	4176	4579	6042	7525	7158
K00632	1221	1414	1098	521	260
K06445	203	269	263	188	96
K05939	0.2	0.2	0.2	0.2	0.2
K05878	1307	1345	1196	1238	935
K00631	333	389	377	349	402
K08591	0.2	0.2	0.2	0.2	0.2
K01002	0.2	0.2	0.2	0.2	0.2
K00057	270	258	281	292	323
K00112	0.2	0.2	0.2	0.2	0.2
K00113	0.2	0.2	0.2	0.2	0.2
K01058	0.2	0.2	0.2	0.2	0.2
K01048	0.2	0.2	0.2	0.2	0.2
K04019	0.2	0.2	0.2	0.2	0.2
K03735	0.2	0.2	0.2	0.2	0.2
