KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K01879	NaN	2386696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37452060	2.175908e+08	0.0312	0.0312
K01042	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00604	NaN	163800	NaN	NaN	NaN	NaN	NaN	NaN	46252827	70764013	0.0312	NaN
K14300	NaN	NaN	4.5682e+12	30426.2	40687.15	35428.05	3.6254309e+08	5.6165107e+08	7.2858019e+09	9.2332239e+09	1.7284257e+12	14450000
K14292	NaN	NaN	NaN	91.7	NaN	NaN	NaN	NaN	1.1332907e+08	3.4141958e+09	2.8281546e+10	0.0312
K15516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8576895e+08	1.9178684e+09	1.1213146e+11	887600
K12172	NaN	NaN	NaN	NaN	NaN	NaN	4.4293037e+08	4.7311832e+08	2.1349153e+10	2.8163786e+10	1.6420645e+13	56097600
K05749	NaN	NaN	4.0313e+11	981.75	NaN	NaN	7.7634216e+08	1.3839752e+09	4.4268073e+09	2.6242779e+10	2.2807124e+12	53615500
K03259	NaN	NaN	7.859274e+12	173486.58	398691.7	373546.41	3.9473778e+08	3.7983798e+08	2.2964763e+09	8.8057126e+09	6.8746393e+11	16856000
K03257	NaN	NaN	2.9622235e+13	312505.04	1646264.4	1383634.4	8.04555e+08	8.773979e+08	9.6713096e+10	2.0913582e+11	5.0415141e+12	1.019757e+09
K03260	NaN	NaN	1.164002e+13	193029.9	396499.6	385623	3.9725911e+09	4.1856599e+09	4.8074521e+10	1.2188376e+11	2.1026839e+12	2.2313237e+08
K01164	NaN	NaN	2.3393438e+12	9446.139	31633.034	67662.984	1.0513442e+09	3.8130474e+08	6.8059246e+09	7.358081e+09	5.7980349e+11	20100920
K03538	NaN	NaN	8.447841e+10	NaN	NaN	NaN	NaN	NaN	1.4058594e+08	62563076	2.7735981e+10	2838000
K03537	NaN	NaN	1.2933999e+11	114.526	21186.445	26807.215	NaN	NaN	1.0814437e+08	78112278	1.124191e+10	140343
K03539	NaN	NaN	1.4027082e+12	2521.265	24953.638	33511.582	72353197	1.1105918e+08	1.4110549e+09	3.7273559e+09	4.1888832e+11	19504800
K03540	NaN	NaN	NaN	NaN	3371.904	NaN	NaN	NaN	0.0312	0.0312	1.3309784e+09	1504980
K14530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00784	NaN	0.0312	1.2462736e+13	17122.854	26741.418	23586.348	1.745737e+08	3.6783659e+08	6.090423e+09	5.1739613e+09	4.476462e+11	23623600
K00974	NaN	14420	2.2973496e+12	30292.626	63584.976	53507.454	4.1561669e+08	3.7258722e+08	2.1944074e+09	3.8867518e+09	2.2329829e+11	5772200
K07936	NaN	NaN	5.0643163e+13	302423.94	6291.12	17056.38	9.5122243e+08	1.3107817e+09	8.1553104e+10	1.399976e+11	5.7679914e+12	3.8678e+08
K14288	NaN	NaN	4.63694e+12	11204.6	31683.3	NaN	5.4385296e+08	8.1469203e+08	7.9145999e+09	1.2477095e+10	1.7485075e+11	12698400
K14289	NaN	NaN	1.26072e+12	30262.176	86742.432	81427.824	3.7966191e+08	6.1243556e+08	8.7454235e+09	1.9770942e+10	7.2120062e+11	63691600
K14290	NaN	NaN	5.184772e+13	262619.6	178126.13	227715.88	4.7894842e+09	4.5315078e+09	2.7099817e+10	5.2622977e+10	2.8334419e+12	2.62395e+08
K14291	NaN	NaN	NaN	NaN	NaN	NaN	18896303	65382637	1.6320516e+09	1.9649935e+09	1.2260202e+11	4255200
K05019	NaN	NaN	NaN	NaN	NaN	NaN	3.175485e+08	75299782	1.3632544e+09	2.0768129e+09	5.0793864e+11	30810000
K02516	NaN	NaN	6.1144245e+11	6195.884	NaN	NaN	6.6616613e+08	1.0516055e+09	8.5942804e+09	1.5715618e+10	1.1504054e+12	32168500
K14293	NaN	NaN	2.6198508e+12	78187.41	512226.12	456691.62	4.9131439e+09	6.1090232e+09	3.890492e+10	1.0047853e+11	6.738418e+12	6.01812e+08
K13151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2604237e+08	8.1537708e+08	0.0312	1218060
K07562	NaN	NaN	2.659412e+13	24177.65	133958.43	101393.84	NaN	NaN	3.0742438e+09	3.5780407e+09	3.5700515e+11	3258640
K14294	NaN	NaN	NaN	NaN	NaN	NaN	3.6910053e+08	2.0653907e+08	1.4080049e+09	8.7707238e+08	NaN	13872000
K09291	NaN	NaN	2.8680351e+13	697197.81	136053.56	82901.25	1.8205044e+09	2.1004004e+09	2.9100416e+10	4.4027766e+10	1.1744528e+13	80105700
K14295	NaN	NaN	NaN	NaN	NaN	NaN	3.7841842e+08	5.8485511e+08	2.7182833e+09	5.81917e+09	6.9481344e+11	1.0998e+08
K14296	NaN	NaN	NaN	NaN	NaN	NaN	7.9814355e+08	1.0610745e+09	6.2862844e+09	4.6837577e+09	1.1441363e+12	32228400
K03345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40909166	81088567	0.0312	NaN
K14297	NaN	NaN	1.6870854e+13	52867.5	NaN	NaN	8.7920874e+08	9.3817448e+08	1.5194185e+10	1.6578799e+10	2.4438835e+12	30525600
K14298	NaN	NaN	4.765075e+11	11696.79	18076.625	23908.595	3.1454446e+08	3.7299173e+08	6.6757641e+09	9.8845047e+09	3.4203179e+11	39067800
K14004	NaN	NaN	5.668839e+12	70466.22	128502.69	158674.63	3.482372e+08	2.8627422e+08	1.0465506e+10	1.5544253e+10	7.6654892e+11	31427200
K14299	NaN	NaN	2.063288e+11	4371.225	NaN	NaN	96061856	1.2613734e+08	3.9238132e+09	5.578681e+09	1.4876385e+11	25236000
K14301	NaN	NaN	2.5984266e+12	22421.784	89661.726	84484.62	3.5600318e+08	4.7391766e+08	6.4520555e+09	8.7959911e+09	8.8165273e+11	14430000
K14302	NaN	NaN	NaN	NaN	NaN	NaN	1.5839168e+08	1.1978149e+08	4.3339033e+09	5.8982642e+09	6.2153136e+10	5118200
K14303	NaN	NaN	NaN	NaN	NaN	NaN	7.5754348e+08	7.5167914e+08	1.1052594e+10	1.1256816e+10	1.7837247e+12	36761600
K14304	NaN	NaN	NaN	NaN	NaN	NaN	5.1317828e+08	5.4923233e+08	4.7669487e+09	9.7173319e+09	7.6104561e+11	22632000
K14305	NaN	NaN	NaN	NaN	NaN	NaN	2.1321855e+08	1.6573462e+08	3.703561e+09	7.6149389e+09	1.1919358e+11	10336000
K14306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9597525e+09	1.4376894e+10	1.0750091e+12	12267000
K14307	NaN	NaN	4.181684e+12	4972.992	55553.928	54226.192	3.7654694e+08	3.7921158e+08	1.9995861e+09	2.9850137e+09	4.4729643e+10	1311810
K14308	NaN	NaN	NaN	NaN	NaN	NaN	5.6495923e+08	9.1737153e+08	2.9243295e+09	6.4222856e+09	5.0345153e+11	11001900
K14309	NaN	NaN	2.1692345e+13	44656.614	92665.033	118758.77	1.3921464e+09	1.0747448e+09	1.2036037e+10	2.0767101e+10	1.4036687e+12	44062200
K14310	NaN	NaN	2.2843359e+13	13021.371	147868.38	117131.75	1.1973432e+09	1.3175565e+09	1.5168704e+10	2.5572572e+10	2.1645056e+12	53318000
K14311	NaN	NaN	1.788393e+13	58916.345	157412.01	190305.14	3.4009688e+08	4.2378371e+08	5.7340874e+09	7.0383987e+09	4.2435908e+11	13344870
K14312	NaN	NaN	1.519273e+13	31522.474	99908.534	84242.674	1.1921088e+09	1.6160582e+09	1.8369763e+10	1.270617e+10	2.7863366e+12	63707800
K14313	NaN	NaN	NaN	NaN	NaN	NaN	1.5655308e+08	2.0147835e+08	2.6440685e+09	3.0953307e+09	5.3232934e+11	11149200
K14314	NaN	NaN	NaN	NaN	NaN	NaN	1.2087589e+09	2.3204445e+09	1.3783476e+10	2.1497483e+09	5.7503572e+12	0.0312
K14315	NaN	NaN	1.2004185e+11	867.22	153507.77	165048.21	6423820.7	16157090	2.1481052e+09	1.9729147e+09	2.1545488e+11	916640
K14316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0937155e+09	3.2923789e+09	3.9848631e+11	0.0312
K14317	NaN	NaN	NaN	NaN	NaN	NaN	1.0584322e+09	1.3372018e+09	1.0162229e+10	1.709933e+10	NaN	35530000
K14318	NaN	NaN	NaN	NaN	NaN	NaN	2.6035834e+08	3.6826094e+08	2.7412098e+09	4.5942253e+09	1.5403633e+11	11337300
K14319	NaN	NaN	1.8909152e+13	135889.14	216848.37	174995.35	2.9546789e+08	5.7616239e+08	1.458324e+10	3.0216051e+10	8.2919861e+11	1.85492e+08
K10577	NaN	NaN	1.2175036e+12	14267.532	38291.515	27597.931	4.9086519e+08	9.3461376e+08	9.6195263e+09	1.7009601e+10	1.4413641e+12	72128000
K12160	NaN	NaN	9.069598e+11	39385.354	47550.497	47675.131	46113912	56905588	9.0618736e+09	2.6371782e+10	3.7006548e+11	87783800
K14320	NaN	NaN	NaN	NaN	NaN	NaN	2.1544737e+08	2.7560787e+08	3.0171552e+09	2.5446729e+09	4.3547747e+11	9991800
K14321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.8897867e+08	5.9677715e+08	7.2962585e+08	1770450
K13129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.4229936e+08	1.2036235e+09	3.8427611e+11	11760000
K13130	NaN	NaN	NaN	NaN	NaN	NaN	1.6373968e+08	1.3922802e+08	6.1317281e+08	8.9004663e+08	8.5068978e+10	4198810
K13131	NaN	NaN	NaN	NaN	NaN	NaN	1.6976064e+08	6.3105175e+08	2.442721e+09	3.2775171e+09	9.9608548e+10	11618400
K13132	NaN	NaN	NaN	NaN	NaN	NaN	2.2752114e+08	1.8389772e+08	3.5183099e+09	3.7920615e+09	7.1687072e+10	6072920
K13133	NaN	NaN	NaN	NaN	NaN	NaN	3.7492193e+08	6.0711983e+08	8.7617112e+09	1.343621e+10	1.2233554e+12	20207200
K13134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.369232e+08	5.1393602e+08	1.0411264e+11	3957900
K13135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.1391016e+08	3.7668733e+08	5.5956746e+10	197810
K13136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.1477402e+08	3.302604e+08	5.4241928e+08	0.0312
K13137	NaN	NaN	NaN	NaN	NaN	NaN	7.0084479e+08	6.3698877e+08	1.9813135e+10	4.1274523e+10	7.9719722e+11	1.61535e+08
K14322	NaN	NaN	NaN	NaN	NaN	NaN	63962139	73808645	6.2137298e+09	9.2843687e+09	5.8943077e+11	11017000
K07205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2368212e+08	1.5449664e+09	2.3926545e+10	980580
K14283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.074384e+08	3.275659e+09	6.3307458e+10	7600660
K14323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50300317	3.5000314e+08	1.1464313e+10	0.0312
K14324	NaN	NaN	NaN	NaN	NaN	NaN	1.417541e+08	2.056475e+08	1.2412783e+09	2.8625214e+09	1.8910649e+11	64413000
K13114	NaN	NaN	NaN	NaN	NaN	NaN	3.1943223e+08	3.9911842e+08	6.7375688e+09	8.4886297e+09	1.3679563e+12	33483900
K14325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7393024e+09	7.100199e+09	3.6630524e+11	8936500
K13174	NaN	NaN	NaN	NaN	NaN	NaN	82283039	57529328	2.346247e+09	1.8103386e+09	4.7636282e+10	2909580
K13175	NaN	NaN	NaN	NaN	NaN	NaN	89157335	1.2991594e+08	2.6215745e+09	3.2247989e+09	2.6461539e+10	11628100
K13176	NaN	NaN	NaN	NaN	NaN	NaN	63646613	63713235	5.1354211e+08	3.8307836e+08	8.3399249e+10	1058760
K13171	NaN	NaN	NaN	NaN	NaN	NaN	67121967	1.4314512e+08	3.3228473e+09	4.5948469e+09	5.4304613e+11	5697520
K14284	NaN	NaN	2.6154736e+12	47416.241	NaN	NaN	1.7076484e+08	1.757556e+08	2.6627113e+09	6.9258041e+09	9.0564559e+11	29031100
K14285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0797424e+08	2.0967598e+08	3.8568382e+09	718200
K14326	NaN	NaN	4.9435552e+12	38363.239	150906.02	138138.34	1.2090065e+09	1.4768946e+09	1.0919648e+10	2.1851035e+10	3.1745951e+12	78239700
K14327	NaN	NaN	1.084742e+13	27288.162	31591.89	57957.669	1.9567675e+08	3.889322e+08	1.688842e+09	2.6046281e+09	1.5026759e+11	6856080
K14328	NaN	NaN	NaN	NaN	NaN	NaN	8.0432507e+08	1.0403674e+08	1.4225423e+09	1.51268e+09	4.2814881e+11	0.0312
K15541	NaN	NaN	3.23498e+11	1895.25	11314.1	13612.2	NaN	NaN	NaN	NaN	NaN	NaN
K15542	NaN	NaN	NaN	1356.6	7832.65	11552.45	NaN	NaN	1.3062804e+09	2.2925915e+09	1.6581931e+11	952000
K15543	NaN	NaN	1.55064e+12	5965.75	11459	11284	NaN	NaN	NaN	NaN	NaN	NaN
K15544	NaN	NaN	7.79415e+10	754.25	NaN	NaN	NaN	NaN	9303656.6	1.7148679e+08	2.2269486e+09	0.0312
K06965	NaN	NaN	5.68785e+12	5097.4	54539.45	53105.85	NaN	NaN	11093941	78699306	2.6912943e+10	654500
K14376	NaN	NaN	1.928045e+12	8694	18203.85	NaN	8038821.4	13010572	9.947901e+08	1.2304947e+09	1.48857e+12	5183500
K14408	NaN	NaN	2.971255e+12	4886.35	10443.65	13164.55	NaN	NaN	NaN	NaN	2.0893297e+10	2051000
K14409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4617271e+12	26250000
K14406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49813155	4.6006492e+08	1.7495393e+11	415100
K14407	NaN	NaN	5.39735e+11	13727	18058.95	20955.9	NaN	NaN	2.8138726e+09	7.6592507e+09	1.3466761e+11	8925000
K14404	NaN	NaN	1.20967e+12	NaN	7397.6	NaN	NaN	NaN	3.1386692e+08	4.7440295e+08	2.2613435e+10	469000
K14405	NaN	NaN	1.27883e+12	12381.25	NaN	NaN	NaN	NaN	NaN	NaN	9.1583023e+10	297150
K14402	NaN	NaN	1.473115e+12	1602.3	7760.2	11104.8	NaN	NaN	2.2706611e+08	2.0023099e+08	7.4332919e+10	212800
K14403	NaN	NaN	1.80607e+12	623	24296.3	12680.85	NaN	NaN	NaN	NaN	9.9180064e+10	1193500
K14400	NaN	NaN	5.3431e+12	2889.95	NaN	NaN	NaN	NaN	1886043	2125412	NaN	287700
K14401	NaN	NaN	2.0314e+11	2107	6527.5	NaN	NaN	NaN	46938608	44936308	0.0312	8785000
K06100	NaN	NaN	7.9086e+12	6832	14360.15	15045.1	1.1559282e+09	1.4351065e+09	3.4483349e+09	8.5752233e+09	1.5011961e+12	14396200
K14962	NaN	NaN	1.549205e+12	2419.55	NaN	NaN	NaN	NaN	81397883	69129336	1.7568635e+11	836500
K14398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5675212e+08	3.0581252e+08	1.1293402e+10	199150
K14396	NaN	NaN	2.366805e+12	8408.05	8558.2	10567.55	NaN	NaN	NaN	NaN	4.4505951e+09	0.0312
K14397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7238431e+08	1.031249e+10	0.0312	2.5235e+08
K14416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.3193431e+09	2.6070358e+09	3.6382938e+11	4725000
K14411	NaN	NaN	8.1228e+12	75708.85	NaN	NaN	NaN	NaN	2.1890027e+08	1.2178468e+09	1.2030189e+12	32819500
K14399	NaN	NaN	3.0471e+12	2815.75	NaN	NaN	NaN	NaN	1.6577159e+09	2.310421e+09	1.844997e+11	6615000
K13917	NaN	NaN	NaN	NaN	NaN	NaN	38072998	38918940	2.4232666e+08	7.0871386e+08	5.4040318e+10	3325290
K00565	NaN	NaN	3.4532072e+12	7376.248	13552.188	16734.116	1.9790566e+08	2.3609129e+08	1.5903178e+09	6.2334699e+09	2.1561368e+11	21372400
K12595	NaN	NaN	1.1221434e+12	5967.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08873	NaN	NaN	NaN	NaN	NaN	NaN	1.7921063e+08	2.3229153e+08	4.7617492e+08	2.1560351e+09	2.0598696e+11	2196600
K11125	NaN	NaN	NaN	NaN	NaN	NaN	16603850	25610536	2.0892067e+08	1.5734223e+09	1.2055853e+10	0.0312
K11124	NaN	NaN	NaN	NaN	NaN	NaN	34595169	23654080	5.2655707e+08	1.4328219e+09	5.7828389e+10	1111077
K04382	NaN	NaN	5.48912e+12	21159.946	19803.861	18411.255	NaN	NaN	6.7731184e+09	1.3566895e+10	1.1351989e+12	19652400
K03456	NaN	NaN	6.032627e+13	49239.17	203295.25	240630.07	2.8831274e+09	2.9076349e+09	2.2174482e+10	5.8540017e+10	8.2198198e+12	2.137996e+08
K04354	NaN	NaN	2.9470202e+12	56744.354	24415.342	21937.882	4.2964615e+08	2.8907501e+08	3.6881076e+09	1.0627888e+10	1.1024105e+12	18782700
K11583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1247062e+08	3.0064021e+08	1.2038117e+10	0.0312
K11584	NaN	NaN	3.6978693e+12	20756.183	110588.62	110018.6	4.625404e+08	4.228491e+08	5.1274815e+09	1.5225208e+10	9.0949409e+11	7518700
K14549	NaN	NaN	1.079295e+12	8460.55	22918.35	20239.45	NaN	NaN	9.8745308e+09	3.4434711e+10	3.7742554e+11	44100000
K14548	NaN	NaN	6.15545e+12	4910.5	30606.1	22209.6	1.519108e+08	82070023	9.3337725e+08	1.3620398e+09	1.7544418e+11	2478000
K14546	NaN	NaN	4.081e+12	4986.45	59108.7	38150.35	NaN	NaN	93057366	6.0388573e+08	9.3303308e+09	714000
K14545	NaN	NaN	4.0236e+12	9403.8	49172.55	63225.75	NaN	NaN	52629294	18863931	2.2103246e+09	0.0312
K14544	NaN	NaN	1.33952e+13	29334.9	61647.25	47016.2	NaN	NaN	NaN	NaN	1.9328105e+10	619500
K14538	NaN	NaN	1.513785e+13	92046.5	81084.15	57762.95	NaN	NaN	59827583	1.5895301e+08	4.5276116e+10	599900
K14539	NaN	NaN	3.11605e+12	45665.2	63170.1	52747.8	NaN	NaN	1.7690507e+10	4.1313456e+10	8.5531875e+10	3.197124e+08
K14537	NaN	NaN	1.17488e+13	29047.55	159049.45	161377.65	NaN	NaN	2.3291448e+08	1.0980684e+09	6.9971877e+11	1473850
K06943	NaN	NaN	2.168495e+13	74246.55	165576.95	105674.8	NaN	NaN	3.3213946e+09	1.5747539e+09	7.8799154e+10	2002000
K14572	NaN	NaN	1.502445e+13	52253.6	21322.7	NaN	NaN	NaN	0.0312	0.0312	3.4949552e+12	2.5445e+08
K14573	NaN	NaN	5.4369e+12	28312.9	47432	35553.35	NaN	NaN	1.4815688e+09	1.7818875e+09	1.3854745e+10	4130000
K14571	NaN	NaN	3.89375e+12	15685.25	14795.2	8597.4	NaN	NaN	1.2169487e+09	7.2937529e+08	1.4872158e+12	5390000
K14574	NaN	NaN	2.616215e+12	21865.9	39236.4	33045.6	NaN	NaN	2.8537303e+09	2.2957905e+09	0.0312	11550000
K14575	NaN	NaN	2.152745e+12	10503.85	14432.6	12358.5	NaN	NaN	1.3555264e+08	2.9728056e+08	5.5725596e+10	262150
K14570	NaN	NaN	1.06827e+12	8572.55	NaN	NaN	NaN	NaN	3.0269973e+09	4.8469673e+09	8.7525305e+10	9502500
K14524	NaN	NaN	1.06617e+11	779.1	14215.25	24269.35	NaN	NaN	NaN	NaN	NaN	NaN
K14521	NaN	NaN	1.48379e+13	69227.55	53741.8	46210.15	NaN	NaN	10628706	1814658.5	NaN	1799000
K14523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0154556e+09	1.6530185e+09	5.2668126e+10	619500
K14543	NaN	NaN	8.13645e+11	3179.75	106584.1	131609.8	NaN	NaN	NaN	NaN	NaN	NaN
K14547	NaN	NaN	6.1404e+12	12029.85	104945.05	66270.4	NaN	NaN	NaN	NaN	NaN	NaN
K14528	NaN	NaN	2.50075e+10	32.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14525	NaN	NaN	NaN	NaN	NaN	NaN	91931956	84306106	1.0864713e+09	2.5652044e+09	3.8114982e+09	3815000
K14526	NaN	NaN	4.05335e+11	256.55	12329.45	15224.3	NaN	NaN	NaN	NaN	NaN	NaN
K14561	NaN	NaN	1.325205e+12	8514.45	NaN	NaN	NaN	NaN	7.3206032e+08	2.1695642e+09	3.6504346e+09	1848000
K14560	NaN	NaN	9.16965e+12	5634.3	NaN	NaN	NaN	NaN	7.0626472e+09	1.3759773e+10	2.2964478e+12	51100000
K14563	NaN	NaN	2.480905e+13	200721.5	NaN	NaN	NaN	NaN	7.7452229e+09	1.2330093e+10	1.8128694e+12	33565000
K14562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000928e+09	1.7999655e+09	7.0699906e+09	24710000
K14565	NaN	NaN	2.056285e+13	181008.8	222074.65	225946.7	NaN	NaN	4.5123553e+09	4.1446674e+10	1.2604839e+12	5.24755e+08
K14564	NaN	NaN	2.581775e+13	471405.2	221349.45	NaN	NaN	NaN	4.5349966e+09	1.0272909e+10	7.7014155e+11	13860000
K14567	NaN	NaN	4.9805e+12	36927.8	28212.45	27135.15	NaN	NaN	2741763.4	0.0312	NaN	0.0312
K14569	NaN	NaN	6.0207e+12	32035.15	NaN	NaN	NaN	NaN	1164905.2	1740126.9	6.6752812e+11	528500
K14568	NaN	NaN	6.15615e+12	9809.1	22990.8	21493.15	NaN	NaN	1.2917908e+08	1.7552275e+08	0.0312	0.0312
K11108	NaN	NaN	2.401875e+12	2293.9	48302.45	36090.6	NaN	NaN	3.371986e+08	3.3566734e+08	2.9733597e+12	1.2215e+08
K14551	NaN	NaN	1.50367e+14	5368.65	50768.2	33672.45	NaN	NaN	NaN	NaN	NaN	NaN
K03115	NaN	NaN	3.56937e+12	17528	66071.25	74420.15	4.7665671e+08	2.9296999e+08	3.1955854e+09	6.4655831e+09	1.2449999e+11	33228000
K14522	NaN	NaN	NaN	921.9	28212.45	9009.35	NaN	NaN	NaN	NaN	NaN	NaN
K14558	NaN	NaN	2.671725e+12	1863.4	72961	46389.35	NaN	NaN	25431284	1.1229388e+08	2.9519704e+09	2159500
K14559	NaN	NaN	4.08625e+12	33519.85	NaN	NaN	NaN	NaN	1.0250894e+09	3.7291105e+09	3.6221549e+09	8960000
K14554	NaN	NaN	1.679685e+12	4164.65	40469.45	23463.3	NaN	NaN	1.6773874e+09	3.5188072e+09	6.5882352e+11	0.0312
K14555	NaN	NaN	5.3424e+12	8495.55	61792.15	NaN	NaN	NaN	9.9314982e+08	3.2474619e+09	1.4135511e+10	19603500
K14556	NaN	NaN	1.188145e+13	8845.9	NaN	NaN	NaN	NaN	9374833	14513323	4.3718633e+09	0.0312
K14557	NaN	NaN	7.2422e+12	8117.9	40614.7	26866.35	NaN	NaN	1.5865429e+08	3.5150542e+08	1.9932465e+10	805000
K14550	NaN	NaN	2.990785e+13	12105.45	73541.3	49613.2	NaN	NaN	0.0312	0.0312	NaN	0.0312
K14552	NaN	NaN	3.497095e+12	27885.9	46851.7	35732.2	NaN	NaN	0.0312	0.0312	2.5242277e+11	28315000
K14553	NaN	NaN	6.1656e+12	6402.55	42717.85	33672.45	NaN	NaN	NaN	NaN	6.5779647e+10	0.0312
K14566	NaN	NaN	1.4434e+12	3.15	NaN	NaN	1.4221592e+08	1.2984448e+08	28681.107	30442164	5.0615884e+10	6020000
K13288	NaN	NaN	4.64975e+11	1813	42790.3	30269.4	NaN	NaN	3055901.1	26968738	NaN	0.0312
K03097	NaN	NaN	1.0086856e+13	55910.01	128888.27	122846.45	2.6749214e+08	1.3633309e+08	1.1989068e+10	3.3303494e+10	3.6714308e+11	1.16598e+08
K11131	NaN	NaN	2.4364638e+13	138873.04	231929.41	186529.72	7.2770964e+08	9.3306358e+08	9.0302722e+09	1.1794728e+10	2.3342797e+12	48059000
K11129	NaN	NaN	4.048373e+12	16486.035	86789.429	69346.531	1.0757575e+08	1.1447692e+08	2.2540976e+09	1.6491324e+09	2.7647112e+11	25398000
K11128	NaN	NaN	3.490125e+12	9865.625	106368.76	94531.65	1.6470866e+08	1.4033375e+08	3.229649e+09	7.9357629e+09	3.103427e+11	1280300
K11130	NaN	NaN	2.026172e+12	7725.658	19842.67	13490.046	NaN	NaN	9.1020403e+08	9.2244442e+08	0.0312	9408000
K12618	NaN	NaN	9.0566088e+13	1146001.5	632306.26	570816.49	2.670706e+08	1.9221637e+08	8.6802536e+08	1.6111802e+09	1.3536576e+11	904180
K12619	NaN	NaN	4.827794e+12	74592.888	64831.67	37323.606	6.1453934e+08	6.1879552e+08	5.2619296e+09	1.0984642e+10	1.5111497e+12	55860000
K11883	NaN	NaN	2.0679786e+12	40810.608	95683.14	81976.482	NaN	NaN	1.7499673e+09	1.667898e+09	3.098718e+11	3044680
K14536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07178	NaN	NaN	1.6980172e+12	3182.3	NaN	NaN	NaN	NaN	1.0393469e+09	5.3446973e+08	5.8786143e+10	2771840
K07179	NaN	NaN	1.204365e+12	6958.1	56979.325	46325.425	35592554	33797444	2.6195273e+08	1.1282095e+09	1.7913478e+11	1104000
K03685	184373.86	77518	1.1463669e+12	741.825	14054.169	NaN	NaN	NaN	1.4056616e+08	1.7222374e+08	1.2762467e+11	0.0312
K13179	NaN	NaN	5.14999e+13	65988.35	NaN	NaN	6.4226065e+08	1.0814605e+09	9.1786516e+09	1.9442537e+10	1.4531364e+12	95140000
K11294	NaN	NaN	9.544194e+12	98966.516	520306.75	265673.69	NaN	NaN	9.2547137e+10	1.9443786e+11	5.6917803e+13	4.0541e+08
K11135	NaN	NaN	1.630065e+11	7083.669	27740.915	16711.215	NaN	NaN	5.872071e+08	1.3172729e+09	1.1721594e+10	932800
K11806	NaN	NaN	9.94626e+12	11674.386	82177.917	52801.242	48342468	52790982	2.6754779e+09	3.5267118e+09	1.1079882e+11	8054500
K14191	NaN	NaN	3.454434e+12	18492.018	NaN	NaN	89246041	1.3144964e+08	2.2395271e+09	3.795181e+09	1.1387253e+11	4100300
K11884	NaN	NaN	5.79236e+12	4977.758	NaN	NaN	NaN	NaN	1.938513e+09	1.6485867e+09	2.6583462e+10	21949200
K13181	NaN	NaN	6.5558038e+12	66431.924	142336.35	102251.45	4.1347443e+08	4.1815232e+08	6.2923303e+09	1.1050402e+10	7.6028776e+11	30248000
K12598	NaN	NaN	1.5867524e+13	151825.21	146524.59	106525.29	7.8424206e+08	9.0786726e+08	9.1017641e+09	1.8174251e+10	4.1782025e+12	47202600
K09506	NaN	NaN	1.389273e+11	1417.77	NaN	NaN	NaN	NaN	6.8189629e+08	4.9839321e+08	2.1475608e+11	1104480
K06183	NaN	150150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02528	322409.33	191800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
