KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K14721	NaN	NaN	1.2461e+10	24.015	83.716	71.132	NaN	NaN	NaN	NaN	1.7392258e+08	2620
K03040	7747.63	10200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03043	2745.995	6576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03046	5982.347	5559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03086	2124.877	1674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03087	NaN	622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02405	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03088	NaN	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03089	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03092	NaN	154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03048	719.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03060	NaN	6266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07259	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08675	NaN	NaN	6.3377e+10	177.729	37.714	73.333	1454598.4	2595229.5	18214647	9295650.6	2.0614181e+09	5690
K04770	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01356	NaN	157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03503	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2493031.4	9415544.1	2.9413842e+08	10600
K01276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1071462.1	858596.8	86719915	0.0002
K01259	588.428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3481.492	130088.57	NaN	NaN
K13699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97414.112	239330.79	3519990.2	1870
K13700	NaN	NaN	NaN	NaN	NaN	NaN	91154.074	144955.05	291459.92	437895.61	NaN	0.0002
K13703	NaN	NaN	NaN	NaN	NaN	NaN	957778.62	409878.49	2307035.6	15119909	5.4080378e+08	2440
K13706	NaN	NaN	NaN	NaN	NaN	NaN	312095.09	2779746	8711275.2	44373022	1.7766717e+09	181000
K01054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	597158.11	177034.34	64969983	NaN
K13617	NaN	NaN	2.1479e+08	1.778	NaN	NaN	1198411.1	1820945	8352453.6	20808007	3.8725268e+08	164000
K03797	NaN	938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04773	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04774	NaN	139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05995	NaN	254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	890514.48	3369916	13711946	NaN
K09651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59276.364	47303.04	58306767	NaN
K09652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1804030.9	909473.19	NaN	1850
K01297	NaN	104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01419	NaN	1283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13051	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	346892.63	1550481.9	2.0480561e+08	2810
K08657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93152.687	129173.41	NaN	0.0002
K00681	NaN	369	1.0913e+09	23.624	NaN	NaN	NaN	NaN	346906.94	1029950.1	23380947	0.0002
K08303	NaN	216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1145600.6	1510786.3	4999283.8	NaN
K03592	NaN	1261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03568	NaN	480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12574	3563.256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12572	NaN	NaN	3.1311e+09	8.642	38.75	39.404	NaN	NaN	NaN	NaN	24968053	0.0002
K08300	NaN	1674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
eco_b4255	NaN	7589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13126	NaN	NaN	2.6005e+11	3574.7	3345.935	2951.726	1692524.5	1254386.4	68949650	1.5276252e+08	2.2392233e+10	618700
K14442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4166832e+09	11200
K14443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2625396.8	7456615.4	1.0638591e+09	14800
K12585	NaN	NaN	2.2804e+10	38.434	70.454	64.224	750912.78	668491.12	6510339	10609201	3.1127229e+09	17500
K12584	NaN	NaN	1.5997e+10	215.667	35.434	90.834	2211100.9	1745606.2	3264730.9	4518874.1	78805883	32900
K07573	NaN	NaN	2.3106e+09	6.127	95.527	92.369	378326.97	426045.97	4966890.5	7984672.4	6.8541855e+08	73600
K03679	NaN	NaN	1.9839e+09	33.378	94.491	94.416	256356.76	436705.04	5796810.9	13002554	1.4436962e+09	38300
K03681	NaN	NaN	1.5742e+09	5.405	125.781	79.832	190089	439079.66	4055531.9	9515712	1.323499e+09	55500
K12586	NaN	NaN	3.834e+09	3.8	96.978	90.834	194817.34	392068.96	4093999.1	13040174	4.5211984e+08	36800
K12587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4519573.7	7682226.3	5.9378277e+08	20500
K12588	NaN	NaN	7.7464e+08	0.812	83.508	78.808	NaN	NaN	NaN	NaN	NaN	NaN
K12589	NaN	NaN	3.7683e+09	3.244	80.607	69.085	108346.1	443303.81	7359404.1	8469431.3	1.2832277e+09	47300
K11600	NaN	NaN	8.298e+08	3.382	78.535	88.787	268740.02	461751.28	11523159	11250136	1.3133006e+09	30900
K12590	NaN	NaN	2.5394e+10	3.473	97.806	60.641	308841.7	443917.18	4057829.3	6925096	3.1973468e+08	18400
K03678	NaN	NaN	9.2844e+09	25.123	118.735	111.304	470224.11	524608.85	6278740	9477409	1.0667463e+09	16700
K12591	NaN	NaN	4.8489e+09	52.7	40.822	30.705	259361.51	365013.43	3144396.2	11804732	1.2029671e+09	13100
K12592	NaN	NaN	8.0275e+09	37.732	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	NaN
K12593	NaN	NaN	NaN	NaN	NaN	NaN	233642.4	101854.37	1249319.6	6978676.2	9.3071228e+08	8300
K12594	NaN	NaN	8.0079e+08	4.909	21.551	25.434	NaN	NaN	NaN	NaN	NaN	NaN
K03514	NaN	NaN	2.3132e+09	5.936	33.362	27.634	NaN	NaN	NaN	NaN	NaN	793
K12597	NaN	NaN	1.34858e+09	5.831	NaN	NaN	NaN	NaN	82674.43	75122.526	0.0002	0.0002
K12599	NaN	NaN	6.6452e+09	54.778	119.15	94.416	278491.81	379247.56	960874.19	3503476.2	1.0910121e+09	6240
K12600	NaN	NaN	1.6964e+10	56.717	105.059	85.461	230905.63	455876.65	1198386.2	3128030.8	5.08411e+08	7150
K12601	NaN	NaN	3.7759e+09	14.999	66.309	54.756	NaN	NaN	NaN	NaN	NaN	NaN
K12602	NaN	NaN	NaN	NaN	NaN	NaN	681718.25	1610408.8	12871549	23415657	2.3010098e+09	51500
K12603	NaN	NaN	4.2059e+09	45.918	129.303	NaN	NaN	NaN	248732.57	771306.22	65267638	706
K12604	NaN	NaN	2.4386e+10	82.819	184.216	195.741	305266.74	295821.02	2377494.9	5498627.7	7.1240875e+08	18000
K12605	NaN	NaN	NaN	6.885	45.588	56.496	96875.712	111041.67	1763002.2	3611833.4	3.34268e+08	5930
K12580	NaN	NaN	9.0497e+09	25.202	115.213	NaN	313006.42	249953.32	3087935	4884792.6	3.8022022e+08	4920
K12581	NaN	NaN	4.2533e+09	1.921	109.411	108.745	54020.047	122863.73	2262884.6	6142335.7	8.0200637e+08	15200
K12606	NaN	NaN	2.993e+09	4.057	148.989	144.823	550741.17	827528.47	3167572.8	4189514.6	64539989	18900
K12607	NaN	NaN	NaN	NaN	NaN	NaN	50015.059	120719.21	575281.37	952374.71	2068494.9	4750
K12608	NaN	NaN	1.5122e+10	80.329	87.238	107.722	NaN	NaN	NaN	NaN	NaN	NaN
K12609	NaN	NaN	5.7083e+08	20.175	56.777	92.113	NaN	NaN	NaN	NaN	NaN	NaN
K01148	NaN	NaN	NaN	NaN	NaN	NaN	141239.21	156557.85	3897576.8	3913600	2.2726496e+08	4910
K12571	NaN	NaN	2.0497e+09	9.825	NaN	NaN	NaN	NaN	64168.421	1511519	14952983	0.0002
K12610	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1055834	5556859.6	61606532	5270
K12611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44642.228	528634.28	24185013	10400
K12612	NaN	NaN	8.7093e+09	9.501	61.543	61.665	NaN	NaN	NaN	NaN	NaN	NaN
K12613	NaN	NaN	2.9754e+10	123.036	147.331	183.204	NaN	NaN	324849.5	1260495.9	5250560.5	528
K12614	NaN	NaN	2.0814e+10	358.946	256.742	292.972	4262299.3	3983756.9	11868101	34349378	3.9142805e+09	230000
K12615	NaN	NaN	4.3771e+09	21.419	63.823	75.994	256618.68	148775.88	1379513.6	3333819	1.3063987e+08	15100
K12616	NaN	NaN	NaN	NaN	NaN	NaN	1345943.7	911924.89	4935103.7	10191380	2.0029649e+09	25800
K12617	NaN	NaN	1.1542e+10	53.107	125.366	151.22	94659.47	125821.95	604060.22	1681417.3	2.4306046e+08	8640
K12620	NaN	NaN	5.8423e+09	25.715	170.54	193.592	402950.06	432677.71	1106623.3	7996454.3	3.2356941e+08	23700
K08311	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03732	NaN	930	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00962	NaN	5096	NaN	NaN	NaN	NaN	1005497.4	1486848.3	9717382.5	12629119	5.3333989e+08	18100
K11927	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12573	1863.354	248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03654	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03628	NaN	4602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03666	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00937	NaN	111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00970	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02335	817.261	1279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03111	2729.65	2551	NaN	NaN	NaN	NaN	7461479.1	6378635.3	1.047731e+08	80763856	89682304	4440
K03471	506.702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02541	NaN	NaN	3.1875e+09	44.989	NaN	NaN	2373574.2	1934455.7	18972344	47833396	9.8247939e+09	147000
K02345	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02342	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02337	474.011	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03763	1144.165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02343	1160.51	49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02341	49.036	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02340	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02344	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02339	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02338	4347.826	609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02314	245.178	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02316	359.595	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03469	NaN	0.0002	NaN	0.457	NaN	NaN	NaN	NaN	408009.92	333349.52	2.4959088e+08	0.0002
K03470	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01972	375.94	153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02320	NaN	NaN	4.5568e+09	33.423	26.317	NaN	161603.03	71025.817	3281968.2	1804800.7	2.5331406e+09	726
K02321	NaN	NaN	2.9368e+09	21.895	24.037	NaN	468697.22	146558.02	3630002.1	8048722.4	6.6777646e+08	10900
K02684	NaN	NaN	9.9022e+10	65.432	NaN	NaN	385379.41	225820.69	1848934.7	9466832	5.3228734e+08	13300
K02685	NaN	NaN	1.2018e+09	8.833	NaN	NaN	NaN	NaN	4791168.4	7473385.9	1.2484665e+09	19000
K02327	NaN	NaN	1.4703e+10	7.271	91.797	102.604	450927.91	575260.87	1960066.4	4716871.8	1.0551347e+09	19600
K02328	NaN	NaN	9.5913e+08	3.762	NaN	NaN	642656	579555.04	2906334.6	3478964.6	1.5726495e+09	18200
K03504	NaN	NaN	7.0894e+08	3.309	NaN	NaN	265998.91	257189.3	1242469.4	1753973.5	3.1832826e+08	1080
K03505	NaN	NaN	NaN	NaN	NaN	NaN	3313234.1	86777.432	9044.7192	29682.455	4.0577929e+08	NaN
K02324	NaN	NaN	1.6512e+09	46.371	32.533	34.031	97508.676	16427.112	448596.85	2036299.4	7.5296105e+08	550
K02325	NaN	NaN	3.4362e+08	5.466	26.731	33.007	NaN	NaN	121323.22	925009.47	1.8521042e+08	1430
K02326	NaN	NaN	1.1749e+09	5.828	NaN	NaN	198081.75	448242.01	9194542.1	12295440	2.5488865e+09	78300
K03506	NaN	NaN	NaN	0.578	NaN	NaN	NaN	NaN	1320296	372456.17	1.3107979e+08	2150
K02540	NaN	NaN	2.4175e+09	7.494	60.093	58.85	2785406.5	4140494.7	18666668	37515629	6.2239357e+09	93800
K02212	NaN	NaN	1.0472e+10	32.046	89.103	82.135	1837682.1	1862412.2	20383676	39471237	5.2401102e+09	154000
K02209	NaN	NaN	8.7014e+09	8.282	NaN	NaN	4450884	6125941	15997995	37330706	5.1278965e+09	128000
K02542	NaN	NaN	8.2304e+09	15.451	84.752	85.461	2445759.1	2467712.3	18872325	46501650	6.8479262e+09	76900
K02210	NaN	NaN	1.0438e+10	2.842	98.428	92.625	2999374.3	2957461.9	16835015	35218062	5.4612725e+09	154000
K10739	NaN	NaN	2.1397e+11	10.512	NaN	NaN	2671814.3	2858804.3	7226027.6	13362311	6.789076e+08	133000
K10740	NaN	NaN	NaN	NaN	NaN	NaN	1522068.7	2070455.6	15656296	48959941	51953946	435000
K04802	NaN	NaN	8.0375e+10	279.242	NaN	NaN	10803570	6991850.6	58641089	1.2171578e+08	1.902754e+10	1420000
K10754	NaN	NaN	2.1048e+10	59.238	41.443	46.824	160618.62	149409.42	1284366.5	4527623.9	1.1433342e+09	3350
K10755	NaN	NaN	3.2088e+10	97.335	101.95	72.155	2654188	1719103.6	16325298	42659600	8.8119844e+08	140100
K10756	NaN	NaN	1.13925e+10	92.441	106.302	76.761	1912972	1578522	16514508	29950459	8.1251031e+08	158700
K10742	NaN	NaN	NaN	4.908	NaN	NaN	NaN	NaN	15635.843	63110.137	0.0002	NaN
K10743	NaN	NaN	86425000	8.192	NaN	NaN	428504.61	467184.33	3442902.6	4643010.7	8.8524405e+08	43800
K10744	NaN	NaN	NaN	NaN	NaN	NaN	443602.98	253945.57	1376899.8	4162051.9	2.8871884e+08	2350
K10745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2382065.9	4752893.2	7.5927118e+08	16900
K04799	NaN	NaN	4.3134e+10	16.247	40.2	38.381	NaN	NaN	36255683	76860491	2.9904802e+09	140000
K10747	NaN	NaN	2.9526e+09	23.296	NaN	NaN	200423.93	305939.33	1141078.8	5362301.4	1.5648639e+09	25600
K02603	NaN	NaN	NaN	2.488	NaN	NaN	NaN	NaN	130699.43	822423.49	70324790	0.0002
K02604	NaN	NaN	NaN	3.37	NaN	NaN	81076.777	93402.533	686429.79	1084819	3.0835137e+08	2700
K02605	NaN	NaN	3.3247e+08	1.002	NaN	NaN	122922.68	136322.66	1526701	2382452.6	0.0002	4770
K02606	NaN	NaN	1.3418e+09	5.074	NaN	NaN	NaN	NaN	1723107.3	3116992.9	NaN	4620
K02607	NaN	NaN	5.5693e+08	2.266	NaN	NaN	60107.85	322597.53	1167960	2018730.3	54785091	10600
K02608	NaN	NaN	NaN	0.006	NaN	NaN	NaN	NaN	223102.8	763297.28	1.6448947e+08	6530
K10727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	21914.984	NaN	NaN
K02213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	221319.34	NaN	0.0002
K06627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	178973.5	697294.64	40307082	3470
K06626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16351.386	173289.99	5292104.1	1280
K02206	NaN	NaN	NaN	NaN	NaN	NaN	536214.6	610903.47	8857373.4	11204779	2.0370016e+09	NaN
K02214	NaN	NaN	4.7923e+09	0.433	22.794	NaN	NaN	NaN	30419.991	97296.727	21895029	685
K02309	NaN	NaN	NaN	0.719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10732	NaN	NaN	2.6937e+08	0.903	NaN	NaN	NaN	NaN	584529.9	2378834.6	2.4433072e+08	2410
K10733	NaN	NaN	5.7298e+08	NaN	NaN	NaN	NaN	NaN	1005942.6	5511803.3	4.4059259e+08	18400
K10734	NaN	NaN	1.6686e+08	0.093	NaN	NaN	111396.88	132728.08	1245055.6	4797569.1	1.4258845e+09	36500
K10735	NaN	NaN	8.9672e+08	1.51	NaN	NaN	92053.906	249575.09	2245096.9	12645177	1.0965466e+09	50700
K03507	NaN	NaN	NaN	0.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	204859.92	448495.96	2.054141e+08	869
K10730	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34887.742	432796.3	32460008	1440
K06628	NaN	NaN	NaN	NaN	19.064	NaN	NaN	NaN	1283699.6	10940487	1.2885024e+08	1170
K10737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12132.002	70212.016	0.0002	0.0002
K10736	NaN	NaN	5.3631e+09	1.842	NaN	NaN	NaN	NaN	86775.604	221446.65	55317016	NaN
K02332	NaN	NaN	NaN	0.419	NaN	NaN	53148.85	19153.346	705893.89	3881878.4	1.772303e+08	0.0002
K02333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	239456.65	604434.59	19687956	0.0002
K10746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18091.946	2414.6228	10870990	0.0002
K00558	NaN	0.0002	NaN	NaN	NaN	NaN	438840.06	334675.15	5565823.3	10021677	1.7957301e+09	22646
K10749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	481553.16	987154.16	1.3933205e+09	9580
K05868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1577150.4	14675183	6.0272723e+08	56970
K02087	NaN	NaN	NaN	NaN	NaN	NaN	2067842.5	2225152	46286230	1.3716861e+08	9.2783428e+09	785000
K11109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27872.98	70704.506	38523088	0.0002
K11110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39423.303	888209.24	9491600.8	0.0002
K11111	NaN	NaN	NaN	NaN	NaN	NaN	109924.67	142757.59	968091.43	2965160.8	1.3135993e+08	5230
K11112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	56192.481	0.0002	0.0002
K11113	NaN	NaN	NaN	NaN	NaN	NaN	299823.43	712767.37	1315220.7	1252965.6	4.2796572e+08	20900
K11114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4992.4076	52483.939	30550020	0.0002
K11115	NaN	NaN	5.8154e+09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11118	NaN	NaN	2.1337e+08	15.778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11122	NaN	NaN	1.7586e+09	6.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11123	NaN	NaN	1.2111e+09	27.134	29.01	61.153	NaN	NaN	NaN	NaN	NaN	NaN
K11127	NaN	NaN	NaN	NaN	NaN	NaN	94671.686	32794.719	771.6528	262491.18	0.0002	1350
K11132	NaN	NaN	6.7111e+08	89.419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11134	NaN	NaN	83311000	0.815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10865	NaN	NaN	1.0625e+08	1.512	NaN	NaN	873521.58	970978.87	5514295.4	8178148.5	1.3146485e+09	7340
K10866	NaN	NaN	9.5409e+08	35.379	NaN	NaN	3184826.7	3843333.8	4369909.2	5335664.5	2.7168919e+09	8030
K10867	NaN	NaN	NaN	NaN	NaN	NaN	147352.69	176114.15	1291433.6	2726871.4	2.3316565e+08	5480
K04728	NaN	NaN	NaN	NaN	NaN	NaN	80353.312	99067.419	61814.355	191601.1	1.0291229e+08	0.0002
K10900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51260.448	121537.28	24994026	0.0002
K10901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	988518.53	2304169.6	3.0139913e+08	603
K06642	NaN	NaN	NaN	NaN	NaN	NaN	1556793.9	1703300.6	24537668	44143666	2.398644e+10	238000
K10848	NaN	NaN	4.6756e+09	0.633	NaN	NaN	NaN	NaN	323796.39	715208.79	22114971	718
K10798	NaN	NaN	NaN	NaN	NaN	NaN	3666744	7620260	55583628	94810887	1.6295395e+10	159420
K10799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	304303.69	322967.35	0.0002	NaN
K11136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22559.31	1300.6977	79762097	NaN
K11137	NaN	NaN	NaN	NaN	NaN	NaN	40461.055	96156.17	890243.96	1849982.2	19417848	7660
K11138	NaN	NaN	NaN	NaN	NaN	NaN	64992.85	39389.583	1284289.6	1306504.7	1.2212911e+09	943
K03163	NaN	NaN	2.5581e+10	58.465	27.767	35.566	1651122.6	1893320.7	22322457	35216892	1.2609116e+09	11700
K03164	NaN	NaN	8.6634e+09	111.227	55.741	NaN	1398026.7	1068812.5	14895949	37625349	4.1908207e+09	44220
K03165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	536773.43	1007505.2	79420054	0.0002
K04764	NaN	9377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05788	NaN	7258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02313	898.987	53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02315	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10748	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06223	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03645	NaN	703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10763	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02469	1732.592	1835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02470	1569.14	1100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02621	228.833	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02622	147.107	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03168	4887.218	637	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03169	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06636	NaN	NaN	1.0784e+10	47.882	52.219	53.221	1340796.8	1846218	10337034	15194700	4.4616803e+09	47000
K06669	NaN	NaN	3.8523e+09	33.093	45.173	35.31	1813268.5	1601003.5	11269951	20644602	4.5883872e+09	28600
K06670	NaN	NaN	1.7755e+09	5.938	57.399	29.937	779271.72	443778.53	7932994.1	6898401.7	8.5157007e+08	19000
K06671	NaN	NaN	1.4848e+09	4.9	30.254	NaN	647368.64	1393455.9	4017926.8	4583419.5	1.2917555e+09	7660
K13055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12418.988	581637.07	NaN	NaN
K06672	NaN	NaN	NaN	2.145	NaN	NaN	65638.959	58171.724	862410.46	598127	3.0249583e+08	529
K11266	NaN	NaN	NaN	NaN	NaN	NaN	28828.498	233328.32	1040807	520832.49	45656914	1040
K11267	NaN	NaN	3.4277e+10	15.318	27.974	NaN	935517.5	1056846.6	5895180.9	12815689	2.0256575e+09	36180
K11268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120516.02	272964.62	1025303.8	0.0002
K11269	NaN	NaN	3.6105e+08	3.38	NaN	NaN	50318.09	20435.63	467799.4	582227.24	1.4305949e+08	15300
K11270	NaN	NaN	NaN	0.863	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	NaN
K11271	NaN	NaN	NaN	2.44	NaN	NaN	NaN	NaN	223160.15	1281664	0.0002	7910
K10997	NaN	NaN	5.2539e+08	26.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10998	NaN	NaN	NaN	2.914	97.185	79.576	NaN	NaN	NaN	NaN	NaN	NaN
K11272	NaN	NaN	99012000	12.646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89010.425	135040.09	55541007	NaN
K11274	NaN	NaN	5.0706e+09	27.627	NaN	NaN	263369.85	268695.31	1296162.3	1287317.6	1.2716813e+09	9110
