Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
Organismal Systems	-Cancers	0	NaN	NaN	0	1	Inf	2.732	6.542	32.31	1.231	5.108	239.8	2.169	10.15	42.86	2.173	9.282	43.2	5.407	6.573	9.511	4.341	6.081	8.044	2.928	5.04	7.142	3.608	6.149	7.198	4.187	7.597	10.85	5.603	11.49	18.72
-Immune System	-Cancers	0	NaN	NaN	0	0	NaN	0.3734	1.743	19.5	0.2365	1.477	101.1	0.6354	3.313	15.19	0.5298	4.762	15.97	1.681	2.93	4.385	1.729	2.92	4.248	0.5636	1.508	2.1	0.5587	1.274	2.191	0.3875	2.124	5.007	0.4357	1.98	3.877
-Endocrine System	-Cancers	0	NaN	NaN	0	0	NaN	0.01453	0.1491	1.252	0.004005	0.06327	2.979	0	0.3241	1.701	0	0.3221	1.584	1.491	1.808	2.988	0.5465	0.8492	1.336	0.302	0.5927	0.7589	0.6626	1.007	1.465	0.1745	0.3246	1.427	0.9333	2.45	3.931
-Circulatory System	-Cancers	0	NaN	NaN	0	0	NaN	0	0	0.8795	0	0	3.162	0	0	15.86	0	0	16.59	0.2433	0.3076	0.7664	0.2148	0.2944	0.581	0.3277	0.6708	1.019	0.5065	0.9286	1.364	0.1854	0.4686	0.8799	0.07145	0.3316	2.083
-Digestive System	-Cancers	0	NaN	NaN	0	0	Inf	0	0.5409	1.18	0	0.09397	0.7177	0	0.3753	4.31	0	0.5596	5.498	0.03905	0.3334	0.4818	0.05896	0.2316	0.5555	0.3247	0.5882	0.9979	0.2714	0.5661	0.893	0.4147	0.8407	1.331	0.2114	0.6158	1.542
-Excretory System	-Cancers	0	NaN	NaN	0	1	NaN	0	0.899	7.346	0.002304	0.9053	19.98	0	2.148	13.91	0	2.408	13.5	0.1619	0.4819	1.323	0.1652	0.3961	1.292	0.1188	0.5134	0.5861	0.1753	0.677	0.7322	0.1688	0.5922	1.143	0.1281	0.4245	1.129
-Nervous System	-Cancers	0	NaN	NaN	0	1.042e-06	NaN	0	0.09902	0.645	0	0.06591	0.5186	0	0.3982	14.59	0	0.3957	13.22	0.05116	0.7622	1.272	0.06573	0.6252	0.9625	0.101	0.3135	1.073	0.1421	0.3264	1.177	0.2127	0.4457	1.19	0.0731	0.773	2.671
-Sensory System	-Cancers	0	NaN	NaN	0	0	NaN	0	0.06256	2.203	0	0.00701	0.7503	0	0.1354	1.919	0	0.0458	1.682	0	0.0222	0.05144	0	0.0268	0.05725	0.0005047	0.0864	0.1681	0.002651	0.1343	0.194	4.982e-15	0.03536	0.08767	0	0.001378	0.005076
-Development	-Cancers	0	NaN	NaN	0	0	NaN	0	0	1.38	0	0	3.412	0	0	0.2231	0	0	0.2353	0.1077	0.1753	0.3793	0.103	0.1354	0.288	0.08469	0.1946	0.8071	0.1196	0.1933	0.9245	0.303	0.681	1.496	0.2349	0.4159	8.207
-Environmental Adaptation	-Cancers	0	NaN	NaN	0	0	NaN	0	0	0.9588	0	0	0.3543	0	0	1.01	0	0	1.423	0	0.04319	0.3214	0	0.03319	0.3492	0.0002824	0.04044	0.4492	0.0003631	0.04565	0.4343	0.005059	0.01808	0.6877	0.001193	0.03691	0.3688
Human Diseases	-Cancers	11.33	Inf	NaN	55.78	1.085e+08	Inf	12.98	29.87	189.1	12.71	22.99	1138	34	44.88	338.8	34.78	65.99	316.4	5.934	12.41	20.54	4.763	11.56	16.8	10.08	12.96	23.8	8.032	10.8	22.58	7.824	12.34	25.31	5.831	18.19	24.52
-Cancers	-Cancers	1	NaN	NaN	1	1	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0	NaN	NaN	0	1.344	NaN	0	1.198	4.81	0.7347	1.616	19.95	7.698	22.6	159.7	13.13	22.84	181.9	0.222	0.6123	1.083	0.1943	0.4822	0.96	0.5301	5.487	11.06	0.3561	3.113	9.637	0.1706	0.6168	1.293	0.4122	4.101	10.39
-Neurodegenerative Diseases	-Cancers	0	NaN	NaN	0	0	NaN	8.505	16.29	95.89	4.246	8.506	530.7	4.819	12.44	103	6.224	19.47	109.4	2.435	5.178	7.904	2.419	4.887	7.425	1.66	3.039	5.399	1.428	2.569	4.961	1.895	5.112	9.01	0.8668	3.274	4.098
-Cardiovascular Diseases	-Cancers	0	NaN	NaN	0	0	NaN	0	0	0.05724	0	0	0.1597	0	0	0.05612	0	0	0.05474	0.4742	0.7026	1.204	0.2269	0.3605	0.6726	0.3705	0.8076	0.99	0.3139	0.4639	1.166	0.9915	1.689	5.689	0.2559	0.7801	1.291
-Metabolic Diseases	-Cancers	0	NaN	NaN	0	50220000	NaN	0	0	3.731	0	0	8.302	0	0	0	0	0	0	0	0	0.4992	0	0	0.9949	0.0006452	0.001894	0.805	1.024e-06	0.0008163	0.7078	0	0.0006862	4.756	0	0.002993	2.279
-Infectious Diseases	-Cancers	0	Inf	NaN	1.125	1.085e+08	Inf	2.008	10.96	82.69	1.508	7.751	552.8	5.71	13.81	120.2	3.818	10.59	83.14	0.9836	4.299	10.58	0.7776	4.679	7.948	1.073	2.824	5.403	1.32	3.11	5.906	1.338	4.684	9.634	0.8297	5.996	14.59
Not Mapped	-Cancers	81.09	Inf	Inf	1628	1.563e+09	Inf	282.2	437.1	2348	118.1	231.2	7470	230	441.2	3356	210.1	353.4	2778	23.14	30.78	48.36	19.99	37.23	47.6	21.48	33.58	53.69	23.57	38.42	56.27	26.02	54.5	72.56	13.61	35.65	62.04
-Not Mapped	-Cancers	81.09	Inf	Inf	1628	1.563e+09	Inf	282.2	437.1	2348	118.1	231.2	7470	230	441.2	3356	210.1	353.4	2778	23.14	30.78	48.36	19.99	37.23	47.6	21.48	33.58	53.69	23.57	38.42	56.27	26.02	54.5	72.56	13.61	35.65	62.04
TOTAL	-Immune System Diseases	Inf	Inf	Inf	16230	Inf	Inf	785.7	1629	6054	360.8	681.3	2805	63.52	99.22	359.6	55.36	86.9	311.4	176.3	301.5	582.4	191.7	354.4	698.2	16.24	27.11	44.65	21.84	35.44	62.88	181.2	251	552.7	35.76	61.76	167.4
MAPPED	-Immune System Diseases	Inf	Inf	Inf	15020	Inf	Inf	667.1	1383	5140	322.1	608.2	2504	52.62	82.19	297.9	45.73	71.78	257.2	139.7	238.9	461.5	152.7	282.1	555.9	13.04	21.76	35.84	17.34	28.14	49.94	142.6	197.6	435	31.99	55.26	149.8
Genetic Information Processing	-Immune System Diseases	Inf	Inf	Inf	7627	Inf	Inf	346.5	709.4	2664	144	271.6	1126	24.64	38.93	143.3	19.25	30.73	112.2	58.21	100.1	198.5	63.09	117.8	238.5	6.317	10.95	19.05	8.249	13.68	25.23	55.19	77.98	168	12.24	23.78	60.42
-Transcription	-Immune System Diseases	Inf	Inf	Inf	367.7	Inf	Inf	2.011	4.876	18.92	0.9265	2.425	6.537	0.3407	0.5866	3.003	0.2642	0.4637	2.236	7.087	11.14	16.45	7.244	11.86	18.8	0.5978	0.97	1.669	0.7143	1.079	2.088	5.266	8.303	16.13	1.175	2.115	5.771
-Translation	-Immune System Diseases	Inf	Inf	Inf	5891	Inf	Inf	268	548.8	2043	100.8	190.5	784.4	18.51	29.1	104.6	14.54	23.01	81.78	21.04	36.21	69.59	23.32	43.41	84.94	3.396	5.511	9.367	4.232	6.884	11.9	20.22	26.95	59.32	6.28	10.91	29.62
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	Inf	943	Inf	Inf	67.32	134.4	521.5	40.5	75.23	319.3	5.079	8.483	27.44	3.815	6.342	20.8	22.8	40.45	83.42	24.04	47.75	100.8	1.666	2.548	4.61	2.398	3.61	6.603	22.47	30.97	63.29	3.82	8.044	18.71
-DNA Maintenance	-Immune System Diseases	Inf	Inf	Inf	350.3	Inf	Inf	9.158	21.4	79.85	1.792	3.411	17.69	0.6006	1.248	8.25	0.4862	1.154	7.405	6.482	12.29	26.32	7.772	14.79	28.67	0.6574	1.918	3.405	0.9047	2.128	4.748	7.23	12.23	29.3	0.9685	2.122	8.274
-RNA Family	-Immune System Diseases	NaN	NaN	NaN	6.977e-06	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	Inf	NaN	NaN	119	Inf	Inf	3.897	10.48	40.73	0.9879	1.584	10.57	0.4543	0.7104	3.024	0.2892	0.459	2.103	3.77	6.087	11.66	4.13	6.872	13.68	0.4386	0.8256	1.426	0.6936	1.256	2.603	4.182	6.627	12.65	1.291	2.308	8.077
-Signal Transduction	-Immune System Diseases	Inf	NaN	NaN	119	Inf	Inf	1.016	2.2	9.957	0.2925	0.5382	3.343	0.1835	0.2953	1.457	0.09054	0.1563	0.9491	0.9763	1.441	1.968	1.214	1.848	2.975	0.1055	0.1702	0.5177	0.1449	0.2493	0.9528	1.43	1.881	3.93	0.1246	0.2331	2.691
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	NaN	NaN	3.101e-06	Inf	Inf	2.88	7.443	30.77	0.6016	1.121	7.58	0.2707	0.415	1.567	0.1987	0.3027	1.154	2.523	4.778	9.687	2.507	5.03	10.7	0.2625	0.6858	0.9082	0.4316	0.9745	1.65	2.192	4.746	9.816	1.144	2.075	5.386
Cellular Processes	-Immune System Diseases	Inf	Inf	Inf	148.4	Inf	Inf	8.711	22.73	70.92	5.608	11.77	46.75	1.751	2.759	9.124	1.534	2.343	7.937	14.51	21.62	41.82	13.42	21.16	45.24	1.484	2.411	4.009	2.278	3.787	6.22	27.65	37.02	79.85	4.983	8.323	30.09
-Hemoglobin	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.856e-05	7.875e-05	0.000105	0.000153	0.0002484	0.0004354	0	0	0	0.0005168	0.0009395	0.00631
-Vesicular Transport	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	1.476	4.568	12.59	0.5281	2.357	5.127	0.2049	0.4247	0.7414	0.1819	0.3627	0.6835	2.405	4.14	8.096	2.539	5.119	9.587	0.1684	0.3289	0.7341	0.2587	0.5307	0.9732	1.775	3.466	6.277	0.1797	0.7294	4.041
-Cytoskeleton	-Immune System Diseases	Inf	Inf	Inf	51.13	Inf	Inf	2.911	5.542	19.85	2.689	4.477	21.9	0.1178	0.2205	0.6652	0.1099	0.1949	0.5952	8.495	11.05	22.25	7.054	9.066	19.13	0.9733	1.683	2.776	1.389	2.407	3.93	17.44	24.93	60.06	4.11	6.578	22.98
-Cell Motility	-Immune System Diseases	Inf	Inf	Inf	68.33	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	Inf	28.91	Inf	Inf	4.201	11.22	37.98	2.356	4.653	18.75	1.398	2.155	7.691	1.207	1.874	6.631	2.67	4.888	8.512	2.774	4.952	10.26	0.211	0.3417	0.5293	0.3604	0.5126	0.9893	2.969	3.936	8.376	0.5091	0.7354	2.253
-Cell Communication	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0.1964	1.775	0	0.1044	0.9657	0	0.02456	0.08617	0	0.02076	0.08034	0.8863	1.398	3.216	0.994	1.491	3.932	0.08067	0.154	0.2815	0.1907	0.3541	0.6814	2.398	5.515	8.327	0.1705	0.245	0.819
Metabolism	-Immune System Diseases	Inf	Inf	Inf	6963	Inf	Inf	296.3	618.3	2293	164.4	313.7	1285	23.78	37.5	135.9	22.21	35.77	128.7	42.9	70.48	139.9	50.41	90.87	187.8	2.735	4.718	7.576	3.583	6.033	10.63	40.6	54	123.1	9.63	14.69	41.72
-Membrane Transport	-Immune System Diseases	Inf	Inf	Inf	847.9	Inf	Inf	12.37	25.08	95.56	4.1	7.73	30.06	0.6895	1.135	4.101	0.4943	0.8186	2.947	0.3006	0.4501	1.355	0.2972	0.4534	1.078	0.0468	0.07699	0.1538	0.03914	0.07361	0.159	0.2135	0.3835	0.704	0.01415	0.03803	0.113
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	Inf	1075	Inf	Inf	117	248.6	674.2	58.32	111.5	356.2	8.614	13.72	45.9	6.338	9.547	33.23	11.07	25.5	41.08	14.12	32.34	54.62	0.5059	1.098	1.489	0.7488	1.477	2.567	12.42	21.92	43.55	3.53	5.321	19.77
-Energy Metabolism	-Immune System Diseases	Inf	Inf	Inf	238.9	Inf	Inf	7.895	33.81	201.1	4.31	15.19	167.8	0.578	1.772	10.28	0.6259	1.817	10.3	2.756	5.084	9.735	2.89	5.713	12.86	0.1658	0.3591	0.7662	0.1841	0.3998	0.8425	0.9848	2.645	7.012	0.09399	1.807	3.229
-Biosynthesis	-Immune System Diseases	Inf	Inf	Inf	2013	Inf	Inf	51.43	146.2	528.2	32.49	79.51	305.3	5.056	8.123	33.44	6.154	9.529	38.76	6.211	12.19	22.72	7.636	13.67	28.74	0.5772	1.139	1.91	0.8018	1.369	2.568	8.099	12.67	27.7	1.136	2.548	6.682
-Other Enzymes	-Immune System Diseases	Inf	Inf	Inf	2058	Inf	Inf	107.6	206.2	794.2	62.75	93.19	446.7	5.393	11.37	42.22	5.796	12.25	43.44	16.74	30.57	47.05	19.79	37.22	60.7	1.248	2.057	3.574	1.617	2.749	4.771	16.46	21.76	44.1	3.379	5.187	12.92
Organismal Systems	-Immune System Diseases	NaN	NaN	NaN	0	Inf	NaN	1.997	3.385	12.06	0.8555	1.853	7.979	0.1036	0.3311	1.35	0.1049	0.3343	1.261	7.124	12.56	24.36	6.177	11.8	22.35	0.3885	0.746	1.272	0.6937	1.24	2.393	5.714	8.361	17.59	0.9342	2.273	6.971
-Immune System	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0.1471	1.287	5.77	0.171	0.6345	2.893	0.03224	0.1298	0.5188	0.02559	0.1118	0.4913	2.499	5.196	8.789	2.732	5.861	9.23	0.09155	0.1944	0.3324	0.1227	0.2748	0.4951	0.909	2.467	6.907	0.1513	0.4347	1.473
-Endocrine System	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0.008836	0.05006	1.811	0.001968	0.01096	0.7806	0	0.007583	0.09124	0	0.004504	0.08465	2.19	3.951	7.856	0.904	1.665	4.34	0.04508	0.07525	0.2004	0.1246	0.1589	0.3989	0.2405	0.5263	1.759	0.2547	0.4468	1.029
-Circulatory System	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0	0.4173	0	0	0.1137	0	0	0.09933	0	0	0.09122	0.3369	0.5277	1.331	0.3201	0.5526	1.314	0.05186	0.1029	0.1718	0.103	0.2145	0.3614	0.3198	0.4933	1.424	0.02217	0.06029	1.002
-Digestive System	-Immune System Diseases	NaN	NaN	NaN	0	Inf	NaN	0	0.4728	1.396	0	0.05816	0.9769	0	0.01661	0.1198	0	0.01607	0.1153	0.05358	0.4308	1.259	0.04945	0.3093	1.592	0.04167	0.08096	0.2212	0.04715	0.1056	0.3051	0.5317	1.195	1.873	0.04425	0.08389	0.9068
-Excretory System	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0.7152	3.758	0.0003858	0.3731	6.209	0	0.06365	0.2791	0	0.06609	0.2927	0.37	1.013	1.623	0.3462	1.072	1.634	0.009185	0.05703	0.1007	0.01738	0.09415	0.2692	0.3961	0.8397	1.577	0.02269	0.1087	0.7518
-Nervous System	-Immune System Diseases	NaN	NaN	NaN	0	Inf	NaN	0	0.06428	0.9725	0	0.0226	0.2649	0	0.01005	0.1492	0	0.0109	0.1327	0.04722	1.245	3.212	0.06847	1.241	3.561	0.01202	0.06309	0.2676	0.02347	0.09824	0.4579	0.2012	0.8569	1.929	0.02383	0.1278	1.03
-Sensory System	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0.05223	0.9085	0	0.00343	0.1257	0	0.003989	0.04842	0	0.001378	0.04635	0	0.02902	0.1093	0	0.03615	0.1187	4.562e-05	0.01026	0.03768	0.0004545	0.01999	0.0686	8.078e-15	0.03217	0.117	0	0.0004634	0.005142
-Development	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0	0.6612	0	0	0.8649	0	0	0	0	0	0	0.1368	0.2904	0.6717	0.1073	0.2874	0.5933	0.01253	0.03507	0.2337	0.02228	0.04831	0.3378	0.372	0.6477	3.992	0.02939	0.113	1.582
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0	1.388	0	0	0.2777	0	0	0.02503	0	0	0.02188	0	0.06912	0.8269	0	0.06552	0.7242	4.215e-05	0.005857	0.04061	0.0001293	0.008276	0.04745	0.006915	0.03154	0.5845	0.0004143	0.00605	0.1018
Human Diseases	-Immune System Diseases	Inf	Inf	NaN	34.48	Inf	Inf	7.83	19.81	59.22	3.651	13.72	43.69	1.724	2.065	5.154	1.679	2.145	5.025	8.609	23.14	38.35	9.153	23.02	42.65	1.613	2.152	3.289	1.801	2.343	3.653	9.254	17.81	33.84	2.025	3.229	6.113
-Cancers	-Immune System Diseases	Inf	NaN	NaN	0	Inf	NaN	0.1048	0.5769	1.508	0.01867	0.4915	1.147	0	0.0278	0.05364	0	0.02756	0.05345	0.7657	1.572	3.899	0.8293	1.94	4.891	0.07732	0.1493	0.3136	0.09637	0.1907	0.396	0.7582	1.379	2.346	0.08176	0.2226	0.4812
-Immune System Diseases	-Immune System Diseases	NaN	NaN	NaN	1	NaN	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	4.05	10.56	23.6	1.381	5.193	17.36	0.2445	0.4381	1.042	0.3006	0.5975	1.692	3.146	8.67	16.64	3.504	9.482	17.38	0.2477	0.4881	0.9113	0.2723	0.5152	1.024	2.241	5.744	13.44	0.2934	0.5132	1.298
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	NaN	0	NaN	NaN	0	0	0.06585	0	0	0.0505	0	0	0.002083	0	0	0.00217	0.6127	1.283	2.174	0.3113	0.7638	1.577	0.05529	0.0961	0.2533	0.05986	0.1246	0.3012	1.173	2.461	4.814	0.07511	0.1582	0.3081
-Metabolic Diseases	-Immune System Diseases	Inf	NaN	NaN	0	Inf	NaN	0	0	2.378	0	0	2.089	0	0	0	0	0	0	0	0	1.128	0	0	2.129	0.0001171	0.0004451	0.1426	1.952e-07	0.0002718	0.1713	0	0.001001	5.259	0	0.0003479	0.3816
-Infectious Diseases	-Immune System Diseases	Inf	Inf	NaN	0.8372	Inf	Inf	1.812	7.736	33.17	0.9169	7.46	32.72	0.2526	0.6355	2.981	0.1672	0.5	2.256	2.558	5.326	17.1	2.99	5.917	20.86	0.1602	0.3139	0.8178	0.2783	0.5138	1.252	2.673	5.972	14.66	0.2134	1.182	3.275
Not Mapped	-Immune System Diseases	Inf	Inf	Inf	1212	Inf	Inf	118.6	245.9	914.1	38.73	73.12	301.1	10.91	17.03	61.74	9.632	15.12	54.18	36.61	62.6	120.9	39.08	72.23	142.3	3.206	5.35	8.812	4.495	7.294	12.94	38.56	53.44	117.7	3.765	6.503	17.63
-Not Mapped	-Immune System Diseases	Inf	Inf	Inf	1212	Inf	Inf	118.6	245.9	914.1	38.73	73.12	301.1	10.91	17.03	61.74	9.632	15.12	54.18	36.61	62.6	120.9	39.08	72.23	142.3	3.206	5.35	8.812	4.495	7.294	12.94	38.56	53.44	117.7	3.765	6.503	17.63
TOTAL	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	114.9	164.1	256.5	103.7	131.7	284.2	149.5	189.8	345.1	104.3	145.4	188.5	28.11	30.53	36.11	29.66	32.87	40.55	43.67	52.99	55.99	51.14	64.18	75.05	33.02	41.13	62.23	86.28	118.6	164
MAPPED	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	97.54	139.3	217.8	92.56	117.6	253.7	123.9	157.2	285.8	86.18	120.1	155.7	22.27	24.19	28.61	23.61	26.17	32.28	35.05	42.53	44.94	40.61	50.97	59.6	25.99	32.37	48.99	77.2	106.1	146.7
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	50.06	72.49	112.8	39.8	52.58	111.8	59.1	75.18	137.5	37.51	51.43	68.59	9.048	10.29	12.35	9.607	11.05	14.09	17.4	22.32	23.57	19.74	24.94	30.29	9.521	12.5	18.67	32.7	44.91	63.07
-Transcription	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.3861	0.555	0.8015	0.2241	0.3382	0.7405	0.8995	1.234	1.652	0.5976	0.7628	0.8792	0.9883	1.154	1.285	1.082	1.137	1.251	1.662	1.896	1.988	1.744	1.981	2.464	1.041	1.2	1.911	2.936	4.642	5.983
-Translation	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	39.07	55.82	86.57	28.81	36.8	78.28	43.74	54.83	100.4	27.57	38.07	50.3	3.338	3.684	4.367	3.567	4.038	4.999	8.999	11.02	11.72	9.8	12.29	14.7	3.762	4.598	6.894	15.1	20.93	28.61
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	9.265	13.38	22.1	10.34	14.78	30.89	12.37	15.41	26.32	7.609	9.826	14.18	3.408	4.288	5.05	3.515	4.58	5.812	4.12	5.01	5.491	5.784	6.417	8.294	3.378	5.022	7.283	10.56	13.67	19.28
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	1.318	2.131	2.773	0.4254	0.9088	1.638	1.399	2.545	6.185	0.9061	1.717	3.669	1.086	1.164	1.85	1.242	1.352	2.146	2.155	3.716	4.268	2.414	4.201	4.956	1.34	1.847	2.815	2.457	4.073	7.62
-RNA Family	-Neurodegenerative Diseases	NaN	NaN	NaN	Inf	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	Inf	NaN	NaN	Inf	Inf	Inf	0.5513	0.8652	1.237	0.273	0.429	0.8464	1.107	1.354	2.901	0.6199	0.751	1.232	0.5548	0.6945	0.768	0.5636	0.7248	0.7919	1.045	1.233	1.771	1.551	1.762	2.547	0.6929	0.9414	1.866	3.363	4.787	6.823
-Signal Transduction	-Neurodegenerative Diseases	Inf	NaN	NaN	Inf	Inf	Inf	0.1735	0.2188	0.3763	0.06004	0.1402	0.2382	0.4471	0.5467	1.358	0.1938	0.2478	0.5405	0.1155	0.1282	0.2362	0.1433	0.1712	0.2973	0.1668	0.2359	0.655	0.2563	0.3408	0.9392	0.2043	0.249	0.7264	0.303	0.4248	2.158
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	NaN	NaN	Inf	Inf	Inf	0.3746	0.553	0.8805	0.1677	0.2689	0.6082	0.6399	0.8071	1.504	0.3721	0.5065	0.6916	0.4375	0.5487	0.6233	0.4203	0.5304	0.6158	0.8175	0.9629	1.149	1.229	1.412	1.687	0.4476	0.5865	0.9781	3.06	3.788	5.807
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	1.532	2.124	3.201	1.599	2.236	4.296	4.266	5.354	8.754	3.05	3.922	5.618	1.884	2.469	3.014	1.776	2.425	2.949	3.886	4.425	5.228	5.159	6.43	7.767	4.928	6.047	9.48	11.93	19.5	27.47
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.749e-05	0.0001062	0.0002335	0.0003541	0.0004444	0.0005196	0	0	0	0.001247	0.001714	0.00562
-Vesicular Transport	-Neurodegenerative Diseases	NaN	NaN	NaN	Inf	NaN	NaN	0.2834	0.4659	0.662	0.1896	0.3875	0.8227	0.4991	0.7113	1.136	0.3928	0.4591	0.7907	0.3133	0.4876	0.7205	0.3419	0.6334	0.8793	0.4161	0.5117	0.8745	0.5659	0.7221	1.156	0.2547	0.5663	1.145	0.4286	0.7995	3.957
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.386	0.5973	0.8412	0.664	0.9815	1.8	0.2955	0.4409	0.7599	0.1915	0.3427	0.5825	0.843	1.404	1.849	0.6466	1.146	1.617	2.669	3.046	3.531	3.368	4.232	4.937	3.326	4.391	6.143	10.08	14.04	21.17
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.7762	1.117	1.609	0.7207	0.8996	1.902	3.223	4.203	7.379	2.249	3.137	4.041	0.403	0.4549	0.5638	0.4156	0.4965	0.5936	0.5099	0.6031	0.7295	0.8087	0.9725	1.152	0.5561	0.6233	0.9437	1.01	1.827	2.357
-Cell Communication	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN	NaN	0	0.02082	0.04872	0	0.02373	0.05564	0	0.05335	0.1587	0	0.03939	0.1043	0.1311	0.1767	0.2231	0.1292	0.2028	0.235	0.2385	0.2951	0.3354	0.3701	0.5106	0.7684	0.4159	0.6464	1.52	0.287	0.526	0.8864
Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	43.16	61.88	97.16	47.85	60.93	131	54.87	70.26	130.4	41.4	59.87	76.23	6.538	7.499	8.552	7.737	9.15	10.81	7.415	8.83	9.808	8.499	10.54	12.37	7.29	9.158	13.22	20.97	27.25	40.37
-Membrane Transport	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	1.767	2.579	4.048	1.125	1.497	3.01	1.68	2.045	3.935	0.9796	1.3	1.747	0.03467	0.0643	0.1157	0.03666	0.06206	0.08728	0.08659	0.1493	0.1947	0.05981	0.1389	0.1553	0.03064	0.0632	0.08828	0.03818	0.07341	0.1238
-Central Carbon Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	13.29	22.47	28.56	12.42	21.48	37.62	19.86	29.38	43.89	10.4	17.57	23.56	1.831	2.298	3.128	2.291	2.949	4.031	1.38	2.008	2.326	1.954	2.606	2.962	3.031	3.354	4.498	7.604	12.03	17.1
-Energy Metabolism	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf	Inf	0.9806	2.403	7.184	1.533	2.612	9.669	1.408	3.164	9.863	1.166	2.66	6.086	0.3142	0.5845	0.7349	0.342	0.6737	0.9317	0.3707	0.7358	0.9127	0.3574	0.673	1.065	0.1714	0.2951	0.7413	0.1831	1.876	5.846
