Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf	Inf	1.778	1.818	2.249	1.164	0.539	0.449
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	53.01	78.07	28.01	25.99	34.06	62.29
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	14.32	21.67	6.632	4.753	1.982	1.665
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf	Inf	27.42	42.21	28.09	24.01	17.75	24.31
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	74.69	106.7	66.84	56.38	41.24	82.67
Organismal Systems	-Development	NaN	Inf	Inf	Inf	Inf	Inf	33.01	34.68	15.54	17.91	10.91	16.48
-Immune System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	11.03	14.1	4.663	4.275	4.184	2.719
-Endocrine System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	9.67	5.512	1.833	3.216	0.452	4.764
-Circulatory System	-Development	NaN	NaN	Inf	Inf	NaN	NaN	1.488	1.77	2.075	2.812	0.6061	0.3912
-Digestive System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	1.416	1.603	1.775	2.099	1.358	1.271
-Excretory System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	2.15	2.693	0.9749	1.087	0.667	0.3576
-Nervous System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	2.24	2.474	1.396	1.356	0.5211	0.6404
-Sensory System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	0.09992	0.1258	0.1182	0.1453	0.03009	0.0007823
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Environmental Adaptation	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0.1855	0.2034	0.2343	0.2136	0.05968	0.02825
Human Diseases	-Development	Inf	Inf	Inf	Inf	Inf	Inf	56.37	71.89	77.77	57.36	31.86	34.28
-Cancers	-Development	NaN	Inf	Inf	Inf	Inf	Inf	4.788	6.491	3.093	2.488	1.437	1.288
-Immune System Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	1.8	2.23	12.65	8.181	0.5831	1.522
-Neurodegenerative Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	20.65	25.04	17.89	13.3	9.484	5.179
-Cardiovascular Diseases	-Development	NaN	NaN	Inf	Inf	NaN	NaN	3.041	1.947	3.062	2.728	3.417	2.131
-Metabolic Diseases	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0	0	0.009042	0.001464	0.002264	0.0003158
-Infectious Diseases	-Development	Inf	Inf	Inf	Inf	Inf	Inf	19.23	22.64	11.3	10.42	6.699	10.46
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	152	187.3	154.2	140	94.34	79.93
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	152	187.3	154.2	140	94.34	79.93
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2580	2955	3362	3286	8516	9356
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2044	2353	2699	2610	6703	8371
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	842.1	962.9	1389	1251	2469	3445
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	94.05	99.73	129.3	107.6	260.9	330.5
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	304.4	356	697	632.8	962.3	1640
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	329.8	366.9	350.2	360	903.4	1075
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	101.9	127.1	215.3	184.3	358.4	244.8
-RNA Family	-Environmental Adaptation	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	54.53	54.32	86.26	93.99	167.3	363.3
-Signal Transduction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	9.641	12.74	18.01	19.16	45.35	34.93
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	38.31	40.74	66.11	72.58	107.6	321.9
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	209.9	215	315.5	321.2	1261	1376
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.006737	0.02275	0	0.1352
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	39.72	46.17	36.91	36.07	91.31	50.54
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	122.9	108.9	218.9	215.6	889.4	1157
-Cell Motility	-Environmental Adaptation	Inf	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	33.65	37.39	39.49	52.36	116.1	116.5
-Cell Communication	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	13.2	14.78	18.11	23.04	102.7	33.09
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	611.1	771.9	597.3	562.5	1937	2294
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	7.338	6.218	11.51	7.206	9.019	4.138
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	186.8	258	119.6	135.2	599.6	891.1
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	41.77	45.65	48.44	31.03	50.5	41.26
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	121.5	153	150.6	122.1	387.9	360
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	258.4	302	284	249	690	778.6
Organismal Systems	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	103.1	94.27	72.39	105.5	234.1	203.1
-Immune System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	39.02	42.3	19.9	20.01	73.44	42.03
-Endocrine System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	33.1	16.47	9.518	20.24	18.96	63.34
-Circulatory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	5.658	5.622	8.855	16.44	12.76	10.65
-Digestive System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	5.664	5.826	12.16	9.826	30.41	12.05
-Excretory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	7.579	8.699	4.496	4.827	16.47	9.726
-Nervous System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	11.37	10.95	5.663	7.241	26.89	18.04
-Sensory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	0.3026	0.2627	1.747	2.552	0.5095	0.02724
-Development	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	4.201	4.386	3.184	3.994	16.73	12.32
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	191.7	211.2	257.3	264.4	593.5	378.9
-Cancers	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	16.13	18.27	20.2	20.1	29.68	19.23
-Immune System Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	9.875	10.49	102.4	76.65	25.87	159.1
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	83.51	88.91	75.93	56.06	182.1	99.67
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	13.2	9.43	16.63	10.68	67.94	21.14
-Metabolic Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	0.02339	0.02449	0.05089	0.01788	0.004901	0.01118
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	69.33	85.15	48.25	48.79	119.5	84.01
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	535.7	602.4	663.6	676.3	1813	985.1
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	535.7	602.4	663.6	676.3	1813	985.1
TOTAL	Human Diseases	28.03	343	82.26	57.82	49.67	40.52	13.46	13.9	13.13	15.02	15.02	18.33
MAPPED	Human Diseases	22.49	317.4	69.84	51.61	41.14	33.47	10.66	11.07	10.54	11.93	11.82	16.4
Genetic Information Processing	Human Diseases	7.346	163.2	36.28	23.08	19.35	14.33	4.392	4.529	5.233	6.089	4.353	6.945
-Transcription	Human Diseases	0.2192	9.269	0.2549	0.1496	0.2946	0.2274	0.4945	0.4722	0.4624	0.4932	0.4601	0.6571
-Translation	Human Diseases	4.137	124.1	28.06	16.15	14.63	10.73	1.587	1.675	2.749	2.943	1.667	3.206
-Folding, Sorting and Degradation	Human Diseases	2.113	22.77	7.048	6.343	3.914	2.864	1.72	1.735	1.188	1.566	1.583	2.128
-DNA Maintenance	Human Diseases	0.8768	7.379	1.017	0.3533	0.6041	0.5382	0.5317	0.5978	0.8913	0.9808	0.6488	0.6592
-RNA Family	Human Diseases	0	1.875e-07	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0	2.612	0.408	0.1583	0.3561	0.2145	0.2844	0.2965	0.3147	0.417	0.2819	0.7375
-Signal Transduction	Human Diseases	0	2.612	0.1064	0.05822	0.1427	0.07288	0.05132	0.06974	0.07236	0.08099	0.08376	0.0696
-Signaling Molecules and Interaction	Human Diseases	0	6.553e-08	0.3016	0.0964	0.2133	0.1476	0.2283	0.2215	0.2533	0.3503	0.1883	0.6634
Cellular Processes	Human Diseases	1.404	3.535	1.079	0.969	1.427	1.178	1.095	1.021	1.219	1.553	2.124	2.76
-Hemoglobin	Human Diseases	0	0	0	0	0	0	0	0	2.72e-05	0.000104	0	0.0002649
-Vesicular Transport	Human Diseases	0	0	0.2263	0.1516	0.1609	0.1415	0.2125	0.2631	0.1357	0.1783	0.199	0.1336
-Cytoskeleton	Human Diseases	0.525	1.08	0.2823	0.3963	0.1077	0.1042	0.641	0.5154	0.7819	0.9435	1.543	2.141
-Cell Motility	Human Diseases	0.1777	1.653	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.7018	0.6965	0.5641	0.3843	1.124	0.9217	0.2015	0.2002	0.1505	0.2304	0.2177	0.2651
-Cell Communication	Human Diseases	0	0	0.008298	0.005633	0.007561	0.00705	0.07319	0.07597	0.0704	0.1188	0.1873	0.08685
Metabolism	Human Diseases	13.01	147.3	31.21	26.48	18.87	16.75	3.354	3.836	2.253	2.448	3.341	4.562
-Membrane Transport	Human Diseases	1.132	18.6	1.296	0.6428	0.5497	0.3817	0.03254	0.02534	0.03411	0.02968	0.01892	0.01162
-Central Carbon Metabolism	Human Diseases	3.977	28.71	10.78	8.132	7.15	5.278	1.108	1.405	0.5102	0.6254	1.182	1.688
-Energy Metabolism	Human Diseases	0.9104	6.802	1.243	1.748	0.8356	0.9672	0.2538	0.3014	0.182	0.1763	0.1525	0.3985
-Biosynthesis	Human Diseases	2.175	47.26	7.047	6.783	4.023	4.912	0.6003	0.7013	0.5288	0.5818	0.7722	0.574
-Other Enzymes	Human Diseases	4.908	49.25	11.16	10.07	5.85	6.418	1.263	1.423	1.039	1.122	1.267	1.779
Organismal Systems	Human Diseases	0	9.22e-09	0.2037	0.1617	0.1556	0.1365	0.5376	0.4434	0.3164	0.435	0.4129	0.6097
-Immune System	Human Diseases	0	0	0.07933	0.06062	0.04483	0.04601	0.1945	0.199	0.09033	0.1167	0.1327	0.08209
-Endocrine System	Human Diseases	0	0	0.002762	0.001698	0.003624	0.002589	0.1726	0.07591	0.04023	0.07672	0.03177	0.1601
-Circulatory System	Human Diseases	0	0	0	0	0	0	0.02748	0.02645	0.03895	0.06042	0.02447	0.01225
-Digestive System	Human Diseases	0	0	0.01653	0.004092	0.008577	0.008481	0.02778	0.02983	0.04394	0.04811	0.05426	0.03583
-Excretory System	Human Diseases	0	0	0.02197	0.02377	0.03038	0.02635	0.03079	0.03448	0.02732	0.04075	0.02802	0.01732
-Nervous System	Human Diseases	0	0	0.00315	0.002311	0.005579	0.005977	0.05574	0.05606	0.02679	0.03209	0.03798	0.04101
-Sensory System	Human Diseases	0	0	0.002847	0.0002501	0.002314	0.0007922	0.002189	0.002595	0.005484	0.009653	0.002305	9.164e-05
-Development	Human Diseases	0	0	0	0	0	0	0.01751	0.01372	0.01285	0.01455	0.03088	0.02641
-Environmental Adaptation	Human Diseases	0	0	0	0	0	0	0.004904	0.004704	0.00301	0.003724	0.001643	0.001684
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0	0	0.02502	0.02684	0.01401	0.0151	0.07457	0.08377	0.06901	0.08837	0.06248	0.05305
-Immune System Diseases	Human Diseases	0	0	0.04901	0.05853	0.4294	0.4115	0.04284	0.04292	0.3979	0.3199	0.05211	0.2581
-Neurodegenerative Diseases	Human Diseases	0	0	0.5173	0.3786	0.2381	0.2982	0.4339	0.4074	0.2345	0.227	0.3152	0.1589
-Cardiovascular Diseases	Human Diseases	0	0	0	0	0	0	0.05731	0.03024	0.04746	0.03892	0.1198	0.04879
-Metabolic Diseases	Human Diseases	0	0	0	0	0	0	0	0	0.0001461	0.0001016	6.691e-05	0.0001648
-Infectious Diseases	Human Diseases	1	0.9845	0.3355	0.3474	0.279	0.2212	0.3598	0.4005	0.1566	0.2016	0.3436	0.305
Not Mapped	Human Diseases	5.535	25.6	12.42	6.205	8.527	7.049	2.794	2.834	2.591	3.092	3.197	1.929
-Not Mapped	Human Diseases	5.535	25.6	12.42	6.205	8.527	7.049	2.794	2.834	2.591	3.092	3.197	1.929
TOTAL	-Cancers	Inf	2.094e+10	2895	2154	2570	2031	148.3	182.6	170.1	186.7	256	338.6
MAPPED	-Cancers	Inf	1.938e+10	2458	1923	2129	1678	117.5	145.4	136.6	148.3	201.5	303
Genetic Information Processing	-Cancers	Inf	1.013e+10	1267	860	1016	730.3	49.09	60.71	67.82	72.06	76.45	126.4
-Transcription	-Cancers	Inf	6.038e+08	10.19	5.238	16.43	11.64	5.903	6.112	5.993	5.686	7.436	11.35
-Translation	-Cancers	Inf	7.611e+09	983.9	601.9	751.9	536.7	17.48	22.37	35.62	36.26	29.33	59.84
-Folding, Sorting and Degradation	-Cancers	Inf	1.484e+09	243.4	237.7	211.2	164.3	20.56	24.61	16.25	19.01	27.95	39.68
-DNA Maintenance	-Cancers	Inf	4.391e+08	28.64	10.7	29.67	26.04	5.895	7.329	11.76	11.31	11.73	11.63
-RNA Family	-Cancers	NaN	15	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	NaN	1.72e+08	12.71	5.885	19.83	12.07	3.463	3.542	4.637	6.141	6.028	13.41
-Signal Transduction	-Cancers	NaN	1.707e+08	3.665	2.306	8.836	4.825	0.6559	0.9497	1.18	1.374	1.748	1.526
-Signaling Molecules and Interaction	-Cancers	NaN	1845000	9.049	3.592	11	7.245	2.807	2.592	3.168	4.207	3.741	11.7
Cellular Processes	-Cancers	Inf	2.31e+08	38.77	33.48	70.23	59.38	12.47	11.8	15.89	19.36	39.92	51.75
-Hemoglobin	-Cancers	NaN	0	0	0	0	0	0	0	0.0004336	0.001308	0	0.004895
-Vesicular Transport	-Cancers	NaN	1	7.919	3.767	9.599	8.285	2.535	3.168	1.804	2.245	2.676	3.277
-Cytoskeleton	-Cancers	Inf	65960000	9.812	16.05	5.778	6.103	6.992	5.668	10.73	12.23	26.66	42.69
-Cell Motility	-Cancers	Inf	1.159e+08	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	Inf	49130000	20.35	14.07	55.4	43.79	2.203	2.364	1.878	2.607	3.561	4.682
-Cell Communication	-Cancers	NaN	0	0.3868	0.332	0.2571	0.3663	0.908	0.9068	1.041	1.865	3.55	1.702
Metabolism	-Cancers	Inf	9.053e+09	1115	981.5	943.2	806.1	37.02	46.83	29.8	31.78	57.39	82.81
-Membrane Transport	-Cancers	Inf	1.159e+09	46.22	23.16	29.5	19.07	0.4355	0.3165	0.4653	0.3124	0.276	0.1941
-Central Carbon Metabolism	-Cancers	Inf	1.963e+09	367.6	289.4	341.4	230	10.06	15.59	6.646	7.779	21.39	39.04
-Energy Metabolism	-Cancers	Inf	6.703e+08	59.39	49.98	69.93	65.95	3.6	3.595	2.358	1.91	1.766	4.684
-Biosynthesis	-Cancers	Inf	3.015e+09	281.2	208.8	213.7	252.9	5.729	6.524	6.953	6.906	12.3	10.64
-Other Enzymes	-Cancers	Inf	3.011e+09	394.8	355.9	325	291.4	15.61	19.18	13.78	14.48	21.34	35.1
Organismal Systems	-Cancers	NaN	1	6.542	5.108	10.15	9.282	6.573	6.081	5.04	6.149	7.597	11.49
-Immune System	-Cancers	NaN	0	1.743	1.477	3.313	4.762	2.93	2.92	1.508	1.274	2.124	1.98
-Endocrine System	-Cancers	NaN	0	0.1491	0.06327	0.3241	0.3221	1.808	0.8492	0.5927	1.007	0.3246	2.45
-Circulatory System	-Cancers	NaN	0	0	0	0	0	0.3076	0.2944	0.6708	0.9286	0.4686	0.3316
-Digestive System	-Cancers	NaN	0	0.5409	0.09397	0.3753	0.5596	0.3334	0.2316	0.5882	0.5661	0.8407	0.6158
-Excretory System	-Cancers	NaN	1	0.899	0.9053	2.148	2.408	0.4819	0.3961	0.5134	0.677	0.5922	0.4245
-Nervous System	-Cancers	NaN	1.042e-06	0.09902	0.06591	0.3982	0.3957	0.7622	0.6252	0.3135	0.3264	0.4457	0.773
-Sensory System	-Cancers	NaN	0	0.06256	0.00701	0.1354	0.0458	0.0222	0.0268	0.0864	0.1343	0.03536	0.001378
-Development	-Cancers	NaN	0	0	0	0	0	0.1753	0.1354	0.1946	0.1933	0.681	0.4159
-Environmental Adaptation	-Cancers	NaN	0	0	0	0	0	0.04319	0.03319	0.04044	0.04565	0.01808	0.03691
Human Diseases	-Cancers	Inf	1.085e+08	29.87	22.99	44.88	65.99	12.41	11.56	12.96	10.8	12.34	18.19
-Cancers	-Cancers	NaN	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	NaN	1.344	1.198	1.616	22.6	22.84	0.6123	0.4822	5.487	3.113	0.6168	4.101
-Neurodegenerative Diseases	-Cancers	NaN	0	16.29	8.506	12.44	19.47	5.178	4.887	3.039	2.569	5.112	3.274
-Cardiovascular Diseases	-Cancers	NaN	0	0	0	0	0	0.7026	0.3605	0.8076	0.4639	1.689	0.7801
-Metabolic Diseases	-Cancers	NaN	50220000	0	0	0	0	0	0	0.001894	0.0008163	0.0006862	0.002993
-Infectious Diseases	-Cancers	Inf	1.085e+08	10.96	7.751	13.81	10.59	4.299	4.679	2.824	3.11	4.684	5.996
Not Mapped	-Cancers	Inf	1.563e+09	437.1	231.2	441.2	353.4	30.78	37.23	33.58	38.42	54.5	35.65
-Not Mapped	-Cancers	Inf	1.563e+09	437.1	231.2	441.2	353.4	30.78	37.23	33.58	38.42	54.5	35.65
TOTAL	-Immune System Diseases	Inf	Inf	1629	681.3	99.22	86.9	301.5	354.4	27.11	35.44	251	61.76
MAPPED	-Immune System Diseases	Inf	Inf	1383	608.2	82.19	71.78	238.9	282.1	21.76	28.14	197.6	55.26
Genetic Information Processing	-Immune System Diseases	Inf	Inf	709.4	271.6	38.93	30.73	100.1	117.8	10.95	13.68	77.98	23.78
-Transcription	-Immune System Diseases	Inf	Inf	4.876	2.425	0.5866	0.4637	11.14	11.86	0.97	1.079	8.303	2.115
-Translation	-Immune System Diseases	Inf	Inf	548.8	190.5	29.1	23.01	36.21	43.41	5.511	6.884	26.95	10.91
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	134.4	75.23	8.483	6.342	40.45	47.75	2.548	3.61	30.97	8.044
-DNA Maintenance	-Immune System Diseases	Inf	Inf	21.4	3.411	1.248	1.154	12.29	14.79	1.918	2.128	12.23	2.122
-RNA Family	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	NaN	Inf	10.48	1.584	0.7104	0.459	6.087	6.872	0.8256	1.256	6.627	2.308
-Signal Transduction	-Immune System Diseases	NaN	Inf	2.2	0.5382	0.2953	0.1563	1.441	1.848	0.1702	0.2493	1.881	0.2331
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	Inf	7.443	1.121	0.415	0.3027	4.778	5.03	0.6858	0.9745	4.746	2.075
Cellular Processes	-Immune System Diseases	Inf	Inf	22.73	11.77	2.759	2.343	21.62	21.16	2.411	3.787	37.02	8.323
-Hemoglobin	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	7.875e-05	0.0002484	0	0.0009395
-Vesicular Transport	-Immune System Diseases	NaN	NaN	4.568	2.357	0.4247	0.3627	4.14	5.119	0.3289	0.5307	3.466	0.7294
-Cytoskeleton	-Immune System Diseases	Inf	Inf	5.542	4.477	0.2205	0.1949	11.05	9.066	1.683	2.407	24.93	6.578
-Cell Motility	-Immune System Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	11.22	4.653	2.155	1.874	4.888	4.952	0.3417	0.5126	3.936	0.7354
-Cell Communication	-Immune System Diseases	NaN	NaN	0.1964	0.1044	0.02456	0.02076	1.398	1.491	0.154	0.3541	5.515	0.245
Metabolism	-Immune System Diseases	Inf	Inf	618.3	313.7	37.5	35.77	70.48	90.87	4.718	6.033	54	14.69
-Membrane Transport	-Immune System Diseases	Inf	Inf	25.08	7.73	1.135	0.8186	0.4501	0.4534	0.07699	0.07361	0.3835	0.03803
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	248.6	111.5	13.72	9.547	25.5	32.34	1.098	1.477	21.92	5.321
-Energy Metabolism	-Immune System Diseases	Inf	Inf	33.81	15.19	1.772	1.817	5.084	5.713	0.3591	0.3998	2.645	1.807
-Biosynthesis	-Immune System Diseases	Inf	Inf	146.2	79.51	8.123	9.529	12.19	13.67	1.139	1.369	12.67	2.548
-Other Enzymes	-Immune System Diseases	Inf	Inf	206.2	93.19	11.37	12.25	30.57	37.22	2.057	2.749	21.76	5.187
Organismal Systems	-Immune System Diseases	NaN	Inf	3.385	1.853	0.3311	0.3343	12.56	11.8	0.746	1.24	8.361	2.273
-Immune System	-Immune System Diseases	NaN	NaN	1.287	0.6345	0.1298	0.1118	5.196	5.861	0.1944	0.2748	2.467	0.4347
-Endocrine System	-Immune System Diseases	NaN	NaN	0.05006	0.01096	0.007583	0.004504	3.951	1.665	0.07525	0.1589	0.5263	0.4468
-Circulatory System	-Immune System Diseases	NaN	NaN	0	0	0	0	0.5277	0.5526	0.1029	0.2145	0.4933	0.06029
-Digestive System	-Immune System Diseases	NaN	Inf	0.4728	0.05816	0.01661	0.01607	0.4308	0.3093	0.08096	0.1056	1.195	0.08389
-Excretory System	-Immune System Diseases	NaN	NaN	0.7152	0.3731	0.06365	0.06609	1.013	1.072	0.05703	0.09415	0.8397	0.1087
-Nervous System	-Immune System Diseases	NaN	Inf	0.06428	0.0226	0.01005	0.0109	1.245	1.241	0.06309	0.09824	0.8569	0.1278
-Sensory System	-Immune System Diseases	NaN	NaN	0.05223	0.00343	0.003989	0.001378	0.02902	0.03615	0.01026	0.01999	0.03217	0.0004634
-Development	-Immune System Diseases	NaN	NaN	0	0	0	0	0.2904	0.2874	0.03507	0.04831	0.6477	0.113
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	0	0	0	0	0.06912	0.06552	0.005857	0.008276	0.03154	0.00605
Human Diseases	-Immune System Diseases	Inf	Inf	19.81	13.72	2.065	2.145	23.14	23.02	2.152	2.343	17.81	3.229
-Cancers	-Immune System Diseases	NaN	Inf	0.5769	0.4915	0.0278	0.02756	1.572	1.94	0.1493	0.1907	1.379	0.2226
-Immune System Diseases	-Immune System Diseases	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	10.56	5.193	0.4381	0.5975	8.67	9.482	0.4881	0.5152	5.744	0.5132
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	0	0	0	0	1.283	0.7638	0.0961	0.1246	2.461	0.1582
-Metabolic Diseases	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0.0004451	0.0002718	0.001001	0.0003479
-Infectious Diseases	-Immune System Diseases	Inf	Inf	7.736	7.46	0.6355	0.5	5.326	5.917	0.3139	0.5138	5.972	1.182
Not Mapped	-Immune System Diseases	Inf	Inf	245.9	73.12	17.03	15.12	62.6	72.23	5.35	7.294	53.44	6.503
-Not Mapped	-Immune System Diseases	Inf	Inf	245.9	73.12	17.03	15.12	62.6	72.23	5.35	7.294	53.44	6.503
TOTAL	-Neurodegenerative Diseases	Inf	Inf	164.1	131.7	189.8	145.4	30.53	32.87	52.99	64.18	41.13	118.6
MAPPED	-Neurodegenerative Diseases	Inf	Inf	139.3	117.6	157.2	120.1	24.19	26.17	42.53	50.97	32.37	106.1
Genetic Information Processing	-Neurodegenerative Diseases	Inf	Inf	72.49	52.58	75.18	51.43	10.29	11.05	22.32	24.94	12.5	44.91
-Transcription	-Neurodegenerative Diseases	Inf	Inf	0.555	0.3382	1.234	0.7628	1.154	1.137	1.896	1.981	1.2	4.642
-Translation	-Neurodegenerative Diseases	Inf	Inf	55.82	36.8	54.83	38.07	3.684	4.038	11.02	12.29	4.598	20.93
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	Inf	Inf	13.38	14.78	15.41	9.826	4.288	4.58	5.01	6.417	5.022	13.67
-DNA Maintenance	-Neurodegenerative Diseases	Inf	Inf	2.131	0.9088	2.545	1.717	1.164	1.352	3.716	4.201	1.847	4.073
-RNA Family	-Neurodegenerative Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	NaN	Inf	0.8652	0.429	1.354	0.751	0.6945	0.7248	1.233	1.762	0.9414	4.787
-Signal Transduction	-Neurodegenerative Diseases	NaN	Inf	0.2188	0.1402	0.5467	0.2478	0.1282	0.1712	0.2359	0.3408	0.249	0.4248
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	NaN	Inf	0.553	0.2689	0.8071	0.5065	0.5487	0.5304	0.9629	1.412	0.5865	3.788
Cellular Processes	-Neurodegenerative Diseases	Inf	Inf	2.124	2.236	5.354	3.922	2.469	2.425	4.425	6.43	6.047	19.5
-Hemoglobin	-Neurodegenerative Diseases	NaN	NaN	0	0	0	0	0	0	0.0001062	0.0004444	0	0.001714
-Vesicular Transport	-Neurodegenerative Diseases	NaN	NaN	0.4659	0.3875	0.7113	0.4591	0.4876	0.6334	0.5117	0.7221	0.5663	0.7995
-Cytoskeleton	-Neurodegenerative Diseases	Inf	Inf	0.5973	0.9815	0.4409	0.3427	1.404	1.146	3.046	4.232	4.391	14.04
-Cell Motility	-Neurodegenerative Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
