Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	1.262	2.261	0	75.33	NaN
-Digestive System	-Immune System	NaN	NaN	NaN	NaN	0	0	0	7.668	NaN
-Excretory System	-Immune System	NaN	NaN	NaN	NaN	0	0	0	1.424	NaN
-Nervous System	-Immune System	NaN	NaN	NaN	NaN	0	0	0	6.125	NaN
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	0	0	0	0	NaN
-Development	-Immune System	NaN	NaN	NaN	NaN	0	0	0	0.5006	NaN
-Environmental Adaptation	-Immune System	NaN	Inf	NaN	NaN	0	0	985.5	0	NaN
Human Diseases	-Immune System	NaN	Inf	Inf	Inf	67.78	70.97	368	18.06	NaN
-Cancers	-Immune System	NaN	NaN	Inf	Inf	0.5478	1.2	20.41	6.845	NaN
-Immune System Diseases	-Immune System	NaN	NaN	Inf	Inf	5.005	7.283	193.8	1.051	NaN
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	Inf	6.57	7.523	97.89	3.744	NaN
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	0	0	0	0	NaN
-Metabolic Diseases	-Immune System	NaN	NaN	NaN	NaN	0	0	0	0	NaN
-Infectious Diseases	-Immune System	NaN	NaN	Inf	NaN	55.2	39.15	26.37	3.116	NaN
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	2409	3684	150000	2459	Inf
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	2409	3684	150000	2459	Inf
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	2180000	3225	Inf
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1139000	2087	Inf
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	484000	985.4	Inf
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	25170	47.5	Inf
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	329000	525.7	Inf
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	98630	353.8	Inf
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	31150	60.3	Inf
-RNA Family	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	8105	132.4	Inf
-Signal Transduction	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	7992	124.6	Inf
-Signaling Molecules and Interaction	-Endocrine System	NaN	NaN	NaN	NaN	Inf	Inf	269	7.642	NaN
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	24710	196.8	Inf
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Vesicular Transport	-Endocrine System	NaN	Inf	Inf	Inf	Inf	Inf	12890	68.26	NaN
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	10320	58.47	Inf
-Cell Motility	-Endocrine System	Inf	Inf	NaN	NaN	NaN	NaN	0	0	Inf
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1503	26.82	Inf
-Cell Communication	-Endocrine System	NaN	NaN	Inf	Inf	NaN	NaN	0	44.21	NaN
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	436300	622.2	Inf
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	814.5	0.429	Inf
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	155300	238.8	Inf
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	84240	132	Inf
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	144800	187.7	Inf
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	51160	59.62	Inf
Organismal Systems	-Endocrine System	NaN	Inf	NaN	NaN	Inf	Inf	6846	43.02	NaN
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	Inf	Inf	57.07	0.463	NaN
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	NaN
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	Inf	Inf	4.264	34.38	NaN
-Digestive System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	199.2	3.47	NaN
-Excretory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0.6593	NaN
-Nervous System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	2.836	NaN
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0.2318	NaN
-Environmental Adaptation	-Endocrine System	NaN	Inf	NaN	NaN	NaN	NaN	6843	0	NaN
Human Diseases	-Endocrine System	NaN	Inf	Inf	Inf	Inf	Inf	9452	9.049	NaN
-Cancers	-Endocrine System	NaN	NaN	Inf	NaN	Inf	Inf	794.8	3.139	NaN
-Immune System Diseases	-Endocrine System	NaN	NaN	Inf	Inf	Inf	Inf	7173	0.6128	NaN
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	Inf	Inf	Inf	1670	1.838	NaN
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Metabolic Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN
-Infectious Diseases	-Endocrine System	NaN	NaN	Inf	NaN	Inf	Inf	959.1	1.46	NaN
Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1042000	1139	Inf
-Not Mapped	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1042000	1139	Inf
TOTAL	-Circulatory System	Inf	Inf	Inf	Inf	16720	4924	Inf	92.51	Inf
MAPPED	-Circulatory System	Inf	Inf	Inf	Inf	13320	3295	Inf	59.85	Inf
Genetic Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	4749	956.6	Inf	28.14	Inf
-Transcription	-Circulatory System	Inf	Inf	Inf	Inf	151.1	52.17	Inf	1.352	Inf
-Translation	-Circulatory System	Inf	Inf	Inf	Inf	3149	517.9	Inf	15.1	Inf
-Folding, Sorting and Degradation	-Circulatory System	Inf	Inf	Inf	Inf	1320	336.2	Inf	10.04	Inf
-DNA Maintenance	-Circulatory System	Inf	Inf	Inf	Inf	145.1	52.8	Inf	1.763	Inf
-RNA Family	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0	NaN
Environmental Information Processing	-Circulatory System	Inf	Inf	Inf	Inf	174.3	74.44	Inf	3.782	Inf
-Signal Transduction	-Circulatory System	Inf	Inf	Inf	Inf	173.3	74.2	Inf	3.567	Inf
-Signaling Molecules and Interaction	-Circulatory System	NaN	NaN	NaN	NaN	0.7182	1.211	Inf	0.2194	NaN
Cellular Processes	-Circulatory System	Inf	Inf	Inf	Inf	234.4	117.6	Inf	5.657	Inf
-Hemoglobin	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0	NaN
-Vesicular Transport	-Circulatory System	NaN	Inf	Inf	Inf	104	63.9	Inf	1.957	NaN
-Cytoskeleton	-Circulatory System	Inf	Inf	Inf	Inf	117.9	47.66	Inf	1.677	Inf
-Cell Motility	-Circulatory System	Inf	Inf	NaN	NaN	0	0	NaN	0	Inf
-Cell Growth and Death	-Circulatory System	Inf	Inf	Inf	Inf	12.03	6.333	Inf	0.7618	Inf
-Cell Communication	-Circulatory System	NaN	NaN	Inf	Inf	0	0	NaN	1.268	NaN
Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	5946	1656	Inf	17.93	Inf
-Membrane Transport	-Circulatory System	Inf	Inf	Inf	Inf	16.24	3.31	Inf	0.01197	Inf
-Central Carbon Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	2096	592.7	Inf	6.864	Inf
-Energy Metabolism	-Circulatory System	Inf	Inf	Inf	Inf	372.8	205.3	Inf	3.794	Inf
-Biosynthesis	-Circulatory System	Inf	Inf	Inf	Inf	2388	573.9	Inf	5.382	Inf
-Other Enzymes	-Circulatory System	Inf	Inf	Inf	Inf	902.7	294.2	Inf	1.763	Inf
Organismal Systems	-Circulatory System	NaN	Inf	NaN	NaN	2.411	2.086	Inf	1.251	NaN
-Immune System	-Circulatory System	NaN	NaN	NaN	NaN	0.7923	0.4423	Inf	0.01269	NaN
-Endocrine System	-Circulatory System	NaN	NaN	NaN	NaN	0.05812	0	Inf	0.02903	NaN
-Circulatory System	-Circulatory System	NaN	NaN	NaN	NaN	1	1	NaN	1	NaN
-Digestive System	-Circulatory System	NaN	NaN	NaN	NaN	0	0	Inf	0.101	NaN
-Excretory System	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0.01891	NaN
-Nervous System	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0.08133	NaN
-Sensory System	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0	NaN
-Development	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0.006647	NaN
-Environmental Adaptation	-Circulatory System	NaN	Inf	NaN	NaN	0	0	Inf	0	NaN
Human Diseases	-Circulatory System	NaN	Inf	Inf	Inf	103.3	32.86	Inf	0.2547	NaN
-Cancers	-Circulatory System	NaN	NaN	Inf	NaN	0.6493	1.303	Inf	0.09001	NaN
-Immune System Diseases	-Circulatory System	NaN	NaN	Inf	Inf	1.662	3.762	Inf	0.0176	NaN
-Neurodegenerative Diseases	-Circulatory System	NaN	NaN	NaN	Inf	12.23	7.098	Inf	0.0475	NaN
-Cardiovascular Diseases	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0	NaN
-Metabolic Diseases	-Circulatory System	NaN	NaN	NaN	NaN	0	0	NaN	0	NaN
-Infectious Diseases	-Circulatory System	NaN	NaN	Inf	NaN	77.87	18.3	Inf	0.0481	NaN
Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	3399	1629	Inf	32.65	Inf
-Not Mapped	-Circulatory System	Inf	Inf	Inf	Inf	3399	1629	Inf	32.65	Inf
TOTAL	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	915.6	Inf
MAPPED	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	592.4	Inf
Genetic Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	278.2	Inf
-Transcription	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	13.31	Inf
-Translation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	148.9	Inf
-Folding, Sorting and Degradation	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	98.83	Inf
-DNA Maintenance	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	17.35	Inf
-RNA Family	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Environmental Information Processing	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	37.32	Inf
-Signal Transduction	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	35.18	Inf
-Signaling Molecules and Interaction	-Digestive System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	2.154	NaN
Cellular Processes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	55.68	Inf
-Hemoglobin	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Digestive System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	19.33	NaN
-Cytoskeleton	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	16.6	Inf
-Cell Motility	-Digestive System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	7.484	Inf
-Cell Communication	-Digestive System	NaN	NaN	Inf	Inf	NaN	NaN	NaN	12.55	NaN
Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	176.8	Inf
-Membrane Transport	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0.1176	Inf
-Central Carbon Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	67.84	Inf
-Energy Metabolism	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	37.27	Inf
-Biosynthesis	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	52.87	Inf
-Other Enzymes	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	17.35	Inf
Organismal Systems	-Digestive System	NaN	Inf	NaN	NaN	Inf	Inf	Inf	12.4	NaN
-Immune System	-Digestive System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	0.1261	NaN
-Endocrine System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0.2817	NaN
-Circulatory System	-Digestive System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	9.898	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1872	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.805	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Development	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06579	NaN
-Environmental Adaptation	-Digestive System	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Digestive System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	2.507	NaN
-Cancers	-Digestive System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	0.8842	NaN
-Immune System Diseases	-Digestive System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	0.1732	NaN
-Neurodegenerative Diseases	-Digestive System	NaN	NaN	NaN	Inf	Inf	Inf	Inf	0.4702	NaN
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Metabolic Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Digestive System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	0.4725	NaN
Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	323.2	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	323.2	Inf
TOTAL	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	4892	Inf
MAPPED	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3165	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1487	Inf
-Transcription	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	71.42	Inf
-Translation	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	795.5	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	531	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	91.47	Inf
-RNA Family	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Environmental Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	199.7	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	188.2	Inf
-Signaling Molecules and Interaction	-Excretory System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	11.51	NaN
Cellular Processes	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	297.8	Inf
-Hemoglobin	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Excretory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	103.4	NaN
-Cytoskeleton	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	88.69	Inf
-Cell Motility	-Excretory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	40.3	Inf
-Cell Communication	-Excretory System	NaN	NaN	Inf	Inf	NaN	NaN	NaN	67.05	NaN
Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	943.7	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0.6334	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	359.7	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	198.8	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	284.7	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	93.44	Inf
Organismal Systems	-Excretory System	NaN	Inf	NaN	NaN	Inf	Inf	Inf	65.77	NaN
-Immune System	-Excretory System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	0.6709	NaN
-Endocrine System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	1.506	NaN
-Circulatory System	-Excretory System	NaN	NaN	NaN	NaN	Inf	Inf	NaN	52.89	NaN
-Digestive System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.343	NaN
-Excretory System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.301	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Development	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3515	NaN
-Environmental Adaptation	-Excretory System	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Excretory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	13.5	NaN
-Cancers	-Excretory System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	4.761	NaN
-Immune System Diseases	-Excretory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	0.9325	NaN
-Neurodegenerative Diseases	-Excretory System	NaN	NaN	NaN	Inf	Inf	Inf	Inf	2.512	NaN
-Cardiovascular Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Metabolic Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Excretory System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	2.544	NaN
Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1727	Inf
-Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1727	Inf
TOTAL	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1137	Inf
MAPPED	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	735.9	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	345.7	Inf
-Transcription	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	16.6	Inf
-Translation	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	185	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	123.5	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	21.27	Inf
-RNA Family	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Environmental Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	46.44	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	43.76	Inf
-Signaling Molecules and Interaction	-Nervous System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	2.676	NaN
Cellular Processes	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	69.24	Inf
-Hemoglobin	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Nervous System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	24.04	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	20.62	Inf
-Cell Motility	-Nervous System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	9.369	Inf
-Cell Communication	-Nervous System	NaN	NaN	Inf	Inf	NaN	NaN	NaN	15.59	NaN
Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	219.4	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0.1473	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	83.63	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	46.23	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	66.19	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	21.73	Inf
Organismal Systems	-Nervous System	NaN	Inf	NaN	NaN	Inf	Inf	Inf	15.29	NaN
-Immune System	-Nervous System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	0.156	NaN
-Endocrine System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0.3502	NaN
-Circulatory System	-Nervous System	NaN	NaN	NaN	NaN	Inf	Inf	NaN	12.3	NaN
-Digestive System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.242	NaN
-Excretory System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2325	NaN
-Nervous System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Development	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08173	NaN
-Environmental Adaptation	-Nervous System	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Nervous System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	3.138	NaN
-Cancers	-Nervous System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	1.107	NaN
-Immune System Diseases	-Nervous System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	0.2168	NaN
-Neurodegenerative Diseases	-Nervous System	NaN	NaN	NaN	Inf	Inf	Inf	Inf	0.5841	NaN
-Cardiovascular Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Metabolic Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Nervous System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	0.5915	NaN
Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	401.5	Inf
-Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	401.5	Inf
TOTAL	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	569600	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	368600	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	174400	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	8389	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	93030	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	63190	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	11220	Inf
-RNA Family	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	23340	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	22020	Inf
-Signaling Molecules and Interaction	-Sensory System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	1351	NaN
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	35360	Inf
-Hemoglobin	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Sensory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	12060	NaN
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10350	Inf
-Cell Motility	-Sensory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	5163	Inf
-Cell Communication	-Sensory System	NaN	NaN	Inf	Inf	NaN	NaN	NaN	7807	NaN
Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	110100	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	127	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	42840	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	23840	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	34260	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	11830	Inf
Organismal Systems	-Sensory System	NaN	Inf	NaN	NaN	Inf	Inf	Inf	7821	NaN
-Immune System	-Sensory System	NaN	NaN	NaN	NaN	Inf	Inf	Inf	119.3	NaN
-Endocrine System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	304	NaN
-Circulatory System	-Sensory System	NaN	NaN	NaN	NaN	Inf	Inf	NaN	6171	NaN
-Digestive System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	628.9	NaN
-Excretory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.4	NaN
-Nervous System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	500.8	NaN
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Development	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.93	NaN
-Environmental Adaptation	-Sensory System	NaN	Inf	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Sensory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	1728	NaN
-Cancers	-Sensory System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	981.6	NaN
-Immune System Diseases	-Sensory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	122.7	NaN
-Neurodegenerative Diseases	-Sensory System	NaN	NaN	NaN	Inf	Inf	Inf	Inf	732.2	NaN
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Metabolic Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Sensory System	NaN	NaN	Inf	NaN	Inf	Inf	Inf	675.6	NaN
