Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Not Mapped	-Cell Communication	Inf	Inf	Inf	13820	3343	2493	49530	260.3	Inf
TOTAL	Metabolism	2.386	2.007	2.779	2.444	3.478	3.695	6.226	6.716	5.806
MAPPED	Metabolism	2.349	1.798	2.664	2.348	2.735	2.432	3.209	4.308	4.253
Genetic Information Processing	Metabolism	1.266	0.7227	1.046	0.8015	1.007	0.7305	1.239	2.111	1.152
-Transcription	Metabolism	0.05242	0.06737	0.007771	0.006267	0.02035	0.02752	0.07217	0.079	0.009058
-Translation	Metabolism	0.9548	0.4717	0.9906	0.7686	0.8343	0.4977	0.9155	1.568	0.889
-Folding, Sorting and Degradation	Metabolism	0.2185	0.1331	0.05521	0.02608	0.1515	0.1794	0.219	0.4203	0.1847
-DNA Maintenance	Metabolism	0.06003	0.06054	0.0062	0.01286	0.02413	0.04432	0.04327	0.06862	0.0711
-RNA Family	Metabolism	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Metabolism	0.006154	0.02653	0.008343	0.01123	0.02288	0.02452	0.02778	0.07949	0.1137
-Signal Transduction	Metabolism	0.006154	0.02607	0.008225	0.01123	0.01211	0.01223	0.01379	0.04072	0.1137
-Signaling Molecules and Interaction	Metabolism	0	0.0001587	0.001566	0.001655	0.01338	0.0138	0.01425	0.04276	0
Cellular Processes	Metabolism	0.02334	0.03574	0.0651	0.03897	0.05553	0.07787	0.08633	0.2837	0.02212
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0.001054	0.06261	0.02957	0.0323	0.03261	0.06342	0.1097	0
-Cytoskeleton	Metabolism	0.006316	0.007699	0.01299	0.009232	0.01231	0.02094	0.0147	0.09014	0.008194
-Cell Motility	Metabolism	0.003794	0.02521	0	0	0	0	0	0	0.01287
-Cell Growth and Death	Metabolism	0.01396	0.002951	0.01734	0.007336	0.00635	0.008581	0.003965	0.03306	0.002924
-Cell Communication	Metabolism	0	0	0.02179	0.01844	0.02318	0.03126	0.01138	0.1046	0
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.0657	0.2057	0.0007729	0.0003383	0.004742	0.004468	0.003707	0.006195	0.1064
-Central Carbon Metabolism	Metabolism	0.185	0.2403	0.6051	0.4511	0.257	0.2749	0.3407	0.2596	0.1478
-Energy Metabolism	Metabolism	0.06567	0.06852	0.2169	0.2008	0.1288	0.1158	0.2104	0.1474	0.2324
-Biosynthesis	Metabolism	0.4622	0.2318	0.1604	0.2609	0.3588	0.3223	0.2796	0.2718	0.2604
-Other Enzymes	Metabolism	0.3452	0.3488	0.361	0.3536	0.3942	0.4325	0.4381	0.4728	0.3911
Organismal Systems	Metabolism	0	0.001782	0.03613	0.02449	0.03457	0.05056	0.07993	0.1709	0.004141
-Immune System	Metabolism	0	0	0.01291	0.009241	0.01408	0.02077	0.02456	0.05538	0
-Endocrine System	Metabolism	0	0.001771	0.006385	0.009106	0.006996	0.007967	0.0216	0.03638	0.002241
-Circulatory System	Metabolism	0	0	0	0.0001059	0.009537	0.02309	0.01612	0.03841	0
-Digestive System	Metabolism	0	0	0.01541	0.008669	0.01147	0.01132	0.0007825	0.01787	0.001964
-Excretory System	Metabolism	0	0	0.0004571	0.002378	0.004119	0.01239	0.01305	0.03262	0
-Nervous System	Metabolism	0	1.674e-09	0.01384	0.006124	0.001906	0.001636	0.004887	0.02813	0
-Sensory System	Metabolism	0	0	0	0	3.089e-05	8.936e-05	7.228e-05	0.009468	0
-Development	Metabolism	0	0	0.001989	0.0009399	0.0007359	0.001011	0.000179	0.003469	0
-Environmental Adaptation	Metabolism	0	0	0	0.000232	0.001405	0.001228	0.03057	0.009455	0
Human Diseases	Metabolism	0.06284	0.03356	0.2617	0.2362	0.1807	0.2255	0.2607	0.4672	0.09866
-Cancers	Metabolism	0	0.002855	0.0003255	0.0007578	0.001713	0.003855	0.005983	0.0299	0.001437
-Immune System Diseases	Metabolism	0	0.0003169	0.003956	0.0128	0.01342	0.03115	0.03429	0.02032	0
-Neurodegenerative Diseases	Metabolism	0.04763	0.01274	0.17	0.1707	0.09425	0.1056	0.181	0.2211	0.005532
-Cardiovascular Diseases	Metabolism	0	0	5.51e-06	6.971e-06	0	0	0	0.04537	0
-Metabolic Diseases	Metabolism	0.0113	0.008879	0.0556	0.04016	0.03421	0.0297	0.01008	0.02933	0.06226
-Infectious Diseases	Metabolism	0.02414	0.01799	0.03055	0.02617	0.0658	0.08736	0.05717	0.1818	0.07283
Not Mapped	Metabolism	0.03708	0.2088	0.1143	0.09572	0.7437	1.263	3.017	2.408	1.553
-Not Mapped	Metabolism	0.03708	0.2088	0.1143	0.09572	0.7437	1.263	3.017	2.408	1.553
TOTAL	-Membrane Transport	50.09	11.31	Inf	Inf	1768	1276	3076	1734	81.78
MAPPED	-Membrane Transport	49.31	10.13	Inf	Inf	1390	839.6	1586	1112	59.91
Genetic Information Processing	-Membrane Transport	26.29	4.052	Inf	Inf	520.5	249.7	591.3	531.7	16.27
-Transcription	-Membrane Transport	1.031	0.3469	Inf	Inf	8.162	9.384	31.84	18.82	0.08856
-Translation	-Membrane Transport	20.02	2.642	Inf	Inf	426.6	169.9	451.3	401.6	12.56
-Folding, Sorting and Degradation	-Membrane Transport	4.433	0.7207	Inf	Inf	76.98	58.94	91.68	97.02	2.423
-DNA Maintenance	-Membrane Transport	0.9533	0.3112	Inf	Inf	17.48	12.48	19.8	19.39	0.9217
-RNA Family	-Membrane Transport	0	0	NaN	NaN	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.1052	0.1364	Inf	Inf	11.63	8.363	8.651	14.97	1.606
-Signal Transduction	-Membrane Transport	0.1014	0.134	Inf	Inf	5.896	4.223	5.819	7.695	1.606
-Signaling Molecules and Interaction	-Membrane Transport	0	0.0009643	Inf	NaN	7.285	4.139	4.126	8.886	0
Cellular Processes	-Membrane Transport	0.4613	0.1807	Inf	Inf	24.2	23.89	37.91	75.98	0.2502
-Hemoglobin	-Membrane Transport	0	0	NaN	NaN	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0.005508	Inf	Inf	14.1	8.574	33.67	24.22	0
-Cytoskeleton	-Membrane Transport	0.1326	0.04338	NaN	NaN	6.254	6.701	6.412	23.75	0.1154
-Cell Motility	-Membrane Transport	0.07534	0.1275	NaN	NaN	0	0	0	0	0.1308
-Cell Growth and Death	-Membrane Transport	0.2815	0.01662	Inf	Inf	3.483	2.685	1.534	8.181	0.03793
-Cell Communication	-Membrane Transport	0	0	Inf	Inf	9.905	7.948	3.251	21.73	0
Metabolism	-Membrane Transport	22.23	5.764	Inf	Inf	548.5	345.3	521.4	267.8	14.12
-Membrane Transport	-Membrane Transport	1	1	NaN	NaN	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	3.705	1.242	Inf	Inf	127.4	88.24	139.7	60.77	2.079
-Energy Metabolism	-Membrane Transport	1.251	0.3465	Inf	Inf	44.51	30.02	81.81	39.49	2.907
-Biosynthesis	-Membrane Transport	9.326	1.298	Inf	Inf	178.8	97.13	98.69	60.18	3.64
-Other Enzymes	-Membrane Transport	8.116	1.897	Inf	Inf	216.2	135.3	177.8	109.5	4.466
Organismal Systems	-Membrane Transport	0	0.009286	Inf	Inf	17.79	17.44	32.3	35.52	0.04382
-Immune System	-Membrane Transport	0	0	NaN	Inf	8.584	5.549	9.413	17.66	0
-Endocrine System	-Membrane Transport	0	0.009005	Inf	Inf	2.254	2.31	6.23	8.063	0.02907
-Circulatory System	-Membrane Transport	0	0	NaN	NaN	4.492	5.476	7.07	6.756	0
-Digestive System	-Membrane Transport	0	0	NaN	NaN	6.289	2.533	0.2076	4.312	0.02078
-Excretory System	-Membrane Transport	0	0	Inf	Inf	2.094	3.964	5.567	8.143	0
-Nervous System	-Membrane Transport	0	8.458e-09	Inf	NaN	0.4019	0.4529	1.427	5.113	0
-Sensory System	-Membrane Transport	0	0	NaN	NaN	0.0155	0.03879	0.02033	1.491	0
-Development	-Membrane Transport	0	0	NaN	NaN	0.2641	0.2265	0.05898	0.5845	0
-Environmental Adaptation	-Membrane Transport	0	0	NaN	NaN	0.3487	0.3883	12.74	1.598	0
Human Diseases	-Membrane Transport	1.5	0.1697	Inf	Inf	91.83	76.24	118.1	95.89	1.074
-Cancers	-Membrane Transport	0	0.01496	Inf	NaN	0.4981	0.9287	1.738	5.063	0.0153
-Immune System Diseases	-Membrane Transport	0	0.001634	Inf	Inf	5.243	8.417	14.8	5.399	0
-Neurodegenerative Diseases	-Membrane Transport	0.9385	0.06548	Inf	Inf	48.28	37.58	76.63	41.06	0.07158
-Cardiovascular Diseases	-Membrane Transport	0	0	Inf	NaN	0	0	0	10.21	0
-Metabolic Diseases	-Membrane Transport	0.1751	0.04378	Inf	NaN	17.39	10.25	4.409	5.178	0.6582
-Infectious Diseases	-Membrane Transport	0.3764	0.08747	Inf	Inf	27.64	27.34	21.61	34.62	0.7706
Not Mapped	-Membrane Transport	0.7785	1.177	Inf	Inf	378	436.1	1490	621.7	21.88
-Not Mapped	-Membrane Transport	0.7785	1.177	Inf	Inf	378	436.1	1490	621.7	21.88
TOTAL	-Central Carbon Metabolism	14.29	10.44	5.63	6.789	17.32	17.71	27.33	31.57	54.78
MAPPED	-Central Carbon Metabolism	14.07	9.35	5.399	6.523	13.62	11.66	14.09	20.25	40.12
Genetic Information Processing	-Central Carbon Metabolism	7.497	3.702	2.177	2.206	5.106	3.491	5.477	9.863	9.988
-Transcription	-Central Carbon Metabolism	0.4034	0.3403	0.01517	0.01642	0.08093	0.1247	0.3291	0.3703	0.06129
-Translation	-Central Carbon Metabolism	5.744	2.443	2.061	2.087	4.224	2.358	4.072	7.209	8.407
-Folding, Sorting and Degradation	-Central Carbon Metabolism	1.196	0.6637	0.1348	0.0845	0.7289	0.8269	0.9773	1.886	1.602
-DNA Maintenance	-Central Carbon Metabolism	0.3245	0.2901	0.01383	0.02851	0.09552	0.2013	0.187	0.3266	0.6039
-RNA Family	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.03584	0.118	0.01627	0.03158	0.1187	0.1161	0.1428	0.382	1.016
-Signal Transduction	-Central Carbon Metabolism	0.03584	0.1173	0.01542	0.03158	0.04985	0.05863	0.05121	0.1891	1.016
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	0.0008315	0.003855	0.004995	0.06217	0.0585	0.05848	0.2042	0
Cellular Processes	-Central Carbon Metabolism	0.1429	0.1806	0.1442	0.1127	0.2469	0.315	0.3786	1.27	0.1855
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0.004435	0.1206	0.0674	0.1261	0.1348	0.2411	0.5167	0
-Cytoskeleton	-Central Carbon Metabolism	0.03782	0.04003	0.03171	0.02991	0.0638	0.07594	0.06541	0.4237	0.07731
-Cell Motility	-Central Carbon Metabolism	0.0229	0.1261	0	0	0	0	0	0	0.1118
-Cell Growth and Death	-Central Carbon Metabolism	0.08267	0.01514	0.03326	0.01948	0.02578	0.03627	0.01827	0.1531	0.02536
-Cell Communication	-Central Carbon Metabolism	0	0	0.04634	0.05243	0.1012	0.1318	0.04949	0.4383	0
Metabolism	-Central Carbon Metabolism	6.062	5.294	2.442	3.047	5.185	4.95	4.448	4.86	9.905
-Membrane Transport	-Central Carbon Metabolism	0.3912	1.056	0.001578	0.0007755	0.01866	0.02228	0.01629	0.02715	0.937
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.4577	0.3501	0.4684	0.5809	0.6552	0.4786	0.7851	0.6499	2.183
-Biosynthesis	-Central Carbon Metabolism	2.79	1.088	0.3113	0.7322	1.759	1.458	1.191	1.251	2.328
-Other Enzymes	-Central Carbon Metabolism	2.289	1.876	0.6955	0.8062	1.817	1.889	1.924	2.365	3.667
Organismal Systems	-Central Carbon Metabolism	0	0.009378	0.08895	0.07464	0.16	0.2421	0.347	0.7919	0.03697
-Immune System	-Central Carbon Metabolism	0	0	0.02946	0.02519	0.06231	0.08493	0.09166	0.295	0
-Endocrine System	-Central Carbon Metabolism	0	0.009378	0.01305	0.02418	0.02759	0.03218	0.08315	0.169	0.0202
-Circulatory System	-Central Carbon Metabolism	0	0	0	0.0002068	0.03757	0.08399	0.06204	0.1784	0
-Digestive System	-Central Carbon Metabolism	0	0	0.03795	0.02641	0.05292	0.05604	0.002724	0.08049	0.01823
-Excretory System	-Central Carbon Metabolism	0	0	0.0009871	0.007702	0.01815	0.05035	0.05192	0.1738	0
-Nervous System	-Central Carbon Metabolism	0	7.106e-09	0.02577	0.0141	0.008082	0.006917	0.01928	0.1322	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0.0001217	0.0003251	0.0003446	0.03647	0
-Development	-Central Carbon Metabolism	0	0	0.003882	0.002414	0.003887	0.005047	0.0007407	0.01336	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0.0005319	0.005588	0.005057	0.1343	0.04576	0
Human Diseases	-Central Carbon Metabolism	0.4339	0.143	0.5109	0.5841	0.7871	1.049	1.039	1.883	0.7419
-Cancers	-Central Carbon Metabolism	0	0.01453	0.0007029	0.002193	0.007638	0.01655	0.02445	0.1202	0.01347
-Immune System Diseases	-Central Carbon Metabolism	0	0.001358	0.008778	0.03902	0.06154	0.1493	0.1525	0.09687	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.2852	0.05441	0.3455	0.4623	0.3782	0.4646	0.7475	1.04	0.04172
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	1.345e-05	2.258e-05	0	0	0	0.1902	0
-Metabolic Diseases	-Central Carbon Metabolism	0.06401	0.03821	0.106	0.09316	0.1481	0.1328	0.04354	0.1419	0.4525
-Infectious Diseases	-Central Carbon Metabolism	0.1408	0.09234	0.05944	0.06476	0.2803	0.3693	0.1902	0.7065	0.6086
Not Mapped	-Central Carbon Metabolism	0.2221	1.086	0.2316	0.2659	3.704	6.054	13.24	11.32	14.65
-Not Mapped	-Central Carbon Metabolism	0.2221	1.086	0.2316	0.2659	3.704	6.054	13.24	11.32	14.65
TOTAL	-Energy Metabolism	58.38	43.79	45.81	33.41	69.64	60.79	44.72	133.2	35.98
MAPPED	-Energy Metabolism	57.47	39.24	43.92	32.1	54.75	40.01	23.05	85.42	26.36
Genetic Information Processing	-Energy Metabolism	31.07	15.38	16.9	10.87	20.28	12.24	8.88	41.2	6.644
-Transcription	-Energy Metabolism	1.749	1.285	0.1385	0.07804	0.3307	0.4495	0.4989	1.337	0.054
-Translation	-Energy Metabolism	23.43	10.28	15.95	10.3	16.22	8.026	6.706	31.27	5.509
-Folding, Sorting and Degradation	-Energy Metabolism	5.392	2.596	1.132	0.6621	2.699	2.9	1.445	7.301	1.095
-DNA Maintenance	-Energy Metabolism	1.298	1.272	0.2382	0.1623	0.4861	0.8106	0.2619	1.368	0.3632
-RNA Family	-Energy Metabolism	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.1063	0.4962	0.09531	0.178	0.4659	0.4258	0.2081	1.079	0.6698
-Signal Transduction	-Energy Metabolism	0.1019	0.4926	0.07738	0.1514	0.1572	0.1862	0.1095	0.543	0.6698
-Signaling Molecules and Interaction	-Energy Metabolism	0	0.003572	0.01638	0.02301	0.2166	0.2396	0.1154	0.5791	0
Cellular Processes	-Energy Metabolism	0.5729	0.6487	1.058	0.5821	0.9789	1.06	0.4822	4	0.1518
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0.02307	0.6574	0.4165	0.5676	0.5558	0.3739	1.987	0
-Cytoskeleton	-Energy Metabolism	0.1545	0.168	0.1061	0.07138	0.242	0.262	0.08586	1.64	0.05078
-Cell Motility	-Energy Metabolism	0.06877	0.3919	0	0	0	0	0	0	0.08243
-Cell Growth and Death	-Energy Metabolism	0.3496	0.06458	0.2468	0.09088	0.1035	0.1268	0.03212	0.5333	0.0171
-Cell Communication	-Energy Metabolism	0	0	0.1893	0.1479	0.2495	0.2974	0.08104	1.161	0
Metabolism	-Energy Metabolism	25.2	21.89	20.22	16.59	20.15	17.36	7.649	18.85	6.522
-Membrane Transport	-Energy Metabolism	1.215	3.965	0.007961	0.004702	0.07794	0.08151	0.02748	0.1001	0.6098
-Central Carbon Metabolism	-Energy Metabolism	4.54	5.202	10.49	7.278	4.965	3.975	2.366	4.893	0.9075
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	9.73	5.075	1.493	3.63	7.214	5.114	1.837	4.842	1.457
-Other Enzymes	-Energy Metabolism	9.532	6.553	7.13	5.867	7.488	7.665	3.248	8.385	2.5
Organismal Systems	-Energy Metabolism	0	0.03005	0.3887	0.3144	0.5387	0.8338	0.5161	2.315	0.02071
-Immune System	-Energy Metabolism	0	0	0.3844	0.215	0.2365	0.2241	0.1167	0.6531	0
-Endocrine System	-Energy Metabolism	0	0.02738	0.06584	0.1324	0.1137	0.08634	0.0918	0.4734	0.0121
-Circulatory System	-Energy Metabolism	0	0	0	0.00291	0.1274	0.3338	0.1127	0.4525	0
-Digestive System	-Energy Metabolism	0	0	0.06856	0.03978	0.09103	0.1017	0.004597	0.2607	0.01092
-Excretory System	-Energy Metabolism	0	0	0.01377	0.01774	0.05707	0.155	0.0683	0.5081	0
-Nervous System	-Energy Metabolism	0	2.571e-08	0.13	0.07718	0.03424	0.03481	0.02657	0.5118	0
-Sensory System	-Energy Metabolism	0	0	0	0	0.0004128	0.001292	0.0005021	0.1785	0
-Development	-Energy Metabolism	0	0	0.01728	0.007537	0.005933	0.01073	0.000973	0.06539	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0.003172	0.02367	0.01931	0.2267	0.1409	0
Human Diseases	-Energy Metabolism	1.21	0.4961	2.274	2.485	2.54	3.26	1.867	9.318	0.4658
-Cancers	-Energy Metabolism	0	0.04843	0.005081	0.01042	0.02169	0.06061	0.02517	0.4693	0.008067
-Immune System Diseases	-Energy Metabolism	0	0.005856	0.05014	0.1797	0.2174	0.4368	0.245	0.3134	0
-Neurodegenerative Diseases	-Energy Metabolism	1.166	0.2548	1.534	2.107	1.37	1.47	1.224	4.024	0.03022
-Cardiovascular Diseases	-Energy Metabolism	0	0	8.988e-05	9.469e-05	0	0	0	0.6261	0
-Metabolic Diseases	-Energy Metabolism	0.2107	0.1688	0.3088	0.1848	0.2764	0.2626	0.07044	0.3163	0.2721
-Infectious Diseases	-Energy Metabolism	0.4571	0.3283	0.6294	0.3297	1.188	1.147	0.4095	3.387	0.4565
Not Mapped	-Energy Metabolism	0.9074	4.557	1.884	1.309	14.89	20.78	21.67	47.75	9.625
-Not Mapped	-Energy Metabolism	0.9074	4.557	1.884	1.309	14.89	20.78	21.67	47.75	9.625
TOTAL	-Biosynthesis	6	9.806	37.39	13.18	11.75	13.56	34.82	35.64	24.7
MAPPED	-Biosynthesis	5.907	8.786	35.85	12.67	9.236	8.922	17.95	22.86	18.09
Genetic Information Processing	-Biosynthesis	3.193	3.495	15	4.405	3.386	2.608	6.736	10.64	4.633
-Transcription	-Biosynthesis	0.1211	0.3038	0.0542	0.02701	0.05991	0.09283	0.3875	0.3961	0.04069
-Translation	-Biosynthesis	2.409	2.287	14.14	4.22	2.77	1.799	5.058	8.18	3.781
-Folding, Sorting and Degradation	-Biosynthesis	0.5316	0.6172	0.7351	0.1335	0.4879	0.6156	1.036	1.721	0.7877
-DNA Maintenance	-Biosynthesis	0.1514	0.2968	0.09679	0.07257	0.08173	0.1708	0.242	0.3523	0.2926
-RNA Family	-Biosynthesis	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.0135	0.1149	0.1302	0.06335	0.07371	0.08735	0.1231	0.3612	0.4684
-Signal Transduction	-Biosynthesis	0.0135	0.1129	0.1284	0.06335	0.04192	0.04411	0.07681	0.2035	0.4684
-Signaling Molecules and Interaction	-Biosynthesis	0	0.0007771	0.01238	0.008577	0.0418	0.04685	0.06317	0.1598	0
Cellular Processes	-Biosynthesis	0.05888	0.1547	0.7274	0.1606	0.1551	0.2639	0.4088	1.37	0.09387
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0.004546	0.4969	0.1552	0.09901	0.1066	0.3612	0.5411	0
-Cytoskeleton	-Biosynthesis	0.01588	0.03762	0.1448	0.04085	0.03964	0.06899	0.06878	0.3874	0.03486
-Cell Motility	-Biosynthesis	0.008378	0.1099	0	0	0	0	0	0	0.05763
-Cell Growth and Death	-Biosynthesis	0.03521	0.0147	0.1748	0.03248	0.01948	0.03338	0.01757	0.1432	0.01173
-Cell Communication	-Biosynthesis	0	0	0.1587	0.07872	0.06522	0.1031	0.05813	0.3998	0
Metabolism	-Biosynthesis	2.602	4.944	14.31	5.643	3.568	3.854	5.798	5.747	4.493
-Membrane Transport	-Biosynthesis	0.1635	1.002	0.006304	0.00147	0.01411	0.01517	0.01894	0.02431	0.4664
-Central Carbon Metabolism	-Biosynthesis	0.4666	1.154	7.429	2.546	0.8875	0.9204	1.897	1.255	0.6535
-Energy Metabolism	-Biosynthesis	0.1524	0.3219	1.703	0.8707	0.3602	0.3471	0.9723	0.6913	0.9377
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.8708	1.724	3.462	2.143	1.388	1.519	2.238	2.552	1.751
Organismal Systems	-Biosynthesis	0	0.008617	0.2857	0.1282	0.1014	0.1821	0.401	0.8544	0.01654
-Immune System	-Biosynthesis	0	0	0.1033	0.04441	0.04189	0.07116	0.09538	0.2935	0
-Endocrine System	-Biosynthesis	0	0.008617	0.05214	0.04728	0.0195	0.02683	0.07727	0.1497	0.009511
-Circulatory System	-Biosynthesis	0	0	0	0.0004033	0.02868	0.08898	0.08894	0.1581	0
-Digestive System	-Biosynthesis	0	0	0.1219	0.04536	0.03518	0.03844	0.004357	0.08561	0.008347
-Excretory System	-Biosynthesis	0	0	0.004701	0.01052	0.01301	0.04081	0.073	0.1683	0
-Nervous System	-Biosynthesis	0	7.283e-09	0.1095	0.03205	0.00567	0.006366	0.01446	0.1242	0
-Sensory System	-Biosynthesis	0	0	0	0	0.0001102	0.0003444	0.0003694	0.03484	0
-Development	-Biosynthesis	0	0	0.01299	0.003662	0.002137	0.003138	0.0006361	0.01297	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0.001008	0.004959	0.00465	0.1434	0.05741	0
Human Diseases	-Biosynthesis	0.1414	0.1444	3.245	1.045	0.582	0.7894	1.311	1.969	0.3802
-Cancers	-Biosynthesis	0	0.01358	0.003488	0.004069	0.004571	0.01252	0.02411	0.1148	0.006372
-Immune System Diseases	-Biosynthesis	0	0.001417	0.04981	0.067	0.03741	0.1123	0.1636	0.1072	0
-Neurodegenerative Diseases	-Biosynthesis	0.1109	0.05624	2.368	0.7881	0.306	0.3919	0.9497	0.9097	0.02218
-Cardiovascular Diseases	-Biosynthesis	0	0	7.337e-05	3.879e-05	0	0	0	0.1804	0
-Metabolic Diseases	-Biosynthesis	0.02631	0.04265	0.4351	0.1777	0.1102	0.1071	0.05064	0.1781	0.2429
-Infectious Diseases	-Biosynthesis	0.06089	0.08964	0.3655	0.1328	0.1965	0.3057	0.3315	0.7572	0.3134
Not Mapped	-Biosynthesis	0.09326	1.02	1.538	0.5164	2.512	4.634	16.87	12.78	6.607
-Not Mapped	-Biosynthesis	0.09326	1.02	1.538	0.5164	2.512	4.634	16.87	12.78	6.607
TOTAL	-Other Enzymes	9.405	7.013	17.47	12.23	11.28	11.07	21.78	16.73	18.72
MAPPED	-Other Enzymes	9.259	6.283	16.75	11.76	8.871	7.286	11.23	10.73	13.71
Genetic Information Processing	-Other Enzymes	4.988	2.5	6.494	4.129	3.248	2.133	4.364	5.19	3.399
-Transcription	-Other Enzymes	0.2002	0.2178	0.03542	0.02789	0.06402	0.07524	0.2327	0.1775	0.02519
-Translation	-Other Enzymes	3.749	1.648	6.156	3.977	2.692	1.478	3.245	3.786	2.873
-Folding, Sorting and Degradation	-Other Enzymes	0.8028	0.4422	0.3414	0.1355	0.4528	0.5029	0.7373	1.069	0.5426
-DNA Maintenance	-Other Enzymes	0.2031	0.2115	0.03872	0.04914	0.07785	0.1156	0.1491	0.1499	0.2119
-RNA Family	-Other Enzymes	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.02471	0.09271	0.05979	0.05674	0.06745	0.06506	0.1119	0.1763	0.3473
-Signal Transduction	-Other Enzymes	0.02471	0.09108	0.05979	0.05674	0.03952	0.03286	0.05128	0.09021	0.3473
-Signaling Molecules and Interaction	-Other Enzymes	0	0.0005564	0.005411	0.005417	0.03624	0.03443	0.04973	0.1087	0
Cellular Processes	-Other Enzymes	0.08597	0.1178	0.242	0.1798	0.1792	0.2368	0.2974	0.6523	0.0633
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0.003589	0.169	0.07308	0.1059	0.1071	0.1894	0.2605	0
-Cytoskeleton	-Other Enzymes	0.0249	0.0269	0.05568	0.04592	0.03932	0.06205	0.05212	0.1956	0.02642
-Cell Motility	-Other Enzymes	0.01271	0.08312	0	0	0	0	0	0	0.03292
-Cell Growth and Death	-Other Enzymes	0.04789	0.01005	0.109	0.03652	0.02126	0.02357	0.01234	0.07971	0.008348
-Cell Communication	-Other Enzymes	0	0	0.1067	0.0942	0.07565	0.09087	0.03944	0.2087	0
Metabolism	-Other Enzymes	4.015	3.494	6.287	5.175	3.264	2.966	3.545	2.447	3.331
-Membrane Transport	-Other Enzymes	0.2544	0.7183	0.00424	0.001376	0.01383	0.01431	0.0126	0.01236	0.3202
-Central Carbon Metabolism	-Other Enzymes	0.6895	0.8384	3.876	1.797	0.9017	0.7949	1.037	0.6066	0.4655
-Energy Metabolism	-Other Enzymes	0.2485	0.2411	1.154	1.044	0.4115	0.3733	0.7893	0.3608	0.774
-Biosynthesis	-Other Enzymes	1.83	0.8054	1.008	1.356	1.16	0.8994	0.8865	0.6646	0.8673
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0.005111	0.1198	0.08799	0.1088	0.1623	0.2342	0.3368	0.01048
-Immune System	-Other Enzymes	0	0	0.08118	0.04782	0.03631	0.04998	0.07202	0.1247	0
-Endocrine System	-Other Enzymes	0	0.004978	0.01769	0.02575	0.02201	0.02301	0.0685	0.0806	0.006398
-Circulatory System	-Other Enzymes	0	0	0	0.000548	0.02451	0.05857	0.05111	0.079	0
-Digestive System	-Other Enzymes	0	0	0.04146	0.02117	0.02909	0.02564	0.002187	0.03726	0.005773
-Excretory System	-Other Enzymes	0	0	0.003826	0.01183	0.01175	0.03488	0.04138	0.07347	0
-Nervous System	-Other Enzymes	0	4.8e-09	0.06211	0.0234	0.004915	0.003784	0.01588	0.05953	0
-Sensory System	-Other Enzymes	0	0	0	0	7.941e-05	0.0002267	0.0002562	0.02315	0
-Development	-Other Enzymes	0	0	0.009065	0.0041	0.002167	0.002672	0.000768	0.008483	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0.0009439	0.004421	0.003596	0.07397	0.01848	0
Human Diseases	-Other Enzymes	0.2515	0.1106	1.397	1.175	0.5519	0.6349	0.9083	1.014	0.334
