Gene names	Intensity L Ovary
66926	3776.28571429
27223	14740.8571429
211484	9456.57142857
110796	656.171586716
74407	55428.5714286
230603	1326.74285714
76260	5304.0
22146	17482.6280624
259279	2012.2
232223	858.723098996
56228	732.075471698
70093	13944.7867299
66622	2573.17647059
331487	154193.548387
207932	789.942857143
382038	5502.85714286
19777	46000.0
22282	4871.96531792
236733	1262.86644951
74270	262.609170306
74841	387.936660269
28035	2943.43971631
22351	1726.4
330192	4052.98245614
209018	6649.14285714
246228	6489.42857143
22371	184.745822965
218914	94000.0
70560	2905.0
66138	2466.44128114
213081	6439.14285714
269470	1325.11428571
74682	4336.57142857
225348	1406.6
207615	5888.28571429
54636	10700.5714286
67561	5438.57142857
104082	5796.57142857
73674	4494.57142857
192652	2136.2
72137	1547.31428571
68151	3783.71428571
75607	2578.59469521
321003	1790.75098814
64050	7476.65198238
56531	5449.14285714
22632	5820.53140097
67306	2751.94285714
70579	4223.14285714
67302	11700.0
12192	4113.42857143
78287	2351.85185185
320799	3049.14285714
76007	5562.0
56364	2366.05714286
22787	79428.5714286
53861	25911.7142857
