Gene names	Intensity L Duodenum
17688	4719.88217968
17768	58857.1428571
53332	2237.81763827
54384	3578.78787879
67440	2667.8
17063	3528.28571429
17833	1391428.57143
17833	3650.57142857
353328	694285.714286
17844	1115.48571429
66175	89142.8571429
68753	85142.8571429
105689	253.13097007
544791	4787.14285714
17901	5223.88297872
216459	1603.42995169
17898	3032.68571429
217328	1979.65714286
217328	287.114285714
17918	3455.53157043
17925	2358.2781457
242702	1989.85714286
58916	83.4914285714
333789	31428.5714286
67111	4456.35359116
192950	851.914285714
192185	16010.4783599
78914	4769.51724138
17940	665.780470421
98956	11188.2857143
26422	2974.85714286
269198	2002.37142857
68298	1197.55747126
78658	269.853917663
215387	5595.34883721
52683	13895.5518946
233038	881.6
26562	1287.31428571
17974	15131.8421053
103425	22096.5714286
20602	56.3996763754
17996	80.1771428571
74103	9001.14285714
66208	10205.1428571
18007	598.084393838
18008	1318.77682403
68810	90571.4285714
18015	138.493488208
18045	19635.2657005
53972	2814.22535211
212114	3534.57142857
71175	215.432451751
216856	314.258373206
268973	3942.08984375
101613	43714.2857143
79059	83431.9526627
66454	1031.85964912
100608	4785.14285714
68979	2440.57142857
67134	27733.4285714
18125	5834.63960812
230899	4193.15789474
20320	92857.1428571
18164	4646.0
18176	25896.8253968
223649	15718.2364729
60345	4823.33333333
18186	532.849404117
74455	4818.0
319638	3320.28571429
209586	23128.0
66387	9834.76190476
101706	12365.7142857
18223	5268.04635762
69912	12438.9473684
445007	2235.51829268
18230	13186.0
246730	917.329700272
108689	16761.1428571
18249	20394.2857143
628991	645714.285714
18260	12687.3320537
270086	12054.5714286
330908	209142.857143
94190	1411.22857143
67749	11808.0
230751	758.371428571
66357	92571.4285714
12659	1583.0
18452	3510.61452514
54624	6945.71428571
72333	32857.1428571
212503	14041.9062027
214627	2171.31428571
18789	35428.5714286
230577	1255.24210526
114774	53714.2857143
66923	1994.124847
18515	37441.8604651
229534	29714.2857143
74737	3172.57142857
18548	18061.0889774
240334	12466.0
18573	519.486725664
18574	14008.9719626
83679	5727.42857143
242202	77225.433526
236900	60240.9638554
381511	9400.18587361
319518	21867.1428571
68070	271.045714286
100048644	4253.14285714
109054	9151.14285714
56698	3017.66233766
219131	1082.28571429
68479	64550.0
18679	641.297340854
102693	14202.2857143
208177	7351.42857143
237928	1824.86891386
70911	1550.4
18693	79714.2857143
433931	3607.42857143
224938	460.565770863
18772	14148.3516484
56460	17620.2857143
227937	22488.2857143
18778	6598.63013699
18783	86764.7058824
232889	15099.1428571
271844	25522.0
27226	510.25
224860	1435.68571429
239318	2981.42857143
27260	2835.08571429
83436	15371.4285714
109135	13138.0
240753	52571.4285714
71801	11216.8571429
67759	94857.1428571
26433	4676.11336032
18947	320512.820513
667034	11234.8571429
50767	1476.94285714
69693	160000.0
140484	4462.08651399
80294	13763.1701632
224143	3979.84693878
18970	8883.88059701
18972	7949.46695096
73826	12374.5714286
59001	37222.0689655
20019	547.396622015
20018	7869.17293233
231329	8603.06643952
245841	28010.0
218832	25987.7142857
327814	11022.0
76787	3714.85714286
319468	14110.331384
225849	6531.14285714
26931	4500.95419847
56420	23454.0716612
70351	8136.85714286
320717	2910.0
22264	1108.05714286
19075	2605.03597122
108097	33202.9520295
18759	6804.03361345
18762	1223.44594595
101540	1418.51428571
27372	56000.0
328110	2409.62406015
217138	34857.1428571
22073	202285.714286
76943	5440.03831418
19224	15902.9900332
19249	13187.1428571
15170	11368.7394958
19276	951.888111888
19280	298.36916623
80912	39714.2857143
80913	7140.28571429
52118	5628.28571429
110816	5119.42857143
69675	5441.14285714
218699	2381.4
209027	391585.760518
236312	4215.14285714
227638	34104.0462428
75767	3101.5503876
215445	656.370582617
19328	28492.18107
68328	17805.9405941
19334	13898.4536082
19335	36594.9367089
53868	95305.1643192
80718	313761.46789
76338	11081.0185185
69908	41395.890411
67295	17157.2687225
14470	30571.4285714
29809	5946.0
67286	44328.1081081
19354	13908.3333333
19765	5607.40740741
56784	3909.71428571
241694	1981.31428571
240614	532.171428571
110351	180000.0
74012	21126.7759563
218397	10955.4285714
215653	23686.8571429
19647	1530.6
229700	9650.85714286
66810	3531.9047619
225432	405.339622642
56190	11675.1428571
19654	9903.14285714
56878	14389.4285714
19692	965714.285714
19693	12799.4285714
67830	14856.0
57264	1074.6
69263	24643.258427
72151	13716.2241888
24012	987.028571429
101489	3407.14285714
78757	7435.5971897
67045	468.117001828
66084	2077.77142857
629974	6261.14285714
24018	1833.66834171
19894	1418.31428571
225283	2787.62857143
20112	13267.3942701
68441	34000.0
52187	687.371428571
27966	14435.7142857
233532	16297.4285714
76246	8084.85714286
104001	14450.2857143
12309	51428.5714286
78935	5214.85714286
50720	57428.5714286
233033	3281.14285714
60406	2380.0
212439	22491.1428571
243272	140857.142857
72193	3675.42857143
56807	25196.5714286
64929	180000.0
20254	36857.1428571
20255	7490.57142857
214189	119714.285714
52892	6324.85714286
56367	10887.4285714
105782	10409.4285714
69938	105797.101449
64706	3923.14285714
20971	14610.1010101
66286	1343750.0
74136	12545.1428571
114679	18948.0
71599	12700.9049774
54204	2564.09836066
24050	2958.0
66870	23261.1793612
217847	3788.0
71869	1164.77142857
20724	394666.666667
228071	22764.0
73251	47267.7595628
67788	15532.2857143
20377	16388.2165605
231769	7680.28571429
67158	2234.28571429
94280	12106.2857143
24051	13689.6875
24052	131141.868512
73094	2575.77142857
105835	46857.1428571
20400	626.103174603
72281	14662.5714286
20401	2279.82857143
58234	988.285714286
70661	1521.8
66641	13994.2028986
20469	704.021215043
64383	2466.78663239
75387	3171.17117117
20496	84647.3029046
56643	21297.6022567
72961	3310.53571429
20512	8737.14285714
71998	17352.5714286
171429	4206.28571429
20527	517.52535497
20528	11951.6699411
210148	4306.85714286
66500	15870.0
227059	40857.1428571
72401	654.858156028
215113	1031.16197183
20534	8783.71428571
229706	18707.0151307
50934	1429.47269303
20544	12195.1219512
105243	1404.28571429
83997	127142.857143
13990	3729.71428571
20587	2528.15584416
14211	2178.00167926
70099	3929.31570762
229512	690.304818092
20598	3769.45107399
58994	12950.5343511
77626	267.691373026
20603	19126.5027322
29856	2411428.57143
226830	2357.73672055
232187	9570.0
20614	18443.6893204
20615	11813.4285714
20623	5278.87700535
20646	14226.5714286
74718	391428.571429
231834	6952.0
20652	17248.1481481
81840	208285.714286
20661	26545.4545455
20662	1848.06671721
20682	11337.6725838
20683	8891.07142857
26942	7312.57142857
67198	123142.857143
67629	2989.85074627
104799	6808.28571429
74392	11291.1428571
234847	6765.68501921
20773	17821.25
20775	2197.9020979
20779	36968.5767098
56013	8787.14285714
20446	8726.85714286
20842	1774.48330684
76630	6302.29357798
106766	7395.71428571
116873	21834.0
20744	7604.61309524
56424	62828.9473684
56216	11719.4444444
71954	9338.28571429
77053	32285.7142857
64051	284.029649596
64176	78770.1317716
27204	42571.4285714
104027	22990.2857143
20977	31428.5714286
171180	4176.57142857
20980	5133.71428571
20979	49142.8571429
83671	68571.4285714
66513	6480.87649402
24075	4585.36697248
21343	3666.07669617
272396	2540.25316456
68449	5094.0
67249	30857.1428571
81004	11663.8132296
213773	12287.1428571
331532	19688.2857143
27224	8377.14285714
21414	7037.94749403
21452	4150.57142857
21453	9446.85714286
100121	7240.85714286
106529	136363.636364
57816	72857.1428571
224481	3716.0
59016	3089.14285714
67026	7396.57142857
223626	5687.71428571
210757	4877.71428571
73666	5772.36467236
14911	7810.57142857
21838	475925.925926
21859	1972.22857143
26944	1618.77142857
21877	9243.34763948
142980	16243.0939227
67366	268285.714286
72341	2561.02857143
66271	8321.14285714
74122	67714.2857143
66146	3335.71428571
208795	3492.57142857
74868	14019.1428571
72477	1616.65714286
232286	14327.1428571
19240	43714.2857143
237500	12311.7142857
72736	36000.0
66958	16156.0
106869	83428.5714286
21955	4249.61832061
21960	1374.15316642
21976	13573.0858469
21985	17008.0
22003	81690.1408451
22003	222535.211268
22017	2233.29166667
17229	2079.71014493
71609	53548.3870968
76510	9485.71428571
94092	3585.79136691
21848	766.317792578
22670	5384.95412844
72169	354.974446337
224762	936.272189349
69807	948.702290076
217333	13726.6770671
338364	11169.1570881
14897	481.980246914
73681	5024.57142857
328162	4540.68965517
20822	27695.1672862
27223	1687.77142857
209456	11904.8571429
22084	502.050716648
14605	7451.71428571
52588	9569.14285714
72795	9114.0
74407	144000.0
67515	4370.28571429
230603	52285.7142857
76260	656.057142857
53857	10847.2160356
73710	24719.1011236
259279	4595.71428571
98258	15923.7142857
232223	3040.74605452
72828	15480.5714286
56228	10778.3018868
70093	1545.52132701
382018	61142.8571429
326622	33142.8571429
331487	5101.29032258
56046	6268.0
22272	163414.634146
207932	785.857142857
19777	2237142.85714
74112	5180.84848485
74270	975.534934498
17847	196.769960916
74841	333.406909789
28035	23936.1702128
72554	2021.42857143
217109	1772.2
22294	14061.1428571
22317	10268.6440678
13003	2119.30294906
22351	385714.285714
22359	279.642857143
228545	23519.4285714
330192	28598.5964912
224705	10722.2857143
209018	2222.88571429
78789	405714.285714
246228	9613.14285714
22371	361.997867046
70560	12598.8888889
73447	12104.8571429
244484	21758.0
213081	15784.5714286
74682	445.657142857
225348	8518.28571429
99512	66000.0
67561	8885.42857143
104082	7745.42857143
70465	9235.38011696
76773	30285.7142857
22393	5070.56179775
24116	7389.71428571
68151	13774.8571429
75607	2956.35179153
60532	3418.0
80707	4614.85714286
321003	5108.89328063
64050	14032.5991189
67306	1779.74285714
70579	568571.428571
67302	3967.14285714
230594	4004.13625304
226442	15044.0
22763	1492.73743017
217695	3748.28571429
76007	3996.57142857
228880	10389.1428571
53861	44857.1428571
52696	8512.28571429
