Gene names	Intensity L Liver
50768	1473.14285714
83945	72708.3333333
99349	3566.28571429
13423	23349.5750708
74006	7148.51752022
238130	6246.57142857
68813	1193.37142857
70028	10647.1428571
13479	1098.87804878
19708	2962.40409207
74388	1230.82959641
65254	1127.21631206
93838	4968.85714286
66556	3238.57142857
68730	2611.15789474
68082	9467.27272727
110350	147.210868556
56455	16693.258427
70601	2420.37142857
69123	2799.05714286
66967	772.556390977
13661	13766.0
13663	2468.35294118
26987	29835.9183673
140580	1787.8954608
140579	4503.42857143
244548	3097.71428571
54325	20681.7204301
77766	10795.0236967
71946	3403.19361277
19011	20827.7142857
13805	1894.64012251
217364	5955.17711172
209558	1050.11441648
13821	2231.96814562
13823	822.970936491
77781	7873.71428571
28042	7223.11557789
13876	404.629948365
77767	1158.71428571
78943	3930.80859775
14027	329.857493857
107371	5812.57142857
66583	4308.76923077
23873	2663.45714286
211922	2797.31428571
84652	35714.2857143
213056	3524.85714286
68936	6494.57142857
68675	3348.85714286
214917	5294.85714286
73385	1760.88571429
192173	6179.71428571
218850	1724.77142857
18300	1754.34285714
320609	12570.8571429
68099	2399.85714286
67420	130.252427184
380601	422857.142857
245827	29142.8571429
71865	1549.59785523
216622	3502.0
14155	1005.62998405
A6X940	4653.14285714
59083	8187.71428571
225020	2696.08571429
14198	59232.6666667
14200	919.928315412
14201	1315.65714286
78749	3160.28571429
14231	3407.52293578
226564	4704.28571429
55935	11606.5714286
319448	1694.0
110606	4835.6979405
66511	2096.68571429
235169	7944.28571429
320365	15750.2857143
71665	1992.45575221
14344	12585.3025937
11936	791.1
14415	14279.5952782
14420	471.213450292
14423	1201.84257603
102371	1122.08571429
14545	6128.0
276919	28391.1428571
260302	335.306406685
23887	7960.38394415
66092	15751.7142857
14603	614.057142857
243374	5759.71428571
67903	1914.48571429
14619	9382.28571429
68888	279.08
74412	3883.14285714
170823	777.228571429
320302	4609.14285714
79554	17942.5714286
66489	481300.813008
100042314	2662.14285714
P06328	5962.85714286
214403	16087.7142857
433653	8529.71428571
228715	5032.57142857
66066	42026.0273973
14708	7806.17647059
14699	8022.2972973
53334	8411.2
74182	5421.42857143
68453	2329.02857143
14776	1048.84210526
107022	985.6
14786	24644.8571429
57911	220.974285714
76758	262.72
331063	652.457142857
270328	18633.7142857
606496	3680.0
83602	4411.37566138
229906	5271.83544304
71752	697.914285714
70239	4213.14285714
14917	379664.179104
14939	13640.0809717
14958	22046.9072165
14964	15927.7173913
15043	1379.16666667
209462	396.655665567
67933	392.371428571
76987	12190.8571429
217995	609.6
234549	2391.05714286
64209	2629.66751918
360198	32071.3235294
216019	3687.71428571
20585	1108.25714286
14950	4183.33333333
66867	3972.85714286
94353	190909.090909
74318	1006.42857143
23908	3312.35955056
14979	1266409.26641
15511	4076.47975078
243912	10825.308642
15194	208.294325104
15957	14556.3714903
55978	3189.71428571
67042	1902.68817204
F6TLU3	19169.4285714
16069	3956.28571429
22778	4426.88588008
16195	782.104689204
67444	9623.71428571
76614	11858.2857143
242291	2347.74285714
71777	3900.71258907
19062	2747.22222222
16337	4739.28571429
72656	3155.1758794
210925	5966.26139818
27399	6560.04618938
232227	1377.73152966
245666	331.393775372
266632	5376.47058824
69046	6204.28571429
16396	41435.1851852
381924	254.494863014
16419	1395.98997494
16429	5305.71428571
16432	8476.57142857
233011	6255.14285714
16438	153.081120407
16440	1064.38202247
67767	12485.4285714
16451	2745.9670425
16452	673.215234721
545156	260.408232119
72320	3237.71428571
16498	1469.59128065
72050	1829.11428571
104263	1030.91458806
22289	990.935046395
13992	12107.1428571
100317	6317.71428571
66132	1918.4
97130	4970.28571429
67467	1870.2
77480	897.542857143
16561	1947.24669604
16562	2661.27272727
19348	144.069898534
71819	2505.05714286
16572	3511.97663096
16590	582.727272727
234825	7091.71428571
69540	4195.14285714
16613	271.222222222
16622	7325.67049808
208628	1218.80380607
66059	5441.71428571
16772	222.441634241
214048	6838.0
16835	3033.64269142
100017	6371.75324675
235497	7306.28571429
16858	12206.6176471
16881	69.8012367491
16882	3714.28571429
16885	134.409582689
22342	531.4
214895	4568.01152738
380928	5412.28571429
64898	11084.5714286
107321	4065.14285714
380916	3453.71428571
216011	3117.14285714
227738	465.845942228
71735	1582.22857143
67070	2971.71428571
241846	8038.0
54135	28203.1428571
17076	564.056877539
108755	8834.57142857
11426	11400.5714286
59003	4805.71428571
17132	1460.21621622
94275	16645.1612903
14924	1048.06254249
99470	2549.3902439
67920	2919.71428571
26407	1072.19787101
26409	1733.85146805
26412	9069.42752741
100732	5624.19928826
17357	86500.0
17187	5478.8125
17191	1986.58995816
17192	955.131845842
17195	82786.8852459
105559	2010.6
171170	718.942857143
84004	2354.9382716
230125	6585.71428571
328949	1890.37142857
19014	2119.05714286
59024	610.771428571
26896	5102.28571429
234959	3679.71428571
17289	714.044265594
67493	840.922242315
56335	2624.31034483
59052	3389.71428571
17308	6597.98657718
17314	11157.3459716
17237	7235.71428571
69674	16997.7142857
70478	5149.50773558
67949	10216.0
17346	1541.21779859
17434	21969.8412698
57377	6603.83693046
68533	13108.0745342
75339	11726.8571429
68463	18995.4285714
67681	18891.4285714
66845	23910.2857143
66163	55714.2857143
94067	8909.14285714
66493	54285.7142857
68836	11670.5714286
14548	17256.2857143
121022	2524.74285714
69902	15751.1428571
12482	1361.2371134
17688	1007.80559647
20288	5463.5371179
17761	842.630136986
17706	710447.761194
3338892	22118.2857143
17768	839.6
53332	4331.09118087
54384	13099.3939394
3338894	6187.42857143
67440	7104.57142857
211401	32857.1428571
17840	176857.142857
66175	844.628571429
68753	44285.7142857
17874	6973.64864865
17883	439.329896907
17901	13358.5106383
216459	499.758454106
17898	5680.11428571
217328	3192.28571429
217328	23018.5714286
17918	644.630329196
17925	469.479659413
58916	363.057142857
333789	15659.4285714
76522	5303.95833333
192185	46013.667426
78914	9315.86206897
17940	67.4889522452
98956	9880.28571429
269198	652.828571429
68298	73.6925287356
215387	370.259917921
17974	2696.57894737
228869	14172.2857143
20602	3721.3592233
68169	3414.57142857
17996	1683.48571429
17996	335.742857143
67602	17176.0
66244	12779.4285714
66208	6857.71428571
18008	220.016094421
18010	8517.84841076
18016	118285.714286
18018	2581.31101813
18020	1145.34285714
18027	3258.08270677
18028	4573.33333333
18045	11083.5748792
53972	4699.15492958
75570	12691.1864407
212114	16717.4285714
18081	36571.4285714
69721	4427.14285714
268857	17660.2857143
101613	2114.02857143
79059	37160.9467456
171567	3122.27848101
66454	36140.3508772
100608	7526.57142857
329416	2336.02857143
230899	737.105263158
20320	26432.2857143
14815	1190.29374202
18176	10658.2010582
641340	5266.0
223649	10378.9579158
319504	26.2866242038
18181	245.668016194
18186	1851.35427952
74455	1507.2
319638	13467.4285714
67725	1420.68571429
101706	17419.1428571
69912	15370.2631579
67459	7809.14285714
18230	801.4
246730	12557.7656676
226499	7271.14285714
239017	12960.8571429
330908	112571.428571
66844	2611.88571429
67749	3491.42857143
230751	4318.85714286
54624	13698.5714286
218693	42000.0
27355	3406.57142857
212503	715.158850227
214627	2810.22857143
18789	4360.85714286
58220	4322.37196765
230577	3123.78947368
170736	6000.54794521
18514	1980.60465116
74737	1175.4
66425	2137.6
240334	342.742857143
18573	333.345132743
110385	5780.02915452
83679	4019.42857143
30794	5463.14285714
56376	1149.62857143
381511	145.780669145
319518	1252.85714286
71365	5064.58852868
100048644	4165.71428571
109054	29714.2857143
18639	32908.7048832
70804	2238.91428571
68479	305454.545455
18679	611.676067687
102693	523.971428571
208177	1731.17142857
237928	4216.85393258
70911	6595.14285714
18693	502.428571429
433931	5614.28571429
224938	2317.1145686
18772	12732.0054945
56460	851.114285714
227937	114571.428571
18783	1034.70588235
232889	2186.11428571
18802	14622.0570012
224860	2815.28571429
239318	509.514285714
240753	3393.42857143
26433	3182.59109312
18830	4784.17849899
29858	5145.80152672
140484	7407.63358779
18968	2549.96587031
18970	7225.07462687
18972	4384.86140725
67811	49142.8571429
59001	24820.6896552
20019	350.419336051
20018	3660.37593985
231329	1460.22146508
245841	13844.6666667
218832	12116.8571429
235036	3890.85714286
327814	5504.57142857
76787	8123.14285714
68507	16076.0
319468	379.688109162
19051	1501.76100629
56420	14029.3159609
70351	24283.7142857
71474	7022.85714286
22264	710.285714286
108097	5816.60516605
18759	2954.78991597
18762	3451.35135135
101540	3995.65714286
67229	5660.23391813
328110	879.263157895
22073	1823.74285714
101739	2797.4
66506	10813.9344262
71799	5248.28571429
19224	8480.06644518
545622	121.840087623
15170	46722.6890756
19274	3179.4077135
69709	21884.2857143
52118	4366.85714286
218699	2309.71428571
209027	718.867313916
75767	361.860465116
19336	13586.6995074
80718	11055.0458716
69908	666.301369863
29809	1927.02857143
67657	7156.77966102
19354	25193.75
241694	1046.77142857
240614	1036.57142857
110351	392.971428571
56508	1467.35905045
66810	18573.0952381
74213	572.5
19654	18697.7142857
56516	5647.71428571
54720	1245.48571429
105014	5514.07185629
19692	351.0
19693	679.0
194590	1816.62857143
67830	5130.57142857
69263	1770.70224719
72151	7685.25073746
101489	9603.71428571
78757	809.25058548
217835	5966.0
56532	2534.1563786
68477	3221.14285714
56736	6628.45360825
629974	8424.28571429
24018	4478.22445561
19876	406.575682382
19892	2676.17260788
19894	161.605714286
76808	146590.909091
20129	2277.88571429
27966	6270.0
59014	3156.57142857
233532	4835.71428571
76246	7066.57142857
170799	5468.57142857
20191	171.28070882
12309	1272.11428571
20208	873.628571429
78935	13446.8571429
50720	3762.57142857
56807	3337.42857143
214189	799.514285714
52892	28571.4285714
105782	4990.57142857
217140	31764.7058824
228765	12793.4285714
74136	856.057142857
114679	3218.57142857
69227	7469.71428571
24050	330.285714286
66870	15208.3538084
217847	9682.57142857
84505	1215.68477429
67788	9029.42857143
231769	1025.74285714
67158	6280.85714286
94280	4051.71428571
24052	1640.38062284
20400	1487.46031746
72281	66857.1428571
210274	5265.42857143
58234	3828.28571429
214547	10177.4285714
70661	4256.0
66641	5499.03381643
81500	653.741935484
20469	1489.10318226
64383	3810.79691517
75387	4333.33333333
78473	567.457142857
56643	2316.07898449
69906	7914.57142857
67453	1860.8
26569	1671.07309487
20527	418.255578093
109108	32000.0
213053	27182.0
53945	5748.57142857
72401	3471.80851064
215113	3280.45774648
67473	3485.14285714
229706	3456.12104539
20544	1151.08536585
83997	3567.14285714
17125	7226.4516129
17126	258.608137045
20587	3397.66233766
237782	4494.85714286
229512	193.048180924
20598	1151.07398568
66106	5244.28571429
226830	3790.30023095
232187	19304.8571429
20615	11029.1428571
20623	8183.42245989
20646	74571.4285714
231834	3046.28571429
234214	4166.0
81840	435.685714286
20661	3140.48484848
20662	964.746019712
20683	1490.68877551
234847	9312.16389245
20729	8417.71428571
20775	5011.01398601
20779	414.49168207
269397	904.828571429
72475	2393.77142857
76630	1138.96788991
117167	72000.0
116873	6183.71428571
20868	2662.83643892
20257	27563.1428571
20744	2258.18452381
56424	12922.0394737
20908	21632.5259516
20909	25042.9530201
100043194	238000.0
57429	56285.7142857
68592	27299.5867769
27204	35714.2857143
240057	9140.28571429
104027	2486.8
83671	64285.7142857
24075	10526.146789
228980	1980.05714286
102162	2006.11205433
272396	1017.03797468
81004	3163.03501946
331532	14981.1428571
21452	1954.25714286
21453	14171.4285714
100121	5512.28571429
106529	308116.883117
21685	1505.61461794
57321	342.977099237
224481	8766.57142857
223626	1291.68571429
230787	1844.34285714
73666	11053.5612536
14911	5183.71428571
21838	13764.1975309
53600	43142.8571429
21859	1846.94285714
26944	308.8
24086	166.462395543
142980	740.232044199
67366	877.228571429
72341	3343.42857143
215210	97714.2857143
66271	9927.71428571
83921	11688.2857143
74122	7800.57142857
66146	337142.857143
208795	1521.0
230657	5882.0
232286	3531.14285714
19240	1416.45714286
237500	31142.8571429
72736	8022.57142857
21928	4175.42857143
106869	7599.14285714
21955	689.045801527
21960	334.40353461
21976	3544.19953596
30931	21058.0
22003	81690.1408451
22017	60000.0
12751	49466.1921708
71609	13020.9677419
76510	3578.0
58866	799.722222222
22040	1244.68152866
94092	39748.2014388
21848	1056.4224548
22670	4387.88990826
69807	2470.6870229
94093	540.57793345
667823	2470.02857143
338364	10151.532567
14897	254.711111111
73681	5176.28571429
66926	14162.2857143
20822	1103.81040892
27223	2118.05714286
209456	1779.4
64930	912.833763997
14605	5474.0
110796	547.103321033
72795	5723.71428571
67515	994.8
230603	4376.28571429
72747	29142.8571429
22146	53452.1158129
53857	10043.8752784
103733	6044.345898
259279	2217.0
98258	5269.42857143
232223	7673.31420373
67123	10409.4285714
67921	22165.9459459
56228	6399.68553459
70093	5164.4549763
216558	8067.32283465
22236	176.191369606
112417	1971.14285714
109113	2914.0
70450	798.457142857
331487	34193.5483871
56046	2674.31428571
22272	2682926.82927
19777	22827.7142857
22282	9123.12138728
74112	3996.84848485
28035	1636.70212766
72554	1222.65714286
67883	3461.19047619
53330	25527.6595745
13003	7327.97140304
22337	2911.61137441
22351	622.114285714
228545	16953.4285714
209018	1644.82857143
22371	231.997867046
70560	6460.55555556
73447	12310.2857143
225348	5732.28571429
54636	36571.4285714
67561	8567.42857143
104082	4810.85714286
70465	10320.1754386
192652	25844.8571429
101240	5725.42857143
215280	164285.714286
68151	1252.65714286
75607	1096.2773383
211652	10437.4285714
80707	13244.8571429
321003	6441.69960474
24128	555.888538381
64050	13248.0176211
70579	6347.14285714
67302	15499.4285714
227693	4772.78562259
226442	1970.45714286
217695	13422.0
78287	1571.90293742
320799	7761.14285714
76007	2568.14285714
56364	1086.57142857
228880	5852.85714286
52521	15425.1428571
22787	1566.14285714
53861	2115.68571429
52696	4151.71428571
