Gene names	Intensity L Colon
71865	1625.73726542
213499	1898.18688982
14158	1242.16281896
631797	33142.8571429
241639	65142.8571429
14190	6293.42857143
14198	83333.3333333
14200	6835.48387097
14201	5050.85714286
78749	51428.5714286
14231	4168.76146789
57778	815.542857143
55935	3726.85714286
319448	1372.97142857
110606	6637.98627002
108655	5554.46808511
14302	4100.9765625
320365	4541.71428571
71665	267699.115044
66848	44685.4663774
67391	10749.7142857
14344	176657.060519
11936	1554.0
14400	19654.4303797
14420	11071.7836257
14423	2247.04830054
230145	15426.3888889
14425	20063.1911532
14426	32352.9411765
241391	5671.82795699
207839	43569.1318328
108150	149162.861492
80909	3404.57142857
14526	50104.4444444
72077	46910.7551487
102371	28076.5714286
66569	135142.857143
260302	7936.21169916
66092	12894.2857143
58991	15472.6495726
14603	2391.02857143
243374	1338.34285714
272551	11880.0
14609	399.947643979
68888	4688.0
12091	906.599690881
74412	2575.65714286
384009	4987.71428571
170823	5382.57142857
320302	6307.71428571
79554	2988.57142857
100042314	116.091428571
D3YU46	54857.1428571
100504232	2711428.57143
382097	104571.428571
P06328	45714.2857143
66589	63148.2993197
228715	1436.05714286
69080	17126.9047619
14683	1048.10238305
14697	3248.86075949
66066	9190.54794521
14702	76360.5633803
14699	9197.83783784
230737	1694.45714286
53334	148400.0
67133	1070.14285714
237943	34285.7142857
74182	6726.0
93695	567.342857143
232431	1872.16292135
67839	2298.71428571
14776	905263.157895
17444	1373.16770186
14786	9878.28571429
57911	2987.42857143
76758	5008.28571429
331063	4628571.42857
270328	11504.0
74548	95142.8571429
382034	2695.6
606496	13162.4489796
14869	23814.2857143
83602	11071.6931217
229906	12743.3544304
23894	4131.81818182
71752	1709.45714286
98488	4463.71428571
70239	4552.57142857
14916	1329.68571429
14917	99813.4328358
70676	4874.57142857
14964	6676.08695652
15043	26822.9166667
209462	1102.31023102
68576	12571.1428571
67933	927.542857143
15162	908.492366412
69692	6898.85714286
76987	779.685714286
217995	74285.7142857
320487	5955.42857143
217026	1766.8
56016	10182.0
15203	40881.5903198
67044	73428.5714286
216019	3039.14285714
20585	569.828571429
14950	33333.3333333
66867	20641.1428571
94353	34869.6969697
15374	10344.8571429
170833	30857.1428571
170638	1389.65714286
54486	17255.2763819
23908	3662.64044944
15484	63989.6373057
14979	397683.397683
72630	1769.71428571
243912	8491.35802469
15194	439.403655018
108837	4128.0
15893	40571.4285714
15957	12393.0885529
106633	965.028571429
55978	15869.4285714
67694	25416.2857143
319765	138285.714286
F6TLU3	19789.4285714
16069	27463.4285714
F6SUJ2	391428.571429
P01845	26880.0
78908	14154.1038526
22778	6319.53578337
16193	466824.64455
67444	18638.0
76614	10303.1428571
242291	91142.8571429
71777	5023.75296912
234515	1244.37229437
19062	6099.57264957
16332	10660.3023071
72656	357.045226131
210925	4236.7781155
27399	7236.48960739
320495	24018.2857143
232227	357.086368366
245666	2116.37347767
266632	9351.19825708
69046	7567.71428571
16396	5012.73148148
71927	1745.94285714
16398	28947.3684211
381924	1365.92465753
192897	15181.5181518
16429	72857.1428571
16432	3802.85714286
233011	30285.7142857
16438	43.8814114223
16440	1857.22846442
67767	12119.4285714
16451	1809.10667823
16452	5242.6040744
76071	4000.85714286
59091	2739.48571429
545156	441.700404858
71206	4907.42857143
74187	2802.57142857
72320	190857.142857
74287	7532.85714286
16498	4668.66485014
233529	6418.85714286
67516	214.857142857
72050	2674.6
99982	1725.79132474
104263	6019.50113379
22289	1800.28551035
13992	1915.48571429
219094	4835.42857143
100317	12292.2857143
66132	790.742857143
74741	15190.8571429
231570	25928.5714286
229722	10882.5714286
97130	12036.2857143
67467	10182.8571429
16553	3348.59919954
16561	1149.22907489
16562	3504.27272727
16572	19474.1966894
16574	7394.45606695
16579	3398.57142857
16590	3414.40245148
232943	6222.83464567
16599	18299.7093023
234825	8504.0
224023	797.949526814
16647	35714.2857143
268482	700.985626283
66059	5618.85714286
16728	17539.6825397
207214	368571.428571
16822	969.230769231
24131	1081.22857143
16835	895.96287703
100017	4928.24675325
235497	11108.0
16858	12047.7941176
16882	852.374384236
77569	1239.22857143
16885	7726.42967543
16886	6842.31974922
214895	2472.42074928
30937	6068.28571429
380928	68000.0
93689	67714.2857143
67774	4185.71428571
64898	5552.85714286
76113	16165.1428571
107321	3635.14285714
380916	8697.42857143
216011	10182.8571429
231549	16627.1428571
227738	386.506189821
71735	16560.5714286
268890	591.348973607
67207	21679.6992481
67070	12608.0
241846	12435.4285714
54135	7938.0
353258	1575.25714286
52829	13911.1428571
17068	96.8257142857
17076	1486.99941962
108755	9320.57142857
70082	3308.85714286
66863	698.314285714
11426	9271.71428571
228355	15993.7142857
59003	2618.42857143
94275	5064.77419355
14924	1982.18898708
99470	1592.81842818
26400	3765.42056075
26407	442.604884158
26412	20584.6528624
26415	308743.169399
218975	7827.14285714
30957	2205.45998504
26420	8273.28605201
100732	8327.40213523
13728	28479.3814433
17187	1331.4375
17191	16850.209205
17192	796.734279919
171170	12940.8571429
84004	8462.03703704
230125	5026.57142857
328949	2249.51428571
17225	734.754098361
19014	1433.22857143
59024	883.257142857
26896	3133.42857143
94112	8114.85714286
20933	6854.0
70208	4109.42857143
17536	601.8
17288	586.207386364
231803	6621.42857143
17299	7664.55223881
56335	7522.06896552
59052	9588.28571429
17304	6839.14285714
170731	57714.2857143
17308	4213.42281879
217664	3852.94117647
17309	2588.10408922
269181	18276.4485981
67569	58786.6108787
17237	6138.90977444
70478	14486.6385373
67949	3892.28571429
17346	1110.25761124
17434	7511.11111111
57377	4204.67625899
21761	713.038674033
66289	1448571.42857
67681	19254.0
66448	26968.2857143
66845	20175.7142857
66163	15790.8571429
67270	13763.7142857
94067	25971.7142857
69163	77428.5714286
66493	36285.7142857
68735	11182.2857143
14548	22621.7142857
79044	60571.4285714
121022	1814.42857143
69902	14161.1428571
12482	5137.11340206
17686	229.147571036
17688	16200.2945508
116870	9290.90909091
17761	26027.3972603
17706	143210.447761
3338892	4184.85714286
67900	1626.97142857
17768	4421.14285714
77116	435.038880249
54384	12144.0909091
3338894	3020.28571429
67440	3752.57142857
17063	71714.2857143
666339	27576.0
68016	264.094285714
66175	49714.2857143
105689	315.304606241
17874	12015.2027027
544791	178857.142857
667772	2239.57142857
17901	8664.36170213
216459	1007.34299517
17898	2030.62857143
217328	294285.714286
217328	275142.857143
17918	5774.41985969
242702	6125.42857143
333789	557.828571429
67111	1421.65745856
192950	391.857142857
192185	21810.022779
78914	7422.89655172
17940	29722.0242338
17948	10366.2750518
26422	3805.14285714
269198	38857.1428571
17968	224.58781362
68298	1211.13505747
54392	955.571428571
215387	8600.54719562
233038	4116.57142857
26562	3961.42857143
17974	15512.8947368
105855	2804.97142857
103425	5667.71428571
228869	17393.1428571
211329	2219.74285714
20602	100.202265372
234593	433.885714286
230075	65796.875
74103	2909.14285714
67602	10334.8571429
66147	24631.7142857
217718	2718.08943089
66208	24122.5714286
18010	70415.6479218
68810	12229.1428571
18015	455.262231609
18016	1580.54285714
18018	1372.58019526
18020	2307.97142857
18027	1749.28571429
18028	4875.43859649
18035	18386.9426752
18045	30131.884058
53972	4950.56338028
212114	81714.2857143
71175	245.164403145
69721	8988.85714286
71966	6189.14285714
245537	5500.0
268857	23699.4285714
268973	5598.33984375
101613	63714.2857143
79059	42933.1360947
171567	3928.86075949
66454	4695.43859649
67619	6863.02729529
100608	5290.0
67134	22614.8571429
70729	7882.28571429
66394	5075.08305648
230899	1349.80263158
20320	84571.4285714
14815	5716.21966794
18176	3507.08994709
641340	1783.37142857
223649	7079.55911824
319504	48.8208598726
18181	1610.66126856
18186	3365.43878657
74455	1967.65714286
230718	3586.02739726
319638	19786.2857143
23959	2350.34722222
66387	20037.1428571
101706	30857.1428571
69912	11630.0
231042	1974.95238095
18230	1940.51428571
246730	75204.359673
23962	959.350393701
108689	8624.85714286
18260	16003.4548944
320634	1408.22222222
239017	1378.37142857
270086	2324.42857143
94190	40000.0
66844	2054.25714286
67749	3135.42857143
71720	6613.71428571
99031	2963.71428571
71240	11566.8571429
230751	1558.97142857
330962	16315.625
73945	4107.1364047
12659	328.6
97820	19957.7142857
18452	1142.08566108
18602	6207.35735736
54624	38000.0
218693	30500.0
70584	16275.2107926
72587	1751.42857143
214627	2709.74285714
18789	33714.2857143
243771	24868.0
230577	11889.0526316
225929	841.701298701
114774	41142.8571429
52033	1260.06060606
66923	441.340269278
18514	16055.3488372
18515	34651.1627907
229534	7227.14285714
74737	6080.28571429
66425	3660.0
18548	9556.44090305
240334	16579.7142857
67466	7367.42857143
18574	3174.01869159
83679	47714.2857143
242202	39653.1791908
236900	48674.6987952
30794	23812.8571429
381511	19702.6022305
319518	21755.1428571
68070	1059.62857143
170761	3896.85714286
107368	2726.02857143
100048644	3910.0
58869	9302.57142857
109054	31142.8571429
18640	11067.4373796
70804	982.085714286
56698	3523.11688312
219131	2086.17142857
68479	100909.090909
18679	406.269137792
102693	14997.7142857
208177	2318.51428571
244650	1445.90909091
237928	8036.70411985
70911	1481.8
18693	26244.2857143
433931	7204.28571429
78928	5103.26460481
18719	1423.42490842
18772	5191.07142857
56460	65428.5714286
227937	6177.42857143
18778	1148.83561644
18783	35427.8074866
232889	3742857.14286
269615	1625.42857143
239318	2499.2
27260	3216.28571429
83436	11969.7142857
109135	20766.5714286
240753	147428.571429
71801	11923.4285714
67759	40285.7142857
26433	927.989203779
18830	5807.91075051
18845	12671.594509
29858	17543.5114504
18947	55769.2307692
667034	34285.7142857
69693	531428.571429
140484	24532.0610687
80294	16305.1282051
18970	15874.9253731
18972	7856.28997868
67811	737.514285714
73826	29142.8571429
59001	35978.6206897
20018	3191.12781955
231329	9880.74957411
245841	49526.0
218832	22465.1428571
327814	3923.71428571
76787	3790.85714286
68507	7669.71428571
228005	1882.18085106
319468	15828.8499025
232947	6792.0
243725	12500.5714286
225849	4027.42857143
26931	4478.4351145
19056	9712.0
56420	18180.781759
70351	4481.14285714
71474	3017.14285714
22264	1512.77142857
94315	2085.85714286
108097	9977.8597786
18759	8893.94957983
18762	6139.35810811
101540	3976.34285714
19092	858.727034121
72981	259.451428571
27372	80571.4285714
19126	895.594002307
67229	3403.21637427
217138	49428.5714286
53761	8768.0
22073	3822.85714286
66340	40072.2772277
71799	3310.85714286
68927	23344.5714286
19215	2606.77248677
19224	6278.23920266
20459	3566.96230599
19249	471.228571429
15170	6805.37815126
19262	2505.30759952
19272	2995.12697323
19276	3696.8031968
69709	8710.57142857
80912	10630.0
78697	2919.42857143
52118	4279.42857143
110816	2475.65714286
66895	611.485714286
69675	718.685714286
218699	1882.14285714
209027	156634.304207
236312	3601.14285714
75767	20775.1937984
19334	9044.84536082
19336	17437.4384236
53868	382159.624413
80718	109174.311927
19338	7038.86462882
19376	1050.0
72433	12245.4976303
67295	10237.4449339
14470	30285.7142857
29809	10108.0
67657	21894.4915254
19765	4432.71604938
56784	397.142857143
241694	7155.71428571
110351	174571.428571
76089	474.886363636
217944	5601.14285714
218397	13815.7142857
215653	1646.31428571
229700	10788.5714286
66810	28571.4285714
74213	1519.46640316
225432	5200.0
56190	3275.71428571
83486	3451.53374233
19654	234000.0
56878	3783.42857143
56516	7954.85714286
54720	4010.57142857
214742	4426.57142857
105014	9157.78443114
19692	17604.5714286
19693	1635.22857143
194590	5972.85714286
67830	14849.1428571
69263	13353.0898876
72151	21310.619469
50779	718.6
24012	1133.91428571
212541	122.75862069
101489	12552.5714286
78757	3963.17330211
75695	1440.17142857
217835	619.085714286
192656	1576.30797774
56532	14417.9012346
66084	10646.2857143
56736	3270.72164948
67150	8059.71428571
629974	6668.57142857
24018	3949.58123953
67225	2660.89494163
19892	9065.10318949
19894	129.574285714
208366	3179.61432507
225283	3112.57142857
75137	12706.5714286
20129	5398.85714286
68441	22172.8571429
59014	624.085714286
233532	3748.85714286
76246	3206.85714286
170799	38285.7142857
20191	941.502215062
12309	19138.0
20208	30000.0
78935	24466.8571429
233033	4908.0
269003	102857.142857
60406	1153.82857143
212439	5330.0
70097	1777.28571429
20230	7440.0
212712	87428.5714286
72193	6686.0
106583	1061.67192429
107767	4968.28571429
56807	7492.28571429
64929	2723.02857143
20254	8624.57142857
214189	82285.7142857
52892	20308.0
105782	12678.5714286
69938	3618.84057971
64706	1383.82857143
20971	35230.8080808
228765	18135.4285714
66286	352083.333333
74136	2486.14285714
69227	16326.8571429
20352	1502.91616039
71599	5570.13574661
24050	8040.0
66870	23183.5380835
217847	806.971428571
71869	476.371428571
20724	2176000.0
233904	2450.45714286
73251	59836.0655738
84505	1574.90436113
67788	11972.8571429
20377	7941.40127389
231769	2470.42857143
67158	4053.71428571
94280	35714.2857143
24052	8147.05882353
105835	218285.714286
72281	33714.2857143
50795	6555.71428571
214547	816.571428571
435684	627.257142857
235344	670.314285714
70661	2505.2
66641	12643.4782609
81500	4354.19354839
20469	292.545805207
74206	13548.5714286
64383	356.015424165
64384	3071.63424125
75387	6420.42042042
75991	7759.42857143
20496	99585.0622407
72961	12000.7142857
20514	14281.9168174
20518	576.16636528
71998	77714.2857143
67453	1851.77142857
13521	7476.85714286
26569	2431.57076205
20525	20528.4552846
210148	5491.71428571
66500	3146.28571429
22348	61.3942857143
24060	68571.4285714
20532	503.771428571
72401	1550.17730496
215113	1144.41901408
218756	29714.2857143
216225	2271.34285714
229706	2435.76341128
20544	7783.17073171
105243	7510.85714286
83997	8206.85714286
17125	8200.64516129
17126	902.077087794
93761	615.879541109
20587	3281.2987013
83797	1371.9223301
14211	14945.4240134
70099	1116.09642302
67241	1261.68571429
237782	5629.14285714
104570	4466.0
229512	510.550639135
20598	113126.491647
58994	12884.5801527
77626	328.675577157
20603	17960.1092896
29856	120285.714286
226830	6414.08775982
232187	11721.4285714
20614	10502.9126214
20615	20244.5714286
20623	2835.29411765
66618	20933.5483871
20646	12746.2857143
231834	560.8
20652	2529.07407407
234214	3529.14285714
234214	804.771428571
81840	4143.14285714
20660	13063.1428571
20661	35515.1515152
20682	3294.47731755
20683	9551.2755102
26942	4590.28571429
67198	16493.4285714
67629	3404.82587065
104799	2330.11428571
74392	10531.1428571
234847	5554.80153649
20729	8076.85714286
20732	26696.2857143
20773	12726.25
20775	1441.81818182
20779	37707.948244
56013	1199.97142857
259302	555.313921747
66209	67428.5714286
72475	6107.71428571
20443	27200.0
54613	36474.1641337
20446	9131.71428571
20842	1994.27662957
76630	4237.8440367
106766	2997.71428571
116873	36857.1428571
20868	6913.35403727
20257	209714.285714
20744	14328.2738095
56424	59210.5263158
56216	16477.7777778
20908	1471.34948097
20909	8155.36912752
58244	8296.8627451
71954	17670.8571429
64051	76.2964959569
68592	2675.74380165
27204	1202.85714286
104027	8946.57142857
20977	22276.5714286
54525	30285.7142857
20979	10884.8571429
83671	32571.4285714
66513	4301.5936255
24075	11477.5229358
228980	4081.42857143
102162	2065.19524618
21343	2793.36283186
66860	1208.74285714
272396	430.518987342
68449	3543.71428571
67249	2428.77142857
381605	23112.0
210789	6116.0
72238	4311.42857143
81004	8425.29182879
213773	8725.42857143
331532	28029.1428571
27224	28857.1428571
21452	3674.28571429
21453	26878.8571429
104884	1483.90804598
100121	8476.57142857
70381	6347.71428571
106529	28148.3766234
21685	710.897009967
57321	3981.42493639
224481	4190.0
21422	2551.19521912
21818	363636.363636
57314	11415.4285714
67026	15340.2857143
230787	345.657142857
73666	8730.48433048
14911	3486.0
21838	48129.6296296
53600	31714.2857143
21859	478.085714286
26944	16395.4285714
21877	7616.30901288
24086	330.919220056
142980	6026.96132597
67366	685.085714286
72341	7139.14285714
215210	79714.2857143
66271	10026.5714286
77106	19574.5714286
74122	1804.77142857
66146	21071.1428571
208795	4174.0
72477	6726.85714286
232286	24620.0
19240	78857.1428571
72736	9991.71428571
66958	10178.2857143
52837	1921.02857143
106869	38285.7142857
21960	795.213549337
217351	8821.14285714
21976	10962.6450116
30931	2606.31428571
21985	74000.0
22003	75352.1126761
22017	14249.1666667
12751	18683.2740214
97031	16234.2857143
71609	120645.16129
22031	5829.62962963
66682	5563.71428571
76510	18838.8571429
94092	85431.6546763
22670	9195.04587156
224762	141420.118343
69807	7551.90839695
94093	4688.0910683
28105	13472.9766804
217333	1520.21840874
338364	2869.92337165
434246	1678.42767296
14897	703.901234568
328162	697.896551724
20822	16510.4089219
27223	5376.57142857
209456	1447.17142857
22084	595.92061742
14605	2312.45714286
72795	11942.8571429
67515	9990.0
230603	85142.8571429
72354	789.542857143
219022	4541.71428571
22146	26726.0579065
53857	3648.32962138
238463	5995.06726457
73710	4066.74157303
103733	5232.15077605
259279	5339.42857143
51885	1265.34285714
98258	26483.4285714
56338	6339.42857143
234723	2199.05714286
232223	3111.76470588
68612	20894.972067
67921	5976.21621622
56228	16357.8616352
70093	11510.1895735
77891	3325.15695067
68795	189.851773425
327900	655.371428571
68053	4836.57142857
109113	1980.34285714
101869	2792.42857143
326622	11281.4285714
331487	113225.806452
56046	5726.0
22272	181707.317073
19777	448571.428571
22282	7890.75144509
74112	5440.36363636
74270	324.639737991
17847	451.088777219
28035	20035.4609929
72554	558.314285714
67883	7623.80952381
93840	7547.98464491
13003	1665.68364611
22337	26303.3175355
381677	384.685714286
22351	6847.71428571
228545	17300.2857143
330192	10379.2982456
107305	38068.1818182
245944	12763.7142857
209018	3882.0
22367	3575.0
246228	2644.97142857
22371	91.3330963384
70560	25523.8888889
73447	4058.85714286
269470	2958.28571429
74682	919.228571429
225348	4198.0
207615	11709.4285714
54636	12370.8571429
99512	1636.68571429
67561	24087.1428571
104082	13812.5714286
70465	24894.4444444
76773	28544.8571429
24116	12549.4285714
68151	2588.91428571
75607	1783.66682178
60532	3778.28571429
66894	10747.5862069
321003	7756.12648221
64050	30006.1674009
56531	6791.71428571
22632	13000.2415459
381990	1075.08571429
16969	3637.25834798
67306	1407.97142857
70579	11254.2857143
67302	27412.0
69035	8046.57142857
227693	57381.2580231
226442	22303.7142857
12193	4229.42857143
217695	8546.85714286
320799	1091.02857143
76007	7256.0
228880	10958.0
53861	12451.4285714
52696	3496.28571429
414872	884.852150538
