Gene names	Intensity L Midbrain
19771	5094.28571429
234695	7365.71428571
56736	3822.06185567
67150	2453.45714286
629974	361.342857143
19876	782.630272953
66049	3496.57142857
19894	276000.0
225283	559.228571429
20112	1017.5579809
20129	926.4
68441	2579.28571429
233532	327.571428571
76246	718.457142857
104001	45428.5714286
52822	999.428571429
20191	118.225936367
12309	387.685714286
50720	472.4
269003	1418.05714286
60406	304.4
70097	690.0
243272	2519.65714286
56807	18448.8571429
20254	497142.857143
20255	60571.4285714
214189	7014.57142857
72821	48372.0930233
52892	1881.17142857
20284	31714.2857143
69938	140821.256039
64706	1260.6
20971	4455.35353535
114679	3629.42857143
71599	1638.82352941
24050	837142.857143
66870	7528.5012285
71869	323.657142857
282663	8127.7486911
20724	1105.86666667
20713	27458.8571429
73251	21866.9398907
56747	1775.11428571
67788	1178.28571429
20387	1217.41935484
94280	24796.5714286
73094	11490.0
52850	4332.85714286
105835	202.914285714
218544	90000.0
20400	420.079365079
72281	191.508571429
50795	6951.71428571
20408	142074.927954
243961	17103.1428571
210274	6024.85714286
58234	34000.0
20418	3313.08016878
435684	3274.85714286
56392	1636.31428571
70661	4212.57142857
66641	2499.22705314
20469	97.8302796528
74206	268.065714286
20496	1777.01244813
72961	30535.7142857
20512	18558.0
20525	7010.77235772
20527	2250.9127789
22348	1770.97142857
20505	121.52
229782	12179.7142857
227059	98000.0
106957	6855.42857143
72401	52.2163120567
215113	262.13028169
20534	1549.0
109342	34000.0
216225	207.257142857
232333	4156.92821369
243616	26953.7480064
229706	267.083906465
110891	56000.0
20544	403.707317073
83797	1188.54368932
67241	2745.0
237782	1919.28571429
29856	875.828571429
226830	191.68591224
232187	780.114285714
20614	135436.893204
20615	3686.85714286
241727	8291.71428571
20623	726.898395722
20646	4955.71428571
74718	2758.08571429
20411	605.302325581
20661	232.739393939
20662	192.835481425
20665	1259.50643777
20682	4015.38461538
67198	669.428571429
74392	642.028571429
20729	3251.14285714
80297	27780.2857143
94214	1105.41371158
20773	69.3089285714
20775	54.3111888112
20779	5113.67837338
56013	288571.428571
259302	334.49499545
100101806	4572.85714286
269397	8946.0
66209	19061.7142857
72475	2391.22857143
20842	1398.09220986
76630	1214.56422018
20257	61142.8571429
20262	16882.0
77057	125.343835616
108800	407.428571429
20744	874.657738095
56424	9968.75
20907	223263.888889
56216	517361.111111
58244	7872.15686275
71954	665.857142857
234373	1112.08997188
29859	8066.54929577
64051	54177.8975741
64176	17862.3718887
75209	4398.62448418
20964	9242.57142857
27204	81428.5714286
240057	32571.4285714
104027	47428.5714286
20977	27460.2857143
20977	142285.714286
171180	22308.2857143
20980	13466.0
54525	6087.42857143
20979	837142.857143
66513	1246.13545817
319944	433.278985507
66860	589.371428571
21356	2365.80645161
272396	888.46835443
68449	3264.28571429
67249	4262.0
81004	614.591439689
213773	10413.1428571
594844	56000.0
331532	242285.714286
21452	254.882857143
21453	1245.2
104884	5569.45812808
70381	3134.0
106529	5262.66233766
209039	10450.2857143
21750	766.987060998
57816	3331.42857143
224481	242.011428571
21823	2464.85943775
57314	348.085714286
67026	59.16
66198	4922.28571429
223626	767.971428571
73666	10539.3162393
21838	30404.3209877
21841	555.428571429
53600	1727.74285714
26944	788.4
67366	180.834285714
66271	684.571428571
77106	170.465714286
57394	346.457142857
50874	350.579710145
19240	18941.7142857
72736	755.657142857
66958	4677.71428571
106869	2186.4
21955	826.259541985
21960	108247.42268
21976	431.334106729
22003	732394.366197
22003	4423.5915493
22017	838.833333333
22031	12491.8871252
76510	2994.57142857
94092	353.057553957
224762	82248.5207101
28105	253.566529492
223435	952.095422308
20822	2584.94423792
27223	430.028571429
22084	120.512679162
14605	28340.2857143
78829	1222.02857143
70747	5922.28571429
72795	11512.8571429
67515	1341.88571429
104718	5200.85714286
76260	1609.71428571
22146	491.40311804
53857	9070.82405345
98258	6327.42857143
232223	782.496413199
67123	469.657142857
72828	9427.42857143
67921	4121.51351351
66622	1274.18823529
68053	58857.1428571
382018	1812.48571429
331487	1753.32258065
19777	5527.42857143
22282	1424.39306358
53330	2110.92198582
13003	1528.77569258
381677	59714.2857143
22351	1626.28571429
228545	4208.0
330192	37192.9824561
107305	10492.8977273
22367	282.227272727
78789	151.862857143
246228	7114.57142857
218914	2562.65714286
70560	2592.11111111
83767	7727.19141324
245880	11313.5728543
73447	3024.85714286
269470	194.342857143
207615	6181.14285714
54636	7121.71428571
99512	24601.7142857
67561	6206.85714286
75659	2203.48571429
104082	38857.1428571
70465	746.374269006
76773	5187.71428571
60532	6607.71428571
64050	2237.48898678
56531	5022.28571429
22632	5425.36231884
67306	22047.4285714
70579	14065.1428571
67302	1923.57142857
226442	1578.88571429
22763	226.56424581
217695	2474.94285714
78287	1203.25670498
56364	915.057142857
22787	138.745714286
53861	4545.71428571
52696	26330.2857143
414872	936.532258065
