Gene names	Intensity L Brown fat
11426	4292.85714286
59003	729.942857143
94275	384516.129032
14924	1159.14343984
67920	1394.37142857
240354	469.783653846
26407	396.042579837
218975	2369.37142857
30957	803.290949888
26420	9972.57683215
13728	987.164948454
17175	774.627737226
17191	2289.74895397
17192	6348.68154158
72852	5750.85714286
105559	6805.42857143
84004	28395.0617284
230125	115714.285714
328949	5370.0
17207	10917.1428571
17225	57377.0491803
17227	57714.2857143
19014	1736.68571429
94112	2758.8
234959	1854.34285714
70208	714.885714286
17288	158.835227273
56335	3894.82758621
59052	1618.97142857
17304	17008.0
170731	24339.4285714
17308	1264.31767338
17314	12150.7109005
68041	8792.0
70478	69760.9001406
67949	3436.28571429
17346	1394.19203747
17434	25914.8148148
57377	738.525179856
17475	1357.37226277
50997	15538.2857143
17528	87903.2258065
17534	460.628803245
67568	3180.0
67681	52857.1428571
66448	50285.7142857
66845	113142.857143
66163	5178.57142857
67270	50285.7142857
94067	125142.857143
69163	57428.5714286
66493	31714.2857143
68836	39714.2857143
66973	4572.57142857
68735	47142.8571429
79044	22364.5714286
17686	73.5041246563
17688	1587.26067747
20288	13875.3275109
116870	14545.4545455
17706	7777.91044776
3338892	11738.8571429
74238	44000.0
67900	45428.5714286
67472	7008.28571429
17768	433.114285714
53332	3070.70254111
54384	1800.75757576
3338894	13640.0
67440	18457.4285714
382793	58285.7142857
68350	1584.82857143
17844	375.6
68016	1592.85714286
66175	17105.7142857
105689	453.215877733
17874	13416.5540541
544791	5566.28571429
667772	72285.7142857
17883	6701.03092784
17901	85638.2978723
216459	53623.1884058
17898	14588.0
217328	1583.2
217328	446.428571429
17918	7015.65029682
17925	114.295175024
242702	30000.0
58916	73428.5714286
333789	80000.0
67111	7912.70718232
17937	516.714285714
192185	8478.81548975
78914	4385.24137931
17940	381.632216679
233038	615.314285714
26562	2413.57142857
211329	2441.85714286
20602	74.5226537217
234593	474.714285714
230075	645312.5
78330	227884.615385
17996	10508.0
17996	577.8
74103	15438.5714286
66208	19367.4285714
18008	7027.89699571
18015	1302.35832453
18016	23849.7142857
18045	9900.0
75570	29184.7457627
212114	10144.2857143
69721	2326.17142857
71966	6057.42857143
216856	606.806220096
101613	19922.8571429
79059	69230.7692308
66454	21752.9824561
67619	3980.14888337
68979	654.542857143
67134	5710.57142857
66394	1692.85714286
384569	5507.42857143
230899	2789.01315789
18176	22803.1746032
641340	3268.85714286
223649	9776.95390782
319504	322.093949045
60345	23482.5925926
18186	21126.7605634
74455	46000.0
230718	2372.05479452
319638	46571.4285714
209586	1395.02857143
67725	123428.571429
229228	10092.2857143
66387	21647.1428571
101706	10742.0
69912	4507.89473684
18230	2296.37142857
108689	4732.57142857
69917	304.171428571
18260	2601.53550864
320634	14111.1111111
239017	19124.2857143
18377	8458.0
330908	3609.42857143
67749	8174.85714286
99031	8093.14285714
19935	11312.5714286
73945	4596.2962963
12659	768.828571429
97820	197.694285714
18602	28528.5285285
54624	7620.57142857
27355	86000.0
242481	3729.42857143
72587	745.428571429
18789	7557.14285714
243771	14724.2857143
230577	17349.6842105
170736	29589.0410959
225929	2591.68831169
18515	40000.0
74737	1604.0
66425	3630.0
18573	15369.7345133
18574	6473.64485981
18577	761.457345972
83679	671.942857143
242202	238.242774566
381511	332713.754647
319518	11924.8571429
71365	34663.3416459
68070	1502.77142857
244895	1089.05714286
229487	20466.7863555
100048644	5542.85714286
109054	18351.1428571
70804	7715.14285714
56698	2511.19480519
78246	873.0
18679	705.697018533
102693	2044.17142857
208177	1004.51428571
237928	471910.11236
70911	794.142857143
18693	1106.8
224938	334.95049505
18772	31181.3186813
56460	504.257142857
227937	11049.1428571
18778	1781.71232877
18783	640.668449198
232889	4746.0
27226	3407.04545455
18791	261.323792487
239318	3539.14285714
71801	4547.14285714
67759	7063.14285714
66968	88285.7142857
26433	11292.9824561
67448	6238.85714286
29858	16030.5343511
18947	1510.94017094
66853	142857.142857
50767	1753.88571429
69693	381.942857143
140484	20596.9465649
224143	7354.84693878
18970	2437.88059701
18972	1275.65031983
67967	919.307359307
67811	3263.42857143
73826	2190.0
59001	22260.0
20018	7114.28571429
245841	27770.6666667
218832	520.571428571
327814	4264.85714286
320472	708.384512684
319468	1636.25730994
58200	111111.111111
232947	6963.71428571
140491	16.4132231405
26931	1472.78625954
19056	14685.5238095
56420	12023.4527687
70351	4495.14285714
71474	1003.02857143
108097	4067.15867159
18759	3706.8907563
72981	248.314285714
27372	1625.48571429
67229	2806.8128655
217138	339.771428571
53761	5558.0
22073	13277.4285714
19153	4599.71428571
66340	28835.6435644
68927	24647.4285714
19224	3399.66777409
69709	20311.4285714
80912	9699.42857143
52118	8460.28571429
66895	634.485714286
69675	6113.42857143
218699	1491.31428571
209027	4438.83495146
268451	1886.77165354
52055	2380.15503876
19328	33442.7983539
19334	14172.6804124
19336	37307.3891626
76338	6338.42592593
19338	6786.4628821
19376	15316.988417
69908	5140.1826484
14470	3662.85714286
19354	5921.35416667
19765	2477.62345679
56784	1548.71428571
241694	9851.42857143
78255	32000.0
110351	20446.5714286
56508	901.740850643
218397	6789.71428571
226525	4746.28571429
215653	76857.1428571
19647	1675.05714286
229700	2347.77142857
66810	3199.76190476
74213	300.652173913
225432	616.037735849
56190	3497.71428571
56878	21553.7142857
56516	10020.2857143
63954	22637.7142857
214742	427.485714286
226594	1770.62857143
19692	11842.2857143
19693	968.857142857
57264	25435.1428571
69263	122191.011236
72151	1619.1740413
50779	878.457142857
24012	30285.7142857
212541	209.261494253
78757	1185.53864169
217835	646.228571429
192656	2268.64564007
19771	928.0
66084	188857.142857
56736	1838.88659794
67150	1415.94285714
629974	3471.42857143
24018	677.169179229
67225	1691.86770428
67067	7604.28571429
19892	5710.31894934
19894	824.514285714
76808	12538.0681818
208366	1536.50137741
68441	43142.8571429
72462	7074.85714286
59014	722.542857143
76246	2987.14285714
170799	9568.28571429
104001	667.885714286
12309	2573.31428571
78935	8131.71428571
50720	124857.142857
243272	52000.0
20254	9722.85714286
214189	2272.85714286
52892	1244.4
56367	11183.7142857
105782	13890.0
69938	5742.75362319
217140	2806.82352941
64706	251.151428571
66286	19374.4791667
74136	5442.0
114679	1691.17142857
69227	10459.1428571
24050	11871.7142857
20704	19325.9079903
20724	1203.30666667
233904	2145.11428571
73251	62841.5300546
67788	5594.85714286
67158	3745.71428571
20387	7438.70967742
94280	13735.1428571
24051	40625.0
24052	160553.633218
105835	1050.54285714
218544	11011.1428571
23921	10438.1642512
58234	3604.28571429
214547	14585.1428571
235344	11136.2857143
66641	13825.1207729
81500	3432.04301075
20469	3195.27483124
64383	4320.05141388
75387	9868.16816817
75991	5548.57142857
20495	18648.8571429
20496	7618.58921162
20514	84810.1265823
69906	93714.2857143
71998	1051428.57143
229517	57142.8571429
67453	38285.7142857
26457	23684.2105263
26569	1433.60808709
20525	1919.91869919
20528	55599.2141454
20532	3772.28571429
72401	7436.87943262
215113	3848.23943662
218756	111428.571429
243616	1308.32535885
229706	96698.7620358
21366	3360.86956522
20544	2283.53658537
101488	54285.7142857
17126	779.721627409
20587	7086.23376623
83797	867.747572816
67241	135142.857143
237782	1516.82857143
104570	3010.57142857
229512	665.46705998
226517	5674.0
20598	1862.76849642
77626	844.544349939
66106	6118.57142857
20603	6271.31147541
29856	13179.4285714
226830	9216.39722864
232187	2792.0
20614	1043.83495146
20623	8340.50802139
20646	20819.4285714
231834	2764.05714286
81840	26791.4285714
20660	10838.8571429
20661	39393.9393939
20662	384.708112206
20683	17984.6938776
104799	2849.17142857
74392	2060.8
234847	26376.4404609
20773	36428.5714286
20775	408.776223776
56013	517.085714286
100101806	4103.71428571
66209	38000.0
72475	6185.14285714
20443	2962.25225225
20842	450.627980922
20850	13366.9609079
117167	40000.0
116873	1232.11428571
20257	5619.42857143
56424	28028.6184211
56216	12726.0416667
20909	16698.3221477
55943	16441.5254237
71954	6744.0
77053	4674.85714286
64176	91361.6398243
68592	6035.95041322
27204	2031.82857143
104027	9054.28571429
20977	697.285714286
20979	13003.7142857
66513	1693.06772908
24075	3869.35779817
66860	531428.571429
67249	6360.85714286
381605	1126.02857143
210789	50000.0
72238	2354.48571429
81004	2191.82879377
21452	2411.57142857
21453	8515.14285714
100121	2165.02857143
70381	9960.0
106529	199350.649351
209039	4394.0
57816	3474.85714286
224481	7607.14285714
21422	4420.71713147
21823	2309.03614458
57314	3320.85714286
59016	1716.14285714
67026	2794.62857143
223626	2016.51428571
73666	148148.148148
21838	34712.962963
53600	72571.4285714
21859	1170.4
26944	902.828571429
67366	1214.62857143
382620	2566.88571429
72341	3152.85714286
215210	3341.71428571
66271	40571.4285714
77106	1457.77142857
83921	2177.31428571
74122	8579.42857143
66146	5676.57142857
208795	1008.45714286
74868	29142.8571429
232286	6137.42857143
50874	7466.95652174
19240	9508.0
237500	4099.71428571
72736	4921.14285714
66958	30285.7142857
52837	11090.5714286
106869	45142.8571429
21952	36197.8609626
21955	58015.2671756
21960	2466.34756996
21976	4270.53364269
22003	12201.056338
22017	8382.08333333
12751	25622.7758007
97031	5612.85714286
72119	25548.8571429
71609	21094.516129
22031	227.372134039
66682	12180.0
76510	10293.7142857
22670	3954.49541284
224762	272.741617357
69807	13621.5267176
94093	232.767075306
28105	141289.437586
217333	1616.84867395
338364	2104.59770115
434246	29769.3920335
73681	927.314285714
328162	959.448275862
20822	16207.8066914
27223	1256.74285714
64930	505.262704565
22084	733.737596472
14605	5897.42857143
211484	8511.14285714
110796	5202.21402214
241556	25180.0
72795	13279.1428571
67515	5870.85714286
72354	5308.57142857
104718	12760.8571429
22146	3361.02449889
53857	1144766.14699
238463	347533.632287
73710	7700.6741573
103733	10807.3170732
237858	64857.1428571
378431	2549.65714286
98258	11213.1428571
56338	14643.4285714
234723	5779.71428571
56228	9886.16352201
70093	4495.02369668
22229	211714.285714
216558	1975.78740157
326622	8624.57142857
331487	12300.9677419
56046	105428.571429
22272	541463.414634
19777	1065714.28571
22282	7499.71098266
74112	7250.3030303
74270	1354.25764192
17847	86.4209938582
28035	21453.9007092
170707	554.800380228
72554	823.771428571
67883	985.666666667
53330	3822.12765957
13003	405.153410783
22351	949.028571429
22359	43142.8571429
228545	4594.85714286
224705	11145.4285714
22367	1748.65909091
22371	283.448275862
218914	1664.28571429
70560	41944.4444444
66138	15480.7829181
54636	36000.0
99512	2467.48571429
67561	18422.0
104082	39714.2857143
71968	2008.45714286
73674	303.142857143
70465	14655.8479532
192652	1873.8
76773	29714.2857143
24116	1967.6
68151	2881.71428571
60532	7093.42857143
321003	72134.3873518
53422	6330.83333333
64050	14198.6784141
240255	52857.1428571
22632	1940.50724638
70579	4057142.85714
67302	9236.57142857
227693	17843.3889602
12192	1186.11428571
22763	1713.59404097
217695	3108.28571429
78287	1682.50319285
76007	34857.1428571
228880	2279.68571429
387524	5292.85714286
53861	4309.42857143
52696	4087.71428571
414872	2813.97849462
