Gene names	Intensity L Ileum
76987	134285.714286
217995	10892.5714286
320487	59142.8571429
217026	9683.42857143
78455	5240.28571429
15203	577355.229041
64209	4860.61381074
67044	29142.8571429
216019	3657142.85714
20585	2921.14285714
14950	20995.2380952
66867	15313.4285714
94353	26676.7676768
70719	5830.28571429
15374	67142.8571429
30942	157843.137255
54486	12140.7035176
23908	18153.0898876
14979	64864.8648649
15499	1947.04761905
243912	21664.8148148
15893	13966.2857143
15930	167321.867322
217845	842857.142857
15957	45572.3542117
106633	823.885714286
55978	13904.0
67694	218000.0
319765	187428.571429
F6TLU3	103428.571429
16069	134000.0
F6SUJ2	53428.5714286
P01845	43142.8571429
72058	8472.16216216
67444	90285.7142857
76614	37142.8571429
242291	58857.1428571
19062	21581.1965812
16337	3584.54810496
68510	842.460136674
72656	21809.0452261
210925	17933.1306991
245666	6139.30987821
266632	21613.7254902
15900	15684.6698113
54396	11196.8571429
69046	18214.2857143
57905	31851.5789474
16396	23263.8888889
71927	11492.0
16398	6046.17996604
16404	2676.25106022
192897	119361.936194
16419	241.917293233
16429	1780000.0
16432	46571.4285714
233011	41142.8571429
16438	5020.00727537
16440	56554.3071161
16451	1807.45880312
16452	4875.37643933
76071	14492.0
545156	4655.87044534
107351	571428.571429
72320	14042.0
74287	24484.2857143
16498	24677.1117166
233529	3334.85714286
233107	131428.571429
72050	3789.14285714
99982	26143.024619
104263	773.469387755
22289	3594.71805853
70750	13346.0843373
100317	1100000.0
66132	10277.4285714
74741	51142.8571429
77034	29142.8571429
77480	2725.74285714
16553	17781.5894797
209737	1181.11031002
16561	7103.52422907
16579	2777.97142857
232943	431.003937008
234825	7936.0
224023	4447.16088328
16613	399.923371648
385643	2980.85714286
208628	86.4975079293
16647	41714.2857143
66059	26991.7142857
16728	6793.88888889
67669	28857.1428571
207214	102857.142857
16818	49714.2857143
16822	3946.71669794
226413	2308571.42857
16835	14385.1508121
100017	15403.8961039
16858	36189.7058824
56839	23635.4285714
16882	22068.9655172
16886	3273.35423197
214895	3707.49279539
68421	75142.8571429
30937	26540.0
380928	288571.428571
67774	4925.71428571
64898	17022.8571429
107321	17597.7142857
380916	15523.4285714
216011	13187.4285714
231549	151714.285714
227738	1164.66299862
71735	15280.5714286
353258	1599.74285714
17068	935.428571429
17076	52640.7428903
108755	6150.57142857
17110	70270.2702703
11426	21787.4285714
17132	9384.59459459
14924	9109.44935418
99470	10094.8509485
67920	3803.14285714
240354	5467.90865385
17160	14931.237721
26407	1112.02254227
26412	18514.0073082
26415	997267.759563
13728	41365.9793814
17191	70711.2970711
17192	14245.6389452
105559	3044.57142857
171170	1550.6
84004	8174.22839506
230125	40285.7142857
17224	38147.1544715
19014	9159.14285714
59024	2510.8
26896	6295.14285714
94112	30857.1428571
70208	17164.8571429
17268	766.257142857
17536	2360.31428571
17288	332386.363636
17289	15090.5432596
17295	569.071791153
17299	14636.9402985
56335	7164.13793103
59052	16228.8571429
17308	26621.9239374
217664	74886.8778281
17309	10881.598513
269181	49532.7102804
17237	62593.9849624
70478	96905.766526
17345	14932.8571429
67949	3595.14285714
381022	324.713672155
17434	194179.89418
17434	238095.238095
233549	180285.714286
57377	70023.9808153
21761	766.519337017
56397	9426.38888889
68533	45482.6086957
67568	36285.7142857
67681	83142.8571429
216767	18559.4285714
66845	78571.4285714
94067	48285.7142857
69163	99428.5714286
66493	47142.8571429
68836	32571.4285714
79044	85714.2857143
69902	15930.0
12482	15829.5532646
17688	25184.0942563
17690	17395.1428571
116870	22657.3426573
17761	71917.8082192
17706	758208.955224
3338892	26977.1428571
74238	9806.0
67900	29428.5714286
17768	71714.2857143
53332	17339.3124066
77116	2472.47278383
54384	21363.6363636
3338894	13348.5714286
67440	63714.2857143
382793	3339.42857143
17063	665714.285714
68350	9799.14285714
17844	1117.62857143
66175	1210.11428571
68753	42285.7142857
105689	2419.86839312
544791	49428.5714286
667772	66571.4285714
216459	565.410628019
17898	17619.4285714
217328	757142.857143
217328	2091428.57143
17918	7555.31570426
17921	8306.99774266
333789	3330.57142857
76522	168750.0
70999	14760.8571429
67111	58839.7790055
78914	63724.137931
17940	35851.746258
17948	12923.2895646
98956	80571.4285714
215690	46000.0
269198	10456.5714286
68298	34339.0804598
78658	1076.69322709
54392	77142.8571429
215387	25991.7920657
233038	235.834285714
26562	3551.71428571
105855	22052.8571429
103425	30285.7142857
20602	3084.14239482
66647	8970.57142857
234593	580.942857143
74103	3170.57142857
67602	32571.4285714
66244	10178.8571429
66208	21881.1428571
18007	1812.59209645
18008	284.098712446
18010	8634.96332518
18015	20028.1590989
18020	28208.2857143
18028	134035.087719
18045	37772.4637681
53972	7586.33802817
212114	25651.4285714
71175	1808.61329521
71966	30000.0
268857	205142.857143
268973	46777.34375
101613	118857.142857
79059	466863.905325
66454	17997.8947368
67619	18813.3995037
100608	16601.4285714
110109	21082.2857143
67134	229714.285714
18126	426.774475524
66394	39867.1096346
237636	110571.428571
230899	13224.3421053
14815	15964.2401022
18176	150793.650794
319504	173.694267516
18186	9141.38678223
319638	47428.5714286
23959	16444.7916667
66566	24024.8571429
209586	34000.0
66387	24055.7142857
101706	9737.42857143
18223	42549.6688742
69912	54210.5263158
18230	2562.77142857
246730	121798.365123
23962	25590.5511811
69917	6212.85714286
628991	18236.0
18260	27255.2783109
320634	10470.8888889
226499	48571.4285714
270086	11431.1428571
380924	104571.428571
66844	7580.57142857
74309	65142.8571429
71720	109428.571429
99031	15727.4285714
330962	157812.5
66357	75428.5714286
667214	15778.8571429
73945	12917.7958446
97820	16971.4285714
69816	58285.7142857
54624	62857.1428571
218693	38250.0
70584	66273.1871838
212503	60968.2299546
18789	120000.0
58220	2302.5606469
230577	2935.15789474
64099	20753.4743202
225929	11313.7662338
52033	20046.0606061
66923	503.641370869
18514	4142.55813953
229534	14174.8571429
74737	13434.5714286
240334	5849.42857143
67466	13177.7142857
18574	8556.44859813
83679	42000.0
242202	5296.30057803
236900	193012.048193
30794	10229.7142857
381511	7531.78438662
319518	24149.1428571
71365	40648.3790524
107368	3018.85714286
244895	4812.85714286
100048644	10127.7142857
109054	200000.0
18639	14116.5605096
18640	6517.34104046
21946	25803.8461538
70804	122857.142857
68479	268181.818182
102693	42857.1428571
244650	14393.9393939
70911	1830.54285714
233489	32571.4285714
18693	14350.5714286
433931	28113.1428571
78928	9045.36082474
18719	3247.61904762
18772	7993.95604396
56460	460000.0
227937	4998.0
18783	20721.9251337
232889	34000.0
224860	21051.1428571
239318	13040.2857143
18805	21322.160149
56193	14460.0
109135	11596.5714286
240753	137714.285714
71801	70857.1428571
67759	468571.428571
26433	3599.5951417
18845	690.021119324
29858	5722.90076336
18947	410256.410256
667034	542857.142857
50767	38857.1428571
69693	203142.857143
140484	89312.9770992
80294	25174.8251748
224143	9395.91836735
18968	1344.98293515
18970	16331.3432836
18972	39872.0682303
73826	6590.85714286
59001	49551.0344828
231329	6557.49574106
245841	23168.6666667
218832	6252.57142857
235036	14268.8571429
50784	18364.8550725
66812	10521.5686275
327814	7260.85714286
76787	11540.5714286
68507	106285.714286
320472	15353.8050734
319468	59064.3274854
232947	12230.5714286
225849	12728.5714286
56420	135830.618893
70351	89142.8571429
217430	18991.4285714
19076	1049.96039604
108097	4383.76383764
18759	34285.7142857
18762	13670.6081081
101540	6334.17142857
19092	56692.9133858
19126	9142.56055363
19128	5898.51851852
67229	31286.5497076
328110	4986.91729323
217138	48000.0
53761	979.028571429
22073	982857.142857
101739	1528.05714286
19171	205128.205128
66506	14147.5409836
71799	5673.42857143
68927	11988.8571429
27388	5629.80972516
19224	23920.2657807
545622	776.944140197
19272	8030.19903912
19276	993.816183816
69709	36285.7142857
80912	72571.4285714
78697	6971.14285714
110816	4174.57142857
66895	36285.7142857
218699	9099.14285714
209027	311974.110032
236312	31428.5714286
227638	11462.8612717
75767	33488.372093
215445	8646.13180516
52055	1353.47286822
19329	268224.299065
19331	23969.4285714
19336	69950.7389163
53868	396244.131455
80718	64678.8990826
106572	7793.29896907
19338	71615.720524
19376	2962.93436293
14470	38285.7142857
29809	27449.7142857
67657	48728.8135593
67286	43409.1891892
19354	455729.166667
56784	76285.7142857
241694	30000.0
110351	66571.4285714
74012	72677.5956284
76089	134358.28877
218397	24334.8571429
226525	39714.2857143
215653	21317.1428571
66810	40000.0
74213	11264.8221344
56190	2422.51428571
83486	13987.7300613
19654	152000.0
56516	16468.2857143
63954	106571.428571
54720	4166.85714286
71330	11813.1826742
214742	5581.71428571
19692	6342857.14286
19693	189714.285714
67709	78571.4285714
194590	7350.85714286
67830	118285.714286
69263	7566.85393258
72151	85840.7079646
51791	3501.42857143
101489	24834.5714286
78757	4174.23887588
51869	2236.37866887
56532	11318.9300412
66084	20625.7142857
68477	12194.5714286
56736	26804.1237113
629974	35142.8571429
24018	1239.69849246
67225	3165.17509728
66049	6744.0
76808	68750.0
54364	3022.5
208366	8786.50137741
75137	8559.71428571
20129	12687.4285714
68441	92857.1428571
72462	30000.0
59014	249.337142857
233532	6576.85714286
66409	34857.1428571
170799	302857.142857
52822	6945.42857143
20191	3544.09987918
12309	1011428.57143
78935	29714.2857143
50720	149714.285714
233033	11222.5714286
212439	40571.4285714
70097	6833.14285714
72193	19243.7142857
106583	2822.08201893
107767	7932.57142857
56807	15706.0
64929	13633.4285714
214189	23152.8571429
52892	10343.4285714
56367	10130.5714286
69938	14477.7777778
64706	1247.71428571
240880	5097.42857143
228765	57428.5714286
66286	1255208.33333
74136	50000.0
58210	166857.142857
69227	220285.714286
20352	8191.37302552
71599	20956.561086
20363	11127.7142857
54204	19117.4863388
24050	1204.08571429
66870	61425.0614251
20724	81066.6666667
228071	37714.2857143
73251	15966.6666667
84505	9104.82019893
231769	8269.71428571
20388	13643.7142857
94280	4270.57142857
105835	5484.0
20400	8678.57142857
72281	37714.2857143
20401	35428.5714286
27059	30000.0
58234	2562.14285714
27428	21134.0
66641	4577.92270531
81500	30322.5806452
74206	69428.5714286
75387	12632.1321321
78473	5807.71428571
20495	7325.14285714
20496	112863.070539
56643	30042.3131171
20512	3883.14285714
20514	5577.21518987
20518	2035.26220615
20524	10378.5016287
69906	7028.85714286
71998	43142.8571429
67453	29142.8571429
13521	12779.1428571
13487	694.015852048
171429	408571.428571
26569	634525.660964
210148	22870.0
229782	10104.2857143
14385	19669.7142857
213053	13149.4285714
20532	269428.571429
53945	28000.5714286
72401	214.397163121
215113	63732.3943662
20534	28571.4285714
218756	520000.0
20537	24812.0300752
74338	85428.5714286
22599	18425.1968504
21366	26731.078905
20539	5463.71428571
50934	106026.365348
20544	1971.95121951
105243	545714.285714
77031	9872.0
17126	528.822269807
13990	11324.8571429
20587	34025.974026
14211	63979.8488665
70099	27216.1741835
226026	307.285714286
233789	1147.45762712
229512	1058.89872173
20598	8026.49164678
58994	76183.2061069
77626	516.063183475
20603	19180.8743169
226830	9050.34642032
69726	2333.76168224
232187	11970.2857143
20615	13413.4285714
20646	69428.5714286
20652	4522.77777778
81840	1260.4
20660	94571.4285714
20661	25212.1212121
20683	7238.39285714
26942	29428.5714286
104799	2670.28571429
74392	89428.5714286
234847	9281.56209987
20729	1737.37142857
20732	109428.571429
20773	183928.571429
20775	10426.7482517
20779	90757.8558226
56013	180285.714286
100101806	16403.7142857
66209	89428.5714286
72475	15039.7142857
20443	1510510.51051
20446	14365.4285714
20842	7878.93481717
106766	9266.85714286
20850	3204.79192938
116873	74285.7142857
20868	7683.436853
20257	43142.8571429
108800	31142.8571429
20744	24255.952381
56424	153289.473684
20908	49134.9480969
58244	35710.9803922
55943	70338.9830508
71954	6992.0
64051	430.889487871
75209	7531.22420908
68592	20088.0165289
20964	385.285714286
104027	22170.2857143
20977	21231.1428571
20979	13594.8571429
83671	6365.71428571
66513	3607.7689243
24075	43758.2568807
21343	4553.24483776
21354	86049.7237569
21356	85161.2903226
71807	19225.4495159
210789	10638.5714286
72238	23175.4285714
81004	37159.5330739
213773	18817.4285714
21386	5499.73009447
331532	21167.1428571
21452	4088.28571429
21453	84571.4285714
104884	4763.2183908
100121	70000.0
70381	12931.7142857
106529	255844.155844
21685	4923.92026578
57321	3555.72519084
21418	25400.4576659
224481	13570.8571429
21823	4273.69477912
57314	22496.8571429
59016	9206.28571429
67026	342857.142857
223626	6773.14285714
230787	3498.85714286
73666	46723.6467236
21838	283950.617284
53600	171428.571429
26944	10458.8571429
21877	15380.2575107
24086	1025.32033426
66261	28571.4285714
67366	268571.428571
72341	7231.71428571
66271	11736.8571429
77106	79714.2857143
233724	15335.1428571
74122	59428.5714286
208795	2480.4
74868	6200.57142857
230657	12532.0
72477	20661.7142857
232286	50285.7142857
19146	28624.8830683
214523	12363.908046
19240	44857.1428571
237500	11122.8571429
72736	63428.5714286
106869	54000.0
21955	900.152671756
72960	23946.0370995
21973	5496.9895288
21976	12296.9837587
30931	15030.5714286
21985	19577.7142857
22003	11713.7323944
22003	54929.5774648
71609	190645.16129
66682	52000.0
76510	59714.2857143
58866	364583.333333
22040	4297.77070064
94092	63309.352518
22670	62568.8073394
224762	1761341.22288
69807	161832.061069
94093	20490.3677758
28105	5488.61454047
214158	6829.42857143
667823	40571.4285714
14897	10864.1975309
69716	32285.7142857
73681	3981.71428571
76357	10241.1428571
66926	38571.4285714
20822	13862.267658
27223	5285.42857143
209456	1954.74285714
436522	53142.8571429
22084	2853.80374862
72795	51428.5714286
67515	7184.57142857
230603	14630.5714286
72354	357142.857143
219022	6798.28571429
225049	28491.7142857
22146	100890.868597
238463	111883.408072
73710	9034.15730337
51885	3139.42857143
56338	16835.1428571
234723	6890.85714286
232223	3399.42611191
100929	91714.2857143
67123	72000.0
67921	50450.2702703
56228	103773.584906
70093	5071.32701422
68053	2180.42857143
382018	6426.0
331487	198064.516129
56046	46285.7142857
207932	4274.57142857
382038	260000.0
19777	21736.8571429
22282	36705.2023121
74112	13939.3939394
17847	1829.39698492
74841	3926.48752399
28035	71276.5957447
72554	2655.68571429
217109	10449.1428571
22337	185308.056872
228545	5982.57142857
330192	14164.9122807
224705	27507.7142857
245944	9027.14285714
209018	15094.5714286
22367	81590.9090909
78789	1522.25714286
246228	8975.14285714
218914	42857.1428571
70560	33611.1111111
66138	4718.50533808
218973	30528.2005372
73447	27925.1428571
213081	322857.142857
269470	32571.4285714
225348	26011.4285714
207615	5036.57142857
54636	52857.1428571
99512	11196.0
67561	32285.7142857
104082	20927.1428571
73674	97142.8571429
70465	58187.1345029
72137	5557.14285714
76773	36571.4285714
22393	16404.494382
24116	24328.8571429
215280	231714.285714
68151	15622.2857143
75607	2223.68543509
60532	19578.2857143
66894	2438.62068966
170745	2951.71428571
24128	8199.36908517
64050	79735.6828194
22632	24396.1352657
381990	3049.42857143
70579	22859.7142857
67302	45714.2857143
243983	39142.8571429
69035	223142.857143
227693	17073.1707317
226442	46000.0
52397	14822.5714286
22763	1283.61266294
217695	3693.71428571
320799	8480.57142857
76007	27036.5714286
56364	1726.54285714
228880	23086.8571429
52521	7864.57142857
22787	228.831428571
53861	15240.0
414872	37500.0
