Gene names	Intensity L Adrenal gland
66066	142465.753425
14702	27459.1549296
14699	4268.37837838
14710	6567.82608696
53334	13403.6
14723	886.784741144
237943	15596.5714286
74182	1467.08571429
14756	5636.20071685
74254	266.448571429
93695	667.857142857
232431	550.646067416
67839	1132.0
14776	81578.9473684
235283	4580.85714286
76758	14957.4285714
606496	1832.59183673
83602	10266.6666667
71752	592.457142857
98488	222.408571429
70676	1602.77142857
14958	22733.5051546
14964	7065.76086957
15043	232.458333333
23897	5370.57142857
68576	23456.8571429
69692	4337.42857143
76987	2561.37142857
217995	557142.857143
234549	1256.8
320487	371.857142857
56016	5377.14285714
15203	592.178046672
67044	12130.8571429
216019	310.4
20585	24701.4285714
14950	9497.35449735
66867	14094.2857143
94353	53848.4848485
15374	11296.8571429
170638	7481.42857143
54486	320.417085427
246694	162.56
23908	322.415730337
14979	463320.46332
15499	1594.19047619
72630	10700.0
15482	2442.43369735
243912	17590.7407407
15194	114.206476435
216792	1129.51428571
15893	1090.82857143
15896	1045.9566787
226695	595.028571429
15957	7516.41468683
55978	4966.0
16001	209.169701384
319765	2836.97142857
16010	153.231428571
F6TLU3	4277.14285714
78908	1301.42378559
22778	1292.34042553
67444	26311.7142857
76614	65714.2857143
16210	2538.31428571
242291	6091.14285714
71777	4885.27315914
19062	3342.73504274
16332	549.363564041
16337	374.118075802
210925	1886.7781155
232227	151.581685744
266632	1914.05228758
69046	5954.57142857
16396	1263.31018519
16398	141.095076401
381924	395.059931507
192897	98.602860286
16429	9229.71428571
16432	800.714285714
16438	1547.14441615
16440	327.011235955
545156	564.439946019
80880	44857.1428571
74187	1573.54285714
72320	5810.0
74287	2215.8
16498	2307.27520436
233107	905.6
104263	1952.45653817
22289	183.875802998
13992	15976.8571429
231570	24520.8571429
67467	10265.1428571
16553	469.359634077
16561	865.693832599
16562	158.654545455
16574	12761.5062762
16579	1386.45714286
16590	23.7344228805
232943	1173.72047244
234825	2343.62857143
224023	1069.87381703
13646	634.362934363
385643	731.914285714
208628	245.355686452
268482	1555.64681725
77055	73400.6734007
16728	1716.98412698
16772	2006.0311284
16822	955.103189493
226413	26.8305714286
24131	1144.45714286
235497	4474.28571429
56072	29965.2866242
16858	50386.0294118
16881	439.222614841
16882	164.019704433
77569	51142.8571429
16885	170.108191654
16897	332.760617761
214895	6610.95100865
68421	1995.31428571
320506	549.457142857
30937	24080.0
93689	1395.14285714
67774	2710.02857143
380916	2089.6
216011	1146.6
231549	140000.0
227738	279.559834938
268890	1662.60997067
67207	8029.32330827
67070	10118.5714286
241846	5454.57142857
17068	2033.31428571
17076	23.6326175276
108755	17887.1428571
70082	1906.62857143
11426	12417.4285714
59003	2627.62857143
94275	6478.83870968
14924	738.273283481
67920	1063.28571429
26412	3732.76492083
26415	123224.043716
218975	4981.42857143
30957	2012.71503366
26420	17965.7210402
100732	7810.3202847
17762	3043.11050477
17357	123000.0
13728	2616.49484536
17187	13846.875
17191	2726.9874477
17192	2795.94320487
72852	3152.28571429
171170	853.771428571
84004	13942.7469136
230125	11618.2857143
328949	1764.45714286
17225	774.918032787
17227	6617.42857143
59024	138.942857143
26896	28014.2857143
94112	1843.22857143
20933	822.028571429
17268	1498.05714286
17536	5013.14285714
231803	1076.11428571
17299	1062.46268657
56335	4038.27586207
59052	14202.0
17304	18514.8571429
170731	1575.45714286
17308	3691.94630872
17314	2145.45023697
70478	4898.31223629
67949	3508.0
17346	2312.5058548
17434	23068.7830688
57377	788.800959233
21761	1285.38674033
17475	5206.81265207
68533	17229.8136646
50997	1902.42857143
66289	2485.97142857
17528	6745.96774194
17535	640.099150142
68463	1438.14285714
67681	1877.08571429
66448	630.571428571
66845	4426.57142857
66163	15016.8571429
67270	4935.14285714
94067	1244.54285714
69163	25238.0
66493	5474.28571429
68735	6808.0
14548	3613.42857143
79044	23298.5714286
69902	1710.17142857
17688	1421.57584683
116870	10705.7342657
17706	93898.5074627
3338892	1223.42857143
74238	1623.45714286
67900	4226.0
67472	1608.4
17768	5573.71428571
53332	1676.98056801
77116	3549.76671851
54384	176.439393939
67440	1249.11428571
382793	1439.94285714
17844	1309.28571429
68016	609.8
68753	6961.71428571
105689	605.837401826
17874	2183.98648649
17883	356.757731959
17901	21796.8085106
17898	7997.14285714
217328	1020.94285714
17918	3924.66270912
242702	483.428571429
58916	1752.2
333789	107714.285714
67111	385.607734807
72560	1522.2972973
17937	833.085714286
242864	7237.37373737
26422	1256.0
269198	59428.5714286
17968	132.795698925
26562	2492.34285714
17974	929.552631579
105855	5450.85714286
103425	7385.71428571
228869	18890.8571429
56406	841.857142857
211329	3890.85714286
66647	2655.28571429
234593	2471.71428571
78330	3647.11538462
74103	21070.0
117148	4351.71428571
67602	9301.14285714
66147	6702.28571429
217718	957.530487805
66244	1755.68571429
66208	56857.1428571
18008	1645.81545064
68810	677.857142857
18015	926.152763112
18016	15619.7142857
18018	1305.41143654
18020	380.114285714
18027	4433.64661654
18028	8054.56140351
18035	14206.6878981
18045	11126.5700483
53972	711.070422535
75570	4800.0
212114	1418.45714286
216856	185.275119617
268857	100000.0
79059	171597.633136
171567	1492.73417722
66454	10264.5614035
67619	1652.80397022
100608	1255.74285714
67134	6028.28571429
66394	1433.42192691
384569	6507.42857143
230899	4384.86842105
20320	157428.571429
18164	669.142857143
14815	269.591315453
18175	42.7028571429
18176	14300.0
223649	4565.73146293
319504	713.335987261
18181	4327.53036437
60345	5624.81481481
18186	244.723726977
18191	95.5887969446
74455	3658.28571429
230718	17883.0136986
319638	2345.48571429
23959	598.888888889
66566	1547.17142857
209586	27383.7142857
67725	4487.14285714
213484	1793.25714286
66387	35996.1904762
101706	31142.8571429
18223	2195.52980132
69912	8592.63157895
445007	108.347560976
18230	5397.71428571
246730	3655.04087193
108689	4550.0
18260	386.295585413
320634	1698.33333333
239017	9792.0
270086	1277.08571429
56177	307.542857143
18377	1431.77142857
330908	13207.4285714
67749	3485714.28571
71720	16795.7142857
99031	5414.28571429
230751	1534.62857143
667214	55714.2857143
12659	323.628571429
170719	3214.57142857
97820	32857.1428571
18452	3867.22532588
69816	205142.857143
54624	13644.5714286
218693	34250.0
27355	3672.0
242481	38000.0
18484	543.366588835
214627	1366.77142857
18789	22023.1428571
230577	1180.50526316
170736	14964.6575342
225929	140.025974026
114774	21834.0
18514	9345.58139535
18515	35581.3953488
229534	1146.17142857
59093	2733.69272237
66425	1683.2
18548	61620.185923
240334	9000.28571429
67466	4832.57142857
18574	693.962616822
242202	4103.12138728
236900	3620.24096386
213019	46571.4285714
30794	11056.0
56376	1460.05714286
381511	15502.7881041
319518	15188.8571429
72621	1477.4
68070	85.2257142857
244895	198.142857143
100048644	2251.37142857
58869	11766.8571429
109054	5093.14285714
56698	1717.87012987
72057	3743.71428571
219131	6264.57142857
68479	317272.727273
18679	152.900886382
102693	6927.71428571
208177	3731.42857143
70911	2295.37142857
18693	9089.14285714
78928	1260.77319588
224938	3028.57142857
18772	34478.021978
227937	7412.0
18783	2207.48663102
232889	2217.25714286
269615	41714.2857143
239318	1411.51428571
109135	2157.25714286
240753	1578.02857143
217682	4089.42857143
71801	10928.5714286
67759	5786.85714286
26432	10041.2483039
26433	3466.1268556
22038	2525.11428571
18830	427.444219067
29858	6057.63358779
18947	13991.2393162
18948	135254.237288
667034	539.571428571
66853	702.314285714
50767	1597.05714286
69693	135.831428571
140484	48346.0559796
80294	31468.5314685
224143	693.62244898
18970	2756.05970149
18972	6992.1108742
67967	1864.26406926
67811	1030.02857143
73826	3438.85714286
59001	38641.3793103
245841	26541.3333333
327814	8392.28571429
76787	1952.97142857
68507	12022.2857143
228005	2731.38297872
320472	2257.00934579
319468	3591.42300195
19051	1557.79874214
58200	25492.9824561
232947	6289.14285714
140491	133.241505969
243725	13626.5714286
225849	2231.91428571
19056	4037.52380952
56420	16349.5114007
71474	1457.6
217430	198.477142857
19075	417.434052758
108097	7369.00369004
18759	1772.43697479
101540	1892.68571429
72981	138.494285714
27372	76285.7142857
67229	3321.92982456
328110	1629.32330827
53761	2351.22857143
22073	643.314285714
19153	180.088571429
66340	19139.6039604
101739	4679.71428571
68927	4597.71428571
19224	1488.10631229
20459	218625.277162
19262	228.781664656
19274	362.548209366
19276	2308.39160839
19280	1343.31410593
69709	8060.85714286
80912	15943.4285714
80913	3885.14285714
78697	3407.71428571
78895	455.914285714
52118	1776.71428571
110816	193.922857143
69675	1378.45714286
218699	753.057142857
209027	20271.5210356
236312	1259.4
227638	225.303468208
75767	152.396899225
268451	1189.13385827
52055	2880.46511628
68328	9539.6039604
19334	1913.09278351
19336	24173.3990148
80718	11272.0183486
76338	21883.7962963
19338	3929.69432314
19376	2441.89189189
69908	105022.83105
67295	123348.017621
29809	81.6657142857
67657	2488.89830508
67286	21867.027027
19354	6844.27083333
19765	2667.4382716
241694	414.857142857
78255	5514.85714286
240614	5667.42857143
110351	6795.42857143
74012	13808.7431694
217944	2600.05714286
19415	211.945714286
215653	11271.4285714
229700	4342.0
66810	27380.952381
74213	2928.55731225
225432	1669.33962264
56190	7052.57142857
83486	2205.76687117
19654	22030.2857143
56878	18640.5714286
56516	17745.4285714
71330	2868.36158192
214742	1637.94285714
105014	1365.53892216
19692	132857.142857
19693	2624.34285714
67830	1682.91428571
57264	40857.1428571
69263	1092.19101124
72151	8985.54572271
24012	1531.4
101489	3832.57142857
78757	2316.68618267
75695	2998.57142857
56532	393.29218107
19771	49.9142857143
66084	8214.57142857
68477	2223.05714286
56736	1159.15463918
629974	1865.34285714
24018	4106.53266332
67225	481.828793774
19876	13027.2952854
67067	5370.0
19894	1313.11428571
208366	214.696969697
225283	682.885714286
75137	4392.0
20129	2528.71428571
68441	23231.7142857
59014	768.742857143
233532	9190.57142857
76246	10678.5714286
104001	68.0171428571
20190	206.534260179
20191	1104.10793395
12309	4274.57142857
78935	3915.42857143
50720	36571.4285714
233033	2224.2
212439	6090.85714286
237868	158.405714286
70097	2968.0
20230	612.914285714
64929	12460.8571429
20254	7942857.14286
20255	63142.8571429
214189	82285.7142857
52892	2761.71428571
105782	10576.8571429
69938	198309.178744
217140	5847.29411765
20971	1159.39393939
66286	27469.2708333
74136	1944.57142857
114679	8499.42857143
69227	4419.42857143
71599	14136.199095
54204	2333.7431694
24050	16378.0
66870	3910.31941032
20724	7976.53333333
228071	2987.71428571
73251	37978.1420765
84505	603.037490436
67788	9014.85714286
231769	1078.4
67158	357.6
20387	1010.44354839
94280	76571.4285714
24052	4560.20761246
73094	104.791428571
52850	4811.71428571
20400	4152.61904762
72281	1891.42857143
50795	1960.48571429
20401	174.688571429
58234	2062.48571429
235344	1188.8
70661	1525.6
66641	9139.61352657
81500	1042.10752688
20469	283.326904532
19261	3210.52631579
64383	1630.17994859
75387	5673.57357357
78473	124.128571429
75991	2327.8
20496	6735.26970954
20514	9362.20614828
71998	11560.2857143
67453	2728.62857143
26457	12803.0959752
26569	110.444790047
20525	619.735772358
20528	11544.2043222
210148	807.857142857
20505	66857.1428571
106957	466.342857143
72401	1188.36879433
215113	468.855633803
20533	344.908503767
20534	23142.0
109342	274.02
229706	27647.8679505
20544	1546.82926829
236794	5936.28571429
83997	1872.62857143
17126	504.08993576
13990	715.142857143
20587	326.727272727
14211	31.2350965575
67241	3580.28571429
237782	10539.1428571
104570	3095.42857143
233789	10825.5877529
66106	4324.85714286
20603	7389.89071038
29856	10849.7142857
226830	7539.95381062
232187	2713.17142857
20615	20647.7142857
241727	530.714285714
20623	2591.31016043
20646	19131.4285714
20652	43518.5185185
20683	13775.5102041
57815	888.571428571
104799	2219.0
74392	19864.8571429
234847	5319.46222791
20729	14900.0
20737	3157.72151899
94214	4717.49408983
20773	4488.75
20779	7688.17005545
56013	10592.5714286
100101806	4489.14285714
66209	28571.4285714
72475	3080.28571429
20842	498.100158983
20845	451428.571429
20850	1535.43505675
117167	13868.2857143
116873	3131.42857143
20868	415.175983437
20257	63142.8571429
77057	2976.30136986
20744	4366.07142857
56424	108881.578947
20907	4372.22222222
56216	3887.84722222
58244	2280.2745098
71954	5835.71428571
77053	1784.05714286
64051	601.832884097
68592	2709.7107438
27204	6172.0
104027	3585.71428571
20977	1540.11428571
20977	24318.5714286
54525	11016.0
20979	75142.8571429
24075	6061.9266055
102162	1006.74023769
67249	17388.0
210789	12361.4285714
72238	7531.42857143
81004	21984.4357977
594844	24152.5714286
331532	158000.0
21452	6534.85714286
21453	22963.4285714
104884	197.63546798
100121	44285.7142857
70381	10128.5714286
106529	626623.376623
209039	2650.65714286
57321	1988.93129771
57816	17586.5714286
224481	2172.37142857
21422	1660.57768924
21823	959839.35743
57314	4249.14285714
59016	3108.28571429
223626	1256.77142857
210757	269.665714286
230787	235.125714286
73666	6811.11111111
14911	5689.71428571
21838	70987.654321
21841	985.714285714
53600	71428.5714286
21859	3210.0
26944	34000.0
142980	1080.83977901
67366	4149.71428571
382620	4671.42857143
72341	246.497142857
66271	2550.85714286
65963	617.4
77106	12846.8571429
57394	879.485714286
74122	13271.7142857
66146	74857.1428571
208795	1335.17142857
74868	4049.14285714
232286	5724.0
19240	21486.5714286
237500	1348.68571429
72736	8863.42857143
66958	23723.7142857
52837	992.628571429
106869	7186.57142857
21955	1659.19847328
21960	1584.53608247
217351	1191.57142857
21976	941.542923434
22003	4775.0
22003	24691.5492958
22017	1768.75
12751	363.612099644
71609	10030.0
27096	2317.97142857
66682	1469.94285714
76510	3384.85714286
94092	1254.13669065
21848	668.011417697
22670	1510.60550459
224762	854.26035503
69807	1089.98473282
94093	1488.61646235
217333	896.989079563
667823	1832.88571429
434246	1262.59958071
66926	1195.74285714
328162	4048.96551724
20822	6050.74349442
27223	4488.28571429
209456	4837.71428571
14605	34571.4285714
110796	11070.1107011
72795	11522.5714286
74196	1000.88571429
67515	2365.22857143
72354	397142.857143
219022	23044.5714286
104718	6759.42857143
22146	30957.6837416
53857	26503.3407572
73710	12061.3483146
259279	336.057142857
237858	4320.0
98258	7611.71428571
232223	1342.42467719
67123	8320.85714286
72828	22089.1428571
67921	3258.59459459
56228	1615.06289308
70093	1930.4028436
70790	173.535100287
66622	490.305882353
68053	27336.0
22229	1264.08571429
70450	247.551428571
217012	6016.57142857
326622	1451.05714286
331487	53548.3870968
56046	22906.8571429
22272	41313.4146341
207932	281.248571429
19777	50571.4285714
22282	13870.2312139
74112	1136.25454545
74270	347.947598253
17847	32.7498604132
28035	4736.34751773
67883	4272.14285714
53330	16900.0
13003	221.379207626
381677	1388.97142857
22351	461.828571429
228545	15084.2857143
330192	20419.6491228
209018	20574.5714286
78789	254.56
246228	10768.2857143
22371	56.221116246
218914	3730.0
70560	7907.5
73447	3254.28571429
213081	19452.5714286
269470	1136.4
225348	264.062857143
207615	7747.71428571
54636	10702.0
99512	4200.57142857
67561	8288.0
104082	2301.11428571
70465	2424.21052632
192652	20068.5714286
101240	1307.28571429
72137	960.685714286
68151	1113.54285714
75607	583.248022336
60532	415.0
321003	15271.541502
24128	37.5835962145
64050	7269.16299559
22632	1555.94202899
381990	381.714285714
67306	643.914285714
70579	1642857.14286
67302	4197.14285714
226442	3380.57142857
217695	3583.71428571
78287	802.745849298
320799	11572.5714286
76007	1550.97142857
228880	10851.1428571
53861	32000.0
52696	19254.5714286
414872	552.217741935
