Gene names	Intensity L Kidney cortex
209558	156750.572082
12495	5483.92156863
13821	133105.802048
13823	21420.8826695
13823	63939.7201292
13829	32000.0
13828	303.028571429
13829	634285.714286
13844	2365.99597586
99662	1519.8
236930	7855.71428571
13876	971.428571429
67456	4170.28571429
226090	21803.4285714
69524	8994.16243655
56226	5728.85714286
207920	18205.7142857
75320	18633.9805825
14027	2393.66093366
74190	2405.68571429
107371	119142.857143
66583	1780.46153846
14056	751.179624665
23873	1820.37142857
211922	2665.91428571
72750	1761.4
84652	17122.0
71721	635.942857143
230579	351428.571429
68936	3373.14285714
319604	173.314285714
214469	269.008571429
68675	8881.71428571
214917	8406.57142857
73385	29714.2857143
192173	63714.2857143
399603	17893.7142857
68099	15528.8571429
67420	354.660194175
380601	125714.285714
74202	16907.1428571
230904	2370.77441077
71865	1947.1849866
213499	591.924686192
216622	3849.14285714
241639	36857.1428571
108101	7519.42857143
59083	28857.1428571
14163	59583.3333333
14198	488000.0
14200	92473.1182796
14201	109714.285714
78749	39142.8571429
14230	1920.99827883
14231	3778.39449541
57778	7481.14285714
226564	5951.60714286
55935	5786.0
110606	2531.80778032
53320	674202.12766
66511	4854.0
108655	100.74893617
235169	19670.5714286
320365	8591.42857143
319636	2263.45714286
71665	33185.840708
66848	14742.7331887
72018	14806.0
67391	391428.571429
73068	4954.60122699
11936	4071428.57143
11936	1238571.42857
14388	141.802877698
14415	1769.30860034
14420	22514.619883
14423	513.756708408
108148	5294.38596491
14425	717.993680885
108150	389.771689498
80909	40857.1428571
102371	5997.42857143
276919	1263.0
260302	13496.6573816
58991	10246.1538462
14603	675.428571429
243374	15682.8571429
317758	4674.0
14609	4341.36125654
68888	107.008571429
74577	54285.7142857
74412	1150.22857143
384009	6762.85714286
170823	1135.65714286
100504232	21538.2857143
269700	26842.5714286
P06328	19743.4285714
E9PZB3	4409.42857143
228715	2181.42857143
436523	108571.428571
229004	20156.0
14683	1558.34068844
14697	13689.8734177
66066	317808.219178
14701	591666.666667
64337	4857.31343284
14702	105380.28169
14699	7804.59459459
14710	24610.1449275
230737	1585.17142857
53334	26439.6
14723	827.27520436
67133	1365.22857143
237943	663.857142857
74182	2697.71428571
68453	354.885714286
14756	1722.22222222
78249	1058.48137536
14766	6570.01455604
67298	19360.2857143
70355	26363.6363636
67839	4065.42857143
235283	1929.94285714
17444	1983.54037267
14799	8853.03197354
14800	1298.75424689
77998	1472.94285714
231413	18880.8571429
76758	1558.2
382034	575.142857143
606496	3865.10204082
83602	11623.8095238
229906	26897.7848101
23894	2509.64646465
57080	1151.44927536
71752	934.142857143
14916	25456.5714286
70676	8713.71428571
14958	300515.463918
209462	465.533553355
23897	16466.8571429
68576	36571.4285714
67933	295.314285714
15183	749.528301887
15185	2156.04873803
76987	6487.42857143
217995	2453.42857143
217026	441.428571429
56016	18088.0
15203	6363.69922213
64209	797.493606138
67044	76571.4285714
216019	3221.14285714
66867	35714.2857143
94353	440404.040404
21410	25268.8172043
170833	26359.7142857
320191	4765.71428571
246694	4566.28571429
23908	726.488764045
15484	20422.7979275
14979	413127.413127
72630	44000.0
15511	9659.34579439
243912	2484.62962963
15194	475.88970824
216792	27244.0
15893	5600.28571429
55978	5576.0
67042	19365.5913978
67694	7159.14285714
68259	3203.14285714
16001	2105.82665696
319765	20599.4285714
F6TLU3	4477.14285714
16069	777.371428571
72058	908.081081081
67454	2132.22857143
16210	13038.0
242291	9663.71428571
71777	8681.71021378
234515	293.387445887
19062	3801.06837607
16332	6383.45266508
16337	2086.51603499
68510	94.861047836
18130	803.035107588
72656	289.67839196
210925	3516.86930091
27399	5862.3556582
320495	4691.42857143
245666	3218.26792963
15900	1358.72641509
54396	7052.85714286
69046	11437.4285714
75847	6904.85714286
16396	13773.1481481
71927	1232.45714286
16398	3293.97283531
16404	19508.057676
16419	3181.3283208
16429	1985.74285714
16432	3572.0
16438	7784.64896326
16440	12509.3632959
16451	4317.2593235
545156	109.126180837
80880	15198.8571429
242553	8282.57142857
16483	27860.8571429
81601	1339.68810916
74187	19510.5714286
72320	140571.428571
74287	34857.1428571
16498	19331.0626703
16517	1020.09546539
72050	6110.28571429
99982	1752.28604924
104263	172.857142857
20591	102.953667954
22289	1609.42184154
13992	15579.7142857
100317	12343.1428571
66132	1636.57142857
74741	8610.85714286
231570	39142.8571429
97130	6688.0
77480	5853.71428571
16553	650.028587764
209737	4875.77505407
16561	3107.54405286
16562	34909.0909091
16572	10808.1791626
16590	173.881511747
232943	959.645669291
242721	4877.42857143
224023	7507.2555205
16615	445.325670498
13646	5066.40926641
16644	11720.4236006
385643	38571.4285714
208628	96.1576801087
16647	939.857142857
268482	7643.73716632
66059	2371.08571429
16728	16666.6666667
16772	9792.4773022
239739	195.051094891
214048	4620.28571429
207214	11084.5714286
16803	1676.73596674
16822	240.206378987
100017	2786.59090909
235497	9503.71428571
16858	21354.4117647
16882	1257.73399015
77569	82000.0
16885	1158.20710974
235416	41.3841584158
214895	22827.6657061
320506	16737.1428571
30937	114000.0
380928	14314.0
93689	15350.8571429
67774	13098.0
64898	6987.71428571
107321	2069.17142857
380916	2614.65714286
216011	1194.17142857
272381	120.811428571
231549	1008.71428571
227738	262.57221458
67070	18392.2857143
241846	8025.14285714
66373	22517.5824176
17002	6663.14285714
353258	3838.0
17068	273.7
17076	1258.96691817
108755	34285.7142857
70082	4800.57142857
66863	3997.14285714
11426	9624.28571429
228355	1071.62857143
59003	3084.0
17132	15325.1351351
94275	29290.3225806
14924	3510.1971448
50791	9960.78431373
99470	1168.02168022
240354	250.360576923
17160	7669.84282908
270058	2135.76567318
26400	3408.03738318
26407	1879.33625548
26415	2480.76502732
218975	14629.1428571
30957	488.922961855
26420	43971.6312057
100732	9742.70462633
17762	51159.6180082
17357	154000.0
13728	14819.5876289
17187	16647.5
17191	3928.66108787
17192	22312.3732252
72852	3188.0
105559	4518.57142857
84004	13702.7777778
230125	29142.8571429
328949	1854.97142857
17207	6289.14285714
17225	36346.7213115
17227	970.8
19014	3007.42857143
28077	5203.42857143
94112	3320.0
20933	11532.8571429
17268	5719.42857143
17536	8918.28571429
17288	60085.2272727
231803	123428.571429
17295	876.939811458
17299	2579.47761194
56335	11437.5862069
17304	69428.5714286
170731	10078.8571429
17308	3053.02013423
217664	891.696832579
17309	272.453531599
17314	4716.3507109
70478	3920.67510549
67949	5280.57142857
105450	9609.14285714
17434	27877.2486772
57377	1949.64028777
21761	7701.10497238
17475	9732.36009732
68533	21647.2049689
75339	7779.42857143
93734	38572.1649485
17534	440.858688303
17535	1695.60906516
67568	11874.5714286
66448	24625.7142857
216767	13427.4285714
66845	32857.1428571
66163	73142.8571429
67270	25482.2857143
94067	1182.37142857
69163	6647.14285714
66493	32000.0
68836	8080.0
68735	22623.7142857
14548	48285.7142857
121022	24125.1428571
69902	9053.71428571
12482	2924.81099656
17686	203.657195234
17688	2164.28571429
116870	6578.32167832
17761	8661.36986301
17706	329850.746269
3338892	11049.7142857
74238	10301.1428571
67472	13071.1428571
17768	9967.71428571
53332	6774.73841555
77116	5320.52877138
54384	2798.78787879
3338894	16543.7142857
67440	16857.4285714
382793	13368.8571429
17833	1430.8
17844	417.028571429
68016	314.142857143
66175	17753.1428571
68753	20522.8571429
105689	252.027170452
17883	239.62371134
17901	5551.59574468
216459	53140.0966184
17898	16563.4285714
217328	36571.4285714
217328	10825.4285714
66196	25979.1428571
17918	5774.41985969
17921	1476.74943567
17925	365.288552507
58916	168.302857143
333789	23803.7142857
70999	5613.14285714
67111	9493.09392265
72560	3532.83783784
192185	9705.46697039
78914	13792.6896552
58243	14398.7179487
242864	1254.74747475
98956	6792.85714286
26422	16867.1428571
269198	11697.1428571
17968	134.575866189
233038	78857.1428571
26562	1810.51428571
17974	22805.5263158
228869	16611.1428571
56406	2184.4
211329	100857.142857
66647	4710.57142857
234593	188.808571429
78330	3326923.07692
17996	42.3285714286
74103	135142.857143
67602	1336.4
217718	1082.11382114
66244	3137.71428571
66208	64857.1428571
18007	16141.9959812
18008	32510.7296137
18010	84107.5794621
68810	38857.1428571
18015	847.553678282
18016	6698.0
18018	2398.18688982
18020	5026.0
18027	7582.89473684
18028	383.578947368
18035	16413.0573248
18045	35935.2657005
53972	9144.50704225
75570	9658.30508475
212114	132571.428571
18081	12920.5714286
71966	2617.65714286
216856	151.698564593
245537	6963.15151515
79059	189349.112426
171567	5691.13924051
66454	25126.6666667
225994	18270.0
100608	2421.45714286
67134	900.742857143
70729	7718.0
66394	6472.75747508
384569	2708.97142857
230899	9815.78947368
14815	899.667943806
18176	33694.1798942
641340	2295.57142857
223649	11865.7314629
319504	483.574840764
18181	3219.16329285
64011	490.114285714
60345	21428.1481481
18186	532.849404117
74455	10070.2857143
230718	2332.84931507
319638	9070.28571429
23959	25520.8333333
57764	6328.34394904
209586	26202.5714286
67725	25341.7142857
66387	76666.6666667
101706	10711.7142857
69912	19742.1052632
445007	6396.64634146
231042	9262.14285714
67459	11952.8571429
18230	1139.08571429
246730	13454.4959128
108689	4202.85714286
18249	37142.8571429
628991	891428.571429
226499	12024.0
239017	149714.285714
270086	5682.57142857
56177	640.114285714
229759	119.548571429
330908	201714.285714
94190	743.514285714
67749	4296.0
71720	34285.7142857
99031	112571.428571
230751	3494.85714286
330962	100781.25
667214	280.794285714
19935	19401.7142857
12659	20529.4285714
97820	311428.571429
54624	16257.4285714
218693	78000.0
18481	229.660107335
70584	10969.4772344
27355	16799.4285714
72587	1915.51428571
214627	2957.71428571
18789	38285.7142857
58220	24972.7762803
230577	15283.1578947
170736	3535.34246575
225929	1093.77922078
114774	69714.2857143
52033	619.424242424
66923	355.850673195
18514	19915.3488372
229534	31714.2857143
59093	20583.8274933
74737	1762.57142857
66425	3262.28571429
240334	559.142857143
20028	781.475409836
18573	4966.54867257
18574	156.188785047
110385	13936.0058309
242202	1354.45086705
18596	653.533697632
236900	153734.939759
213019	84285.7142857
30794	29142.8571429
381511	29739.7769517
319518	15572.2857143
170761	31714.2857143
244895	2261.68571429
229487	42369.8384201
100048644	15990.5714286
109054	112857.142857
18640	8679.5761079
18663	11249.4004796
66522	363157.894737
56698	7050.64935065
72057	99142.8571429
219131	3529.14285714
75725	522.542857143
68479	34620.9090909
18682	30412.371134
102693	1313.14285714
208177	36571.4285714
105653	5498.57142857
70911	73142.8571429
233489	24011.1428571
18693	1118.0
224938	4880.1980198
227937	63142.8571429
18783	12955.8823529
232889	923.428571429
18792	12882.448037
239318	6106.85714286
18457	20434.0
27260	1268.48571429
109135	8567.42857143
240753	42000.0
217682	1964.91428571
71801	65428.5714286
67759	9396.28571429
26433	11801.2145749
22038	17491.4285714
67448	18747.4285714
29858	33571.7557252
667034	1284.97142857
66853	187.405714286
50767	73428.5714286
69693	3194.85714286
140484	26463.1043257
80294	10477.8554779
224143	4016.32653061
18970	7970.74626866
67811	95142.8571429
73826	3946.57142857
59001	17332.4137931
20018	1490.22556391
235036	1015.14285714
66812	53921.5686275
327814	18320.8571429
76787	8225.71428571
228005	1099.46808511
319468	61208.5769981
58200	1058479.53216
232947	10008.0
243725	15074.8571429
225849	3421.71428571
19056	9631.80952381
56420	19518.5667752
70351	12441.7142857
71474	217714.285714
320717	16379.1428571
22264	6167.42857143
66459	65142.8571429
19075	1687.62589928
18759	14963.8655462
18762	9828.04054054
101540	5408.68571429
27372	3278.0
19126	9931.83391003
67229	2008.12865497
328110	5388.42105263
54614	476.425287356
217138	59714.2857143
53761	935.428571429
101739	2691.97142857
68927	22195.4285714
19215	241798.941799
19224	177.524916944
71461	677.297551789
19249	16066.0
15170	23361.3445378
19272	12079.6156486
19274	6056.61157025
19280	1020.60828526
69709	42571.4285714
80912	23409.1428571
78697	14283.1428571
52118	5220.0
66895	494.028571429
69675	8507.71428571
218699	3756.85714286
209027	1510.84142395
75767	360.558139535
215445	70296.0840497
268451	5625.82677165
52055	64961.2403101
19328	4357.61316872
19329	28808.8785047
19334	23113.9175258
19336	48038.4236453
53868	4555.96244131
80718	5264.67889908
76338	4292.40740741
106572	5411.8556701
19376	36941.6988417
69908	2515.98173516
74760	5397.71428571
14470	8597.71428571
29809	2660.77142857
67657	3286.73728814
67286	41336.7567568
19354	7145.3125
19765	4870.0617284
56784	7051.14285714
241694	6245.14285714
110351	271714.285714
76089	916.109625668
218397	44285.7142857
215653	56571.4285714
19647	2331.17142857
229700	13308.8571429
66810	25714.2857143
74213	3681.32411067
225432	5133.58490566
56190	1387.65714286
19654	30571.4285714
56878	20801.4285714
54720	4225.71428571
214742	3286.0
27632	883.085714286
19692	99428.5714286
19693	8685.71428571
194590	9565.71428571
57264	65714.2857143
69263	1609.91573034
72151	7411.20943953
101489	3664.57142857
78757	4406.03044496
75695	12606.0
231760	7022.0
217835	90857.1428571
19771	516.085714286
66084	148285.714286
68477	12369.1428571
56736	8750.51546392
629974	6401.42857143
24018	1006.2479062
67225	7580.15564202
19876	4105.39702233
66049	51428.5714286
252967	5730.57142857
19894	1178.91428571
208366	1209.94490358
75137	4112.28571429
20129	7196.85714286
68441	21703.7142857
52187	1041.37142857
27966	3845.14285714
59014	1278.45714286
233532	5711.71428571
76246	15678.5714286
170799	2734.0
52822	72857.1428571
20191	1409.10189287
12309	1448571.42857
20208	1872.51428571
78935	6327.42857143
269003	17254.2857143
60406	1398.62857143
212439	19080.8571429
70097	4866.57142857
20230	190.465714286
72193	4007.71428571
56807	18346.2857143
64929	4024.85714286
214189	1276.2
52892	31714.2857143
56367	114285.714286
105782	16047.7142857
69938	18735.7487923
217140	9183.05882353
240880	4904.57142857
20971	154545.454545
66286	4990.05208333
74136	3070.57142857
114679	28410.5714286
69227	10055.4285714
71599	9515.38461538
20363	17086.5714286
24050	3643.42857143
66870	13284.029484
20704	2448.66828087
71869	642.0
20724	12057.8666667
228071	36000.0
73251	13630.8743169
84505	887.758224943
67788	7745.14285714
20377	45541.4012739
231769	491.857142857
67158	2843.6
20387	9991.93548387
20388	22066.5714286
94280	133142.857143
24052	7394.11764706
73094	683.857142857
50795	14580.0
20401	27615.1428571
210274	3064.57142857
58234	12526.5714286
230126	2554.97142857
214547	19490.0
70661	8736.28571429
66641	29739.1304348
81500	2829.67741935
20469	887.405978785
74206	9446.57142857
64383	5740.61696658
75387	744.294294294
75991	14099.7142857
20495	49142.8571429
20496	3092.53112033
114644	129428.571429
105355	20023.7142857
72961	2226.25
20514	1758.73417722
20521	3437.97468354
20518	57866.1844485
18399	95779.8165138
20522	19648.2857143
71998	24938.5714286
67453	25104.0
26569	1179.50233281
20525	10174.1869919
20527	217.910750507
20528	4280.35363458
109108	19968.0
20505	115428.571429
227059	154285.714286
20532	365714.285714
72401	234.060283688
215113	31514.084507
67473	84857.1428571
20534	16154.2857143
20537	5104.06015038
109342	15400.5714286
241612	12932.2857143
246787	38285.7142857
216225	47714.2857143
243616	260.19138756
229706	6684.18156809
74338	44285.7142857
22599	3559.21259843
21366	16908.2125604
241919	13239.4285714
20539	6333.71428571
50934	6111.11111111
20541	25979.3814433
20544	1821.82926829
105243	63714.2857143
17126	219.700214133
20587	956.285714286
83797	6119.41747573
14211	47.2938706969
237782	5653.42857143
104570	2516.4
233789	30344.4505194
229512	362.763028515
66106	1946.97142857
20603	44808.7431694
29856	36000.0
226830	4612.00923788
20623	2414.70588235
66618	20338.7096774
20646	160285.714286
74478	64000.0
231834	193142.857143
20652	323.018518519
234214	24802.5714286
81840	138.328571429
20660	354285.714286
20661	2650.78787879
20683	5672.44897959
57815	11902.0
67198	13538.8571429
67629	578.606965174
104799	10802.0
74392	34571.4285714
234847	18053.7772087
20729	22080.8571429
20732	8800.0
80297	11235.4285714
640524	12982.8571429
20773	10738.75
20775	1187.55244755
20779	32162.6617375
56013	43142.8571429
100101806	1336.02857143
66209	2108.91428571
72475	1545.37142857
20842	1339.03020668
76630	1599.26605505
56792	739.342857143
20850	3701.13493064
116873	5018.85714286
20868	3695.44513458
20257	59428.5714286
77057	989.287671233
108800	18641.1428571
20744	4869.49404762
56424	139144.736842
56216	2016.21527778
20908	48442.9065744
20909	9920.80536913
58244	12593.7254902
55943	31620.3389831
77053	8172.28571429
68592	43801.6528926
20964	346.914285714
27204	1163.31428571
240057	19727.1428571
104027	261714.285714
20977	5584.0
171180	137.328571429
20980	5122.57142857
54525	1721.68571429
20979	27070.5714286
83671	3250.57142857
66513	4219.92031873
101206	3234.72222222
24075	27308.2568807
319944	2032.42753623
228980	26355.7142857
21343	3076.10619469
63856	15407.1428571
66860	10353.4285714
68449	1991.88571429
381605	372.857142857
210789	4935.71428571
213773	15066.2857143
331532	33142.8571429
21414	3695.22673031
81879	10875.782881
21452	189714.285714
21453	39142.8571429
104884	516.58456486
100121	6066.85714286
70381	9305.42857143
106529	120454.545455
209039	9740.85714286
21750	1243.40110906
57321	12099.4910941
57816	9411.42857143
224481	13309.7142857
21422	4830.27888446
57314	9652.57142857
240174	4853.14285714
59016	8874.0
67026	215428.571429
223626	4244.85714286
210757	536.828571429
230787	355.914285714
73666	18341.3105413
14911	11260.5714286
21838	40245.6790123
21841	1929.22857143
53600	66285.7142857
21859	23146.8571429
26944	1845714.28571
142980	1707.29281768
67366	840.2
382620	691.485714286
72341	1811.14285714
66271	25994.0
65963	12270.0
57394	134285.714286
74122	2502.17142857
66146	4116.28571429
208795	673.942857143
74868	20368.8571429
230657	1177.74285714
232286	24055.4285714
19240	58857.1428571
237500	13872.5714286
72736	3650.85714286
66958	20867.7142857
52837	4768.85714286
21928	4015.71428571
106869	180857.142857
21955	2841.83206107
21960	1065.75846834
21976	5952.66821346
66648	18812.8571429
22003	8812.32394366
22003	637323.943662
22017	230000.0
97031	10626.2857143
71609	35161.2903226
22030	8561.8762475
22031	18342.1516755
76510	35714.2857143
58866	13284.8958333
21848	3651.47478592
22670	7106.78899083
224762	3166.27218935
94093	1498.42381786
14897	650.024691358
73681	12985.1428571
66926	221142.857143
20822	65241.6356877
27223	4724.57142857
209456	11129.1428571
14605	45714.2857143
211484	77714.2857143
110796	15129.1512915
109246	30571.4285714
72795	30857.1428571
74407	2187.8
67515	6538.28571429
72354	24943.4285714
219022	3318.0
225049	27606.2857143
104718	2639.11428571
76260	9788.0
22146	144766.146993
53857	21016.2583519
238463	201.423766816
103733	13536.8070953
259279	2893.42857143
51885	1111.48571429
22156	2968.28571429
98258	20773.4285714
56338	7435.42857143
234723	8270.57142857
232223	10450.9325681
67123	44285.7142857
67921	32427.027027
56228	24311.6352201
70093	3511.37440758
68795	7411.32874537
70790	759.025787966
327900	3617.14285714
68053	96857.1428571
22236	49155.7223265
109113	3208.85714286
326622	13280.8571429
331487	80645.1612903
56046	12640.2857143
22272	979268.292683
207932	255.888571429
19777	80571.4285714
22282	10067.9190751
74112	3432.72727273
53376	15562.3164763
74270	1306.11353712
17847	13428.252373
28035	35992.9078014
67883	8360.23809524
53330	35480.141844
13003	3157.58117367
22337	28909.9526066
22351	241142.857143
22359	1799.88571429
22361	1319.82421875
228545	19666.0
107305	47159.0909091
245944	422.771428571
209018	45142.8571429
218914	4978.28571429
70560	96666.6666667
245880	9904.19161677
73447	45142.8571429
213081	3015.14285714
269470	2147.91428571
74682	1645.54285714
207615	2919.42857143
54636	44285.7142857
99512	3114.57142857
67561	43428.5714286
319481	8051.71428571
104082	62000.0
73674	1096.94285714
70465	24902.3391813
101240	68285.7142857
76773	23252.2857143
22393	24494.3820225
24116	620.8
215280	10655.4285714
68151	203.674285714
75607	2323.87156817
170745	9048.0
321003	64624.5059289
64050	34331.7180617
22632	18873.9130435
381990	195.782857143
16969	1473.33919156
67306	5734.0
67302	5006.0
69035	2018.6
227693	1206.11039795
22673	22306.0
226442	28857.1428571
12192	5130.0
217695	2039.77142857
78287	394.955300128
320799	8695.14285714
76007	5834.0
56364	1993.22857143
228880	10930.0
52521	3278.0
387524	24323.1092437
53861	16014.0
414872	1695.83333333
