Gene names	Intensity L Cerebellum
72927	382857.142857
15203	612.515125324
67044	54285.7142857
216019	170857.142857
20585	801.2
14950	12031.2169312
66867	228571.428571
15374	57714.2857143
170833	19973.4285714
320191	50857.1428571
74318	10589.4285714
170638	1165714.28571
54486	6431.65829146
15484	30569.9481865
72630	15597.4285714
15482	23556.9422777
15194	25264.5078551
15893	61142.8571429
55978	29142.8571429
67042	19994.6236559
16010	20365.7142857
16061	44.1685714286
72058	497297.297297
140559	62356.792144
22778	15031.1411992
67444	162000.0
76614	42000.0
16210	414285.714286
242291	29428.5714286
71777	73634.2042755
234515	20779.2207792
170835	16151.5453639
19062	5542.94871795
16332	7365.47334924
72656	862.271356784
210925	9959.27051672
27399	13454.0415704
320495	24288.2857143
232227	151925.078044
243621	20418.4100418
54396	12193.4285714
75847	16969.1428571
57905	90877.1929825
16396	28472.2222222
71927	26100.0
381924	6590.06849315
16429	2634.71428571
228550	411764.705882
233011	13114.2857143
16438	1735176.42779
16440	3051.64794007
67767	72857.1428571
16451	6365.65481353
16452	1168.73339238
545156	12112.0107962
107351	270285.714286
80880	27809.4285714
242553	76000.0
231912	39959.0163934
74187	331428.571429
72320	206857.142857
74287	55428.5714286
16485	91919.1919192
16498	1261580.38147
80334	831428.571429
16513	72295.5145119
67516	30000.0
243043	357142.857143
72050	5755.71428571
99982	17702.2274326
22289	4360.52819415
13992	101714.285714
219094	4568.85714286
66132	2982.57142857
74741	103428.571429
230085	204285.714286
231570	138285.714286
67467	21023.1428571
77480	93714.2857143
16561	10077.092511
16562	36545.4545455
16572	22103.2132425
16574	1265690.37657
16579	425714.285714
16590	1184.16751788
224023	53312.3028391
13646	1949.57528958
16624	55172.4137931
268482	38603.6960986
268481	118857.142857
77055	1265993.26599
16706	21449.4285714
16728	944444.444444
16772	10440.9857328
16782	19815.2812762
239739	1089.02676399
207214	8715.42857143
16822	72045.0281426
16858	86764.7058824
56839	2108571.42857
246316	102571.428571
77569	308571.428571
16885	744.466769706
22342	266857.142857
16897	74903.4749035
214895	15528.2420749
68421	22951.4285714
30937	53428.5714286
93689	9495.71428571
320502	780000.0
330814	37107.7762619
319387	119063.109954
64898	16067.7142857
76113	1404.4
380916	32857.1428571
216011	4266.0
272381	31714.2857143
243371	7532.85714286
231549	744.6
71735	9455.14285714
268890	1211143.69501
67207	96992.481203
67070	24434.5714286
241846	66000.0
353258	4356.85714286
52829	6979.42857143
23934	21351.4285714
108755	20947.1428571
70082	334285.714286
66863	18300.5714286
11426	64285.7142857
228355	385714.285714
59003	36000.0
14924	13800.1359619
50791	47294.1176471
99470	13821.1382114
67920	143.8
17160	2338.89980354
26400	67289.7196262
26407	9830.93299937
78283	211428.571429
30957	42857.1428571
26420	157446.808511
17357	770000.0
13728	97422.6804124
17187	152500.0
17191	16823.0125523
17192	19346.8559838
72852	76285.7142857
84004	4022.99382716
230125	9083.42857143
328949	74285.7142857
17207	12302.2857143
17225	1164.01639344
28077	5341.42857143
26896	55714.2857143
94112	39714.2857143
234959	3380.28571429
20933	20371.1428571
70208	15597.4285714
17536	3959.42857143
17283	85142.8571429
17289	1121.62977867
17299	18982.0895522
56335	48965.5172414
17304	33714.2857143
170731	308571.428571
17308	1041.901566
17309	114.771375465
216864	331428.571429
17237	28383.4586466
194401	47714.2857143
70478	13136.4275668
17346	4335.5971897
67027	175714.285714
381022	118.024337867
17434	19573.5449735
17441	2737142.85714
21761	2040.49723757
17475	14014.5985401
50997	642857.142857
17532	47050.4807692
67568	5059.71428571
67681	653.285714286
66163	83142.8571429
67270	23356.8571429
94067	5982.28571429
69163	95142.8571429
66493	14298.0
68735	5718.0
14548	15071.1428571
79044	61142.8571429
121022	3100.85714286
69902	5912.85714286
12482	82817.8694158
17686	156.040329973
17688	37702.5036819
17690	25298.8571429
116870	34545.4545455
17756	28172.8665208
17758	524444.444444
17706	24314.9253731
17768	21863.4285714
53332	354260.089686
77116	58009.3312597
77116	4130.0155521
54384	160606.060606
3338894	11468.5714286
211401	188000.0
244654	651428.571429
382793	320000.0
17844	3892.85714286
68016	21015.7142857
66175	14990.5714286
68753	22125.1428571
105689	782.296752282
17880	1623.17444219
667772	17429.4285714
17883	1727.21649485
17901	60.7393617021
216459	217874.396135
17898	30246.2857143
217328	10346.8571429
17918	1219643.82083
17921	2.66930022573
242702	2259.65714286
58916	8035.14285714
80750	1707.25714286
333789	21535.7142857
67111	34254.1436464
17937	104285.714286
192950	4744.0
192185	14131.4350797
17940	23.1838916607
58243	296153.846154
26422	1322857.14286
269198	31428.5714286
17968	163679.808841
68298	54.2988505747
26562	1845714.28571
17974	45000.0
228869	75142.8571429
211329	149428.571429
20602	133.588187702
14299	1108571.42857
234593	1894285.71429
230075	103125.0
78330	56207.6923077
17996	4048.0
74103	1671428.57143
69352	294285.714286
117148	272571.428571
67602	55428.5714286
66147	51142.8571429
54003	62285.7142857
66208	106000.0
18007	29872.7394508
18008	11963.5193133
18013	684.360313316
68810	65428.5714286
18015	107356.56459
18016	109714.285714
269116	234677.419355
269116	5279.75806452
18027	78759.3984962
18028	173684.210526
18035	24328.343949
18045	191787.439614
53972	74366.1971831
212114	1509.42857143
71175	1860.68620443
216856	526315.789474
245537	161212.121212
79059	578698.224852
66454	31832.6315789
67619	4265.01240695
100608	7288.28571429
67134	16306.5714286
18125	331000.69979
66394	20587.3754153
664883	525714.285714
384569	1080000.0
20320	263428.571429
18164	1111428.57143
14815	3010.08939974
18176	286243.386243
641340	13412.8571429
223649	270541.082164
319504	1679936.30573
18181	5333.33333333
60345	67037.037037
78593	11850.5714286
68404	94857.1428571
18189	60501.9815059
18191	203055.37874
74455	144000.0
319638	4036.28571429
23959	10589.7569444
235106	781976.744186
18212	49939.0986602
209586	380000.0
67725	1831.57142857
213484	29142.8571429
66387	29468.0952381
101706	47428.5714286
18223	124668.874172
69912	81842.1052632
231042	5617.61904762
18230	21655.7142857
246730	4395.91280654
108689	52285.7142857
628991	32000.0
320634	88000.0
239017	2971428.57143
270086	38285.7142857
56177	1100000.0
229759	2401.8
18377	233714.285714
403187	3965.14285714
330908	328571.428571
94190	47714.2857143
66844	13108.2857143
67749	14983.7142857
74309	13503.4285714
71720	7580.0
99031	360000.0
230751	218571.428571
73945	6894.03794038
170719	5208.57142857
97820	180000.0
54624	126000.0
218693	332500.0
18481	4810.73345259
27355	37428.5714286
242481	77714.2857143
18484	217.724474634
214627	17579.7142857
18789	22521.4285714
230577	2845.05263158
170736	15200.2739726
64099	651.903323263
225929	864.324675325
18514	60000.0
18515	22975.1162791
59093	304582.210243
66425	46285.7142857
18548	15405.0464807
240334	38857.1428571
18573	297345.132743
18574	306542.056075
18577	2853.08056872
110385	2594.16909621
83679	14861.7142857
242202	92832.3699422
236900	448192.771084
381511	328996.282528
319518	230000.0
68070	1077.22857143
244895	19932.2857143
18619	8124.28571429
229487	65529.6229803
100048644	29142.8571429
58869	702857.142857
109054	20054.2857143
18640	42003.8535645
18663	71702.6378897
72057	11459.1428571
78246	3745.71428571
68479	192727.272727
18679	90249.7985496
18682	16797.4226804
102693	56000.0
208177	177428.571429
237928	119101.123596
105653	722857.142857
70911	7257142.85714
84095	7938.62212944
18693	139428.571429
433931	11079.4285714
18719	6740.84249084
224938	28005.6577086
18772	4337.5
56460	16281.4285714
227937	288571.428571
18778	23848.630137
18783	4205.7486631
271844	5400.0
27226	185227.272727
269615	104571.428571
224860	66000.0
239318	3085714.28571
56193	1613.08571429
109135	50285.7142857
240753	82000.0
217682	445714.285714
71801	19409.4285714
67759	21293.4285714
26433	6852.63157895
67448	14539.1428571
18844	5385.42766631
18845	9926.08236536
235611	18216.1396885
110312	26186.5714286
29858	461832.061069
69693	6443.14285714
140484	32569.9745547
80294	105128.205128
224143	11714.5408163
18970	24113.1343284
18972	13726.8656716
67967	4092.42424242
67811	69714.2857143
73826	17097.7142857
59001	45415.862069
20019	88.5730926034
20018	2822.10526316
231329	59710.3918228
67710	51813.9534884
245841	47970.0
327814	1634285.71429
76787	2942857.14286
68507	437142.857143
228005	510.930851064
320472	85981.3084112
319468	364522.417154
19051	1459119.49686
58200	504093.567251
243725	282571.428571
269643	24384.787472
225849	192285.714286
26931	60877.8625954
19056	1011428.57143
56420	57654.723127
74521	34857.1428571
71474	270000.0
320717	64000.0
22264	2032.14285714
66459	17694.5714286
19075	6758.27338129
108097	442804.428044
19085	204986.87664
18752	3228120.5165
18759	44369.7478992
18762	7292.22972973
101540	3708.68571429
19092	1905.51181102
72981	314.0
27372	7411.71428571
381813	304568.527919
54614	7621.95402299
53761	727.685714286
69017	1182857.14286
74002	59610.3896104
68927	2422.8
27388	27272.7272727
19215	4465608.46561
19224	2278.90365449
20459	86252.7716186
19249	596.771428571
19262	19300.3618818
19276	66133.8661339
19280	12480.3356057
69709	132000.0
80912	194857.142857
80913	28857.1428571
78697	13401.4285714
78895	493.685714286
52118	1785.88571429
218699	3058.57142857
209027	124919.093851
75767	88.8465116279
74998	29714.2857143
52055	912.186046512
19328	7983539.09465
19336	114778.325123
80718	37950.0
76338	278703.703704
106572	49631.443299
19338	161135.371179
19376	16559.8455598
67790	151173.70892
69908	630136.986301
67295	2383259.91189
29809	45714.2857143
67286	108648.648649
19765	67901.2345679
56784	23323.1428571
241694	488.971428571
240614	120857.142857
110351	1440000.0
74012	781420.765027
76089	4801.80481283
56508	442136.498516
217944	94571.4285714
218397	74000.0
19415	54000.0
226525	21695.4285714
215653	212571.428571
52897	311428.571429
66810	148095.238095
225432	1530.56603774
56190	6758.57142857
19654	16432.8571429
56878	59714.2857143
56516	6868.57142857
54720	194857.142857
214742	43142.8571429
19692	150285.714286
19693	12575.4285714
67709	115.588571429
194590	193428.571429
69263	1467.75280899
72151	18486.4306785
71729	14050.8571429
51791	145714.285714
50779	980000.0
24012	3542857.14286
101489	196285.714286
78757	81381.7330211
75695	53142.8571429
231760	120285.714286
241770	84857.1428571
19771	109714.285714
66084	67142.8571429
68477	18032.5714286
56736	284536.082474
67150	83142.8571429
24018	10148.0737018
67225	705.79766537
19876	2533.18858561
66049	1440000.0
19892	1140.75046904
19894	4571428.57143
225283	38857.1428571
75137	33714.2857143
20112	27557.9809004
68441	187428.571429
52187	15610.5714286
106298	984.828571429
233532	54285.7142857
66880	5418.85714286
76246	106000.0
170799	96285.7142857
104001	2120000.0
51799	351428.571429
20190	2264.1509434
20191	5376.56061216
12309	5680.57142857
78935	59714.2857143
50720	26172.5714286
269003	17276.8571429
60406	483.971428571
237868	314285.714286
70097	12291.4285714
20230	7069.42857143
320271	150857.142857
320271	288571.428571
24045	68857.1428571
56807	49714.2857143
20254	477142.857143
20255	114285.714286
214189	42571.4285714
110876	331428.571429
72821	309302.325581
52892	3542.0
56367	72571.4285714
20284	273142.857143
105782	29142.8571429
69938	5724637.68116
64706	70571.4285714
66286	15321.3541667
74136	93714.2857143
114679	173428.571429
69227	4896.28571429
71599	9417.64705882
24050	21457142.8571
217847	978.028571429
381286	441.914285714
20724	22665.0666667
20713	23440.5714286
228071	140285.714286
233904	20693.7142857
73251	773224.043716
56747	76857.1428571
67788	79142.8571429
231769	5896.0
67158	3808.85714286
94280	1822857.14286
73094	1517142.85714
52850	136571.428571
105835	22584.0
218544	268000.0
20400	61572.2222222
20401	3219.42857143
20408	400576.368876
243961	1531428.57143
210274	928571.428571
58234	10658.0
435684	202571.428571
F6VQZ6	30000.0
70661	477142.857143
66641	86473.4299517
81500	946.301075269
20469	1520.15429122
74206	32857.1428571
19261	1128654.97076
64383	24682.7763496
75387	1914.38438438
20495	23537.7142857
20496	265560.165975
140919	10918.3848797
72961	1283928.57143
20511	417832.167832
20512	771428.571429
20514	18987.3417722
71803	212857.142857
74011	38000.0
71998	3018.28571429
67453	297142.857143
26457	7934.82972136
20525	268292.682927
20527	11224.7464503
22348	1734285.71429
227059	167142.857143
20532	16288.2857143
72401	213.031914894
215113	12127.2887324
94229	210857.142857
20534	24908.2857143
218756	4640.57142857
232333	380634.390651
243616	633173.8437
229706	29848.69326
21366	20128.8244767
241919	205714.285714
20539	100000.0
50934	6570.43314501
20541	90206.185567
110891	425714.285714
20544	1169.7804878
105243	7582.57142857
236794	277714.285714
83997	3418.0
225655	76571.4285714
17125	33978.4946237
13990	9468.0
20587	2175.4025974
83797	17963.1067961
70099	19.7107309487
67241	108857.142857
237782	62285.7142857
104570	4724.28571429
233789	4565.33624932
229512	1157.03048181
226517	26424.0
77626	112.516403402
66106	9165.14285714
20603	849726.775956
29856	2861.42857143
226830	1921.68591224
69726	8849.06542056
232187	9857.71428571
20614	5582524.27184
20615	69142.8571429
241727	354285.714286
20623	181818.181818
20646	93142.8571429
74718	81142.8571429
234214	19688.0
81840	24925.4285714
20660	162285.714286
20661	67151.5151515
20662	8491.28127369
20683	14030.6122449
26942	45714.2857143
104799	20694.2857143
74392	39428.5714286
234847	4177.33674776
77629	308571.428571
20729	60285.7142857
80297	222285.714286
94214	85342.7895981
20773	13411.0714286
20779	229205.175601
56013	4571428.57143
259302	90900.8189263
269397	49428.5714286
66209	294285.714286
72475	142571.428571
20842	26232.1144674
76630	10191.5137615
20868	4651.03519669
20257	1948571.42857
72149	290023.201856
20744	79017.8571429
56424	713815.789474
20907	3454861.11111
56216	12847222.2222
58244	125882.352941
207227	97046.4135021
234373	11340.2061856
29859	1221830.98592
77053	21787.7142857
64051	912398.921833
64176	860907.759883
75209	348005.502063
68666	65714.2857143
27204	908571.428571
240057	448571.428571
104027	565714.285714
20977	2142857.14286
20977	8400000.0
171180	1668571.42857
20980	4742857.14286
54525	402857.142857
20979	11228571.4286
83671	11278.8571429
228980	23252.2857143
71807	6229.87551867
272396	88607.5949367
68449	36000.0
67249	81714.2857143
224617	653.971428571
210789	94857.1428571
72238	65714.2857143
81004	43579.766537
213773	20135.4285714
594844	668571.428571
331532	1311428.57143
21452	10408.2857143
21453	59428.5714286
320554	720000.0
100121	9815.42857143
70381	132285.714286
106529	545454.545455
21750	27726.4325323
57321	18353.6895674
57816	56571.4285714
224481	13501.7142857
21422	3443.62549801
57314	1855.2
67026	421.428571429
223626	161142.857143
73666	62108.2621083
14911	5632.28571429
21838	14506172.8395
21841	5401.42857143
53600	78857.1428571
21859	1245.8
26944	2451.4
67366	9295.71428571
382620	42571.4285714
66271	15518.8571429
77106	68000.0
57394	4598.28571429
74122	7634.0
66146	317142.857143
74868	238571.428571
232286	21820.0
19240	102285.714286
237500	22929.1428571
72736	40857.1428571
66958	448571.428571
52837	206571.428571
106869	65714.2857143
21955	1768.16793893
21960	2916053.01915
21976	8683.7587007
21985	21939.7142857
66648	45428.5714286
22003	697183.098592
22003	49647.8873239
22017	49583.3333333
12751	10550.3558719
97031	21282.8571429
71609	12686.4516129
22030	43712.5748503
22031	137037.037037
76510	244000.0
58866	626.961805556
22670	3441.28440367
224762	2393.49112426
69807	835114.503817
94093	670.323992995
338364	3858.81226054
94090	57772.3378213
223435	145712.443585
14897	800.740740741
73681	1554.14285714
328162	13525.862069
20822	252788.104089
27223	21100.2857143
436522	51714.2857143
64930	24031.0077519
22084	13616.3175303
14605	154571.428571
211484	26261.4285714
110796	464022.140221
109246	13442.8571429
72795	71714.2857143
67515	48857.1428571
72747	62285.7142857
219022	22866.8571429
104718	488571.428571
76260	34571.4285714
53857	7149220.48998
238463	7088.78923767
73710	1467415.73034
103733	80931.2638581
51885	9601.14285714
98258	132571.428571
234723	14862.8571429
232223	2001.14777618
72828	380000.0
67921	138378.378378
56228	41194.9685535
70093	79620.8530806
224826	7350.42735043
68795	1625.46320805
70790	688.753581662
66622	3441.88235294
327900	103714.285714
68053	88285.7142857
382018	1448571.42857
208898	176285.714286
326622	14371.7142857
331487	358064.516129
56046	176000.0
22272	820731.707317
207932	464.342857143
19777	160000.0
22282	65028.9017341
236733	3900.21715527
74112	254.848484848
74270	16266.3755459
17847	211.298157454
74841	3872.6487524
28035	61879.4326241
170707	5686.97718631
72554	206.165714286
67883	12240.0
22294	14500.5714286
22317	1169491.52542
53330	247517.730496
13003	202859.696157
381677	111428.571429
22351	76.4485714286
22359	2261.65714286
22361	4289.2578125
228545	235142.857143
224705	234571.428571
209018	16773.4285714
22367	336.363636364
246228	115428.571429
70560	61111.1111111
83767	434704.830054
245880	251497.005988
218973	17636.52641
73447	178857.142857
244484	1000.54285714
213081	1883.91428571
74682	15974.5714286
225348	13327.4285714
207615	94285.7142857
54636	83142.8571429
99512	734285.714286
67561	377142.857143
104082	3400000.0
192652	18200.8571429
76773	19301.7142857
22393	4589.3258427
68151	2804.25714286
75607	8422.5221033
80707	105142.857143
321003	13949.2094862
64050	153303.964758
56531	82857.1428571
22632	12454.1062802
381990	933.257142857
16969	4137.96133568
70579	189714.285714
67302	35142.8571429
67917	72857.1428571
227693	31964.0564827
226442	99428.5714286
52397	53142.8571429
22763	5990.96834264
217695	100571.428571
320799	31714.2857143
52915	24278.5714286
76007	462857.142857
228880	131714.285714
52521	19955.7142857
622675	3941.42857143
53861	51428.5714286
52696	41428.5714286
414872	11065.7258065
