Gene names	Intensity L Thymus
17918	920.669185105
58916	137.26
333789	21110.0
67111	7911.32596685
17937	30857.1428571
66830	2909.72762646
215690	15724.0
269198	208.454285714
68298	7543.10344828
54392	8557.14285714
76044	312.548330404
215387	11679.753762
52683	4326.85337727
26562	1210.94285714
105855	128285.714286
103425	1140.31428571
228869	15461.7142857
56406	2780.05714286
211329	3765.71428571
68169	5918.28571429
234593	129.825714286
74103	9476.57142857
67602	19129.1428571
66147	8359.42857143
18003	1150.57142857
217718	1737.09349593
66208	6321.42857143
18015	118.032382964
18016	791428.571429
18018	10913.1101813
18020	6608.28571429
18028	23157.8947368
18035	35987.2611465
18045	67632.8502415
212114	12172.5714286
18081	2100.11428571
268857	80000.0
101613	51428.5714286
171567	4602.78481013
100608	12045.4285714
70769	32285.7142857
67134	2141.88571429
66394	33060.1328904
20320	28170.8571429
14815	2171.39208174
18176	7665.07936508
319504	1460.35031847
18181	2147.09851552
18186	2180.17334778
74455	1289.14285714
319638	16623.7142857
70021	951.6
23959	418.697916667
209586	22800.8571429
66387	392.947619048
101706	14756.5714286
18223	1213.79139073
69912	6383.94736842
67459	2828.25714286
56488	5315.14285714
246730	972.752043597
108689	15492.5714286
18249	598.428571429
239017	2503.57142857
67749	808.885714286
74309	8820.57142857
66357	1641.05714286
12659	183.825714286
97820	2610.62857143
18599	441.540785498
18602	104.394894895
54624	22878.0
218693	26250.0
27355	1671.42857143
242481	2012.37142857
72587	5329.14285714
214627	1295.51428571
18789	32000.0
671535	3538.28571429
230577	102.113684211
170736	70136.9863014
64099	4380.96676737
114774	2472.71428571
18514	1954.30232558
18515	12218.1395349
229534	2367.45714286
59093	3118.86792453
74737	1140.08571429
66425	787.028571429
240334	104.997142857
18574	44.0710280374
83679	4250.57142857
242202	3536.99421965
236900	15235.9036145
30794	17468.5714286
381511	31598.5130112
319518	3808.28571429
72621	810.257142857
107368	715.914285714
100048644	631.342857143
58869	398.457142857
109054	2876.0
56698	3440.25974026
219131	2467.91428571
68479	243636.363636
102693	751.142857143
208177	2747.94285714
70911	1751.54285714
224938	427.29844413
18772	17307.6923077
56460	1181.48571429
18783	2480.7486631
232889	97.9485714286
27226	1251.72727273
224860	95142.8571429
109135	1454.34285714
71801	25886.2857143
67759	8426.57142857
67448	13058.8571429
18844	59.1710665259
67037	6871.78217822
18947	3290.38461538
50767	1398.34285714
67463	1683.88571429
69693	1023.54285714
140484	1420.48346056
224143	556.326530612
18968	932.354948805
18970	13488.358209
18972	9645.41577825
67967	8175.75757576
67811	9901.71428571
59001	126206.896552
231329	915.417376491
67710	13702.3255814
245841	120000.0
327814	1257.71428571
68507	12557.1428571
228005	5901.7287234
319468	7459.25925926
18938	24411.1428571
19051	660.566037736
243725	1243.77142857
225849	890.885714286
70351	7476.0
71474	11056.2857143
217430	3368.85714286
94315	1394.62857143
19076	175.764356436
108097	1283.72693727
18759	2262.5210084
18761	2697.02970297
101540	1762.17142857
67229	5737.42690058
53761	1284.54285714
22073	28857.1428571
19153	154857.142857
73902	31111.2582781
71799	11741.7142857
68927	2815.82857143
19224	7026.24584718
19249	10859.1428571
15170	3543.86554622
320139	27610.0278552
19262	2845.1145959
19274	124.752066116
19276	15484.5154845
19280	51.0220241217
69709	18517.1428571
80912	2978.0
78697	3258.0
52118	5560.0
66895	34285.7142857
209027	3926.53721683
236312	4206.85714286
227638	149.002890173
75767	1598.75968992
268451	165354.330709
52055	2811.62790698
68328	1337.62376238
80718	5355.50458716
19338	3168.90829694
19376	646.718146718
72433	27708.5308057
19354	346875.0
19765	1966.35802469
241694	293.257142857
240614	2841.25714286
110351	399.571428571
74012	28644.8087432
217944	6100.57142857
19415	782.914285714
215653	84000.0
19650	831.044214487
229700	3966.28571429
66810	8015.95238095
74213	862.183794466
225432	1359.52830189
56190	55714.2857143
19654	50285.7142857
56878	17231.7142857
56516	2947.42857143
319817	639.028571429
54720	543.685714286
71330	1742.78719397
104383	7993.14285714
226594	3539.71428571
105014	2964.8502994
19692	63714.2857143
19693	2760.22857143
67830	4273.42857143
57264	13942.5714286
72151	30973.4513274
51791	17055.1428571
101489	2236.77142857
78757	1275.81967213
56532	7529.42386831
234695	2645.48571429
56736	1168.35051546
629974	4228.57142857
24018	1329.74874372
67225	1688.09338521
66049	379.342857143
76808	38452.2727273
75137	9724.28571429
20112	961.418826739
20129	1372.11428571
20135	24232.5641026
27966	1456.77142857
233532	13545.1428571
76246	84571.4285714
170799	34000.0
12394	14061.1973392
20191	917.035843737
12309	273.117142857
78935	13142.2857143
50720	205.917142857
233033	1741.17142857
60406	124.434285714
212439	12313.4285714
74131	7561.42857143
20230	1417142.85714
64929	46285.7142857
20255	699.742857143
214189	655.857142857
52892	422.942857143
56367	11079.4285714
105782	5295.14285714
69938	436.570048309
240880	1473.48571429
228765	80285.7142857
66286	1439.6875
74136	1877.6
69227	5158.28571429
71599	3436.24434389
54204	314207.650273
24050	3117.71428571
20715	48857.1428571
71869	965.828571429
282663	7162.82722513
20724	225866.666667
228071	2486.8
233904	1409.11428571
73251	76775.9562842
84505	68400.9181331
67788	10622.8571429
231769	2386.08571429
67158	683.6
94280	11020.2857143
24052	2216.78200692
20400	1484126.98413
72281	841.314285714
20401	22176.8571429
27059	1182.85714286
210274	543.857142857
235344	205.748571429
70661	318.485714286
81500	710.989247312
20469	5579.26711668
64383	1031.00257069
75387	669.309309309
78473	30285.7142857
75991	5750.0
140919	2048.96907216
20514	4984.08679928
71998	6492.85714286
67453	2253.74285714
20528	790.432220039
210148	1417.62857143
227059	7569.42857143
20532	55.9714285714
53945	814.857142857
72401	1592.16312057
215113	2740.66901408
20533	407.147470398
20534	42571.4285714
229706	5911.14167813
21366	1440.85346216
20544	445.353658537
236794	938.971428571
17126	366.209850107
13990	5442.0
14211	71452.5608732
70099	2634.05909798
67241	3502.85714286
237782	12581.4285714
104570	2196.25714286
229512	515.939036382
20603	34699.4535519
232187	7304.85714286
20615	8422.85714286
20623	6042.37967914
66618	3011.93548387
20646	13865.7142857
231834	159.428571429
20652	1215.31481481
20660	10270.5714286
20662	161.539044731
20683	1545.91836735
57815	477.742857143
67629	6312.43781095
66442	1276.4159292
74392	448.8
20729	27144.8571429
20732	1167.45714286
640524	7808.0
20775	188.688811189
20779	5180.03696858
56013	3612.28571429
100101806	6056.0
66209	122285.714286
20842	6070.82670906
76630	45412.8440367
56792	44285.7142857
20850	7672.38335435
20862	296.714285714
116873	2761.74285714
20868	2087.78467909
20257	1860000.0
20262	61714.2857143
20744	3237.5
56424	8345.39473684
56216	13241.3194444
20908	261.557093426
20909	2353.48993289
58244	36058.8235294
55943	6497.03389831
57429	1758.97142857
75209	2841.12792297
104027	2895.71428571
20979	1442.74285714
66513	12544.4223108
319944	1944.20289855
102162	8853.82003396
63856	4249.14285714
108143	3872.72727273
66860	333.4
72238	2476.82857143
81004	68093.385214
213773	331428.571429
331532	113142.857143
21414	84009.5465394
21452	5204.0
21453	52571.4285714
104884	5834.31855501
70381	27721.1428571
106529	43181.8181818
21750	162.781885397
57321	12827.9898219
21418	228832.951945
224481	10426.0
21422	1474.18326693
21823	3557.42971888
57314	8877.71428571
223626	5654.85714286
210757	124000.0
73666	3146.15384615
14911	6761.71428571
21838	1672839.50617
21841	11351.4285714
53600	20565.1428571
26944	1776.31428571
21877	1825.75107296
142980	951.867403315
215210	19061.1428571
66271	72.2514285714
65963	593.914285714
77106	2108.97142857
74122	29714.2857143
66146	2406.8
232286	1707.02857143
19240	33142.8571429
237500	866.2
72736	5455.42857143
106869	2546.68571429
21960	113.902798233
72960	7288.19561551
21976	2170.30162413
30931	737.971428571
97031	310.257142857
72119	24583.1428571
71609	14204.1935484
22030	12235.1297405
22031	643.209876543
27096	77428.5714286
66682	1206.14285714
76510	4431.42857143
94092	1140.28776978
21848	2466.2226451
72169	28620.1022147
224762	181.984220907
69807	256.13740458
94093	6887.7408056
217333	2192.35569423
667823	8296.0
434246	18641.0901468
73681	676.942857143
67674	16943.4285714
66926	3810.28571429
20822	2377.88104089
27223	6986.85714286
22084	215.391400221
14605	8578.85714286
74407	118857.142857
67515	1942.05714286
225049	37428.5714286
76260	228.748571429
22146	59688.1959911
53857	7593.76391982
73710	24943.8202247
71924	3801.47368421
103733	8435.25498891
259279	905.228571429
51885	347.4
237858	5619.14285714
56338	152.288571429
232223	5582.92682927
68612	72067.0391061
56228	558.301886792
77891	18167.7130045
68795	21.1614610905
70790	816.332378223
66622	29176.4705882
327900	979.514285714
68053	20112.5714286
326622	2622.37142857
331487	3617.74193548
56046	1787.34285714
207932	277.065714286
382038	865.428571429
22282	50578.0346821
74270	502.358078603
17847	498.659966499
74841	1129.94241843
28035	4410.81560284
67883	448.904761905
53330	20563.8297872
13003	193.577599047
22351	43.3857142857
22359	161.891428571
330192	6535.0877193
209018	1142.48571429
22371	45.9864912904
218914	59428.5714286
70560	1628.0
218973	1580.39391226
213081	111714.285714
269470	814.8
225348	781.571428571
207615	3193.14285714
54636	2486.8
99512	3321.42857143
67561	3672.57142857
69544	5858.85714286
104082	4667.14285714
73674	8187.71428571
241627	3932.0
192652	1708.37142857
101240	914.857142857
22393	1138.08988764
24116	292.742857143
68151	925.571428571
75607	3381.29362494
60532	10182.2857143
321003	3634.18972332
64050	38707.9295154
22632	3922.9468599
381990	2866.57142857
70579	1259.22857143
67302	40000.0
76014	199.578059072
69035	428.657142857
226442	1388.2
12192	2803.88571429
217695	2569.0
78287	486.9348659
320799	2679.74285714
228880	8644.85714286
53861	62285.7142857
52696	2015.71428571
