Gene names	Intensity L Spleeen
19262	13510.2533172
19274	1123.14049587
19276	30569.4305694
69709	87428.5714286
80912	16646.8571429
78895	28266.0
66895	348571.428571
209027	82847.8964401
236312	434285.714286
75767	20465.1162791
268451	574803.149606
52055	13171.3178295
19328	157613.168724
80718	400917.431193
19338	7283.84279476
72433	273933.649289
67657	9761.01694915
67286	36370.8108108
19354	4354166.66667
19765	7487.80864198
241694	717.8
78255	36571.4285714
240614	7110.85714286
74012	294535.519126
19395	28453.9473684
215653	134285.714286
19647	32285.7142857
66810	69047.6190476
74213	7402.3715415
225432	6424.1509434
56190	368571.428571
56878	56285.7142857
56516	39714.2857143
104383	38857.1428571
226594	248571.428571
19693	4282.57142857
194590	6258.57142857
57264	30571.4285714
72151	85840.7079646
71729	2189.57142857
78757	925058.548009
75695	14928.0
192656	8671.24304267
56532	105555.555556
234695	14854.5714286
68477	13943.7142857
56736	19435.8762887
629974	38857.1428571
24018	72361.8090452
19876	595.428039702
208366	27363.3608815
75137	87142.8571429
52187	2261.2
106298	811428.571429
233532	43142.8571429
66880	42285.7142857
76246	244571.428571
170799	434285.714286
12309	1950.0
78935	34571.4285714
50720	200857.142857
233033	14075.1428571
212439	41142.8571429
70097	15910.5714286
74131	44000.0
20230	33714.2857143
24045	178000.0
64929	210285.714286
56367	31714.2857143
105782	1046.48571429
69938	1407.9468599
64706	1746.08571429
240880	26250.2857143
228765	748571.428571
69227	31428.5714286
20352	5190.64398542
54204	590163.934426
24050	8558.28571429
217847	34857.1428571
20715	273428.571429
73251	191803.278689
84505	266258.607498
67788	61142.8571429
231769	114857.142857
94280	117714.285714
24052	60207.6124567
73094	2298.6
105835	2995.42857143
20400	742063.492063
50795	157428.571429
20401	417142.857143
20408	48703.1700288
243958	23367.7142857
70661	3372.28571429
81500	10214.8387097
20469	165863.066538
78473	60285.7142857
75991	17130.8571429
20495	10692.8571429
20496	1853.69294606
114644	154571.428571
108052	95714.2857143
140919	131443.298969
72961	6756.25
20514	26401.4466546
71803	21893.4285714
71998	10380.5714286
246049	14466.5714286
227059	414285.714286
53945	125714.285714
72401	36347.5177305
215113	31338.028169
20533	95801.9375673
229706	47317.7441541
21366	5659.25925926
101488	100285.714286
83997	17461.1428571
17126	4670.66381156
13990	12237.7142857
20587	584415.584416
14211	94038.6230059
104570	67428.5714286
233789	960.579551668
229512	4609.63618486
20603	278688.52459
29856	40285.7142857
232187	28857.1428571
20615	47428.5714286
20623	33957.2192513
20652	7270.0
234214	468571.428571
20660	477142.857143
20683	22193.877551
57815	15020.8571429
67629	49442.7860697
20729	34285.7142857
20737	39493.6708861
640524	113714.285714
20773	301785.714286
56013	11196.2857143
100101806	29714.2857143
66209	514285.714286
72475	14848.2857143
68475	9118.85714286
76630	360091.743119
56792	280000.0
20850	18284.9936948
117167	48857.1428571
20862	21614.5714286
116873	26316.8571429
20868	98654.2443064
20257	611428.571429
20262	1397142.85714
20744	20684.5238095
56424	76973.6842105
56216	111111.111111
20908	2877.05882353
20909	24243.9597315
55943	69491.5254237
71954	30285.7142857
57429	133142.857143
68592	158264.46281
104027	97428.5714286
54525	24319.1428571
66513	15824.1035857
319944	1005.61594203
228980	16076.5714286
102162	11865.0254669
21343	9853.98230088
66860	9589.42857143
21356	121720.430108
224617	954285.714286
72238	184857.142857
81004	40856.0311284
213773	702857.142857
594844	37714.2857143
331532	23825.7142857
81879	23173.2776618
21452	21700.8571429
21453	57714.2857143
104884	27422.0032841
100121	84857.1428571
70381	61714.2857143
106529	519480.519481
57321	31806.6157761
21418	1427917.62014
224481	176000.0
67026	3767.42857143
223626	16501.7142857
230787	108285.714286
73666	23707.977208
14911	25235.4285714
21838	216666.666667
21841	43428.5714286
53600	71428.5714286
21859	56571.4285714
21877	16699.1416309
142980	14254.1436464
65963	16503.4285714
77106	89142.8571429
72649	30285.7142857
66146	53714.2857143
208795	26112.2857143
232286	219714.285714
19240	885714.285714
237500	22315.4285714
72736	60000.0
52837	4260.28571429
106869	238857.142857
72960	8684.65430017
235559	905.610561056
30931	24746.8571429
22003	25332.3943662
12751	20106.7615658
72119	14839.4285714
71609	202258.064516
22030	17563.8722555
76510	39714.2857143
71326	116571.428571
21848	9513.98667935
22670	15726.4220183
72169	10370.528109
69807	9406.41221374
94093	13397.5481611
667823	40285.7142857
338364	113601.532567
434246	6770.85953878
14897	366.844444444
69716	27323.1428571
66926	71142.8571429
20822	5468.7732342
27223	87428.5714286
209456	1636.05714286
277414	90857.1428571
14605	39714.2857143
110796	34501.8450185
74407	674285.714286
67515	29714.2857143
219022	51428.5714286
22146	153674.832962
53857	61024.4988864
73710	18138.8764045
103733	29046.5631929
232223	5018.50789096
67123	13925.4285714
68612	253072.625698
70093	91469.1943128
224826	11851.8518519
70790	684.598853868
66622	43058.8235294
70450	7194.28571429
326622	30285.7142857
331487	206129.032258
207932	13716.8571429
382038	15357.1428571
22282	79479.7687861
74112	7255.51515152
74270	4082.20524017
17847	735.371300949
28035	264184.397163
67883	1117.88095238
53330	348936.170213
22351	1204.0
228545	143142.857143
330192	21669.122807
209018	18276.8571429
246228	145714.285714
22371	33345.1830786
218914	132571.428571
70560	14379.4444444
218973	1601.25335721
213081	1482857.14286
74682	2045.57142857
225348	9914.0
207615	36571.4285714
99512	9366.0
104082	21497.7142857
73674	33142.8571429
192652	55428.5714286
101240	32571.4285714
72137	18598.5714286
76773	203428.571429
24116	79428.5714286
215280	30000.0
68151	2848.54285714
75607	70265.2396463
60532	42857.1428571
64050	256387.665198
22632	9022.70531401
381990	27869.7142857
70579	3342857.14286
67302	10656.8571429
76014	1581.11814346
67917	2286.11428571
12192	14442.0
217695	66571.4285714
78287	20051.0855683
52915	33428.5714286
56364	5047.42857143
228880	24122.8571429
53861	199714.285714
